"lb" "mle" "ub" "ce" "Z" "cZ"
"Sox13" -7.84890849885677 -4.72718352772055 -0.267576426097392 -0.267576426097392 -2.06973482786006 -0.923105055437694
"Cwc27" -7.17996743361327 -4.19203067552577 -0.22298035508116 -0.22298035508116 -2.06960158892995 -0.923105055437694
"Zfp260" -5.30693245093156 -2.5419760479252 -0.133788213048696 -0.133788213048696 -2.06638004313928 -0.919374598223222
"Ptbp2" -5.70829709007764 -2.58657211894144 -0.178384284064928 -0.178384284064928 -2.0636244099868 -0.917466497016233
"Eif3d" -7.22456350462951 -4.23662674654202 -0.22298035508116 -0.22298035508116 -2.06228093938167 -0.917466497016233
"Neurl1b" -8.02729278292168 -5.17314423788287 -0.401364639146084 -0.401364639146084 -2.06225885336306 -0.917466497016233
"Mms22l" -7.35835171767821 -4.37041495959071 -0.22298035508116 -0.22298035508116 -2.06206153651698 -0.917466497016233
"Smu1" -7.80431242784053 -4.5042031726394 -0.22298035508116 -0.22298035508116 -2.06200383473579 -0.917466497016233
"Klhl23" -7.98269671190547 -4.28122281755823 -0.312172497113621 -0.312172497113621 -2.06091316329391 -0.916857051098995
"Mcmbp" -4.10283853349332 -2.05141926674665 -0.133788213048696 -0.133788213048696 -2.06070662732863 -0.916857051098995
"Zeb1" -5.03935602483418 -2.27439962182781 -0.133788213048696 -0.133788213048696 -2.05928352262059 -0.915262707546583
"Clic4" -7.44754385971066 -3.56768568129852 -0.22298035508116 -0.22298035508116 -2.05792564622804 -0.913775932874742
"Snx6" -5.97587351617503 -2.63116818995766 -0.133788213048696 -0.133788213048696 -2.05732286187473 -0.913595001571515
"Med10" -6.6448145814185 -2.85414854503882 -0.178384284064928 -0.178384284064928 -2.05688890021034 -0.913595001571515
"Asns" -8.16108099597037 -5.21774030889911 -0.356768568129852 -0.356768568129852 -2.05591578697937 -0.913369255639948
"Hcfc1" -6.86779493649968 -3.25551318418491 -0.178384284064928 -0.178384284064928 -2.05529942945529 -0.913369255639948
"Phc2" -7.6259281437756 -3.52308961028231 -0.178384284064928 -0.178384284064928 -2.05447069813701 -0.913369255639948
"Actr8" -7.71512028580808 -4.59339531467185 -0.22298035508116 -0.22298035508116 -2.05358487503757 -0.913369255639948
"Pafah1b2" -6.60021851040229 -3.38930139723361 -0.178384284064928 -0.178384284064928 -2.05328861404376 -0.913369255639948
"Zfp119a" -7.6259281437756 -4.5042031726394 -0.22298035508116 -0.22298035508116 -2.05308948862768 -0.913369255639948
"Stx8" -7.40294778869445 -4.32581888857447 -0.22298035508116 -0.22298035508116 -2.0517003709987 -0.913369255639948
"Wbscr22" -7.53673600174314 -4.5042031726394 -0.22298035508116 -0.22298035508116 -2.05053136662994 -0.913369255639948
"Tbcb" -7.22456350462951 -3.07712890011998 -0.178384284064928 -0.178384284064928 -2.0501793368633 -0.913369255639948
"Rpl23" -4.68258745670431 -2.36359176386027 -0.133788213048696 -0.133788213048696 -2.04978792466173 -0.913369255639948
"Lsm14a" -7.6259281437756 -3.16632104215245 -0.178384284064928 -0.178384284064928 -2.04760465621658 -0.913369255639948
"Exoc3" -6.55562243938605 -2.89874461605505 -0.133788213048696 -0.133788213048696 -2.0464636256668 -0.913369255639948
"Cenpn" -7.22456350462951 -4.28122281755823 -0.22298035508116 -0.22298035508116 -2.04610619302742 -0.913369255639948
"Tstd2" -7.58133207275939 -4.45960710162316 -0.22298035508116 -0.22298035508116 -2.04533493187323 -0.913369255639948
"Siva1" -7.35835171767821 -4.32581888857447 -0.178384284064928 -0.178384284064928 -2.04532629584721 -0.913369255639948
"Pecr" -7.26915957564576 -4.28122281755823 -0.178384284064928 -0.178384284064928 -2.04515004038382 -0.913369255639948
"Dctn5" -7.6259281437756 -3.56768568129852 -0.178384284064928 -0.178384284064928 -2.04491439636926 -0.913369255639948
"Phf6" -7.53673600174314 -3.38930139723361 -0.178384284064928 -0.178384284064928 -2.04409829484504 -0.913369255639948
"Dhx9" -6.73400672345098 -2.85414854503882 -0.133788213048696 -0.133788213048696 -2.04358347810908 -0.913369255639948
"Dvl3" -6.15425780023997 -2.76495640300636 -0.133788213048696 -0.133788213048696 -2.04358171342203 -0.913369255639948
"Dut" -7.04617922056458 -3.03253282910375 -0.133788213048696 -0.133788213048696 -2.04337237099889 -0.913369255639948
"Orc1" -7.67052421479184 -4.6379913856881 -0.22298035508116 -0.22298035508116 -2.04322649355298 -0.913369255639948
"Parp1" -5.84208530312634 -2.63116818995766 -0.133788213048696 -0.133788213048696 -2.04321266001627 -0.913369255639948
"Zfp697" -7.4921399307269 -4.41501103060692 -0.22298035508116 -0.22298035508116 -2.04248655954025 -0.913369255639948
"Uqcrc1" -6.15425780023997 -2.63116818995766 -0.133788213048696 -0.133788213048696 -2.04223547542776 -0.913369255639948
"Kif2c" -7.53673600174314 -4.5042031726394 -0.22298035508116 -0.22298035508116 -2.04177365270139 -0.913369255639948
"Pkia" -8.20567706698661 -4.99475995381794 -0.22298035508116 -0.22298035508116 -2.04079398528539 -0.912754653339337
"Lrrc51" -7.4921399307269 -3.25551318418491 -0.133788213048696 -0.133788213048696 -2.03901079162977 -0.912754653339337
"Sema5b" -6.24344994227242 -2.72036033199013 -0.133788213048696 -0.133788213048696 -2.03883966296875 -0.912754653339337
"Stxbp5l" -7.4921399307269 -4.32581888857447 -0.178384284064928 -0.178384284064928 -2.03863000534033 -0.912754653339337
"Mrps15" -7.4921399307269 -4.41501103060692 -0.178384284064928 -0.178384284064928 -2.03861615324665 -0.912754653339337
"Atm" -6.6448145814185 -3.21091711316867 -0.133788213048696 -0.133788213048696 -2.03847080334652 -0.912754653339337
"Rrp12" -7.58133207275939 -4.41501103060692 -0.178384284064928 -0.178384284064928 -2.0381810333361 -0.912754653339337
"Tdp2" -7.44754385971066 -4.32581888857447 -0.178384284064928 -0.178384284064928 -2.03634513581503 -0.910456781830949
"Gpc1" -4.68258745670431 -2.18520747979535 -0.0891921420324639 -0.0891921420324639 -2.03423790567149 -0.907708099700949
"Ccnd3" -7.40294778869445 -4.19203067552577 -0.178384284064928 -0.178384284064928 -2.0327463706362 -0.906060784285613
"Tagln2" -7.6259281437756 -4.45960710162316 -0.178384284064928 -0.178384284064928 -2.03235088977218 -0.906060784285613
"Ddx39b" -5.70829709007764 -2.45278390589274 -0.0891921420324639 -0.0891921420324639 -2.03125353055795 -0.905256097324912
"Prkar2a" -7.67052421479184 -3.74606996536345 -0.178384284064928 -0.178384284064928 -2.03097416197205 -0.905256097324912
"Syf2" -6.3326420843049 -2.80955247402259 -0.133788213048696 -0.133788213048696 -2.030360274803 -0.904976192457846
"Rbm15" -4.54879924365561 -2.18520747979535 -0.0891921420324639 -0.0891921420324639 -2.02720609087096 -0.90048704460101
"Wrn" -7.40294778869445 -4.28122281755823 -0.178384284064928 -0.178384284064928 -2.02609602682104 -0.900214404748904
"Mcm2" -7.71512028580808 -4.68258745670431 -0.178384284064928 -0.178384284064928 -2.02607165913653 -0.900214404748904
"Fbxw8" -7.22456350462951 -4.19203067552577 -0.133788213048696 -0.133788213048696 -2.02463580524968 -0.900214404748904
"Ythdf2" -4.37041495959071 -2.14061140877912 -0.0891921420324639 -0.0891921420324639 -2.02462397359628 -0.900214404748904
"N4bp1" -8.16108099597037 -4.816375669753 -0.178384284064928 -0.178384284064928 -2.02438046311805 -0.900214404748904
"2210015D19Rik" -7.89350456987298 -4.77177959873679 -0.178384284064928 -0.178384284064928 -2.02316047777553 -0.898925933492105
"Pdlim1" -7.53673600174314 -4.45960710162316 -0.178384284064928 -0.178384284064928 -2.0221723888029 -0.898020974232875
"Msi2" -3.656877823331 -1.78384284064926 -0.0891921420324639 -0.0891921420324639 -2.02018059437698 -0.895451576762892
"Phpt1" -5.61910494804519 -2.58657211894144 -0.0891921420324639 -0.0891921420324639 -2.0184378901285 -0.893293503999784
"Rad23b" -6.68941065243474 -2.85414854503882 -0.0891921420324639 -0.0891921420324639 -2.01776334500388 -0.892906499257418
"Drosha" -7.44754385971066 -3.70147389434721 -0.133788213048696 -0.133788213048696 -2.01676970598713 -0.892321801224554
"Ncapg" -7.26915957564576 -4.28122281755823 -0.133788213048696 -0.133788213048696 -2.01516621397838 -0.890790619559238
"Med13" -6.42183422633736 -2.80955247402259 -0.0891921420324639 -0.0891921420324639 -2.01465340122593 -0.890669700788664
"Zfp932" -7.26915957564576 -3.47849353926606 -0.133788213048696 -0.133788213048696 -2.01321498617738 -0.889012353704167
"Ypel1" -7.31375564666197 -4.28122281755823 -0.133788213048696 -0.133788213048696 -2.0127037081585 -0.888892950324125
"Sipa1l1" -7.40294778869445 -4.32581888857447 -0.133788213048696 -0.133788213048696 -2.01190687054485 -0.888299082804008
"Tbck" -7.4921399307269 -4.41501103060692 -0.133788213048696 -0.133788213048696 -2.01091308486273 -0.88737778636027
"Rhbdl3" -7.6259281437756 -3.38930139723361 -0.0891921420324639 -0.0891921420324639 -2.00956705835004 -0.885871109836545
"Kdelc2" -7.98269671190547 -4.816375669753 -0.133788213048696 -0.133788213048696 -2.0088017395429 -0.885327849090853
"Zbtb44" -5.35152852194781 -2.72036033199013 -0.0891921420324639 -0.0891921420324639 -2.00818638211843 -0.88528014014521
"2310033P09Rik" -7.40294778869445 -4.23662674654202 -0.133788213048696 -0.133788213048696 -2.00789787503157 -0.88528014014521
"Txnl1" -6.19885387125618 -2.89874461605505 -0.0891921420324639 -0.0891921420324639 -2.00516902922056 -0.882582265057373
"Slc31a1" -8.473253493084 -5.57450887702895 -0.22298035508116 -0.22298035508116 -2.00459214517304 -0.882582265057373
"Tsn" -4.41501103060692 -2.09601533776288 -0.0891921420324639 -0.0891921420324639 -2.00452643648506 -0.882582265057373
"Nap1l1" -5.6637010190614 -2.76495640300636 -0.0891921420324639 -0.0891921420324639 -2.00320537082891 -0.881505468271791
"Ap3b2" -7.35835171767821 -4.23662674654202 -0.0891921420324639 -0.0891921420324639 -2.00275751384482 -0.881505468271791
"Shcbp1" -7.31375564666197 -4.28122281755823 -0.133788213048696 -0.133788213048696 -2.00256630566898 -0.881505468271791
"Nampt" -8.78542599019763 -5.6637010190614 -0.178384284064928 -0.178384284064928 -2.00192512166169 -0.881505468271791
"Hsf2" -4.23662674654202 -2.05141926674665 -0.0445960710162319 -0.0445960710162319 -2.00166659099727 -0.881505468271791
"Cnot7" -6.68941065243474 -2.63116818995766 -0.0891921420324639 -0.0891921420324639 -2.00126864589165 -0.881505468271791
"Slc38a9" -6.6448145814185 -3.03253282910375 -0.0891921420324639 -0.0891921420324639 -2.00039513296465 -0.881428776506488
"Abhd14a" -7.53673600174314 -4.37041495959071 -0.0891921420324639 -0.0891921420324639 -2.00035566241861 -0.881428776506488
"Usp40" -5.52991280601271 -2.58657211894144 -0.0891921420324639 -0.0891921420324639 -1.99987282766477 -0.881345827698685
"Traf3ip1" -5.26233637991532 -2.49737997690897 -0.0891921420324639 -0.0891921420324639 -1.99871219523391 -0.880138162013143
"Bcl10" -7.84890849885677 -4.6379913856881 -0.133788213048696 -0.133788213048696 -1.99760194243565 -0.879013380126278
"Cdc20" -7.35835171767821 -4.32581888857447 -0.0891921420324639 -0.0891921420324639 -1.9962553223268 -0.877968640831526
"Rprd1b" -7.67052421479184 -3.8352621073959 -0.0891921420324639 -0.0891921420324639 -1.99610866571853 -0.877968640831526
"Ubxn7" -7.4921399307269 -4.37041495959071 -0.0891921420324639 -0.0891921420324639 -1.99560616480391 -0.877850505264543
"Csrp2bp" -7.6259281437756 -4.45960710162316 -0.0891921420324639 -0.0891921420324639 -1.99502070827032 -0.877594182063124
"B230219D22Rik" -7.13537136259706 -2.98793675808752 -0.0891921420324639 -0.0891921420324639 -1.99349651141788 -0.875779824679839
"Diablo" -6.91239100751589 -3.12172497113621 -0.0891921420324639 -0.0891921420324639 -1.99099208312665 -0.87322938509283
"Jam3" -7.75971635682429 -3.656877823331 -0.0891921420324639 -0.0891921420324639 -1.99035927327243 -0.87322938509283
"Polr2f" -6.4664302973536 -2.58657211894144 -0.0445960710162319 -0.0445960710162319 -1.99023997266105 -0.87322938509283
"Cse1l" -7.75971635682429 -3.74606996536345 -0.0891921420324639 -0.0891921420324639 -1.98711828086087 -0.870611456009991
"Tpst1" -7.58133207275939 -4.28122281755823 -0.0891921420324639 -0.0891921420324639 -1.98669665113372 -0.870611456009991
"Rbpj" -7.98269671190547 -3.8352621073959 -0.0891921420324639 -0.0891921420324639 -1.98610703334946 -0.870611456009991
"Ttc37" -7.26915957564576 -3.30010925520114 -0.0891921420324639 -0.0891921420324639 -1.98564080147555 -0.870611456009991
"Snrnp200" -7.35835171767821 -3.21091711316867 -0.0891921420324639 -0.0891921420324639 -1.98515069275796 -0.870611456009991
"Mycl1" -7.26915957564576 -4.19203067552577 -0.0891921420324639 -0.0891921420324639 -1.98481776582372 -0.870611456009991
"Ifit2" -7.40294778869445 -4.41501103060692 -0.0891921420324639 -0.0891921420324639 -1.98467751896017 -0.870611456009991
"Vps72" -7.35835171767821 -2.98793675808752 -0.0445960710162319 -0.0445960710162319 -1.98438564127773 -0.870611456009991
"Arf2" -7.80431242784053 -4.68258745670431 -0.0891921420324639 -0.0891921420324639 -1.98332995575424 -0.869566692906541
"Pik3r1" -6.3326420843049 -2.80955247402259 -0.0445960710162319 -0.0445960710162319 -1.98270036550534 -0.869228209792918
"Zfp53" -7.44754385971066 -4.23662674654202 -0.0891921420324639 -0.0891921420324639 -1.98200454516397 -0.868779341618552
"Prim2" -7.40294778869445 -4.32581888857447 -0.0891921420324639 -0.0891921420324639 -1.98094486538152 -0.868004148189098
"Rpa3" -6.3326420843049 -2.80955247402259 -0.0445960710162319 -0.0445960710162319 -1.98068771578459 -0.868004148189098
"Mrpl14" -7.22456350462951 -3.30010925520114 -0.0445960710162319 -0.0445960710162319 -1.9799509412771 -0.867634796335363
"Slc7a1" -7.17996743361327 -4.23662674654202 -0.0445960710162319 -0.0445960710162319 -1.97876220341122 -0.867634796335363
"Trappc4" -5.4853167349965 -2.5419760479252 -0.0445960710162319 -0.0445960710162319 -1.9783875586129 -0.867634796335363
"Crem" -7.22456350462951 -4.19203067552577 -0.0445960710162319 -0.0445960710162319 -1.97835355031651 -0.867634796335363
"Med14" -7.89350456987298 -4.68258745670431 -0.0891921420324639 -0.0891921420324639 -1.9783471896509 -0.867634796335363
"Dclre1b" -8.20567706698661 -5.26233637991532 -0.0891921420324639 -0.0891921420324639 -1.97744736435549 -0.866843634127327
"Psma2" -4.72718352772055 -2.18520747979535 -0.0445960710162319 -0.0445960710162319 -1.97516853279101 -0.865210930715752
"Rrm2" -7.89350456987298 -3.43389746824982 -0.0445960710162319 -0.0445960710162319 -1.97428041081556 -0.865210930715752
"Ppp2r1a" -5.88668137414258 -2.80955247402259 -0.0445960710162319 -0.0445960710162319 -1.97427078137514 -0.865210930715752
"Sumo1" -5.57450887702895 -2.45278390589274 -0.0445960710162319 -0.0445960710162319 -1.97393366567125 -0.865210930715752
"Eif3m" -7.13537136259706 -3.47849353926606 -0.0445960710162319 -0.0445960710162319 -1.97293885326631 -0.864811099385616
"Tmem57" -7.53673600174314 -3.47849353926606 -0.0445960710162319 -0.0445960710162319 -1.9709556473356 -0.862948368960959
"Ywhaz" -3.8352621073959 -1.87303498268173 -0.0445960710162319 -0.0445960710162319 -1.96969175678433 -0.862948368960959
"Mob3b" -8.16108099597037 -5.26233637991532 -0.0445960710162319 -0.0445960710162319 -1.96862326222054 -0.862948368960959
"Hnrnpk" -4.45960710162316 -2.14061140877912 -0.0445960710162319 -0.0445960710162319 -1.96862233614818 -0.862948368960959
"Cnih4" -4.72718352772055 -2.22980355081158 -0.0445960710162319 -0.0445960710162319 -1.96758931783038 -0.862948368960959
"Eprs" -4.86097174076924 -2.27439962182781 -0.0445960710162319 -0.0445960710162319 -1.96710330522929 -0.862948368960959
"Peg3" -7.58133207275939 -4.41501103060692 -0.0445960710162319 -0.0445960710162319 -1.96624413396762 -0.862948368960959
"Bclaf1" -4.23662674654202 -2.00682319573042 -0.0445960710162319 -0.0445960710162319 -1.96610951157292 -0.862948368960959
"Ift122" -7.26915957564576 -4.23662674654202 -0.0445960710162319 -0.0445960710162319 -1.966045891296 -0.862948368960959
"Fam118b" -7.26915957564576 -4.23662674654202 -0.0445960710162319 -0.0445960710162319 -1.9659503678829 -0.862948368960959
"Sept7" -4.01364639146084 -1.87303498268173 -0.0445960710162319 -0.0445960710162319 -1.9656699621983 -0.862948368960959
"Polr2d" -7.04617922056458 -2.98793675808752 -0.0445960710162319 -0.0445960710162319 -1.9652556479621 -0.862948368960959
"Rasgef1b" -7.53673600174314 -4.41501103060692 -0.0445960710162319 -0.0445960710162319 -1.96493615740414 -0.862948368960959
"Pum2" -5.6637010190614 -2.67576426097389 -0.0445960710162319 -0.0445960710162319 -1.96463818529612 -0.862948368960959
"Tbc1d9b" -7.6259281437756 -3.656877823331 -0.0445960710162319 -0.0445960710162319 -1.96396336529014 -0.862841377907182
"Pla2g4c" -7.44754385971066 -4.37041495959071 -0.0445960710162319 -0.0445960710162319 -1.96342731534214 -0.862841377907182
"Setd8" -7.31375564666197 -4.05824246247708 -0.0445960710162319 -0.0445960710162319 -1.96219657346534 -0.862841377907182
"Bex4" -7.22456350462951 -4.10283853349332 -0.0445960710162319 -0.0445960710162319 -1.96159769193863 -0.862841377907182
"Bcl7a" -7.17996743361327 -2.89874461605505 -0.0445960710162319 -0.0445960710162319 -1.96137915549075 -0.862841377907182
"Rps28" -6.68941065243474 -3.03253282910375 -0.0445960710162319 -0.0445960710162319 -1.96064466365236 -0.862841377907182
"Arl1" -7.58133207275939 -3.52308961028231 -0.0445960710162319 -0.0445960710162319 -1.96049030693729 -0.862841377907182
"Szt2" -7.44754385971066 -3.56768568129852 -0.0445960710162319 -0.0445960710162319 -1.96044853055151 -0.862841377907182
"Fam3c" -5.12854816686663 -2.36359176386027 0 0 -1.95831436731504 -0.859995344873745
"Leprotl1" -6.4664302973536 -2.94334068707129 0 0 -1.95729076441591 -0.858982610661094
"Casc5" -7.17996743361327 -4.14743460450953 0 0 -1.95533591383489 -0.856429897063035
"Zfp148" -7.35835171767821 -2.98793675808752 0 0 -1.95422418400564 -0.855270018628282
"Rfc2" -7.40294778869445 -3.07712890011998 0 0 -1.95331394540511 -0.854998384265959
"Zfand6" -4.28122281755823 -2.09601533776288 0 0 -1.95308778764564 -0.854998384265959
"Ubl7" -7.4921399307269 -4.28122281755823 0 0 -1.95241906335812 -0.854998384265959
"Eif3l" -7.4921399307269 -3.38930139723361 0 0 -1.95225749503639 -0.854998384265959
"Txnl4a" -6.60021851040229 -2.80955247402259 0 0 -1.95070397563421 -0.854184952642651
"AA987161" -7.6259281437756 -4.45960710162316 0 0 -1.95020211446941 -0.854029644370799
"Ccdc6" -4.86097174076924 -2.27439962182781 0 0 -1.94978564710212 -0.854014933462788
"Ube2e3" -5.39612459296402 -2.31899569284404 0 0 -1.94783191354028 -0.851891258349412
"9430015G10Rik" -7.84890849885677 -4.59339531467185 0 0 -1.94768619230078 -0.851891258349412
"Lrp8" -6.06506565820748 -2.67576426097389 0 0 -1.94664930113785 -0.85152029437174
"Pfas" -4.10283853349332 -1.96222712471419 0 0 -1.94588071677217 -0.85152029437174
"Bola2" -6.37723815532111 -2.72036033199013 0 0 -1.94585959959546 -0.85152029437174
"Smg9" -7.53673600174314 -4.41501103060692 0 0 -1.94335678141194 -0.848092479099926
"Snord52" -7.35835171767821 -3.30010925520114 0 0 -1.94173379937218 -0.848057467478204
"Tcp1" -6.28804601328866 -2.80955247402259 0 0 -1.94144715347655 -0.848057467478204
"Fam219b" -5.70829709007764 -2.67576426097389 0 0 -1.94121134883639 -0.848057467478204
"Nuf2" -7.22456350462951 -4.19203067552577 0 0 -1.9407146412369 -0.848057467478204
"Mrps18c" -5.70829709007764 -2.45278390589274 0 0 -1.94064032975011 -0.848057467478204
"Cpsf1" -7.17996743361327 -4.10283853349332 0 0 -1.93996752088267 -0.848057467478204
"Srfbp1" -7.31375564666197 -3.43389746824982 0 0 -1.93963918856986 -0.848057467478204
"2410002F23Rik" -7.31375564666197 -4.23662674654202 0.0445960710162319 0 -1.93921528251052 -0.848057467478204
"Dnph1" -6.91239100751589 -3.92445424942839 0 0 -1.939103530231 -0.848057467478204
"Rps6kc1" -7.17996743361327 -4.19203067552577 0.0445960710162319 0 -1.93844107701264 -0.848057467478204
"Upf3b" -4.77177959873679 -2.22980355081158 0 0 -1.93808585246774 -0.848057467478204
"Mrpl53" -7.40294778869445 -3.38930139723361 0 0 -1.93759101888883 -0.848057467478204
"Cdon" -7.40294778869445 -4.19203067552577 0.0445960710162319 0 -1.93728567307295 -0.848057467478204
"Rad9a" -7.13537136259706 -4.05824246247708 0.0445960710162319 0 -1.93589810631896 -0.846429287269093
"Ppm1d" -7.84890849885677 -4.816375669753 0.0445960710162319 0 -1.9338318918432 -0.843832430600677
"Dbn1" -7.40294778869445 -4.10283853349332 0.0445960710162319 0 -1.93352389846059 -0.843832430600677
"Psmg4" -7.26915957564576 -3.21091711316867 0.0445960710162319 0 -1.93285490697871 -0.8433887143185
"Ints7" -7.31375564666197 -4.14743460450953 0.0445960710162319 0 -1.93065312813275 -0.842765641233446
"Ing1" -7.17996743361327 -4.10283853349332 0.0445960710162319 0 -1.9305758251721 -0.842765641233446
"Gnpat" -7.26915957564576 -4.19203067552577 0.0445960710162319 0 -1.92964922403726 -0.842765641233446
"Gtf2ird1" -7.4921399307269 -4.32581888857447 0.0445960710162319 0 -1.92924543404812 -0.842765641233446
"Hspe1" -5.44072066398026 -2.45278390589274 0 0 -1.92888813555482 -0.842765641233446
"Fam114a2" -7.31375564666197 -3.52308961028231 0.0445960710162319 0 -1.92577014113165 -0.83916320184
"Apmap" -7.98269671190547 -4.816375669753 0.0891921420324609 0 -1.92537043723824 -0.83916320184
"Nsf" -7.75971635682429 -3.79066603637969 0.0445960710162319 0 -1.92485807299883 -0.83916320184
"Uba3" -7.93810064088923 -3.8352621073959 0.0891921420324609 0 -1.92245057531134 -0.836724479454018
"Srsf6" -4.5042031726394 -2.14061140877912 0 0 -1.92083588837615 -0.835300416821537
"Bag4" -7.44754385971066 -4.10283853349332 0.0445960710162319 0 -1.92005001021254 -0.835300416821537
"Metap2" -4.54879924365561 -2.09601533776288 0.0445960710162319 0 -1.91999670169936 -0.835300416821537
"Zfp36l1" -4.32581888857447 -2.00682319573042 0 0 -1.91961186793799 -0.835300416821537
"Epha3" -8.11648492495416 -5.12854816686663 0.133788213048693 0 -1.91720125126265 -0.832138341840292
"Med22" -7.58133207275939 -3.52308961028231 0.0445960710162319 0 -1.915827159162 -0.831003972199133
"Krr1" -7.31375564666197 -4.01364639146084 0.0891921420324609 0 -1.91428338065879 -0.830384563391428
"Cacybp" -5.7974892321101 -2.5419760479252 0.0445960710162319 0 -1.91418643117332 -0.830384563391428
"Hdlbp" -6.3326420843049 -2.67576426097389 0.0445960710162319 0 -1.91235065075939 -0.828625063226994
"Mecp2" -7.04617922056458 -2.98793675808752 0.0445960710162319 0 -1.9097812644012 -0.827313709551394
"Cir1" -7.26915957564576 -4.05824246247708 0.0891921420324609 0 -1.90938809656105 -0.827313709551394
"Dap" -8.473253493084 -5.30693245093156 0.178384284064925 0 -1.90925012367837 -0.827313709551394
"Ppie" -7.53673600174314 -4.37041495959071 0.0891921420324609 0 -1.90854981817516 -0.827313709551394
"Spc24" -7.22456350462951 -4.10283853349332 0.0891921420324609 0 -1.90800451074813 -0.827313709551394
"Kdm1a" -8.02729278292168 -3.8352621073959 0.0891921420324609 0 -1.90764079591529 -0.827313709551394
"Cep63" -7.26915957564576 -3.74606996536345 0.0891921420324609 0 -1.90695482503073 -0.827313709551394
"Zmym2" -5.03935602483418 -2.27439962182781 0.0445960710162319 0 -1.90670731987578 -0.827313709551394
"Tigd2" -7.40294778869445 -4.19203067552577 0.0891921420324609 0 -1.90627141654762 -0.827313709551394
"2810006K23Rik" -7.04617922056458 -4.01364639146084 0.0891921420324609 0 -1.90590533536047 -0.827313709551394
"Mrpl45" -7.00158314954837 -2.94334068707129 0.0445960710162319 0 -1.90576653622432 -0.827313709551394
"Rps6" -7.17996743361327 -4.01364639146084 0.0891921420324609 0 -1.90339125390095 -0.824035788095758
"Sgol2" -7.17996743361327 -4.10283853349332 0.0891921420324609 0 -1.90209529383323 -0.823229208252384
"Glyctk" -7.17996743361327 -3.12172497113621 0.0891921420324609 0 -1.902092852495 -0.823229208252384
"2310003H01Rik" -7.40294778869445 -4.14743460450953 0.0891921420324609 0 -1.9013580642217 -0.823229208252384
"Ube2d3" -6.51102636836981 -2.76495640300636 0.0891921420324609 0 -1.90135062365564 -0.823229208252384
"Emc6" -7.31375564666197 -3.30010925520114 0.0891921420324609 0 -1.89956686764113 -0.821189078387343
"Pafah1b3" -7.26915957564576 -4.10283853349332 0.0891921420324609 0 -1.899339985848 -0.821189078387343
"Mcm4" -7.31375564666197 -3.07712890011998 0.0891921420324609 0 -1.89815230577573 -0.820218796254645
"Rfc1" -5.61910494804519 -2.45278390589274 0.0445960710162319 0 -1.89767035960625 -0.820218796254645
"Nsfl1c" -7.22456350462951 -3.21091711316867 0.0891921420324609 0 -1.89759213513794 -0.820218796254645
"Ccdc66" -5.4853167349965 -2.40818783487651 0.0445960710162319 0 -1.8958316655015 -0.81794997329205
"Wdhd1" -7.17996743361327 -4.05824246247708 0.133788213048693 0 -1.89341128636318 -0.816360416342636
"Ybx1" -5.03935602483418 -2.27439962182781 0.0445960710162319 0 -1.89261271797738 -0.816360416342636
"Paip1" -4.32581888857447 -2.05141926674665 0.0445960710162319 0 -1.8923966504506 -0.816360416342636
"A430033K04Rik" -7.53673600174314 -4.28122281755823 0.178384284064925 0 -1.89215450311759 -0.816360416342636
"Ssr1" -5.03935602483418 -2.22980355081158 0.0445960710162319 0 -1.89154832863805 -0.816360416342636
"Rnf169" -7.89350456987298 -3.56768568129852 0.133788213048693 0 -1.89140362105732 -0.816360416342636
"Spata5" -7.35835171767821 -4.10283853349332 0.133788213048693 0 -1.89052478562012 -0.815543363687162
"Golph3" -7.80431242784053 -3.79066603637969 0.133788213048693 0 -1.89005322951372 -0.815398032508096
"Myl12a" -5.7974892321101 -2.63116818995766 0.0891921420324609 0 -1.88701466172824 -0.811013704022144
"Mllt4" -7.22456350462951 -3.25551318418491 0.133788213048693 0 -1.88653782158812 -0.810859222090067
"Cct4" -5.88668137414258 -2.49737997690897 0.0891921420324609 0 -1.88540943468375 -0.810405538926387
"3110043O21Rik" -7.80431242784053 -3.8352621073959 0.222980355081157 0 -1.88483286340578 -0.810405538926387
"Slc7a5" -7.17996743361327 -4.05824246247708 0.133788213048693 0 -1.88420977010458 -0.810405538926387
"Armc10" -7.04617922056458 -3.03253282910375 0.0891921420324609 0 -1.88251091806337 -0.810405538926387
"Hmgxb3" -7.44754385971066 -4.28122281755823 0.178384284064925 0 -1.88213256937254 -0.810405538926387
"Mcl1" -7.4921399307269 -2.58657211894144 0.0891921420324609 0 -1.8819535592693 -0.810405538926387
"Mettl4" -7.44754385971066 -4.28122281755823 0.178384284064925 0 -1.88178611137873 -0.810405538926387
"Trpm7" -4.19203067552577 -2.00682319573042 0.0445960710162319 0 -1.88147476516695 -0.810405538926387
"Mrpl17" -5.6637010190614 -2.58657211894144 0.0891921420324609 0 -1.88121865752332 -0.810405538926387
"Gpank1" -7.40294778869445 -3.87985817841215 0.133788213048693 0 -1.88085078237303 -0.810405538926387
"Hsd17b10" -6.02046958719127 -2.72036033199013 0.0891921420324609 0 -1.88029163691815 -0.810405538926387
"Ddx21" -6.55562243938605 -2.58657211894144 0.0891921420324609 0 -1.88020053159893 -0.810405538926387
"Spcs2" -5.08395209585039 -2.40818783487651 0.0891921420324609 0 -1.87868650912713 -0.809214336309088
