"lb" "mle" "ub" "ce" "Z" "cZ"
"Thap1" -6.91239100751589 -4.37041495959071 -0.713537136259706 -0.713537136259706 -2.32904474105194 -2.16869253792967e-05
"Ddx25" -7.31375564666197 -4.59339531467185 -0.802729278292171 -0.802729278292171 -2.32505350202027 -2.16869253792967e-05
"Acly" -4.86097174076924 -2.27439962182781 -0.356768568129852 -0.356768568129852 -2.30424143216076 -2.16869253792967e-05
"Slfn9" -6.77860279446719 -3.21091711316867 -0.535152852194781 -0.535152852194781 -2.29998011748057 -2.16869253792967e-05
"Pdcl3" -5.52991280601271 -2.45278390589274 -0.356768568129852 -0.356768568129852 -2.28112885956289 -2.16869253792967e-05
"Man2c1" -6.82319886548343 -4.32581888857447 -0.668941065243474 -0.668941065243474 -2.28090257119102 -2.16869253792967e-05
"Dut" -3.47849353926606 -1.78384284064926 -0.267576426097392 -0.267576426097392 -2.25812044911357 -2.16869253792967e-05
"Cdc42" -3.656877823331 -1.87303498268173 -0.267576426097392 -0.267576426097392 -2.25370427145795 -2.16869253792967e-05
"Capza2" -4.14743460450953 -2.14061140877912 -0.267576426097392 -0.267576426097392 -2.24596480682556 -2.16869253792967e-05
"Psma2" -3.70147389434721 -1.8284389116655 -0.22298035508116 -0.22298035508116 -2.2314805030344 -2.16869253792967e-05
"Cnot6" -5.21774030889911 -2.5419760479252 -0.356768568129852 -0.356768568129852 -2.23126587623788 -2.16869253792967e-05
"Haus5" -6.91239100751589 -2.80955247402259 -0.356768568129852 -0.356768568129852 -2.22265884864023 -2.16869253792967e-05
"Eif4ebp3" -6.55562243938605 -4.05824246247708 -0.490556781178548 -0.490556781178548 -2.21625615187348 -2.16869253792967e-05
"Cebpg" -6.55562243938605 -3.03253282910375 -0.356768568129852 -0.356768568129852 -2.19930283522912 -2.16869253792967e-05
"Rlf" -6.51102636836981 -4.01364639146084 -0.445960710162316 -0.445960710162316 -2.19319989665182 -2.16869253792967e-05
"Eif3l" -4.59339531467185 -2.22980355081158 -0.267576426097392 -0.267576426097392 -2.1912144770507 -2.16869253792967e-05
"Ccar1" -3.52308961028231 -1.78384284064926 -0.22298035508116 -0.22298035508116 -2.18116461355532 -2.16869253792967e-05
"Vash1" -6.51102636836981 -2.94334068707129 -0.312172497113621 -0.312172497113621 -2.17949216207823 -2.16869253792967e-05
"AW209491" -7.04617922056458 -4.14743460450953 -0.490556781178548 -0.490556781178548 -2.17367018615219 -2.16869253792967e-05
"Lsg1" -5.6637010190614 -2.58657211894144 -0.267576426097392 -0.267576426097392 -2.17358846753292 -2.16869253792967e-05
"Ube2ql1" -6.37723815532111 -3.92445424942839 -0.356768568129852 -0.356768568129852 -2.16937473372712 -2.16869253792967e-05
"Snx30" -6.73400672345098 -3.25551318418491 -0.356768568129852 -0.356768568129852 -2.16927459301808 -2.16869253792967e-05
"Igfbpl1" -6.6448145814185 -3.96905032044463 -0.401364639146084 -0.401364639146084 -2.16590143324704 -2.16869253792967e-05
"Zfp248" -6.6448145814185 -4.10283853349332 -0.401364639146084 -0.401364639146084 -2.1648160293458 -2.16869253792967e-05
"Slx4" -7.04617922056458 -4.5042031726394 -0.445960710162316 -0.445960710162316 -2.1588221325202 -2.16869253792967e-05
"Usb1" -6.4664302973536 -3.96905032044463 -0.356768568129852 -0.356768568129852 -2.15871186563103 -2.16869253792967e-05
"Zkscan5" -6.51102636836981 -4.01364639146084 -0.401364639146084 -0.401364639146084 -2.15132751978584 -2.16869253792967e-05
"Ssrp1" -3.656877823331 -1.8284389116655 -0.178384284064928 -0.178384284064928 -2.13962122619667 -2.16869253792967e-05
"Elavl4" -3.56768568129852 -1.78384284064926 -0.178384284064928 -0.178384284064928 -2.1370753313176 -2.16869253792967e-05
"Prmt2" -6.4664302973536 -3.12172497113621 -0.312172497113621 -0.312172497113621 -2.13476138457012 -2.16869253792967e-05
"Homer1" -6.51102636836981 -4.05824246247708 -0.356768568129852 -0.356768568129852 -2.13330694837566 -2.16869253792967e-05
"Ttc17" -6.73400672345098 -3.79066603637969 -0.312172497113621 -0.312172497113621 -2.12590856081675 -2.16869253792967e-05
"Cd24a" -3.8352621073959 -1.8284389116655 -0.178384284064928 -0.178384284064928 -2.12193405391295 -2.16869253792967e-05
"Srp68" -5.4853167349965 -2.45278390589274 -0.22298035508116 -0.22298035508116 -2.11268075797714 -2.16869253792967e-05
"Abce1" -3.92445424942839 -1.91763105369796 -0.133788213048696 -0.133788213048696 -2.10033127438624 -2.16869253792967e-05
"Sec24b" -6.95698707853213 -3.38930139723361 -0.267576426097392 -0.267576426097392 -2.0986649811144 -2.16869253792967e-05
"Cdca7" -3.52308961028231 -1.6946506986168 -0.133788213048696 -0.133788213048696 -2.09656356382857 -2.16869253792967e-05
"Zbtb39" -6.4664302973536 -3.96905032044463 -0.267576426097392 -0.267576426097392 -2.09405172066677 -2.16869253792967e-05
"Utp6" -5.26233637991532 -2.45278390589274 -0.178384284064928 -0.178384284064928 -2.08892993376237 -2.16869253792967e-05
"Tlcd1" -6.42183422633736 -3.92445424942839 -0.267576426097392 -0.267576426097392 -2.08714446218263 -2.16869253792967e-05
"Ralgapb" -6.4664302973536 -2.98793675808752 -0.22298035508116 -0.22298035508116 -2.08089910081582 -2.16869253792967e-05
"Mrpl20" -3.79066603637969 -1.8284389116655 -0.133788213048696 -0.133788213048696 -2.07976922985673 -2.16869253792967e-05
"Nupl2" -7.44754385971066 -4.99475995381794 -0.401364639146084 -0.401364639146084 -2.07761600330555 -2.16869253792967e-05
"Dnajb1" -4.28122281755823 -2.00682319573042 -0.133788213048696 -0.133788213048696 -2.07749166572303 -2.16869253792967e-05
"Hmox2" -6.42183422633736 -2.80955247402259 -0.178384284064928 -0.178384284064928 -2.07430128353902 -2.16869253792967e-05
"Ndrg3" -5.84208530312634 -2.58657211894144 -0.178384284064928 -0.178384284064928 -2.07086223079659 -2.16869253792967e-05
"Dazap2" -3.56768568129852 -1.73924676963303 -0.0891921420324639 -0.0891921420324639 -2.05522376366541 -2.16869253792967e-05
"Rev1" -5.35152852194781 -2.36359176386027 -0.133788213048696 -0.133788213048696 -2.05392419746743 -2.16869253792967e-05
"Sept3" -4.14743460450953 -2.00682319573042 -0.0891921420324639 -0.0891921420324639 -2.04681296989905 -2.16869253792967e-05
"Wdr35" -4.68258745670431 -2.14061140877912 -0.133788213048696 -0.133788213048696 -2.04561278909759 -2.16869253792967e-05
"Zcchc18" -4.86097174076924 -2.36359176386027 -0.133788213048696 -0.133788213048696 -2.04071497125082 -2.16869253792967e-05
"Pou6f1" -6.3326420843049 -3.8352621073959 -0.178384284064928 -0.178384284064928 -2.0370439051308 -2.16869253792967e-05
"Ccdc43" -6.55562243938605 -2.89874461605505 -0.133788213048696 -0.133788213048696 -2.0346084924531 -2.16869253792967e-05
"Crmp1" -5.35152852194781 -2.40818783487651 -0.0891921420324639 -0.0891921420324639 -2.03305498159725 -2.16869253792967e-05
"Eif5a" -3.34470532621737 -1.6946506986168 -0.0891921420324639 -0.0891921420324639 -2.02381904390033 -2.16869253792967e-05
"Cdk4" -3.52308961028231 -1.73924676963303 -0.0891921420324639 -0.0891921420324639 -2.02343517846321 -2.16869253792967e-05
"Frat2" -6.55562243938605 -3.87985817841215 -0.133788213048696 -0.133788213048696 -2.02107119153104 -2.16869253792967e-05
"5430417L22Rik" -3.74606996536345 -1.8284389116655 -0.0891921420324639 -0.0891921420324639 -2.01216506144891 -2.16869253792967e-05
"Zfp68" -4.37041495959071 -2.09601533776288 -0.0891921420324639 -0.0891921420324639 -2.00728149222764 -2.16869253792967e-05
"Rbm18" -4.816375669753 -2.18520747979535 -0.0891921420324639 -0.0891921420324639 -2.0058142666291 -2.16869253792967e-05
"Fem1b" -4.86097174076924 -2.18520747979535 -0.0445960710162319 -0.0445960710162319 -1.99678092179562 -2.16869253792967e-05
"Banp" -6.02046958719127 -2.63116818995766 -0.0445960710162319 -0.0445960710162319 -1.98246815462227 -2.16869253792967e-05
"Taf1" -4.28122281755823 -2.00682319573042 -0.0445960710162319 -0.0445960710162319 -1.98173505330452 -2.16869253792967e-05
"Pag1" -6.37723815532111 -3.87985817841215 -0.0445960710162319 -0.0445960710162319 -1.97211318022863 -2.16869253792967e-05
"Flot1" -6.51102636836981 -3.87985817841215 -0.0445960710162319 -0.0445960710162319 -1.96726792071665 -2.16869253792967e-05
"Limk2" -6.6448145814185 -4.05824246247708 -0.0445960710162319 -0.0445960710162319 -1.96589606734956 -2.16869253792967e-05
"Rbm14" -6.91239100751589 -3.70147389434721 -0.0445960710162319 -0.0445960710162319 -1.96230574812043 -2.16869253792967e-05
"Trp53i11" -6.4664302973536 -2.89874461605505 -0.0445960710162319 -0.0445960710162319 -1.96192305694753 -2.16869253792967e-05
"Tarbp2" -6.37723815532111 -2.94334068707129 0 0 -1.9573366097757 -2.16869253792967e-05
"Tbc1d9b" -6.4664302973536 -3.8352621073959 0 0 -1.95701739992287 -2.16869253792967e-05
"D5Ertd579e" -6.24344994227242 -2.76495640300636 0 0 -1.95603133097172 -2.16869253792967e-05
"Gnl2" -4.28122281755823 -1.91763105369796 0 0 -1.95379308318892 -2.16869253792967e-05
"Arl5a" -5.88668137414258 -2.63116818995766 0 0 -1.95310762093602 -2.16869253792967e-05
"Nrg1" -4.5042031726394 -2.14061140877912 0 0 -1.95189590099145 -2.16869253792967e-05
"Litaf" -5.93127744515879 -2.40818783487651 0 0 -1.94999729100526 -2.16869253792967e-05
"Git2" -6.37723815532111 -2.45278390589274 0 0 -1.94993613795498 -2.16869253792967e-05
"Eif3k" -3.8352621073959 -1.8284389116655 0 0 -1.94236682262065 -2.16869253792967e-05
"Eif2d" -6.28804601328866 -2.80955247402259 0 0 -1.93861101888646 -2.16869253792967e-05
"Csrnp2" -4.816375669753 -1.96222712471419 0 0 -1.93085297902 -2.16869253792967e-05
"Dcx" -6.4664302973536 -3.12172497113621 0.0445960710162319 0 -1.92947265531575 -2.16869253792967e-05
"Maz" -3.96905032044463 -1.78384284064926 0 0 -1.92757227919996 -2.16869253792967e-05
"Ccndbp1" -6.10966172922373 -2.85414854503882 0.0445960710162319 0 -1.92413214956393 -2.16869253792967e-05
"Magi3" -5.39612459296402 -2.27439962182781 0.0445960710162319 0 -1.92199973947169 -2.16869253792967e-05
"Trmt2b" -6.51102636836981 -3.56768568129852 0.0445960710162319 0 -1.92178915707418 -2.16869253792967e-05
"Map2k4" -5.97587351617503 -2.49737997690897 0.0445960710162319 0 -1.92103532042969 -2.16869253792967e-05
"Rrm2" -3.38930139723361 -1.65005462760057 0 0 -1.91977955440935 -2.16869253792967e-05
"Cul4a" -6.37723815532111 -2.5419760479252 0.0445960710162319 0 -1.91774946410313 -2.16869253792967e-05
"Siah2" -6.24344994227242 -3.656877823331 0.0445960710162319 0 -1.91760157715957 -2.16869253792967e-05
"Dcps" -4.68258745670431 -2.00682319573042 0.0445960710162319 0 -1.91519403123707 -2.16869253792967e-05
"Spty2d1" -6.60021851040229 -3.07712890011998 0.0891921420324609 0 -1.91269292717661 -2.16869253792967e-05
"Rnf113a2" -6.3326420843049 -2.80955247402259 0.0445960710162319 0 -1.91027616040992 -2.16869253792967e-05
"Eif4h" -3.74606996536345 -1.73924676963303 0.0445960710162319 0 -1.90583798436422 -2.16869253792967e-05
"Pom121" -4.6379913856881 -2.09601533776288 0.0445960710162319 0 -1.8963871629418 -2.16869253792967e-05
"Spg11" -6.24344994227242 -2.76495640300636 0.0891921420324609 0 -1.88942301452076 -2.16869253792967e-05
"Mmgt1" -3.92445424942839 -1.78384284064926 0.0445960710162319 0 -1.88841886478263 -2.16869253792967e-05
"Msh6" -5.44072066398026 -2.31899569284404 0.0891921420324609 0 -1.88660305938663 -2.16869253792967e-05
"Trmt10c" -6.3326420843049 -2.67576426097389 0.0891921420324609 0 -1.88645918167576 -2.16869253792967e-05
"Rbm4b" -4.45960710162316 -1.91763105369796 0.0445960710162319 0 -1.88563546836268 -2.16869253792967e-05
"Ndufa10" -3.61228175231476 -1.65005462760057 0.0445960710162319 0 -1.88447701125955 -2.16869253792967e-05
"Zfhx4" -6.42183422633736 -3.07712890011998 0.0891921420324609 0 -1.88410807241785 -2.16869253792967e-05
"Dis3l" -6.77860279446719 -4.32581888857447 0.222980355081157 0 -1.87702340777775 -2.16869253792967e-05
"Nrip3" -6.55562243938605 -3.96905032044463 0.178384284064925 0 -1.87208923290211 -2.16869253792967e-05
"Bin3" -5.93127744515879 -2.5419760479252 0.0891921420324609 0 -1.87183956018183 -2.16869253792967e-05
"Fbxo22" -5.21774030889911 -2.18520747979535 0.0891921420324609 0 -1.86736974295136 -2.16869253792967e-05
"Seh1l" -4.5042031726394 -2.05141926674665 0.0891921420324609 0 -1.86693912321042 -2.16869253792967e-05
"2900097C17Rik" -5.57450887702895 -2.05141926674665 0.0891921420324609 0 -1.86634573871809 -2.16869253792967e-05
"Cnbp" -3.47849353926606 -1.6946506986168 0.0445960710162319 0 -1.86555835429919 -2.16869253792967e-05
"C330018D20Rik" -6.37723815532111 -2.80955247402259 0.133788213048693 0 -1.86336967080495 -2.16869253792967e-05
"Tanc2" -5.75289316109389 -2.45278390589274 0.133788213048693 0 -1.86067977195411 -2.16869253792967e-05
"Pdap1" -3.21091711316867 -1.47167034353564 0.0445960710162319 0 -1.8604843323412 -2.16869253792967e-05
"Zfp157" -5.52991280601271 -2.31899569284404 0.133788213048693 0 -1.85475896409142 -2.16869253792967e-05
"Degs1" -6.06506565820748 -2.67576426097389 0.133788213048693 0 -1.85458745927595 -2.16869253792967e-05
"Ccnf" -5.6637010190614 -2.5419760479252 0.133788213048693 0 -1.84735514036095 -2.16869253792967e-05
"Clip1" -6.19885387125618 -2.67576426097389 0.133788213048693 0 -1.84564684613907 -2.16869253792967e-05
"Dclre1b" -6.19885387125618 -3.52308961028231 0.222980355081157 0 -1.84378562294683 -2.16869253792967e-05
"Rela" -6.24344994227242 -2.63116818995766 0.178384284064925 0 -1.84199100097283 -2.16869253792967e-05
"Casp8ap2" -4.01364639146084 -1.8284389116655 0.0891921420324609 0 -1.83781897220845 -2.16869253792967e-05
"Tnpo2" -4.14743460450953 -1.8284389116655 0.0891921420324609 0 -1.83176481561012 -2.16869253792967e-05
"Stxbp5l" -6.15425780023997 -2.72036033199013 0.222980355081157 0 -1.83123081821453 -2.16869253792967e-05
"Rhoq" -6.3326420843049 -3.61228175231476 0.222980355081157 0 -1.82940791653933 -2.16869253792967e-05
"Slc25a3" -3.38930139723361 -1.60545855658434 0.0891921420324609 0 -1.82778630188232 -2.16869253792967e-05
"Map1lc3b" -3.47849353926606 -1.56086248556811 0.0891921420324609 0 -1.82741042439493 -2.16869253792967e-05
"Fanca" -6.19885387125618 -2.63116818995766 0.222980355081157 0 -1.82320967828811 -2.16869253792967e-05
"Gabpb1" -5.88668137414258 -2.49737997690897 0.178384284064925 0 -1.82249656448238 -2.16869253792967e-05
"Ddx3x" -3.656877823331 -1.78384284064926 0.133788213048693 0 -1.81965421176329 -2.16869253792967e-05
"Zfp57" -5.12854816686663 -2.18520747979535 0.133788213048693 0 -1.81963267773362 -2.16869253792967e-05
"BC031361" -6.10966172922373 -3.52308961028231 0.222980355081157 0 -1.81911113276399 -2.16869253792967e-05
"Nell2" -4.28122281755823 -1.73924676963303 0.133788213048693 0 -1.81747437157189 -2.16869253792967e-05
"Isca1" -5.57450887702895 -2.18520747979535 0.178384284064925 0 -1.81397904812994 -2.16869253792967e-05
"H3f3b" -3.52308961028231 -1.73924676963303 0.133788213048693 0 -1.80910469678216 -2.16869253792967e-05
"Dnajc9" -3.56768568129852 -1.60545855658434 0.133788213048693 0 -1.80876577142993 -2.16869253792967e-05
"Aamdc" -4.816375669753 -2.00682319573042 0.133788213048693 0 -1.80821069936865 -2.16869253792967e-05
"Nasp" -3.21091711316867 -1.51626641455187 0.0891921420324609 0 -1.80248363453386 -2.16869253792967e-05
"Cxxc4" -6.77860279446719 -4.05824246247708 0.401364639146081 0 -1.79737732137669 -2.16869253792967e-05
"Eme1" -6.28804601328866 -2.63116818995766 0.267576426097389 0 -1.79433239296312 -2.16869253792967e-05
"Tyms-ps" -5.08395209585039 -2.09601533776288 0.178384284064925 0 -1.79258210116384 -2.16869253792967e-05
"Mtf1" -6.24344994227242 -2.76495640300636 0.267576426097389 0 -1.7837083882348 -2.16869253792967e-05
"Aarsd1" -3.70147389434721 -1.65005462760057 0.133788213048693 0 -1.78287112947242 -2.16869253792967e-05
"Sgsm1" -6.02046958719127 -3.43389746824982 0.312172497113621 0 -1.78068543514372 -2.16869253792967e-05
"Zfp46" -6.06506565820748 -2.36359176386027 0.222980355081157 0 -1.78034431690725 -2.16869253792967e-05
"Amigo1" -6.15425780023997 -3.52308961028231 0.356768568129852 0 -1.77562492781717 -2.16869253792967e-05
"Wdyhv1" -6.24344994227242 -2.5419760479252 0.267576426097389 0 -1.77545864371162 -2.16869253792967e-05
"Rbm48" -6.15425780023997 -2.49737997690897 0.267576426097389 0 -1.77216545806786 -2.16869253792967e-05
"Top2b" -3.70147389434721 -1.60545855658434 0.133788213048693 0 -1.77193995543651 -2.16869253792967e-05
"Spats2" -6.37723815532111 -2.63116818995766 0.312172497113621 0 -1.76916386769837 -2.16869253792967e-05
"Kif21b" -6.28804601328866 -3.656877823331 0.401364639146081 0 -1.76779882926609 -2.16869253792967e-05
"Tyms" -3.21091711316867 -1.47167034353564 0.133788213048693 0 -1.76549512771275 -2.16869253792967e-05
"Slbp" -3.47849353926606 -1.56086248556811 0.133788213048693 0 -1.76396955691136 -2.16869253792967e-05
"Clpb" -5.30693245093156 -2.31899569284404 0.267576426097389 0 -1.76354777011758 -2.16869253792967e-05
"Cops8" -3.74606996536345 -1.6946506986168 0.178384284064925 0 -1.76062389481687 -2.16869253792967e-05
"Wdr53" -6.51102636836981 -3.12172497113621 0.401364639146081 0 -1.75934460410343 -2.16869253792967e-05
"Katna1" -5.44072066398026 -2.18520747979535 0.267576426097389 0 -1.75572113250016 -2.16869253792967e-05
"Park7" -3.16632104215245 -1.42707427251941 0.133788213048693 0 -1.75520793358992 -2.16869253792967e-05
"Oip5" -6.10966172922373 -2.22980355081158 0.267576426097389 0 -1.75420051631578 -2.16869253792967e-05
"Lrrc40" -5.6637010190614 -2.27439962182781 0.267576426097389 0 -1.75411587052569 -2.16869253792967e-05
"Kif20a" -5.26233637991532 -2.27439962182781 0.267576426097389 0 -1.75388353430462 -2.16869253792967e-05
"Myo19" -6.06506565820748 -2.5419760479252 0.312172497113621 0 -1.75126834088189 -2.16869253792967e-05
"Polr3g" -6.28804601328866 -2.85414854503882 0.401364639146081 0 -1.74792099036512 -2.16869253792967e-05
"Prkci" -6.02046958719127 -2.5419760479252 0.445960710162313 0 -1.747779288629 -2.16869253792967e-05
"Dnajb11" -6.10966172922373 -2.45278390589274 0.312172497113621 0 -1.73888693525302 -2.16869253792967e-05
"Zfp606" -4.01364639146084 -1.87303498268173 0.222980355081157 0 -1.73740413462687 -2.16869253792967e-05
"Rbm33" -5.17314423788287 -2.18520747979535 0.267576426097389 0 -1.73712113503889 -2.16869253792967e-05
"Glcci1" -3.87985817841215 -1.78384284064926 0.222980355081157 0 -1.73639157885947 -2.16869253792967e-05
"2810407C02Rik" -6.15425780023997 -2.67576426097389 0.356768568129852 0 -1.7322866078102 -2.16869253792967e-05
"Ttll4" -5.08395209585039 -2.09601533776288 0.267576426097389 0 -1.73128225924967 -2.16869253792967e-05
"Zfp207" -3.21091711316867 -1.47167034353564 0.178384284064925 0 -1.73008587184113 -2.16869253792967e-05
"2900092D14Rik" -3.56768568129852 -1.56086248556811 0.178384284064925 0 -1.72999583793971 -2.16869253792967e-05
"Flrt3" -6.3326420843049 -2.63116818995766 0.401364639146081 0 -1.72909818810676 -2.16869253792967e-05
"Tuba1a" -3.12172497113621 -1.42707427251941 0.178384284064925 0 -1.72902995747583 -2.16869253792967e-05
"Hsp90b1" -3.25551318418491 -1.47167034353564 0.178384284064925 0 -1.7268847312717 -2.16869253792967e-05
"Rabl3" -6.42183422633736 -2.67576426097389 0.356768568129852 0 -1.72598242053073 -2.16869253792967e-05
"Gad2" -6.28804601328866 -2.72036033199013 0.401364639146081 0 -1.72438820031425 -2.16869253792967e-05
"Dscc1" -6.10966172922373 -2.40818783487651 0.356768568129852 0 -1.72191429465594 -2.16869253792967e-05
"Zfp35" -5.6637010190614 -2.27439962182781 0.356768568129852 0 -1.7202368333655 -2.16869253792967e-05
"Ttc7b" -6.24344994227242 -2.63116818995766 0.401364639146081 0 -1.71945848549654 -2.16869253792967e-05
"Il1rapl1" -6.06506565820748 -3.30010925520114 0.445960710162313 0 -1.71906775928785 -2.16869253792967e-05
"Gm5141" -6.02046958719127 -2.5419760479252 0.356768568129852 0 -1.71550964297571 -2.16869253792967e-05
"Kdm4b" -6.15425780023997 -3.38930139723361 0.490556781178545 0 -1.71519830320817 -2.16869253792967e-05
"Csde1" -3.70147389434721 -1.8284389116655 0.267576426097389 0 -1.7148749513053 -2.16869253792967e-05
"Nop14" -5.26233637991532 -2.14061140877912 0.267576426097389 0 -1.71388619935179 -2.16869253792967e-05
"Pcdhb17" -6.19885387125618 -3.52308961028231 0.490556781178545 0 -1.71312184092612 -2.16869253792967e-05
"Uchl1" -5.61910494804519 -2.18520747979535 0.312172497113621 0 -1.7120600548152 -2.16869253792967e-05
"Snap25" -4.77177959873679 -1.96222712471419 0.267576426097389 0 -1.71195160070572 -2.16869253792967e-05
"Mcm4" -3.30010925520114 -1.51626641455187 0.222980355081157 0 -1.70457556986864 -2.16869253792967e-05
"Ska3" -4.10283853349332 -1.73924676963303 0.267576426097389 0 -1.70181217580494 -2.16869253792967e-05
"Spc24" -3.656877823331 -1.56086248556811 0.222980355081157 0 -1.70154574257725 -2.16869253792967e-05
"Mnf1" -3.43389746824982 -1.47167034353564 0.222980355081157 0 -1.70130013872917 -2.16869253792967e-05
"Ubiad1" -5.97587351617503 -2.22980355081158 0.356768568129852 0 -1.70040730159022 -2.16869253792967e-05
"Cacna2d1" -5.57450887702895 -2.36359176386027 0.401364639146081 0 -1.70026891008869 -2.16869253792967e-05
"Slc20a1" -4.14743460450953 -1.73924676963303 0.267576426097389 0 -1.69605209131871 -2.16869253792967e-05
"Mob4" -3.79066603637969 -1.65005462760057 0.222980355081157 0 -1.69464861379995 -2.16869253792967e-05
"D11Wsu47e" -6.55562243938605 -2.98793675808752 0.57974892321101 0 -1.69387477171027 -2.16869253792967e-05
"Zfp934" -6.3326420843049 -2.14061140877912 0.356768568129852 0 -1.68996191484285 -2.16869253792967e-05
"Mthfsd" -5.30693245093156 -2.05141926674665 0.356768568129852 0 -1.68498533000605 -2.16869253792967e-05
"Eri3" -3.656877823331 -1.56086248556811 0.222980355081157 0 -1.68323241908486 -2.16869253792967e-05
"Gna11" -5.35152852194781 -2.05141926674665 0.356768568129852 0 -1.68278478159232 -2.16869253792967e-05
