"lb" "mle" "ub" "ce" "Z" "cZ"
"Fam111a" -7.04617922056458 -4.5042031726394 -0.624344994227245 -0.624344994227245 -2.30872031977538 -0.000117256222270238
"Mcm10" -7.40294778869445 -3.47849353926606 -0.535152852194781 -0.535152852194781 -2.30307482080712 -0.000117256222270238
"Mcm5" -6.91239100751589 -3.25551318418491 -0.490556781178548 -0.490556781178548 -2.30071039737785 -0.000117256222270238
"Nmral1" -7.31375564666197 -2.89874461605505 -0.445960710162316 -0.445960710162316 -2.29413214166176 -0.000117256222270238
"Cab39l" -7.09077529158082 -4.5042031726394 -0.579748923211013 -0.579748923211013 -2.28279708912628 -0.000117256222270238
"Sass6" -7.22456350462951 -4.54879924365561 -0.579748923211013 -0.579748923211013 -2.28101369216083 -0.000117256222270238
"Cdca5" -7.26915957564576 -4.59339531467185 -0.624344994227245 -0.624344994227245 -2.2810025105127 -0.000117256222270238
"Cep85" -7.40294778869445 -4.72718352772055 -0.624344994227245 -0.624344994227245 -2.27291160195605 -0.000117256222270238
"Wdr92" -7.44754385971066 -4.68258745670431 -0.624344994227245 -0.624344994227245 -2.27123285975727 -0.000117256222270238
"Chtf18" -7.22456350462951 -4.54879924365561 -0.579748923211013 -0.579748923211013 -2.26147804840232 -0.000117256222270238
"Cdkn1a" -7.09077529158082 -3.74606996536345 -0.490556781178548 -0.490556781178548 -2.25887907892435 -0.000117256222270238
"Cenpi" -7.09077529158082 -4.41501103060692 -0.535152852194781 -0.535152852194781 -2.25005493900198 -0.000117256222270238
"Mrps24" -7.09077529158082 -4.45960710162316 -0.490556781178548 -0.490556781178548 -2.2383674230011 -0.000117256222270238
"Rpap1" -7.13537136259706 -4.37041495959071 -0.535152852194781 -0.535152852194781 -2.23676212894006 -0.000117256222270238
"1810026J23Rik" -7.31375564666197 -4.19203067552577 -0.490556781178548 -0.490556781178548 -2.23494981540968 -0.000117256222270238
"Zfp946" -7.53673600174314 -4.10283853349332 -0.490556781178548 -0.490556781178548 -2.22772603547167 -0.000117256222270238
"Cit" -6.95698707853213 -4.37041495959071 -0.445960710162316 -0.445960710162316 -2.21444092370967 -0.000117256222270238
"Hmgb3" -5.93127744515879 -2.58657211894144 -0.312172497113621 -0.312172497113621 -2.19607865999726 -0.000117256222270238
"Slc1a4" -7.09077529158082 -4.32581888857447 -0.445960710162316 -0.445960710162316 -2.19426308393798 -0.000117256222270238
"Nfs1" -7.09077529158082 -4.41501103060692 -0.445960710162316 -0.445960710162316 -2.18791065086681 -0.000117256222270238
"2210404J11Rik" -7.09077529158082 -4.37041495959071 -0.401364639146084 -0.401364639146084 -2.16227944975916 -0.000117256222270238
"Tmem98" -7.09077529158082 -3.34470532621737 -0.312172497113621 -0.312172497113621 -2.14384006016037 -0.000117256222270238
"Rpusd2" -6.91239100751589 -4.28122281755823 -0.312172497113621 -0.312172497113621 -2.1327509863322 -0.000117256222270238
"E130308A19Rik" -6.95698707853213 -4.32581888857447 -0.312172497113621 -0.312172497113621 -2.12351250798661 -0.000117256222270238
"Tmed4" -6.77860279446719 -2.76495640300636 -0.22298035508116 -0.22298035508116 -2.12285783128426 -0.000117256222270238
"Ppan" -6.91239100751589 -3.21091711316867 -0.267576426097392 -0.267576426097392 -2.11629608547765 -0.000117256222270238
"Nup98" -7.26915957564576 -4.45960710162316 -0.312172497113621 -0.312172497113621 -2.1116173884456 -0.000117256222270238
"Zfyve20" -6.82319886548343 -4.23662674654202 -0.267576426097392 -0.267576426097392 -2.11009596993768 -0.000117256222270238
"Vezf1" -5.7974892321101 -2.5419760479252 -0.178384284064928 -0.178384284064928 -2.10886102448826 -0.000117256222270238
"Tpm4" -6.6448145814185 -2.85414854503882 -0.22298035508116 -0.22298035508116 -2.09917920393952 -0.000117256222270238
"Gsx1" -6.82319886548343 -4.19203067552577 -0.267576426097392 -0.267576426097392 -2.08940545203736 -0.000117256222270238
"Ercc3" -6.86779493649968 -4.23662674654202 -0.267576426097392 -0.267576426097392 -2.0840980815369 -0.000117256222270238
"Inpp5b" -6.77860279446719 -4.19203067552577 -0.22298035508116 -0.22298035508116 -2.08332066260816 -0.000117256222270238
"Twf1" -4.32581888857447 -2.05141926674665 -0.133788213048696 -0.133788213048696 -2.0768347062468 -0.000117256222270238
"Lrrc59" -6.91239100751589 -2.98793675808752 -0.178384284064928 -0.178384284064928 -2.07497603283761 -0.000117256222270238
"Nbas" -7.00158314954837 -4.28122281755823 -0.22298035508116 -0.22298035508116 -2.06593458247926 -0.000117256222270238
"Ncaph2" -6.28804601328866 -2.63116818995766 -0.178384284064928 -0.178384284064928 -2.0648927309432 -0.000117256222270238
"Zfp783" -7.31375564666197 -4.5042031726394 -0.22298035508116 -0.22298035508116 -2.0598123482242 -0.000117256222270238
"Iqgap3" -6.86779493649968 -2.80955247402259 -0.133788213048696 -0.133788213048696 -2.0569907905901 -0.000117256222270238
"Mrps28" -6.6448145814185 -3.47849353926606 -0.178384284064928 -0.178384284064928 -2.05689538725978 -0.000117256222270238
"Mad2l1" -5.39612459296402 -2.36359176386027 -0.133788213048696 -0.133788213048696 -2.05629817772968 -0.000117256222270238
"Pard6a" -6.95698707853213 -4.19203067552577 -0.178384284064928 -0.178384284064928 -2.05196579164508 -0.000117256222270238
"Cdc45" -7.22456350462951 -3.74606996536345 -0.178384284064928 -0.178384284064928 -2.05095442829637 -0.000117256222270238
"Copz1" -6.24344994227242 -2.45278390589274 -0.133788213048696 -0.133788213048696 -2.04023383351778 -0.000117256222270238
"Adrbk1" -6.95698707853213 -4.19203067552577 -0.178384284064928 -0.178384284064928 -2.03253206128612 -0.000117256222270238
"4930444A02Rik" -7.04617922056458 -4.28122281755823 -0.178384284064928 -0.178384284064928 -2.02968514025144 -0.000117256222270238
"Clcn7" -6.68941065243474 -4.05824246247708 -0.133788213048696 -0.133788213048696 -2.02356658947127 -0.000117256222270238
"Snf8" -6.68941065243474 -4.05824246247708 -0.133788213048696 -0.133788213048696 -2.02350323346348 -0.000117256222270238
"Fam110a" -6.95698707853213 -4.19203067552577 -0.133788213048696 -0.133788213048696 -2.01979768871165 -0.000117256222270238
"Galc" -6.55562243938605 -3.12172497113621 -0.133788213048696 -0.133788213048696 -2.01911016371133 -0.000117256222270238
"Zfp277" -7.31375564666197 -3.03253282910375 -0.0891921420324639 -0.0891921420324639 -2.0172987970668 -0.000117256222270238
"Pink1" -6.82319886548343 -4.14743460450953 -0.0891921420324639 -0.0891921420324639 -2.00612603749137 -0.000117256222270238
"Usp38" -7.31375564666197 -4.32581888857447 -0.133788213048696 -0.133788213048696 -2.00566952986182 -0.000117256222270238
"Rgs3" -7.53673600174314 -3.656877823331 -0.0891921420324639 -0.0891921420324639 -1.99555743650794 -0.000117256222270238
"Daglb" -6.91239100751589 -2.85414854503882 -0.0445960710162319 -0.0445960710162319 -1.98850014309908 -0.000117256222270238
"Snrpd2" -4.5042031726394 -2.09601533776288 -0.0445960710162319 -0.0445960710162319 -1.97740593574988 -0.000117256222270238
"Trmt1" -6.77860279446719 -4.01364639146084 -0.0445960710162319 -0.0445960710162319 -1.97566970085908 -0.000117256222270238
"Zkscan17" -6.6448145814185 -3.96905032044463 -0.0445960710162319 -0.0445960710162319 -1.97289983684339 -0.000117256222270238
"Ppif" -6.68941065243474 -4.05824246247708 -0.0445960710162319 -0.0445960710162319 -1.96943690623435 -0.000117256222270238
"Pak1ip1" -5.97587351617503 -2.58657211894144 -0.0445960710162319 -0.0445960710162319 -1.96792459084438 -0.000117256222270238
"Cops4" -6.95698707853213 -2.72036033199013 0 0 -1.95790087537828 -0.000117256222270238
"Actg1" -4.45960710162316 -2.00682319573042 0 0 -1.95040350293225 -0.000117256222270238
"Tnpo1" -7.00158314954837 -3.96905032044463 0 0 -1.94719497049897 -0.000117256222270238
"Rad21" -5.44072066398026 -2.27439962182781 0 0 -1.94337064372057 -0.000117256222270238
"Rangap1" -6.15425780023997 -2.45278390589274 0 0 -1.93703610397063 -0.000117256222270238
"Zfp316" -6.68941065243474 -3.96905032044463 0.0445960710162319 0 -1.93458729002002 -0.000117256222270238
"Cdca8" -5.03935602483418 -2.18520747979535 0 0 -1.93081079611557 -0.000117256222270238
"Rbm43" -6.6448145814185 -4.01364639146084 0.0445960710162319 0 -1.92783183373297 -0.000117256222270238
"Gltp" -6.6448145814185 -3.92445424942839 0.0445960710162319 0 -1.91927861006905 -0.000117256222270238
"Mns1" -6.55562243938605 -3.87985817841215 0.0445960710162319 0 -1.91603227051757 -0.000117256222270238
"Pnpla2" -6.60021851040229 -3.92445424942839 0.0445960710162319 0 -1.91389843167218 -0.000117256222270238
"Ccdc130" -6.86779493649968 -4.10283853349332 0.0891921420324609 0 -1.91061323775228 -0.000117256222270238
"Rcan1" -6.82319886548343 -4.05824246247708 0.0891921420324609 0 -1.90959647955095 -0.000117256222270238
"Wdr59" -7.22456350462951 -4.28122281755823 0.0891921420324609 0 -1.90463743052247 -0.000117256222270238
"Ipo11" -6.60021851040229 -2.36359176386027 0.0445960710162319 0 -1.90030921630921 -0.000117256222270238
"Tril" -7.26915957564576 -3.38930139723361 0.0891921420324609 0 -1.89967741349626 -0.000117256222270238
"Myb" -6.51102636836981 -3.8352621073959 0.0891921420324609 0 -1.89407382744735 -0.000117256222270238
"Pogz" -7.09077529158082 -2.72036033199013 0.0891921420324609 0 -1.89362722340736 -0.000117256222270238
"Kif4" -5.7974892321101 -2.36359176386027 0.0445960710162319 0 -1.89136774876456 -0.000117256222270238
"Fam168a" -5.97587351617503 -2.27439962182781 0.0445960710162319 0 -1.88804219191088 -0.000117256222270238
"Cdca2" -4.72718352772055 -2.05141926674665 0.0445960710162319 0 -1.88618188669553 -0.000117256222270238
"Cacfd1" -6.82319886548343 -3.56768568129852 0.133788213048693 0 -1.88613043429068 -0.000117256222270238
"Birc5" -4.59339531467185 -1.87303498268173 0.0445960710162319 0 -1.87497320172144 -0.000117256222270238
"Tmtc3" -6.82319886548343 -4.01364639146084 0.178384284064925 0 -1.86988600302146 -0.000117256222270238
"Tmem97" -6.42183422633736 -2.67576426097389 0.0891921420324609 0 -1.86831564125449 -0.000117256222270238
"Zc3h4" -6.51102636836981 -3.8352621073959 0.133788213048693 0 -1.86780607059327 -0.000117256222270238
"Mfn2" -6.60021851040229 -3.79066603637969 0.133788213048693 0 -1.86551420638833 -0.000117256222270238
"Lrrtm4" -6.73400672345098 -3.92445424942839 0.178384284064925 0 -1.86495540314335 -0.000117256222270238
"Sertad3" -6.6448145814185 -3.8352621073959 0.178384284064925 0 -1.86207209714654 -0.000117256222270238
"Gba2" -7.09077529158082 -4.41501103060692 0.222980355081157 0 -1.85892540490605 -0.000117256222270238
"Comt" -6.82319886548343 -2.80955247402259 0.133788213048693 0 -1.85828240434821 -0.000117256222270238
"Deaf1" -6.91239100751589 -3.52308961028231 0.178384284064925 0 -1.8558326016979 -0.000117256222270238
"Zbtb18" -5.75289316109389 -2.36359176386027 0.133788213048693 0 -1.84936061409582 -0.000117256222270238
"Uchl5" -5.6637010190614 -2.14061140877912 0.0891921420324609 0 -1.84600067325569 -0.000117256222270238
"Lsm2" -5.17314423788287 -2.14061140877912 0.0891921420324609 0 -1.84599924264872 -0.000117256222270238
"Tipin" -6.19885387125618 -2.14061140877912 0.133788213048693 0 -1.84175651646286 -0.000117256222270238
"Pgs1" -6.55562243938605 -3.87985817841215 0.178384284064925 0 -1.84138149700129 -0.000117256222270238
"Golm1" -6.73400672345098 -2.98793675808752 0.178384284064925 0 -1.84125709648607 -0.000117256222270238
"Zfp11" -6.91239100751589 -3.96905032044463 0.222980355081157 0 -1.83824470018333 -0.000117256222270238
"Tube1" -6.6448145814185 -3.79066603637969 0.222980355081157 0 -1.8326617109922 -0.000117256222270238
"Tpx2" -4.77177959873679 -1.87303498268173 0.0891921420324609 0 -1.82921288929124 -0.000117256222270238
"Zfp647" -6.77860279446719 -4.05824246247708 0.267576426097389 0 -1.82903801068143 -0.000117256222270238
"Srrm4" -6.68941065243474 -3.79066603637969 0.222980355081157 0 -1.82750160337921 -0.000117256222270238
"Trpc2" -6.60021851040229 -3.87985817841215 0.222980355081157 0 -1.82466815769704 -0.000117256222270238
"Kdm1b" -6.51102636836981 -3.79066603637969 0.222980355081157 0 -1.82436082451875 -0.000117256222270238
"Ccnb2" -6.42183422633736 -2.45278390589274 0.178384284064925 0 -1.81756296624385 -0.000117256222270238
"Aurkb" -5.57450887702895 -2.27439962182781 0.178384284064925 0 -1.81693393193416 -0.000117256222270238
"Dcdc2b" -6.42183422633736 -3.70147389434721 0.222980355081157 0 -1.81567184958796 -0.000117256222270238
"Cpne1" -6.4664302973536 -3.79066603637969 0.222980355081157 0 -1.81452113127537 -0.000117256222270238
"Ptpdc1" -6.6448145814185 -3.8352621073959 0.267576426097389 0 -1.8144743188899 -0.000117256222270238
"Tubb5" -4.5042031726394 -2.18520747979535 0.133788213048693 0 -1.81195551228534 -0.000117256222270238
"Nudt9" -6.95698707853213 -2.80955247402259 0.222980355081157 0 -1.80587236979068 -0.000117256222270238
"Mak16" -5.97587351617503 -2.40818783487651 0.178384284064925 0 -1.80299336855342 -0.000117256222270238
"Ptrhd1" -6.4664302973536 -3.79066603637969 0.267576426097389 0 -1.80264884229555 -0.000117256222270238
"Pcm1" -4.28122281755823 -1.91763105369796 0.133788213048693 0 -1.80098319524936 -0.000117256222270238
"Haus7" -6.4664302973536 -3.21091711316867 0.267576426097389 0 -1.7990202523583 -0.000117256222270238
"Pop4" -6.42183422633736 -3.74606996536345 0.267576426097389 0 -1.79517600695358 -0.000117256222270238
"Smarcb1" -6.37723815532111 -2.27439962182781 0.178384284064925 0 -1.79338874975531 -0.000117256222270238
"Twsg1" -6.06506565820748 -2.45278390589274 0.222980355081157 0 -1.79317849431513 -0.000117256222270238
"Polr3c" -6.82319886548343 -3.96905032044463 0.356768568129852 0 -1.78999204492515 -0.000117256222270238
"1110018G07Rik" -7.17996743361327 -3.21091711316867 0.267576426097389 0 -1.7881657011963 -0.000117256222270238
"Crebbp" -5.52991280601271 -2.18520747979535 0.178384284064925 0 -1.78788994832959 -0.000117256222270238
"Mthfd2" -6.60021851040229 -2.45278390589274 0.222980355081157 0 -1.78506397882489 -0.000117256222270238
"Add2" -7.00158314954837 -4.14743460450953 0.401364639146081 0 -1.78436702421235 -0.000117256222270238
"Ncapd3" -4.41501103060692 -1.91763105369796 0.178384284064925 0 -1.78331189014727 -0.000117256222270238
"Cdc25a" -6.4664302973536 -3.70147389434721 0.312172497113621 0 -1.77856202295605 -0.000117256222270238
"Usp32" -6.91239100751589 -2.85414854503882 0.267576426097389 0 -1.77756141806668 -0.000117256222270238
"Slc29a4" -6.51102636836981 -3.74606996536345 0.312172497113621 0 -1.77530556269872 -0.000117256222270238
"Rbm3" -6.02046958719127 -2.31899569284404 0.222980355081157 0 -1.77311105104286 -0.000117256222270238
"Sumf2" -6.73400672345098 -3.87985817841215 0.401364639146081 0 -1.76857101491978 -0.000117256222270238
"G6pdx" -6.73400672345098 -2.58657211894144 0.267576426097389 0 -1.76833066967092 -0.000117256222270238
"Babam1" -6.37723815532111 -3.52308961028231 0.356768568129852 0 -1.75961726296147 -0.000117256222270238
"Hace1" -6.6448145814185 -3.79066603637969 0.401364639146081 0 -1.75568554203735 -0.000117256222270238
"Gins3" -6.68941065243474 -3.79066603637969 0.401364639146081 0 -1.75561119597311 -0.000117256222270238
"Rcbtb1" -6.3326420843049 -2.67576426097389 0.312172497113621 0 -1.75553235756818 -0.000117256222270238
"Hmmr" -5.30693245093156 -2.00682319573042 0.222980355081157 0 -1.75390859211944 -0.000117256222270238
"Kif18b" -6.37723815532111 -3.56768568129852 0.356768568129852 0 -1.75204432000452 -0.000117256222270238
"Sap18" -6.37723815532111 -3.656877823331 0.356768568129852 0 -1.74792550858819 -0.000117256222270238
"D3Ertd751e" -6.55562243938605 -2.72036033199013 0.312172497113621 0 -1.74759280381653 -0.000117256222270238
"Tceal8" -4.6379913856881 -1.91763105369796 0.222980355081157 0 -1.7472275700327 -0.000117256222270238
"Slc25a13" -6.55562243938605 -3.74606996536345 0.401364639146081 0 -1.74666636419042 -0.000117256222270238
"Rbbp7" -4.86097174076924 -1.87303498268173 0.222980355081157 0 -1.74624899306191 -0.000117256222270238
"Tsfm" -6.55562243938605 -3.56768568129852 0.401364639146081 0 -1.74473997334884 -0.000117256222270238
"Adnp2" -6.4664302973536 -3.70147389434721 0.401364639146081 0 -1.74471478458702 -0.000117256222270238
"A330093E20Rik" -6.6448145814185 -3.79066603637969 0.445960710162313 0 -1.74080287890258 -0.000117256222270238
"Nt5m" -6.82319886548343 -2.76495640300636 0.312172497113621 0 -1.74040749973987 -0.000117256222270238
"Bub1" -4.816375669753 -1.91763105369796 0.222980355081157 0 -1.73638850886293 -0.000117256222270238
"Dhx35" -6.68941065243474 -2.80955247402259 0.356768568129852 0 -1.72831279117005 -0.000117256222270238
"Glg1" -6.51102636836981 -2.5419760479252 0.312172497113621 0 -1.72541015925508 -0.000117256222270238
"Arrdc3" -4.95016388280169 -2.00682319573042 0.222980355081157 0 -1.72220492825861 -0.000117256222270238
"Klhdc5" -6.51102636836981 -3.656877823331 0.445960710162313 0 -1.72085475762276 -0.000117256222270238
"Eif3d" -4.816375669753 -1.96222712471419 0.267576426097389 0 -1.72043759645895 -0.000117256222270238
"1190002F15Rik" -5.52991280601271 -1.91763105369796 0.267576426097389 0 -1.7201757751546 -0.000117256222270238
"Rnmtl1" -6.51102636836981 -3.61228175231476 0.445960710162313 0 -1.7197131157686 -0.000117256222270238
"Amer1" -6.60021851040229 -3.34470532621737 0.445960710162313 0 -1.71534995440864 -0.000117256222270238
"Nlk" -6.37723815532111 -2.36359176386027 0.312172497113621 0 -1.71507387269285 -0.000117256222270238
"Phc1" -7.31375564666197 -2.98793675808752 0.401364639146081 0 -1.71424527843566 -0.000117256222270238
"Snrpb" -4.23662674654202 -1.78384284064926 0.222980355081157 0 -1.7138112548954 -0.000117256222270238
"Rrm2" -4.86097174076924 -1.73924676963303 0.222980355081157 0 -1.71374081543952 -0.000117256222270238
"Tex30" -5.93127744515879 -2.00682319573042 0.267576426097389 0 -1.71038252876736 -0.000117256222270238
"Pcnt" -6.6448145814185 -2.89874461605505 0.401364639146081 0 -1.70934840866733 -0.000117256222270238
"Thoc5" -6.10966172922373 -2.49737997690897 0.356768568129852 0 -1.70715840923649 -0.000117256222270238
"Fscn1" -6.42183422633736 -3.56768568129852 0.445960710162313 0 -1.7050991389019 -0.000117256222270238
"Coq10b" -6.60021851040229 -2.85414854503882 0.401364639146081 0 -1.70067340257327 -0.000117256222270238
"Zfp335" -6.60021851040229 -3.79066603637969 0.535152852194777 0 -1.69978085353138 -0.000117256222270238
"Megf9" -6.3326420843049 -3.38930139723361 0.490556781178545 0 -1.6887218857912 -0.000117256222270238
"Itgb1" -5.35152852194781 -2.27439962182781 0.356768568129852 0 -1.68865095704514 -0.000117256222270238
"Lrch2" -6.37723815532111 -3.61228175231476 0.490556781178545 0 -1.68726154601794 -0.000117256222270238
"Dctpp1" -4.23662674654202 -1.73924676963303 0.267576426097389 0 -1.68699263984861 -0.000117256222270238
"Ndnl2" -6.4664302973536 -3.56768568129852 0.490556781178545 0 -1.68322856044313 -0.000117256222270238
"Ptdss1" -5.6637010190614 -2.31899569284404 0.356768568129852 0 -1.67801095657558 -0.000117256222270238
"Pcgf6" -6.4664302973536 -3.16632104215245 0.535152852194777 0 -1.67497980482504 -0.000117256222270238
"Ggps1" -6.3326420843049 -3.47849353926606 0.535152852194777 0 -1.67294972678844 -0.000117256222270238
"Fah" -6.4664302973536 -3.52308961028231 0.57974892321101 0 -1.67275808124233 -0.000117256222270238
"Utp23" -6.28804601328866 -3.56768568129852 0.535152852194777 0 -1.67136515159654 -0.000117256222270238
"Fancc" -6.37723815532111 -3.61228175231476 0.535152852194777 0 -1.67028819974167 -0.000117256222270238
"Rundc1" -7.00158314954837 -3.96905032044463 0.668941065243474 0 -1.66981158146454 -0.000117256222270238
"Casp9" -6.55562243938605 -3.656877823331 0.57974892321101 0 -1.66845716891719 -0.000117256222270238
"Sptlc1" -6.51102636836981 -3.30010925520114 0.535152852194777 0 -1.66574972506907 -0.000117256222270238
"Jakmip2" -6.3326420843049 -3.56768568129852 0.535152852194777 0 -1.6652980326609 -0.000117256222270238
"4930453N24Rik" -6.55562243938605 -3.656877823331 0.624344994227242 0 -1.66185516900363 -0.000117256222270238
"Rit1" -6.3326420843049 -3.52308961028231 0.57974892321101 0 -1.66168543887473 -0.000117256222270238
"Ndst2" -6.4664302973536 -3.70147389434721 0.624344994227242 0 -1.66150740601864 -0.000117256222270238
"Egln2" -6.60021851040229 -2.72036033199013 0.490556781178545 0 -1.65950988652031 -0.000117256222270238
"Dnttip2" -5.6637010190614 -2.09601533776288 0.356768568129852 0 -1.65931414480111 -0.000117256222270238
"Cep55" -6.4664302973536 -2.18520747979535 0.401364639146081 0 -1.65191917671227 -0.000117256222270238
"Tra2b" -3.70147389434721 -1.65005462760057 0.267576426097389 0 -1.65120716924056 -0.000117256222270238
"Mvb12a" -6.19885387125618 -2.98793675808752 0.535152852194777 0 -1.64884947278416 -0.000117256222270238
"Tle1" -6.60021851040229 -2.72036033199013 0.490556781178545 0 -1.64832955913035 -0.000117256222270238
"Pold2" -6.55562243938605 -2.67576426097389 0.490556781178545 0 -1.64532152237754 -0.000117256222270238
"Id1" -5.93127744515879 -2.36359176386027 0.445960710162313 0 -1.64490985154334 -0.000117256222270238
"Evc2" -6.86779493649968 -3.96905032044463 0.802729278292168 0 -1.63674427247667 -0.000117256222270238
"Atxn7l3b" -4.32581888857447 -1.8284389116655 0.356768568129852 0 -1.6357938375841 -0.000117256222270238
"Rad51ap1" -5.7974892321101 -2.22980355081158 0.401364639146081 0 -1.63386867499915 -0.000117256222270238
"Ppp1r3c" -6.91239100751589 -4.37041495959071 1.11490177540579 0 -1.6318625888458 -0.000117256222270238
"Rad54b" -5.4853167349965 -2.09601533776288 0.401364639146081 0 -1.63034462227978 -0.000117256222270238
"Tpgs1" -6.37723815532111 -3.52308961028231 0.624344994227242 0 -1.62986825885788 -0.000117256222270238
"Dna2" -6.51102636836981 -2.72036033199013 0.535152852194777 0 -1.62890129850446 -0.000117256222270238
"Shd" -6.51102636836981 -3.30010925520114 0.624344994227242 0 -1.62566642643499 -0.000117256222270238
"Bahcc1" -6.37723815532111 -3.56768568129852 0.668941065243474 0 -1.62523330543293 -0.000117256222270238
"Cyth2" -6.55562243938605 -2.67576426097389 0.535152852194777 0 -1.62482643229889 -0.000117256222270238
"Fam69a" -6.4664302973536 -3.56768568129852 0.713537136259706 0 -1.62264328614487 -0.000117256222270238
"Ccdc12" -6.24344994227242 -3.47849353926606 0.624344994227242 0 -1.62093758117498 -0.000117256222270238
"Dld" -5.84208530312634 -2.09601533776288 0.401364639146081 0 -1.62085453740644 -0.000117256222270238
"Sec11a" -4.01364639146084 -1.65005462760057 0.312172497113621 0 -1.62038434001879 -0.000117256222270238
"Lphn2" -6.4664302973536 -2.5419760479252 0.535152852194777 0 -1.61931923624484 -0.000117256222270238
"Rgs19" -6.24344994227242 -3.47849353926606 0.668941065243474 0 -1.61337214843469 -0.000117256222270238
"Msto1" -6.60021851040229 -3.61228175231476 0.713537136259706 0 -1.61162651880555 -0.000117256222270238
"Ncbp2" -5.75289316109389 -2.00682319573042 0.401364639146081 0 -1.61030725389594 -0.000117256222270238
"Ncbp1" -5.75289316109389 -2.09601533776288 0.445960710162313 0 -1.60921790682569 -0.000117256222270238
"Eif4ebp1" -6.37723815532111 -2.36359176386027 0.490556781178545 0 -1.60698597306195 -0.000117256222270238
"Commd4" -5.61910494804519 -2.05141926674665 0.445960710162313 0 -1.60371484464445 -0.000117256222270238
"Gpr137b" -6.19885387125618 -3.38930139723361 0.668941065243474 0 -1.60216809999678 -0.000117256222270238
"Supt7l" -6.77860279446719 -2.58657211894144 0.57974892321101 0 -1.60022878840894 -0.000117256222270238
"Josd1" -6.82319886548343 -2.58657211894144 0.624344994227242 0 -1.59785296957564 -0.000117256222270238
"Ift20" -5.6637010190614 -2.05141926674665 0.445960710162313 0 -1.59757075723108 -0.000117256222270238
"Rnf122" -5.4853167349965 -2.00682319573042 0.445960710162313 0 -1.59425144926105 -0.000117256222270238
"Gen1" -6.10966172922373 -3.38930139723361 0.668941065243474 0 -1.59138135925931 -0.000117256222270238
"Wnk3" -6.60021851040229 -3.70147389434721 0.936517491340861 0 -1.58961363195401 -0.000117256222270238
"Mib1" -6.24344994227242 -3.43389746824982 0.713537136259706 0 -1.58799744593271 -0.000117256222270238
"Eif3g" -5.4853167349965 -1.91763105369796 0.445960710162313 0 -1.5876999983759 -0.000117256222270238
"Phf23" -6.42183422633736 -3.52308961028231 0.758133207275935 0 -1.58572856286842 -0.000117256222270238
"Plin2" -6.6448145814185 -3.38930139723361 0.802729278292168 0 -1.58498384625717 -0.000117256222270238
"Incenp" -5.44072066398026 -2.05141926674665 0.445960710162313 0 -1.5838796103426 -0.000117256222270238
"Fgfbp3" -6.28804601328866 -3.43389746824982 0.713537136259706 0 -1.58354652356565 -0.000117256222270238
