"lb" "mle" "ub" "ce" "Z" "cZ"
"Stam" -2.79631868166444 -0.811834455967098 0.586324884865125 0 -1.11672757812089 -0.448639381025488
"Zfp365" -3.78856079451311 -0.902038284407886 0.631426799085521 0 -1.11618037769669 -0.448622863033419
"Clcn3" -2.25509571101971 -0.72163062752631 0.541222970644733 0 -1.11616985066385 -0.448622863033419
"Hs1bp3" -3.74345888029272 -0.85693637018749 0.676528713305914 0 -1.11525102937933 -0.447542117040278
"Myo18a" -2.52570719634208 -0.72163062752631 0.541222970644733 0 -1.11482559960556 -0.447185140166858
"Hsd17b7" -2.30019762524011 -0.72163062752631 0.496121056424337 0 -1.11187056065936 -0.445533394350414
"N4bp1" -2.70611485322366 -0.72163062752631 0.541222970644733 0 -1.11167378351968 -0.445533394350414
"Hnrnpk" -1.66877082615459 -0.631426799085518 0.451019142203945 0 -1.11150327560162 -0.445533394350414
"2310045N01Rik" -3.51794930919076 -0.902038284407886 0.676528713305914 0 -1.10968909978951 -0.444966373559053
"Ube2k" -1.80407656881577 -0.631426799085518 0.451019142203945 0 -1.10964694536933 -0.444966373559053
"Spata6" -3.83366270873353 -0.902038284407886 0.676528713305914 0 -1.10949464975254 -0.444966373559053
"Pld3" -3.1120320812072 -0.811834455967098 0.631426799085521 0 -1.108753072752 -0.444943029317253
"Trak2" -2.84142059588484 -0.766732541746702 0.586324884865125 0 -1.10837538665031 -0.444729191803312
"Ubxn4" -1.98448422569735 -0.676528713305914 0.451019142203945 0 -1.10819501917336 -0.444729191803312
"Neto2" -2.07468805413814 -0.631426799085518 0.451019142203945 0 -1.10805426931296 -0.444729191803312
"Acadsb" -3.06693016698681 -0.85693637018749 0.631426799085521 0 -1.10744166983825 -0.444349727489739
"Myo9a" -2.02958613991774 -0.72163062752631 0.496121056424337 0 -1.10609046486375 -0.443212855250033
"Fdft1" -1.71387274037498 -0.586324884865122 0.451019142203945 0 -1.10441915785323 -0.442367245016025
"Rexo2" -2.02958613991774 -0.631426799085518 0.451019142203945 0 -1.10352699449417 -0.442065892360289
"Blvrb" -3.33754165230918 -0.766732541746702 0.631426799085521 0 -1.10334758983879 -0.442065892360289
"Gem" -3.87876462295391 -0.947140198628279 0.766732541746705 0 -1.10219371119107 -0.441624027247965
"Adipor1" -2.52570719634208 -0.72163062752631 0.541222970644733 0 -1.09993536198337 -0.440245314439515
"Hdac7" -3.02182825276642 -0.766732541746702 0.586324884865125 0 -1.09844887834793 -0.439771233652548
"Pithd1" -2.75121676744405 -0.72163062752631 0.541222970644733 0 -1.09839052203857 -0.439771233652548
"Uqcr11" -1.71387274037498 -0.586324884865122 0.451019142203945 0 -1.09780769202576 -0.439771233652548
"Dnajb12" -3.47284739497037 -0.902038284407886 0.72163062752631 0 -1.0961170703761 -0.438581313505368
"Tnfrsf19" -2.88652251010523 -0.811834455967098 0.631426799085521 0 -1.09608789316573 -0.438581313505368
"Mef2a" -2.97672633854602 -0.766732541746702 0.586324884865125 0 -1.09591290539808 -0.438581313505368
"Pi4k2a" -3.1120320812072 -0.85693637018749 0.676528713305914 0 -1.09504251574193 -0.438098504399804
"Ufc1" -2.20999379679932 -0.676528713305914 0.496121056424337 0 -1.09476382776726 -0.437954226513457
"Snx9" -3.1120320812072 -0.811834455967098 0.676528713305914 0 -1.09457577490424 -0.437942348804685
"Sobp" -3.74345888029272 -0.902038284407886 0.72163062752631 0 -1.09427006146704 -0.437917851541456
"St7" -2.88652251010523 -0.811834455967098 0.631426799085521 0 -1.09419926327356 -0.437917851541456
"Ube2m" -3.47284739497037 -0.811834455967098 0.676528713305914 0 -1.09343897049997 -0.43781371800069
"Pink1" -4.05917227983549 -0.992242112848671 0.811834455967098 0 -1.09284904380332 -0.437676783975119
"Pdpk1" -2.66101293900326 -0.766732541746702 0.586324884865125 0 -1.09259656408253 -0.437676783975119
"Yipf6" -2.16489188257893 -0.676528713305914 0.541222970644733 0 -1.09127130389769 -0.437121926406399
"Scamp4" -2.52570719634208 -0.72163062752631 0.541222970644733 0 -1.09106700245078 -0.437121926406399
"Taf13" -2.79631868166444 -0.811834455967098 0.631426799085521 0 -1.0903093916306 -0.436433982811677
"Plbd2" -3.83366270873353 -0.992242112848671 0.811834455967098 0 -1.08999024648107 -0.43622997372353
"2810468N07Rik" -3.87876462295391 -0.902038284407886 0.766732541746705 0 -1.0884072999758 -0.435327142625614
"Ppp1ca" -1.84917848303616 -0.586324884865122 0.451019142203945 0 -1.08823176719921 -0.435327142625614
"Slc25a39" -2.07468805413814 -0.631426799085518 0.496121056424337 0 -1.08822976531253 -0.435327142625614
"Tapt1" -3.51794930919076 -0.85693637018749 0.676528713305914 0 -1.08719460616733 -0.434765832203478
"Agap1" -2.39040145368089 -0.676528713305914 0.541222970644733 0 -1.08636003805151 -0.434332001496562
"D17Wsu92e" -3.02182825276642 -0.766732541746702 0.631426799085521 0 -1.08528771401758 -0.43409683227781
"Crk" -2.16489188257893 -0.676528713305914 0.496121056424337 0 -1.0851179582483 -0.43409683227781
"Atxn7l3b" -1.75897465459538 -0.631426799085518 0.451019142203945 0 -1.0850329800575 -0.43409683227781
"Ccdc91" -3.29243973808878 -0.902038284407886 0.72163062752631 0 -1.08464593490499 -0.43409683227781
"Atp5h" -1.71387274037498 -0.586324884865122 0.451019142203945 0 -1.08461329702238 -0.43409683227781
"Atp2c1" -2.30019762524011 -0.676528713305914 0.541222970644733 0 -1.08441031292459 -0.43409683227781
"Utrn" -2.93162442432563 -0.766732541746702 0.586324884865125 0 -1.08096708624379 -0.431037266152004
"Atp5f1" -1.80407656881577 -0.676528713305914 0.496121056424337 0 -1.08088199286918 -0.431037266152004
"Cops2" -1.98448422569735 -0.676528713305914 0.541222970644733 0 -1.08014100597709 -0.43047777747438
"Ap3s2" -2.66101293900326 -0.766732541746702 0.586324884865125 0 -1.0796436662749 -0.430273312508054
"Fam134a" -2.84142059588484 -0.766732541746702 0.586324884865125 0 -1.0788893731703 -0.429954283752241
"Mtap" -2.20999379679932 -0.676528713305914 0.541222970644733 0 -1.0774126253066 -0.429044241990432
"Gbf1" -2.57080911056247 -0.631426799085518 0.496121056424337 0 -1.07675736624493 -0.42877673436489
"Gnai2" -1.80407656881577 -0.631426799085518 0.496121056424337 0 -1.07671435441408 -0.42877673436489
"Atp7a" -3.02182825276642 -0.766732541746702 0.631426799085521 0 -1.07635830569381 -0.42877673436489
"Olfm1" -2.52570719634208 -0.676528713305914 0.541222970644733 0 -1.07629822603954 -0.42877673436489
"Vps28" -1.84917848303616 -0.586324884865122 0.451019142203945 0 -1.07570838502434 -0.428203251388374
"Khdrbs1" -2.20999379679932 -0.72163062752631 0.541222970644733 0 -1.07554818982766 -0.428203251388374
"Ebp" -3.1120320812072 -0.766732541746702 0.676528713305914 0 -1.07524300998466 -0.428018250898006
"Nupr1" -3.29243973808878 -0.85693637018749 0.72163062752631 0 -1.07506497975626 -0.428018250898006
"Mprip" -1.84917848303616 -0.631426799085518 0.451019142203945 0 -1.07357607875632 -0.426368474024992
"Cldn25" -1.98448422569735 -0.676528713305914 0.541222970644733 0 -1.07304420289282 -0.425853108297327
"Tmem242" -1.89428039725656 -0.631426799085518 0.496121056424337 0 -1.07270789457766 -0.425622609926015
"Tmem120a" -3.1571339954276 -0.85693637018749 0.72163062752631 0 -1.07223831420506 -0.425561210972984
"Zfp790" -3.06693016698681 -0.85693637018749 0.72163062752631 0 -1.07092490493478 -0.424597489273015
"Purg" -3.74345888029272 -0.902038284407886 0.766732541746705 0 -1.07075818128425 -0.424597489273015
"4930444A02Rik" -3.42774548074995 -0.902038284407886 0.766732541746705 0 -1.07014259498176 -0.424027084220153
"Dync1h1" -1.80407656881577 -0.676528713305914 0.496121056424337 0 -1.07001073063056 -0.424027084220153
"Zranb2" -1.93938231147695 -0.631426799085518 0.496121056424337 0 -1.06953873996543 -0.423598742994382
"Ercc3" -3.1120320812072 -0.811834455967098 0.676528713305914 0 -1.06916086098013 -0.42330743498093
"Chpt1" -3.02182825276642 -0.811834455967098 0.676528713305914 0 -1.06790319010043 -0.42200452628771
"Man1a2" -2.52570719634208 -0.72163062752631 0.586324884865125 0 -1.06755496595364 -0.42200452628771
"Ppp4r1" -2.20999379679932 -0.72163062752631 0.541222970644733 0 -1.06734725810973 -0.421960933180097
"Maoa" -2.66101293900326 -0.766732541746702 0.586324884865125 0 -1.06684226131262 -0.421484364515096
"Vps26b" -2.61591102478287 -0.72163062752631 0.586324884865125 0 -1.06662715853926 -0.421429952486445
"Bag2" -3.96896845139468 -0.947140198628279 0.811834455967098 0 -1.06394310640576 -0.420236855921755
"Pgap1" -2.20999379679932 -0.631426799085518 0.496121056424337 0 -1.0636086490243 -0.420236855921755
"Rab3b" -3.74345888029272 -0.902038284407886 0.766732541746705 0 -1.06330610894957 -0.420236855921755
"Gskip" -3.02182825276642 -0.766732541746702 0.631426799085521 0 -1.06310828011493 -0.420236855921755
"Timm10" -2.11978996835853 -0.631426799085518 0.496121056424337 0 -1.06252719451548 -0.420236855921755
"Fam199x" -3.06693016698681 -0.811834455967098 0.676528713305914 0 -1.06174990984437 -0.420236855921755
"Bsdc1" -3.33754165230918 -0.85693637018749 0.72163062752631 0 -1.06163151214121 -0.420236855921755
"Ptpdc1" -2.88652251010523 -0.811834455967098 0.676528713305914 0 -1.06102175620676 -0.420236855921755
"Cdk5" -2.3452995394605 -0.676528713305914 0.541222970644733 0 -1.06081443553543 -0.420236855921755
"Hsp90ab1" -2.16489188257893 -0.766732541746702 0.631426799085521 0 -1.0604891204625 -0.420236855921755
"Hgsnat" -3.65325505185195 -0.902038284407886 0.811834455967098 0 -1.05963841397773 -0.419257692310349
"Pusl1" -3.87876462295391 -0.947140198628279 0.811834455967098 0 -1.05744346400195 -0.416830727232673
"Arhgap5" -1.93938231147695 -0.631426799085518 0.496121056424337 0 -1.0571902462467 -0.416830727232673
"Mat2a" -1.80407656881577 -0.631426799085518 0.496121056424337 0 -1.05708442631252 -0.416830727232673
"Ech1" -2.39040145368089 -0.72163062752631 0.586324884865125 0 -1.05669493570502 -0.416521570155955
"Hnrnpa3" -1.93938231147695 -0.631426799085518 0.496121056424337 0 -1.05640303635208 -0.416354246461954
"Zbtb8os" -3.1571339954276 -0.766732541746702 0.676528713305914 0 -1.05616063853956 -0.416299273130408
"Dnttip2" -2.02958613991774 -0.631426799085518 0.496121056424337 0 -1.0548771765295 -0.415163983405507
"Asna1" -2.84142059588484 -0.72163062752631 0.586324884865125 0 -1.05389915926966 -0.414256070271866
"Ubxn8" -2.88652251010523 -0.766732541746702 0.631426799085521 0 -1.05249963257393 -0.413503956048889
"Hdlbp" -1.89428039725656 -0.631426799085518 0.496121056424337 0 -1.05249846890863 -0.413503956048889
"Elovl4" -2.25509571101971 -0.676528713305914 0.541222970644733 0 -1.05219189015618 -0.413315024538217
"Sars2" -3.74345888029272 -0.947140198628279 0.811834455967098 0 -1.05162101584629 -0.412992529084683
"Gak" -2.84142059588484 -0.72163062752631 0.631426799085521 0 -1.05128753985265 -0.41277044207107
"D6Wsu163e" -3.56305122341115 -0.902038284407886 0.766732541746705 0 -1.05091248728027 -0.412616527353534
"Cacfd1" -2.93162442432563 -0.72163062752631 0.631426799085521 0 -1.05043959531373 -0.412536636545035
"Psmc2" -1.89428039725656 -0.631426799085518 0.496121056424337 0 -1.05036171508646 -0.412536636545035
"Jagn1" -2.48060528212169 -0.676528713305914 0.586324884865125 0 -1.04952844409951 -0.412536636545035
"Ndufv1" -1.98448422569735 -0.631426799085518 0.541222970644733 0 -1.04912692133934 -0.412536636545035
"Commd10" -2.16489188257893 -0.631426799085518 0.496121056424337 0 -1.04811286716184 -0.412536636545035
"Eif3m" -1.84917848303616 -0.586324884865122 0.451019142203945 0 -1.04806282343996 -0.412536636545035
"Mtmr10" -2.88652251010523 -0.72163062752631 0.631426799085521 0 -1.04802281347086 -0.412536636545035
"Esyt2" -2.70611485322366 -0.766732541746702 0.631426799085521 0 -1.04768854263107 -0.412536636545035
"Kcna2" -3.38264356652957 -0.811834455967098 0.766732541746705 0 -1.04767463124763 -0.412536636545035
"Gpd2" -2.70611485322366 -0.766732541746702 0.631426799085521 0 -1.04760277083377 -0.412536636545035
"Spen" -2.3452995394605 -0.631426799085518 0.541222970644733 0 -1.04729414143546 -0.412344037881928
"Cox7a2" -1.6236689119342 -0.586324884865122 0.451019142203945 0 -1.04612242713491 -0.411154433039576
"Tmem128" -2.25509571101971 -0.676528713305914 0.541222970644733 0 -1.04432043206946 -0.409305189932969
"Grn" -3.69835696607234 -0.72163062752631 0.676528713305914 0 -1.04396350513039 -0.409042422331866
"Pgls" -2.3452995394605 -0.631426799085518 0.541222970644733 0 -1.04202811477026 -0.407254298573393
"Zdhhc5" -3.06693016698681 -0.72163062752631 0.676528713305914 0 -1.04145597570697 -0.407052303648268
"Acaa1a" -3.51794930919076 -0.902038284407886 0.811834455967098 0 -1.04116556286526 -0.40702294668932
"Phf8" -2.93162442432563 -0.766732541746702 0.676528713305914 0 -1.04073418054085 -0.40665194846172
"Arpc1a" -1.93938231147695 -0.586324884865122 0.496121056424337 0 -1.03751275388494 -0.403506447819905
"Vac14" -2.52570719634208 -0.72163062752631 0.631426799085521 0 -1.03656292029953 -0.402637662745526
"Ifnar2" -3.33754165230918 -0.85693637018749 0.766732541746705 0 -1.0362080528209 -0.402377537040522
"Pdia6" -1.93938231147695 -0.586324884865122 0.496121056424337 0 -1.03599248757034 -0.402319637688794
"Snd1" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.03539858524475 -0.40194044554068
"Aars" -1.89428039725656 -0.631426799085518 0.496121056424337 0 -1.03533425117139 -0.40194044554068
"Mafg" -2.43550336790129 -0.676528713305914 0.586324884865125 0 -1.0352043743395 -0.40194044554068
"Rps3a1" -1.5785669977138 -0.586324884865122 0.496121056424337 0 -1.03410730069394 -0.400733776535838
"Hibch" -2.79631868166444 -0.766732541746702 0.676528713305914 0 -1.03374139161693 -0.400733776535838
"Cc2d1b" -3.20223590964799 -0.766732541746702 0.72163062752631 0 -1.0333716663587 -0.400733776535838
"Arfgef1" -2.30019762524011 -0.676528713305914 0.586324884865125 0 -1.03324325174384 -0.400733776535838
"AA987161" -3.74345888029272 -0.85693637018749 0.811834455967098 0 -1.03323322307508 -0.400733776535838
"Extl3" -3.1571339954276 -0.676528713305914 0.631426799085521 0 -1.03309401587918 -0.400733776535838
"Clcc1" -2.57080911056247 -0.72163062752631 0.631426799085521 0 -1.03309340814018 -0.400733776535838
"Atpaf2" -3.29243973808878 -0.676528713305914 0.631426799085521 0 -1.03280031887355 -0.400733776535838
"Galnt1" -2.16489188257893 -0.676528713305914 0.541222970644733 0 -1.03261809329989 -0.400733776535838
"Cops4" -1.98448422569735 -0.631426799085518 0.541222970644733 0 -1.03200698168707 -0.400286493602487
"Pitpnb" -2.07468805413814 -0.631426799085518 0.541222970644733 0 -1.03091085836538 -0.399482322271933
"Nagk" -2.88652251010523 -0.766732541746702 0.676528713305914 0 -1.02897731970557 -0.397652364469752
"AU019823" -2.25509571101971 -0.72163062752631 0.631426799085521 0 -1.02886801699084 -0.397652364469752
"Sox21" -2.84142059588484 -0.72163062752631 0.631426799085521 0 -1.02871157298245 -0.397652364469752
"Arpc5l" -2.07468805413814 -0.631426799085518 0.541222970644733 0 -1.02856604918115 -0.397652364469752
"Gpn2" -3.24733782386839 -0.72163062752631 0.676528713305914 0 -1.02700874482616 -0.396067628494192
"Ppp1r14b" -2.07468805413814 -0.586324884865122 0.496121056424337 0 -1.02655070064726 -0.395999226262402
"Cebpz" -2.3452995394605 -0.631426799085518 0.541222970644733 0 -1.02364861830889 -0.392892072597028
"Nadk" -2.39040145368089 -0.676528713305914 0.586324884865125 0 -1.02129051125115 -0.391415345114197
"Psme4" -1.93938231147695 -0.586324884865122 0.541222970644733 0 -1.01989573056693 -0.390153162948352
"Ptprg" -2.84142059588484 -0.72163062752631 0.676528713305914 0 -1.01953883112416 -0.390143188891454
"Mrps6" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.01925111550415 -0.389979574879494
"Copg1" -2.02958613991774 -0.631426799085518 0.541222970644733 0 -1.01858517470781 -0.389267039846767
"Nploc4" -2.3452995394605 -0.676528713305914 0.586324884865125 0 -1.01683447850427 -0.387703292826535
"Bpgm" -3.06693016698681 -0.766732541746702 0.676528713305914 0 -1.01660631803456 -0.387703292826535
"Sgms1" -3.51794930919076 -0.766732541746702 0.766732541746705 0 -1.01618213471664 -0.387703292826535
"Arl1" -2.66101293900326 -0.676528713305914 0.631426799085521 0 -1.01610841599083 -0.387703292826535
"Hdac3" -2.43550336790129 -0.676528713305914 0.631426799085521 0 -1.01546781875677 -0.3870274158441
"Lsm1" -2.79631868166444 -0.766732541746702 0.676528713305914 0 -1.01400024674638 -0.38588729709439
"Gas8" -3.74345888029272 -0.811834455967098 0.766732541746705 0 -1.0134990920275 -0.38588729709439
"Acot13" -2.20999379679932 -0.631426799085518 0.541222970644733 0 -1.0133005359159 -0.38588729709439
"Ube4b" -2.43550336790129 -0.631426799085518 0.586324884865125 0 -1.01299930962254 -0.385727604326529
"Nsmaf" -2.79631868166444 -0.72163062752631 0.676528713305914 0 -1.01256786048712 -0.385608338296259
"Tmem87a" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.01199168781952 -0.385025861158801
"Ten1" -2.43550336790129 -0.676528713305914 0.586324884865125 0 -1.00980980251316 -0.382645832315718
"Ccdc104" -2.39040145368089 -0.586324884865122 0.541222970644733 0 -1.00902258858521 -0.382422159680845
"Ptpn23" -2.52570719634208 -0.676528713305914 0.586324884865125 0 -1.00799262258188 -0.381499445180862
"Gusb" -3.1571339954276 -0.811834455967098 0.766732541746705 0 -1.00777198076571 -0.381499445180862
"Bola3" -2.75121676744405 -0.676528713305914 0.631426799085521 0 -1.00756971975467 -0.381499445180862
"Hspe1" -1.66877082615459 -0.54122297064473 0.496121056424337 0 -1.00748274666493 -0.381499445180862
"Egln1" -2.3452995394605 -0.676528713305914 0.631426799085521 0 -1.00741672447074 -0.381499445180862
"Cdk14" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.00727713070303 -0.381499445180862
"Lmf1" -2.93162442432563 -0.72163062752631 0.676528713305914 0 -1.00667816652614 -0.381499445180862
"Fam5b" -3.56305122341115 -0.902038284407886 0.902038284407886 0 -1.0065545147695 -0.381499445180862
"Galc" -2.61591102478287 -0.676528713305914 0.631426799085521 0 -1.00642022862014 -0.381499445180862
"Tnks" -3.33754165230918 -0.766732541746702 0.72163062752631 0 -1.00557790653438 -0.380971971370798
"Pabpc4" -3.06693016698681 -0.72163062752631 0.72163062752631 0 -1.00509866921081 -0.380971971370798
"Zfp639" -2.48060528212169 -0.676528713305914 0.631426799085521 0 -1.00469131037529 -0.380971971370798
"Wwc2" -3.96896845139468 -0.947140198628279 0.902038284407886 0 -1.00466304567155 -0.380971971370798
"Sfr1" -1.66877082615459 -0.54122297064473 0.451019142203945 0 -1.00186874316653 -0.37868811689473
"Srebf2" -3.02182825276642 -0.72163062752631 0.676528713305914 0 -1.00149042850979 -0.378421521834074
"Ltv1" -2.75121676744405 -0.72163062752631 0.676528713305914 0 -1.00133683358152 -0.378421521834074
"Scamp5" -3.38264356652957 -0.72163062752631 0.72163062752631 0 -0.999432078258556 -0.376165323738544
"AW549877" -2.48060528212169 -0.631426799085518 0.586324884865125 0 -0.998485439950889 -0.37504519232721
"Exosc9" -2.07468805413814 -0.586324884865122 0.541222970644733 0 -0.996342309476912 -0.373623316363518
"Osbpl1a" -2.75121676744405 -0.631426799085518 0.631426799085521 0 -0.996112840096662 -0.373623316363518
"Cyb5b" -2.39040145368089 -0.586324884865122 0.586324884865125 0 -0.995495212765091 -0.373463656138169
"Gpn3" -3.29243973808878 -0.811834455967098 0.811834455967098 0 -0.995454921926271 -0.373463656138169
"Lrrfip2" -2.79631868166444 -0.72163062752631 0.676528713305914 0 -0.995307274467597 -0.373463656138169
"Lrrc28" -3.02182825276642 -0.766732541746702 0.72163062752631 0 -0.99502704408807 -0.373309407589186
"Mrpl9" -2.61591102478287 -0.676528713305914 0.631426799085521 0 -0.993654598976397 -0.372327751222075
"Psmd12" -1.89428039725656 -0.54122297064473 0.541222970644733 0 -0.992423663580867 -0.371502297335978
"Hdhd2" -2.3452995394605 -0.676528713305914 0.676528713305914 0 -0.992390156270309 -0.371502297335978
"Golga2" -3.33754165230918 -0.811834455967098 0.766732541746705 0 -0.991370697990902 -0.37076624720237
"Dgkb" -2.16489188257893 -0.631426799085518 0.586324884865125 0 -0.9897821729081 -0.37011406695194
"Ube2q2" -3.47284739497037 -0.85693637018749 0.856936370187494 0 -0.989696307923047 -0.37011406695194
"Slc37a3" -3.38264356652957 -0.72163062752631 0.72163062752631 0 -0.989058737845014 -0.369693068562079
"Fnbp1" -2.70611485322366 -0.631426799085518 0.631426799085521 0 -0.988081249121904 -0.368909171092451
"Armcx4" -2.79631868166444 -0.766732541746702 0.72163062752631 0 -0.988051834723953 -0.368909171092451
"2010107E04Rik" -1.6236689119342 -0.54122297064473 0.496121056424337 0 -0.987254976363693 -0.368792591364125
"Atp6v0a2" -3.29243973808878 -0.811834455967098 0.811834455967098 0 -0.986885188710666 -0.368792591364125
"Wars2" -3.69835696607234 -0.85693637018749 0.856936370187494 0 -0.985445538804878 -0.367806962629731
"Kidins220" -1.98448422569735 -0.631426799085518 0.586324884865125 0 -0.985229671710269 -0.367806962629731
"Ssr1" -1.93938231147695 -0.676528713305914 0.631426799085521 0 -0.983772661289088 -0.366726351141567
"Cox7a2l" -1.71387274037498 -0.54122297064473 0.496121056424337 0 -0.98036625264901 -0.363958626437187
"Slc4a7" -2.07468805413814 -0.586324884865122 0.541222970644733 0 -0.980248303286464 -0.363958626437187
"Arfip1" -2.25509571101971 -0.676528713305914 0.631426799085521 0 -0.979637423539164 -0.363575150776639
"Zfp60" -2.75121676744405 -0.766732541746702 0.72163062752631 0 -0.978870206480977 -0.363560748214816
"Tpgs2" -2.25509571101971 -0.631426799085518 0.586324884865125 0 -0.978590543218738 -0.363560748214816
"Mrpl33" -1.80407656881577 -0.54122297064473 0.496121056424337 0 -0.978184456695643 -0.363500371667083
"B3gat3" -3.78856079451311 -0.902038284407886 0.902038284407886 0 -0.977922478977607 -0.363500371667083
"Mgst1" -2.84142059588484 -0.676528713305914 0.676528713305914 0 -0.977858076683921 -0.363500371667083
"Fert2" -2.57080911056247 -0.631426799085518 0.631426799085521 0 -0.976790509730083 -0.362955080497253
"Rnf139" -2.48060528212169 -0.72163062752631 0.72163062752631 0 -0.97601989076908 -0.362329100561577
"Grsf1" -2.16489188257893 -0.586324884865122 0.586324884865125 0 -0.974090923953437 -0.360395569704383
"Chchd3" -1.84917848303616 -0.54122297064473 0.541222970644733 0 -0.973609395923358 -0.360351876870537
"Cxx1c" -2.52570719634208 -0.676528713305914 0.631426799085521 0 -0.971392363948338 -0.357894753466423
"Nudt11" -3.24733782386839 -0.766732541746702 0.811834455967098 0 -0.970090788744313 -0.356760967712673
"Sdf4" -2.11978996835853 -0.631426799085518 0.631426799085521 0 -0.969422475990163 -0.356053621560207
"Rabggtb" -2.07468805413814 -0.54122297064473 0.541222970644733 0 -0.968954625626754 -0.355866264225304
"Wdr82" -1.80407656881577 -0.54122297064473 0.541222970644733 0 -0.968376842442718 -0.355778892887292
"Terf2ip" -3.60815313763153 -0.85693637018749 0.902038284407886 0 -0.966626086752082 -0.355156027155349
"Naa50" -1.89428039725656 -0.54122297064473 0.541222970644733 0 -0.96650453320333 -0.355156027155349
"1810026J23Rik" -2.84142059588484 -0.676528713305914 0.72163062752631 0 -0.966050853278312 -0.355156027155349
"Erp29" -2.11978996835853 -0.586324884865122 0.541222970644733 0 -0.965877533690007 -0.355155307015495
"Acy1" -3.87876462295391 -0.85693637018749 0.947140198628282 0 -0.964637754127797 -0.355102739885261
"Traf7" -2.25509571101971 -0.676528713305914 0.631426799085521 0 -0.962980660096253 -0.354468153887887
"Rab12" -2.02958613991774 -0.631426799085518 0.631426799085521 0 -0.962846627742376 -0.354468153887887
"Samd8" -2.02958613991774 -0.586324884865122 0.586324884865125 0 -0.961835513014978 -0.353538045470895
"Tmem41b" -2.61591102478287 -0.631426799085518 0.631426799085521 0 -0.961498326892693 -0.353484076221456
"Fkbp15" -3.38264356652957 -0.72163062752631 0.811834455967098 0 -0.961208129428443 -0.353484076221456
"Eif4e" -1.71387274037498 -0.586324884865122 0.586324884865125 0 -0.960445015271408 -0.353484076221456
"Pold4" -3.29243973808878 -0.766732541746702 0.811834455967098 0 -0.960219677581663 -0.353484076221456
"Ppp3r1" -1.84917848303616 -0.54122297064473 0.541222970644733 0 -0.960011072349337 -0.353484076221456
"Bcl10" -2.66101293900326 -0.72163062752631 0.72163062752631 0 -0.959977735110147 -0.353484076221456
"Nck1" -2.75121676744405 -0.676528713305914 0.72163062752631 0 -0.959773456778639 -0.353484076221456
"Ahcyl1" -1.89428039725656 -0.586324884865122 0.586324884865125 0 -0.958368766554486 -0.352258762484028
"Bicd2" -2.57080911056247 -0.676528713305914 0.676528713305914 0 -0.958203879759995 -0.352258762484028
"Sh3d19" -3.51794930919076 -0.811834455967098 0.902038284407886 0 -0.957597582128295 -0.352070278409382
"2810021J22Rik" -3.87876462295391 -0.947140198628279 1.08244594128946 0 -0.957559153231985 -0.352070278409382
"Dera" -3.33754165230918 -0.72163062752631 0.811834455967098 0 -0.956987955104518 -0.351493887245398
"Tmem168" -3.56305122341115 -0.766732541746702 0.856936370187494 0 -0.95548488720137 -0.349919280370835
"Tomm70a" -2.07468805413814 -0.54122297064473 0.541222970644733 0 -0.955304263585225 -0.349919280370835
"Dnmt3a" -2.02958613991774 -0.586324884865122 0.586324884865125 0 -0.954935752459194 -0.349770206655348
"Tmem127" -2.79631868166444 -0.72163062752631 0.766732541746705 0 -0.95438363920167 -0.349519642072733
"Magt1" -1.80407656881577 -0.586324884865122 0.541222970644733 0 -0.95264122432097 -0.348139065452973
"Ctdsp2" -2.02958613991774 -0.586324884865122 0.586324884865125 0 -0.952601653975858 -0.348139065452973
"Asph" -2.39040145368089 -0.631426799085518 0.676528713305914 0 -0.952364816904366 -0.348139065452973
"Acbd3" -2.66101293900326 -0.72163062752631 0.72163062752631 0 -0.952200902464082 -0.348139065452973
"Brwd3" -3.24733782386839 -0.72163062752631 0.811834455967098 0 -0.952190470768904 -0.348139065452973
"Commd7" -2.66101293900326 -0.676528713305914 0.72163062752631 0 -0.951878869188912 -0.348139065452973
"Tmem199" -2.30019762524011 -0.631426799085518 0.631426799085521 0 -0.949678979503596 -0.347064291385734
"Ndufs1" -1.93938231147695 -0.586324884865122 0.586324884865125 0 -0.949483595148365 -0.347064291385734
"Lztr1" -2.43550336790129 -0.586324884865122 0.631426799085521 0 -0.949465420384058 -0.347064291385734
"Lrrc16a" -3.29243973808878 -0.72163062752631 0.811834455967098 0 -0.948339628671573 -0.346821298097043
"Fam98a" -2.57080911056247 -0.676528713305914 0.676528713305914 0 -0.94820116548126 -0.346821298097043
"Rabac1" -2.43550336790129 -0.631426799085518 0.676528713305914 0 -0.947589796547165 -0.346821298097043
"AI597479" -3.38264356652957 -0.811834455967098 0.856936370187494 0 -0.947549646490096 -0.346821298097043
"Slc30a5" -2.3452995394605 -0.631426799085518 0.631426799085521 0 -0.947454810688806 -0.346821298097043
"Cox8a" -1.5785669977138 -0.496121056424337 0.496121056424337 0 -0.947424974355467 -0.346821298097043
"Spns1" -3.24733782386839 -0.72163062752631 0.811834455967098 0 -0.94591577667265 -0.345553139927483
"Sdad1" -2.02958613991774 -0.586324884865122 0.586324884865125 0 -0.945855150300088 -0.345553139927483
