"lb" "mle" "ub" "ce" "Z" "cZ"
"Tnfrsf12a" -7.87425048475062 -5.09778066064779 -3.23162881166066 -3.23162881166066 -6.45918549395954 -5.65821614801064
"Vav3" -7.41909149719277 -4.59710577433418 -3.04956521663752 -3.04956521663752 -6.41505496681529 -5.61097600785107
"Camk2b" -7.41909149719277 -4.55158987557838 -2.95853341912596 -2.95853341912596 -6.39868903363092 -5.5952029688025
"Gstm1" -6.64532121834444 -4.09643088802057 -2.68543802659125 -2.68543802659125 -6.35671341534059 -5.55027210593123
"Etv5" -5.73500324322879 -3.73230369797428 -2.45785853281233 -2.45785853281233 -6.30107877283974 -5.49242920604934
"Pdlim5" -5.46190785069407 -3.50472420419536 -2.32131083654498 -2.32131083654498 -6.28821159655012 -5.48046808733079
"Sulf2" -7.82873458599482 -5.00674886313622 -3.14059701414909 -3.14059701414909 -6.20693401176214 -5.39039939629233
"Slc1a3" -5.50742374944987 -4.23297858428789 -2.91301752037017 -2.91301752037017 -6.185869105488 -5.3689837714394
"S100a10" -7.64667099097169 -4.73365347060154 -2.91301752037017 -2.91301752037017 -6.13273165267368 -5.31080380601092
"Sptbn1" -5.41639195193827 -3.64127190046272 -2.36682673530076 -2.36682673530076 -6.05436135661317 -5.22612171175124
"Il1rap" -7.78321868723905 -4.96123296438046 -3.04956521663752 -3.04956521663752 -6.04315844145874 -5.21583751290447
"Fam212b" -7.55563919346013 -4.7791693693573 -2.91301752037017 -2.91301752037017 -5.98507108119542 -5.15504909642323
"Cdkn1a" -6.00809863576347 -4.05091498926477 -2.68543802659125 -2.68543802659125 -5.98368966743693 -5.15504909642323
"Hip1" -5.00674886313622 -3.32266060917224 -2.13924724152184 -2.13924724152184 -5.96351076063677 -5.13676103361121
"Timp3" -6.96393250963493 -4.18746268553213 -2.77646982410282 -2.77646982410282 -5.95657327836881 -5.13120246947369
"Zyx" -7.10048020590229 -4.18746268553213 -2.63992212783547 -2.63992212783547 -5.85569527163285 -5.02203799269989
"Ldha" -4.7791693693573 -3.45920830543957 -2.23027903903341 -2.23027903903341 -5.81098443712497 -4.97269102827885
"Sgk1" -7.82873458599482 -5.05226476189202 -3.04956521663752 -3.04956521663752 -5.7969870761549 -4.95883506967601
"Vcl" -6.69083711710024 -4.00539909050897 -2.45785853281233 -2.45785853281233 -5.72260668775396 -4.8772182799821
"Cd81" -4.73365347060154 -3.45920830543957 -2.23027903903341 -2.23027903903341 -5.70232352685549 -4.85595674735116
"Id3" -7.46460739594857 -4.68813757184574 -2.77646982410282 -2.77646982410282 -5.68742704364066 -4.84092752979293
"Ddit4l" -7.41909149719277 -4.64262167308994 -2.73095392534703 -2.73095392534703 -5.66594826305617 -4.81821092800334
"Rhoq" -5.37087605318251 -3.45920830543957 -2.13924724152184 -2.13924724152184 -5.59781062145096 -4.74681677390802
"Zcchc12" -7.55563919346013 -4.7791693693573 -2.86750162161438 -2.86750162161438 -5.59701977392285 -4.74681677390802
"Lxn" -6.00809863576347 -3.55024010295116 -2.13924724152184 -2.13924724152184 -5.58908305111388 -4.73974592739847
"Acsbg1" -5.50742374944987 -3.45920830543957 -2.13924724152184 -2.13924724152184 -5.54345584453864 -4.69079318277903
"Slc25a5" -4.87020116686886 -3.73230369797428 -2.50337443156811 -2.50337443156811 -5.47387911758204 -4.61785791568604
"Plk2" -7.00944840839073 -3.82333549548585 -2.32131083654498 -2.32131083654498 -5.45672081734307 -4.60190529886657
"Hbegf" -7.00944840839073 -4.14194678677633 -2.45785853281233 -2.45785853281233 -5.45263924291837 -4.59917334077302
"Acta2" -8.28389357355266 -5.41639195193827 -3.23162881166066 -3.23162881166066 -5.44126686657408 -4.58787759344619
"Nes" -5.23432835691515 -3.27714471041644 -1.95718364649871 -1.95718364649871 -5.30387224300246 -4.43227762029084
"Arhgap18" -7.23702790216965 -4.46055807806682 -2.5488903303239 -2.5488903303239 -5.20983723050626 -4.3249446807406
"Plat" -6.14464633203083 -3.45920830543957 -2.04821544401027 -2.04821544401027 -5.17654238449041 -4.28941596058142
"Jam2" -5.41639195193827 -2.91301752037017 -1.72960415271979 -1.72960415271979 -5.16731671357155 -4.28044852926321
"Ctsc" -7.19151200341385 -4.36952628055525 -2.45785853281233 -2.45785853281233 -5.1468850778876 -4.26010488758204
"Ak1" -6.55428942083288 -3.68678779921849 -2.09373134276606 -2.09373134276606 -5.14515870072537 -4.26001832875194
"Scd2" -4.59710577433418 -3.4136924066838 -2.18476314027763 -2.18476314027763 -5.14041203256446 -4.25682490154187
"Chst2" -7.51012329470433 -4.68813757184574 -2.73095392534703 -2.73095392534703 -5.13759615119562 -4.25682490154187
"Tspan12" -3.95988319175321 -2.68543802659125 -1.63857235520822 -1.63857235520822 -5.09755432514206 -4.21294075897973
"Sparc" -7.19151200341385 -4.41504217931105 -2.50337443156811 -2.50337443156811 -5.04848234194863 -4.16372421225164
"Ano6" -5.37087605318251 -3.23162881166066 -1.86615184898714 -1.86615184898714 -5.04526318784612 -4.16171324279573
"Fas" -7.14599610465809 -4.36952628055525 -2.41234263405655 -2.41234263405655 -5.02719102514473 -4.14332835337366
"Arl4a" -5.82603504074035 -3.27714471041644 -1.91166774774292 -1.91166774774292 -5.02683173951078 -4.14332835337366
"Gpx1" -4.64262167308994 -3.0950811153933 -1.82063595023136 -1.82063595023136 -4.98806480105826 -4.10055558089569
"Dbi" -4.00539909050897 -2.91301752037017 -1.82063595023136 -1.82063595023136 -4.95977755992755 -4.07023027301309
"Eef1a1" -4.50607397682261 -3.32266060917224 -2.09373134276606 -2.09373134276606 -4.95760821670151 -4.06940085158298
"Cav1" -7.00944840839073 -4.23297858428789 -2.32131083654498 -2.32131083654498 -4.93350953962582 -4.04400619367494
"Anxa6" -5.41639195193827 -3.27714471041644 -1.91166774774292 -1.91166774774292 -4.92970729717256 -4.04118545435961
"Myc" -7.00944840839073 -4.23297858428789 -2.32131083654498 -2.32131083654498 -4.92780952079237 -4.04063863245296
"Anxa3" -7.32805969968121 -4.50607397682261 -2.45785853281233 -2.45785853281233 -4.893107079241 -4.00067586628041
"Fam195b" -4.36952628055525 -2.73095392534703 -1.59305645645244 -1.59305645645244 -4.88365041120628 -3.99287064636504
"Gatm" -6.59980531958868 -3.68678779921849 -2.04821544401027 -2.04821544401027 -4.85387477416291 -3.96029035615933
"Mt3" -5.50742374944987 -3.32266060917224 -1.91166774774292 -1.91166774774292 -4.83781148581848 -3.94430184366149
"Sc5d" -3.77781959673005 -2.59440622907968 -1.54754055769665 -1.54754055769665 -4.82569898816743 -3.93303206822377
"Gm5506" -5.27984425567094 -3.04956521663752 -1.72960415271979 -1.72960415271979 -4.80963140510273 -3.91530409079107
"Dtna" -5.55293964820563 -3.18611291290487 -1.77512005147557 -1.77512005147557 -4.80808310774002 -3.91508252973471
"Anxa2" -7.19151200341385 -4.41504217931105 -2.45785853281233 -2.45785853281233 -4.78023320495337 -3.8830870174769
"Akap2" -6.91841661087916 -4.14194678677633 -2.23027903903341 -2.23027903903341 -4.77109580365542 -3.8750124783101
"Sc4mol" -4.18746268553213 -2.77646982410282 -1.59305645645244 -1.59305645645244 -4.77085372866713 -3.8750124783101
"Cd63" -4.09643088802057 -2.8219857228586 -1.684088253964 -1.684088253964 -4.75791778919873 -3.86098697074572
"Slc16a1" -6.96393250963493 -4.05091498926477 -2.18476314027763 -2.18476314027763 -4.75323396149843 -3.8569329918925
"Prdx6" -3.86885139424164 -2.68543802659125 -1.59305645645244 -1.59305645645244 -4.7259198858736 -3.82975339125099
"Ctsd" -4.59710577433418 -2.86750162161438 -1.63857235520822 -1.63857235520822 -4.72551790122821 -3.82975339125099
"Slc4a4" -6.8273848133676 -4.05091498926477 -2.13924724152184 -2.13924724152184 -4.67264762401159 -3.77344653509721
"Tril" -6.96393250963493 -4.14194678677633 -2.23027903903341 -2.23027903903341 -4.67059010131223 -3.77249206697905
"Spry4" -6.1901622307866 -3.45920830543957 -1.91166774774292 -1.91166774774292 -4.66023503270852 -3.76145100740704
"Itga6" -6.7818689146118 -4.00539909050897 -2.13924724152184 -2.13924724152184 -4.65601635370622 -3.75785540404185
"Chl1" -6.8273848133676 -4.05091498926477 -2.13924724152184 -2.13924724152184 -4.6328566465281 -3.73273920681835
"Gpi1" -4.23297858428789 -2.63992212783547 -1.50202465894087 -1.50202465894087 -4.60156260055041 -3.69915752001891
"Cxadr" -6.28119402829816 -3.23162881166066 -1.77512005147557 -1.77512005147557 -4.5997325287506 -3.69842472971111
"Cspg5" -5.46190785069407 -3.0950811153933 -1.684088253964 -1.684088253964 -4.58949428119792 -3.68743509610533
"Fam84a" -6.50877352207708 -3.50472420419536 -1.91166774774292 -1.91166774774292 -4.55761863358325 -3.65216261294824
"Lmna" -6.2356781295424 -3.14059701414909 -1.72960415271979 -1.72960415271979 -4.55108113359144 -3.64828408397883
"Rab6a" -3.95988319175321 -2.50337443156811 -1.4109928614293 -1.4109928614293 -4.55018421865283 -3.64828408397883
"Ttyh1" -6.91841661087916 -4.05091498926477 -2.09373134276606 -2.09373134276606 -4.50853919164149 -3.60035992783298
"Nptx1" -7.00944840839073 -4.18746268553213 -2.18476314027763 -2.18476314027763 -4.50745055113352 -3.60035992783298
"Mical2" -6.7818689146118 -3.95988319175321 -2.04821544401027 -2.04821544401027 -4.50227229050006 -3.59545747889447
"Car8" -6.8273848133676 -4.00539909050897 -2.09373134276606 -2.09373134276606 -4.49905315200448 -3.59294825610849
"Fgfr1" -5.82603504074035 -3.32266060917224 -1.82063595023136 -1.82063595023136 -4.49408305376467 -3.58828697652564
"B2m" -5.00674886313622 -2.8219857228586 -1.50202465894087 -1.50202465894087 -4.41711858167102 -3.4979616460288
"Fndc3b" -6.69083711710024 -3.91436729299741 -2.00269954525449 -2.00269954525449 -4.41595098272893 -3.49795172426062
"Elovl6" -4.41504217931105 -2.59440622907968 -1.4109928614293 -1.4109928614293 -4.41272740380096 -3.49681510546104
"Trib2" -4.73365347060154 -2.77646982410282 -1.50202465894087 -1.50202465894087 -4.40682089590724 -3.49094233854178
"Pdxk" -6.64532121834444 -3.86885139424164 -1.95718364649871 -1.95718364649871 -4.3983309207182 -3.4818758541833
"Txn1" -3.368176507928 -2.36682673530076 -1.36547696267352 -1.36547696267352 -4.39516321686244 -3.479367013178
"Igfbp4" -6.8273848133676 -4.05091498926477 -2.04821544401027 -2.04821544401027 -4.39288201204021 -3.47794537646839
"Cd9" -3.77781959673005 -2.50337443156811 -1.4109928614293 -1.4109928614293 -4.38352777260458 -3.46917255071707
"Car3" -6.87290071212337 -4.05091498926477 -2.09373134276606 -2.09373134276606 -4.37569800956297 -3.46293819061996
"Ctnnd2" -3.68678779921849 -2.36682673530076 -1.27444516516195 -1.27444516516195 -4.36694347632623 -3.45417346266536
"Sdc3" -5.27984425567094 -2.86750162161438 -1.50202465894087 -1.50202465894087 -4.35973295339457 -3.44796433581762
"Lrrfip1" -4.09643088802057 -2.50337443156811 -1.31996106391773 -1.31996106391773 -4.35256523333644 -3.44046620204162
"Plekha2" -6.69083711710024 -3.91436729299741 -1.95718364649871 -1.95718364649871 -4.33785570532173 -3.42363194583211
"Rfx4" -4.41504217931105 -2.5488903303239 -1.36547696267352 -1.36547696267352 -4.33617765997174 -3.42289331669679
"Sema6d" -6.28119402829816 -3.32266060917224 -1.72960415271979 -1.72960415271979 -4.33395953682513 -3.42148128551256
"Ccdc141" -6.41774172456552 -3.4136924066838 -1.72960415271979 -1.72960415271979 -4.29443265321628 -3.37519976092792
"Dtx4" -5.55293964820563 -2.95853341912596 -1.54754055769665 -1.54754055769665 -4.28288964200571 -3.36220513092497
"Wwtr1" -6.7818689146118 -3.95988319175321 -2.00269954525449 -2.00269954525449 -4.27050999672812 -3.3481558934587
"Fam102b" -5.32536015442671 -2.91301752037017 -1.50202465894087 -1.50202465894087 -4.25600622585053 -3.33276900521007
"Cryab" -6.55428942083288 -3.73230369797428 -1.86615184898714 -1.86615184898714 -4.24533542222186 -3.32462061790415
"Tgfb2" -6.55428942083288 -3.77781959673005 -1.86615184898714 -1.86615184898714 -4.24524846510412 -3.32462061790415
"Laptm4b" -5.87155093949611 -2.91301752037017 -1.50202465894087 -1.50202465894087 -4.21492959325817 -3.29838382236798
"Kcnd3" -6.55428942083288 -3.77781959673005 -1.82063595023136 -1.82063595023136 -4.20526411624184 -3.28885600199745
"Gabrg1" -6.69083711710024 -3.86885139424164 -1.91166774774292 -1.91166774774292 -4.2002891252538 -3.2850708732794
"Rgs7" -6.50877352207708 -3.68678779921849 -1.82063595023136 -1.82063595023136 -4.19758120292965 -3.28323036364617
"Gap43" -4.91571706562466 -2.8219857228586 -1.4109928614293 -1.4109928614293 -4.19677163375998 -3.28323036364617
"Ptprf" -5.91706683825191 -3.00404931788174 -1.54754055769665 -1.54754055769665 -4.19305731206842 -3.27983260562329
"Frmd4a" -4.8246852681131 -2.68543802659125 -1.4109928614293 -1.4109928614293 -4.16997003465755 -3.25351943349862
"Itpr2" -6.50877352207708 -3.73230369797428 -1.86615184898714 -1.86615184898714 -4.16380325215288 -3.24818495829688
"Pde10a" -6.69083711710024 -3.77781959673005 -1.86615184898714 -1.86615184898714 -4.16190915607336 -3.24818495829688
"Arxes2" -5.91706683825191 -3.00404931788174 -1.54754055769665 -1.54754055769665 -4.16180759556348 -3.24818495829688
"Pmm1" -5.05226476189202 -2.8219857228586 -1.4109928614293 -1.4109928614293 -4.14281839398719 -3.22689981508133
"Cnn3" -3.68678779921849 -2.41234263405655 -1.27444516516195 -1.27444516516195 -4.14133223274774 -3.22631130608998
"Kif1b" -3.64127190046272 -2.36682673530076 -1.22892926640616 -1.22892926640616 -4.14043582153875 -3.22631130608998
"Wnt5a" -6.55428942083288 -3.73230369797428 -1.82063595023136 -1.82063595023136 -4.13725528525013 -3.22352840266199
"Cystm1" -6.41774172456552 -3.59575600170692 -1.72960415271979 -1.72960415271979 -4.12974394159786 -3.21533595629685
"Cnn2" -6.64532121834444 -3.86885139424164 -1.91166774774292 -1.91166774774292 -4.10547504550355 -3.18854431337566
"Plcd4" -6.41774172456552 -3.64127190046272 -1.72960415271979 -1.72960415271979 -4.06921486897333 -3.14897852606653
"Spred1" -6.41774172456552 -3.64127190046272 -1.72960415271979 -1.72960415271979 -4.05319899014031 -3.13236220747535
"Gng12" -4.23297858428789 -2.50337443156811 -1.27444516516195 -1.27444516516195 -4.03743598663512 -3.11486885804093
"Mfap3l" -5.96258273700768 -2.95853341912596 -1.50202465894087 -1.50202465894087 -4.03153554697327 -3.10860152540869
"Qk" -3.86885139424164 -2.63992212783547 -1.36547696267352 -1.36547696267352 -4.02992487122174 -3.10772388068009
"Cttnbp2nl" -4.64262167308994 -2.63992212783547 -1.27444516516195 -1.27444516516195 -4.02603827067199 -3.10398060236483
"Fgfr3" -5.73500324322879 -3.00404931788174 -1.45650876018509 -1.45650876018509 -4.01914670337959 -3.09645307169516
"Slc30a4" -6.41774172456552 -3.59575600170692 -1.684088253964 -1.684088253964 -4.0176294650202 -3.09568241044832
"Sfxn1" -4.14194678677633 -2.50337443156811 -1.27444516516195 -1.27444516516195 -4.01638557866431 -3.09525172757609
"H2-K1" -5.59845554696143 -2.86750162161438 -1.4109928614293 -1.4109928614293 -4.00163372255732 -3.08102726983599
"Vldlr" -6.41774172456552 -3.59575600170692 -1.684088253964 -1.684088253964 -4.00082947567297 -3.08102726983599
"Cs" -3.4136924066838 -2.13924724152184 -1.09238157013881 -1.09238157013881 -3.99186952446895 -3.07224555867368
"Sgpl1" -5.00674886313622 -2.77646982410282 -1.36547696267352 -1.36547696267352 -3.98926515026733 -3.07007464837082
"Dhcr24" -5.32536015442671 -2.8219857228586 -1.4109928614293 -1.4109928614293 -3.98813734354416 -3.06975905410637
"Ptprz1" -3.95988319175321 -2.73095392534703 -1.45650876018509 -1.45650876018509 -3.98432540530788 -3.06606108292037
"Mmp15" -6.41774172456552 -3.50472420419536 -1.63857235520822 -1.63857235520822 -3.97699930318043 -3.05793350268273
"Acer3" -6.41774172456552 -3.64127190046272 -1.72960415271979 -1.72960415271979 -3.9724103640526 -3.0532483529214
"Tm9sf3" -4.00539909050897 -2.45785853281233 -1.27444516516195 -1.27444516516195 -3.95233967370895 -3.0344662427424
"Idh3a" -3.68678779921849 -2.32131083654498 -1.1378974688946 -1.1378974688946 -3.93554117433121 -3.01649435759115
"Gyg" -4.8246852681131 -2.59440622907968 -1.22892926640616 -1.22892926640616 -3.92106910436396 -3.00035225092584
"Prune2" -6.46325762332132 -3.64127190046272 -1.72960415271979 -1.72960415271979 -3.90435529789493 -2.98163534830827
"Ppp1r16b" -6.32670992705396 -3.27714471041644 -1.59305645645244 -1.59305645645244 -3.90374386979045 -2.98163534830827
"Gpt2" -5.00674886313622 -2.68543802659125 -1.27444516516195 -1.27444516516195 -3.90002066836453 -2.97798418321959
"Cntn1" -6.50877352207708 -3.73230369797428 -1.77512005147557 -1.77512005147557 -3.8955423919811 -2.97337347434519
"Arxes1" -6.28119402829816 -3.50472420419536 -1.59305645645244 -1.59305645645244 -3.88598981765767 -2.96387015454274
"Me1" -6.41774172456552 -3.368176507928 -1.54754055769665 -1.54754055769665 -3.8779115085358 -2.95734083279548
"Cdh13" -5.46190785069407 -2.8219857228586 -1.31996106391773 -1.31996106391773 -3.87707405331614 -2.9573197501055
"Pcdh7" -6.28119402829816 -3.50472420419536 -1.59305645645244 -1.59305645645244 -3.87518041340852 -2.9559576441771
"Prss23" -6.37222582580976 -3.59575600170692 -1.63857235520822 -1.63857235520822 -3.84690658651096 -2.92551940892976
"Limch1" -6.28119402829816 -3.50472420419536 -1.59305645645244 -1.59305645645244 -3.84663145867072 -2.92551940892976
"Eps8" -6.28119402829816 -3.50472420419536 -1.59305645645244 -1.59305645645244 -3.82544450040291 -2.90208394564404
"Ntn1" -5.59845554696143 -2.8219857228586 -1.31996106391773 -1.31996106391773 -3.81584456019126 -2.89190885119335
"Nsdhl" -4.59710577433418 -2.50337443156811 -1.18341336765038 -1.18341336765038 -3.8115400509142 -2.88845911865659
"Cyr61" -6.2356781295424 -3.45920830543957 -1.54754055769665 -1.54754055769665 -3.8049061020632 -2.88102518002441
"Ncan" -3.55024010295116 -2.36682673530076 -1.18341336765038 -1.18341336765038 -3.80266453322164 -2.87917975692822
"Mkl2" -4.27849448304369 -2.36682673530076 -1.09238157013881 -1.09238157013881 -3.79964185090943 -2.87734033022871
"Nexn" -6.2356781295424 -3.45920830543957 -1.54754055769665 -1.54754055769665 -3.78380773364589 -2.86016673759262
"Fam63b" -5.05226476189202 -2.59440622907968 -1.22892926640616 -1.22892926640616 -3.78032486154444 -2.85672259007257
"Slc5a3" -5.96258273700768 -2.91301752037017 -1.31996106391773 -1.31996106391773 -3.76655082743357 -2.84311751816695
"Fam49a" -6.00809863576347 -3.00404931788174 -1.36547696267352 -1.36547696267352 -3.75600282040186 -2.83162337825285
"Sema3a" -6.2356781295424 -3.45920830543957 -1.50202465894087 -1.50202465894087 -3.73699030633633 -2.81114829262736
"Peg12" -4.27849448304369 -2.23027903903341 -1.04686567138303 -1.04686567138303 -3.73546200677323 -2.81114829262736
"Ctsl" -4.64262167308994 -2.36682673530076 -1.09238157013881 -1.09238157013881 -3.73516413876425 -2.81114829262736
"Actg1" -3.32266060917224 -2.18476314027763 -1.04686567138303 -1.04686567138303 -3.73376156968263 -2.81100788112807
"Hsd17b12" -3.23162881166066 -2.00269954525449 -0.955833873871463 -0.955833873871463 -3.72783645052218 -2.80439844179903
"Bcan" -5.50742374944987 -2.86750162161438 -1.27444516516195 -1.27444516516195 -3.71286136557974 -2.78716257258136
"Acss1" -6.1901622307866 -3.4136924066838 -1.50202465894087 -1.50202465894087 -3.70956406480358 -2.78390237682707
"Hmga2" -6.2356781295424 -3.4136924066838 -1.50202465894087 -1.50202465894087 -3.70588568197805 -2.78367459684661
"Tmem47" -4.09643088802057 -2.32131083654498 -1.04686567138303 -1.04686567138303 -3.70579416198042 -2.78367459684661
"Pcyt2" -6.41774172456552 -3.45920830543957 -1.50202465894087 -1.50202465894087 -3.68798401879092 -2.76576429635098
"Sfxn3" -6.32670992705396 -3.50472420419536 -1.54754055769665 -1.54754055769665 -3.6647808906631 -2.7388138595635
"Acaa2" -6.14464633203083 -3.368176507928 -1.45650876018509 -1.45650876018509 -3.66376644193138 -2.7384488859028
"Adamts1" -6.41774172456552 -3.59575600170692 -1.54754055769665 -1.54754055769665 -3.65625325018445 -2.73066663625574
"Bhlhe41" -6.1901622307866 -3.368176507928 -1.45650876018509 -1.45650876018509 -3.65014765335695 -2.72375115783723
"Pvt1" -5.50742374944987 -2.5488903303239 -1.1378974688946 -1.1378974688946 -3.64085196481236 -2.71272445667532
"Gareml" -6.2356781295424 -3.45920830543957 -1.50202465894087 -1.50202465894087 -3.63896289152401 -2.71122504950091
"Gja1" -4.32401038179946 -2.36682673530076 -1.09238157013881 -1.09238157013881 -3.63748493309798 -2.71025267660223
"Atp1a2" -6.37222582580976 -3.45920830543957 -1.50202465894087 -1.50202465894087 -3.63399136998458 -2.70668331737785
"Cyp51" -3.59575600170692 -2.18476314027763 -0.955833873871463 -0.955833873871463 -3.62850116076881 -2.70146470387614
"Prnp" -4.32401038179946 -2.36682673530076 -1.04686567138303 -1.04686567138303 -3.6191390969177 -2.69032489708099
"Sema6a" -4.14194678677633 -2.2757949377892 -1.04686567138303 -1.04686567138303 -3.61554579698472 -2.68702732126683
"Adm" -6.1901622307866 -3.4136924066838 -1.45650876018509 -1.45650876018509 -3.6151509485759 -2.68702732126683
"Rassf3" -6.05361453451927 -3.27714471041644 -1.36547696267352 -1.36547696267352 -3.60745638370908 -2.67983083228722
"Gria3" -6.1901622307866 -3.368176507928 -1.45650876018509 -1.45650876018509 -3.6006275155297 -2.67287344188147
"Dock10" -6.1901622307866 -3.368176507928 -1.45650876018509 -1.45650876018509 -3.59732846782038 -2.67067793720667
"Six3os1" -6.14464633203083 -3.32266060917224 -1.4109928614293 -1.4109928614293 -3.59693021375824 -2.67067793720667
"Wls" -4.87020116686886 -2.5488903303239 -1.09238157013881 -1.09238157013881 -3.59373775800492 -2.66761315377652
"Lrrc7" -6.05361453451927 -3.27714471041644 -1.36547696267352 -1.36547696267352 -3.5785829758029 -2.65084789370031
"Mfsd2a" -6.2356781295424 -3.45920830543957 -1.45650876018509 -1.45650876018509 -3.57796185480822 -2.65084789370031
"Elovl5" -4.09643088802057 -2.18476314027763 -0.955833873871463 -0.955833873871463 -3.57341424470973 -2.64586921566801
"Tmem64" -6.09913043327504 -3.27714471041644 -1.36547696267352 -1.36547696267352 -3.57030856312251 -2.64275132291488
"Gm5148" -3.45920830543957 -2.09373134276606 -0.955833873871463 -0.955833873871463 -3.55587942394076 -2.62609018718138
