"lb" "mle" "ub" "ce" "Z" "cZ"
"Cebpz" -2.43550336790129 -0.72163062752631 0.451019142203945 0 -1.17932898681696 -0.41430954723601
"Tmem164" -3.78856079451311 -1.03734402706907 0.676528713305914 0 -1.17793788174464 -0.41430954723601
"Hsd17b10" -2.48060528212169 -0.766732541746702 0.496121056424337 0 -1.17772907350974 -0.41430954723601
"Slc35c2" -3.1571339954276 -0.947140198628279 0.586324884865125 0 -1.17749440372061 -0.41430954723601
"Pusl1" -3.96896845139468 -1.03734402706907 0.676528713305914 0 -1.17747863685466 -0.41430954723601
"Dnajc7" -2.48060528212169 -0.766732541746702 0.496121056424337 0 -1.17701731771646 -0.414202301007684
"Tst" -3.74345888029272 -0.947140198628279 0.631426799085521 0 -1.1753713306859 -0.413180681026527
"Traf3" -2.93162442432563 -0.85693637018749 0.541222970644733 0 -1.17425783998879 -0.413180681026527
"Gltscr2" -2.88652251010523 -0.902038284407886 0.586324884865125 0 -1.17381254287812 -0.413180681026527
"Got1" -3.56305122341115 -0.902038284407886 0.586324884865125 0 -1.17378780292659 -0.413180681026527
"Anapc4" -2.70611485322366 -0.811834455967098 0.496121056424337 0 -1.17368530036462 -0.413180681026527
"Phldb1" -3.65325505185195 -0.811834455967098 0.541222970644733 0 -1.17337881215481 -0.413180681026527
"Pign" -4.14937610827626 -1.03734402706907 0.72163062752631 0 -1.1730741267684 -0.413180681026527
"Cluh" -2.84142059588484 -0.811834455967098 0.496121056424337 0 -1.17289167531775 -0.413180681026527
"Ap3s2" -2.70611485322366 -0.766732541746702 0.496121056424337 0 -1.17271469360694 -0.413180681026527
"Thtpa" -3.60815313763153 -0.992242112848671 0.676528713305914 0 -1.17231052860554 -0.413180681026527
"Prkab1" -3.02182825276642 -0.902038284407886 0.586324884865125 0 -1.17182974558294 -0.413097236899338
"Pank3" -2.3452995394605 -0.676528713305914 0.451019142203945 0 -1.17176004790611 -0.413097236899338
"2310045N01Rik" -3.51794930919076 -0.902038284407886 0.586324884865125 0 -1.17109956466077 -0.413097236899338
"Prkar1a" -1.89428039725656 -0.676528713305914 0.451019142203945 0 -1.17092884894038 -0.413097236899338
"Ube2j1" -2.52570719634208 -0.811834455967098 0.496121056424337 0 -1.1703659382083 -0.413097236899338
"2010107E04Rik" -1.66877082615459 -0.586324884865122 0.360815313763156 0 -1.1701883255666 -0.413097236899338
"Stx7" -2.61591102478287 -0.766732541746702 0.496121056424337 0 -1.1682909032634 -0.411331991793959
"Clcc1" -2.66101293900326 -0.766732541746702 0.496121056424337 0 -1.16496740364509 -0.408687271663999
"Pink1" -4.10427419405587 -1.03734402706907 0.72163062752631 0 -1.16398035124259 -0.408070027524793
"Me3" -4.10427419405587 -0.947140198628279 0.676528713305914 0 -1.16396428625216 -0.408070027524793
"Rit1" -2.61591102478287 -0.766732541746702 0.496121056424337 0 -1.16341880507057 -0.408018258801173
"Myo18a" -2.52570719634208 -0.72163062752631 0.496121056424337 0 -1.16322318157654 -0.408018258801173
"Slc15a2" -2.70611485322366 -0.72163062752631 0.496121056424337 0 -1.16290062465592 -0.408018258801173
"Wdr6" -3.1571339954276 -0.811834455967098 0.541222970644733 0 -1.16286683050704 -0.408018258801173
"Fam13c" -3.74345888029272 -0.902038284407886 0.631426799085521 0 -1.16265689533488 -0.408018258801173
"Mef2a" -3.02182825276642 -0.811834455967098 0.541222970644733 0 -1.15912502446812 -0.405066290921702
"Rnf157" -3.1120320812072 -0.811834455967098 0.541222970644733 0 -1.1572365463807 -0.402822736883166
"Aff1" -2.75121676744405 -0.766732541746702 0.541222970644733 0 -1.15715094473878 -0.402822736883166
"Chml" -2.97672633854602 -0.811834455967098 0.541222970644733 0 -1.15635607630768 -0.402524200288254
"Cbl" -3.20223590964799 -0.811834455967098 0.586324884865125 0 -1.15527905985754 -0.401480771606393
"Wdr46" -3.9238665371743 -0.947140198628279 0.676528713305914 0 -1.15415663389834 -0.400057689409626
"1810058I24Rik" -2.11978996835853 -0.72163062752631 0.451019142203945 0 -1.15219039263145 -0.398831443401903
"Ttc1" -2.16489188257893 -0.72163062752631 0.496121056424337 0 -1.15211180360328 -0.398831443401903
"Khdrbs3" -2.43550336790129 -0.72163062752631 0.451019142203945 0 -1.15032907834977 -0.398710219074954
"Man2a1" -3.83366270873353 -0.992242112848671 0.72163062752631 0 -1.15008171976893 -0.398710219074954
"2210404J11Rik" -3.87876462295391 -1.03734402706907 0.72163062752631 0 -1.14954765027992 -0.398309482354776
"Dner" -2.66101293900326 -0.766732541746702 0.541222970644733 0 -1.14624002097709 -0.396652725659333
"Gpx8" -2.66101293900326 -0.766732541746702 0.541222970644733 0 -1.14561548401664 -0.396131470212406
"Dhx33" -3.1120320812072 -0.811834455967098 0.586324884865125 0 -1.14475320058637 -0.396019968595835
"Tmem251" -3.24733782386839 -0.85693637018749 0.586324884865125 0 -1.14329241604448 -0.394553284506831
"Mrpl33" -1.84917848303616 -0.631426799085518 0.405917227983549 0 -1.14236651689112 -0.394193461092671
"Stam" -2.70611485322366 -0.766732541746702 0.541222970644733 0 -1.14182420412422 -0.393664421349788
"Ptgr2" -3.24733782386839 -0.85693637018749 0.586324884865125 0 -1.14105710668972 -0.393036262765643
"E130309D02Rik" -3.74345888029272 -0.992242112848671 0.72163062752631 0 -1.13960386080361 -0.391948236171691
"Lsm10" -3.1571339954276 -0.85693637018749 0.586324884865125 0 -1.13906990263192 -0.391565345623948
"Rnf40" -2.93162442432563 -0.766732541746702 0.541222970644733 0 -1.13770496627505 -0.390490939033154
"Gpd2" -2.75121676744405 -0.811834455967098 0.541222970644733 0 -1.13619065403045 -0.390189211611152
"Heatr5a" -3.69835696607234 -0.902038284407886 0.676528713305914 0 -1.13597239124353 -0.390158615182094
"Pcdh10" -2.02958613991774 -0.676528713305914 0.451019142203945 0 -1.13365417283892 -0.387194869503517
"Gem" -3.87876462295391 -0.947140198628279 0.72163062752631 0 -1.1335427207178 -0.387194869503517
"Ubqln1" -1.93938231147695 -0.631426799085518 0.451019142203945 0 -1.12996465312412 -0.385389628378565
"Fasn" -1.93938231147695 -0.586324884865122 0.405917227983549 0 -1.12968276197356 -0.385355297654517
"Kxd1" -2.48060528212169 -0.766732541746702 0.541222970644733 0 -1.12890851617111 -0.385004794648078
"Hspa5" -2.30019762524011 -0.992242112848671 0.631426799085521 0 -1.12822571445321 -0.384482894639407
"Rab21" -3.60815313763153 -0.85693637018749 0.631426799085521 0 -1.12803057717202 -0.384482894639407
"Hiatl1" -2.57080911056247 -0.72163062752631 0.496121056424337 0 -1.12792903701282 -0.384482894639407
"Zfp597" -3.74345888029272 -0.85693637018749 0.631426799085521 0 -1.12540380705459 -0.381202420392008
"Cpq" -3.38264356652957 -0.947140198628279 0.72163062752631 0 -1.12396982915934 -0.380516706773622
"Hnrnpk" -1.6236689119342 -0.631426799085518 0.405917227983549 0 -1.12115195797627 -0.379280821398978
"Cxx1c" -2.61591102478287 -0.766732541746702 0.541222970644733 0 -1.12114112057269 -0.379280821398978
"Sacm1l" -2.75121676744405 -0.811834455967098 0.586324884865125 0 -1.12069515397001 -0.379280821398978
"Zbtb1" -3.1571339954276 -0.85693637018749 0.631426799085521 0 -1.12066233627411 -0.379280821398978
"Sobp" -3.78856079451311 -0.947140198628279 0.72163062752631 0 -1.1197305759162 -0.379280821398978
"Phyh" -3.1120320812072 -0.811834455967098 0.631426799085521 0 -1.11855760936665 -0.379280821398978
"Zfp783" -4.05917227983549 -1.08244594128946 0.856936370187494 0 -1.11833633501376 -0.379280821398978
"Tmem9b" -2.43550336790129 -0.72163062752631 0.496121056424337 0 -1.11828242579002 -0.379280821398978
"Thsd7a" -3.78856079451311 -0.902038284407886 0.676528713305914 0 -1.11810938200491 -0.379280821398978
"Clybl" -3.42774548074995 -0.766732541746702 0.586324884865125 0 -1.11805925700773 -0.379280821398978
"Atp7a" -2.97672633854602 -0.766732541746702 0.586324884865125 0 -1.11799706463826 -0.379280821398978
"Znrf2" -2.88652251010523 -0.72163062752631 0.541222970644733 0 -1.11743275647809 -0.379201692501872
"Zfp961" -3.1571339954276 -0.902038284407886 0.676528713305914 0 -1.1172908889072 -0.379201692501872
"Ext1" -2.70611485322366 -0.766732541746702 0.541222970644733 0 -1.11680814440489 -0.378897772161022
"Ptpn1" -2.30019762524011 -0.72163062752631 0.496121056424337 0 -1.1160507485424 -0.378568175064447
"Uba1" -1.89428039725656 -0.631426799085518 0.451019142203945 0 -1.11553769867275 -0.378568175064447
"Egln1" -2.3452995394605 -0.72163062752631 0.541222970644733 0 -1.11395052909737 -0.377221729354918
"Uvssa" -2.11978996835853 -0.676528713305914 0.451019142203945 0 -1.11294534554816 -0.376764846944623
"Eif2ak3" -3.29243973808878 -0.902038284407886 0.676528713305914 0 -1.11267265091518 -0.376764846944623
"Osgin2" -3.47284739497037 -0.992242112848671 0.72163062752631 0 -1.11086348293576 -0.375490835159239
"Kat2b" -2.88652251010523 -0.766732541746702 0.586324884865125 0 -1.10871744239413 -0.37399910959725
"Tspan7" -1.93938231147695 -0.676528713305914 0.451019142203945 0 -1.10771572569157 -0.373595254483362
"Cox7a2" -1.6236689119342 -0.586324884865122 0.405917227983549 0 -1.10734036926722 -0.373595254483362
"Tmem55b" -3.06693016698681 -0.811834455967098 0.631426799085521 0 -1.10726103942204 -0.373595254483362
"Dennd2a" -2.3452995394605 -0.676528713305914 0.496121056424337 0 -1.10708537934137 -0.373595254483362
"Ctdspl" -3.02182825276642 -0.766732541746702 0.586324884865125 0 -1.10618119124815 -0.372807294885203
"Tbrg4" -3.02182825276642 -0.811834455967098 0.631426799085521 0 -1.10503929226387 -0.371654230165082
"Vash1" -2.3452995394605 -0.72163062752631 0.541222970644733 0 -1.10347040320298 -0.370744942603566
"Glrx5" -3.1571339954276 -0.811834455967098 0.631426799085521 0 -1.10275381623435 -0.370244284224194
"Vps28" -1.80407656881577 -0.586324884865122 0.405917227983549 0 -1.10230598906832 -0.370155990695462
"Calr3" -3.78856079451311 -0.947140198628279 0.766732541746705 0 -1.1010457509855 -0.369419309171689
"Fgfr2" -3.1571339954276 -0.766732541746702 0.631426799085521 0 -1.09942353516413 -0.367739455097502
"Cd276" -2.52570719634208 -0.766732541746702 0.586324884865125 0 -1.09936627311269 -0.367739455097502
"Itm2b" -1.66877082615459 -0.586324884865122 0.405917227983549 0 -1.09771286458085 -0.366976656258657
"Zfp639" -2.52570719634208 -0.72163062752631 0.541222970644733 0 -1.09715345022936 -0.366976656258657
"Ccdc6" -2.02958613991774 -0.72163062752631 0.541222970644733 0 -1.09700620945074 -0.366976656258657
"Bola3" -2.79631868166444 -0.72163062752631 0.541222970644733 0 -1.09696188753438 -0.366976656258657
"Ly6e" -2.75121676744405 -0.72163062752631 0.541222970644733 0 -1.09636657237168 -0.366976656258657
"Ccne1" -3.56305122341115 -0.902038284407886 0.72163062752631 0 -1.0962385995044 -0.366976656258657
"Ech1" -2.43550336790129 -0.72163062752631 0.541222970644733 0 -1.09503157248429 -0.366564807567532
"Ogfod1" -3.78856079451311 -0.947140198628279 0.766732541746705 0 -1.09373243236915 -0.365664096983068
"Ddr1" -2.11978996835853 -0.631426799085518 0.496121056424337 0 -1.09260193068964 -0.364500172933842
"Asna1" -2.84142059588484 -0.72163062752631 0.541222970644733 0 -1.09258477510019 -0.364500172933842
"Atp6v1c1" -2.57080911056247 -0.676528713305914 0.541222970644733 0 -1.09092073172446 -0.36382032262575
"Nrd1" -2.11978996835853 -0.676528713305914 0.496121056424337 0 -1.09076423959379 -0.36382032262575
"Arpc1a" -1.93938231147695 -0.586324884865122 0.451019142203945 0 -1.09039497141015 -0.36382032262575
"Arl6ip1" -1.84917848303616 -0.631426799085518 0.496121056424337 0 -1.08993180114888 -0.363439910223278
"Mafg" -2.48060528212169 -0.72163062752631 0.541222970644733 0 -1.08897543756522 -0.363129994895069
"Mgst1" -2.88652251010523 -0.766732541746702 0.586324884865125 0 -1.08691238251709 -0.3614530023855
"Pitpnb" -2.07468805413814 -0.631426799085518 0.496121056424337 0 -1.08478049169758 -0.359373111043481
"Slc35b2" -2.52570719634208 -0.676528713305914 0.541222970644733 0 -1.0833592512108 -0.358188100934454
"Serinc5" -3.02182825276642 -0.766732541746702 0.586324884865125 0 -1.08254881427929 -0.358188100934454
"Trak1" -2.88652251010523 -0.811834455967098 0.631426799085521 0 -1.08230504436373 -0.358188100934454
"Psmd14" -1.80407656881577 -0.586324884865122 0.451019142203945 0 -1.08224740915046 -0.358188100934454
"Secisbp2l" -2.07468805413814 -0.631426799085518 0.496121056424337 0 -1.08222184918394 -0.358188100934454
"Tmod3" -2.43550336790129 -0.72163062752631 0.541222970644733 0 -1.07946300762899 -0.355358315727046
"1700025G04Rik" -2.75121676744405 -0.676528713305914 0.541222970644733 0 -1.07912640425073 -0.355358315727046
"Stx4a" -3.65325505185195 -0.766732541746702 0.676528713305914 0 -1.07912420929384 -0.355358315727046
"Nars" -1.89428039725656 -0.676528713305914 0.496121056424337 0 -1.0786362150739 -0.35516677528564
"Ppp1r1a" -3.51794930919076 -0.85693637018749 0.72163062752631 0 -1.07843922895114 -0.35516677528564
"Lpar6" -2.97672633854602 -0.85693637018749 0.631426799085521 0 -1.07836175918704 -0.35516677528564
"Mtmr6" -2.52570719634208 -0.72163062752631 0.586324884865125 0 -1.07590191942941 -0.3531099889867
"Mthfd1l" -3.02182825276642 -0.766732541746702 0.586324884865125 0 -1.07562720853533 -0.353047525347596
"Sars2" -3.74345888029272 -0.902038284407886 0.766732541746705 0 -1.07439033045056 -0.352511231224356
"Lars" -1.71387274037498 -0.586324884865122 0.451019142203945 0 -1.07431280431456 -0.352511231224356
"Ufc1" -2.16489188257893 -0.631426799085518 0.496121056424337 0 -1.07255690548371 -0.350912556341823
"Mettl21a" -3.51794930919076 -0.85693637018749 0.72163062752631 0 -1.07249797451138 -0.350912556341823
"Mprip" -1.80407656881577 -0.586324884865122 0.451019142203945 0 -1.0718170877143 -0.350164807326416
"Tox4" -2.48060528212169 -0.72163062752631 0.586324884865125 0 -1.07113059592222 -0.349761667493277
"Gak" -2.84142059588484 -0.72163062752631 0.586324884865125 0 -1.0707617500345 -0.349761667493277
"Atxn7l3b" -1.71387274037498 -0.586324884865122 0.451019142203945 0 -1.06886497482326 -0.349189891955099
"2810021J22Rik" -3.87876462295391 -0.947140198628279 0.856936370187494 0 -1.06864072284198 -0.349189891955099
"1810013D10Rik" -2.48060528212169 -0.766732541746702 0.586324884865125 0 -1.06853580876472 -0.349189891955099
"Fam98a" -2.61591102478287 -0.72163062752631 0.586324884865125 0 -1.06843753739471 -0.349189891955099
"Atp2c1" -2.30019762524011 -0.676528713305914 0.541222970644733 0 -1.0675163072119 -0.348294660659737
"Ccdc32" -3.42774548074995 -0.811834455967098 0.676528713305914 0 -1.06510666643637 -0.34515126058751
"Dld" -1.89428039725656 -0.631426799085518 0.496121056424337 0 -1.06506133461153 -0.34515126058751
"Atp13a1" -3.60815313763153 -0.811834455967098 0.676528713305914 0 -1.06376881783079 -0.34515126058751
"Dgkb" -2.20999379679932 -0.631426799085518 0.541222970644733 0 -1.06178251544144 -0.34392813845032
"Prps1" -2.30019762524011 -0.676528713305914 0.541222970644733 0 -1.0606150481093 -0.343255651285376
"Phf8" -2.93162442432563 -0.72163062752631 0.631426799085521 0 -1.06036532196837 -0.343255651285376
"Utrn" -2.88652251010523 -0.72163062752631 0.631426799085521 0 -1.05954462033955 -0.343255651285376
"Bag2" -3.96896845139468 -0.902038284407886 0.811834455967098 0 -1.05941364530967 -0.343255651285376
"Eif2b2" -2.79631868166444 -0.72163062752631 0.586324884865125 0 -1.05901472826062 -0.343212862699592
"Rgs3" -4.0140703656151 -0.992242112848671 0.902038284407886 0 -1.05809439679776 -0.342324145158271
"Ralgds" -2.79631868166444 -0.766732541746702 0.631426799085521 0 -1.05785919205341 -0.342324145158271
"Arpc5l" -2.07468805413814 -0.631426799085518 0.496121056424337 0 -1.0548437732114 -0.340280239480024
"Abhd6" -3.02182825276642 -0.72163062752631 0.631426799085521 0 -1.05480065577008 -0.340280239480024
"Palld" -2.93162442432563 -0.766732541746702 0.676528713305914 0 -1.05344613723043 -0.339086159887234
"Nfkb1" -3.1571339954276 -0.811834455967098 0.72163062752631 0 -1.05201293175579 -0.338997350785504
"Scamp4" -2.48060528212169 -0.676528713305914 0.541222970644733 0 -1.05200652471211 -0.338997350785504
"Lsm1" -2.79631868166444 -0.766732541746702 0.631426799085521 0 -1.05188720241153 -0.338997350785504
"Alg9" -3.69835696607234 -0.85693637018749 0.766732541746705 0 -1.04945929703467 -0.336903685824749
"Sdf4" -2.11978996835853 -0.676528713305914 0.541222970644733 0 -1.04915495054371 -0.336903685824749
"Phb2" -2.20999379679932 -0.631426799085518 0.496121056424337 0 -1.04820338634002 -0.336325087307274
"Grpel1" -1.93938231147695 -0.631426799085518 0.496121056424337 0 -1.04666482897758 -0.334265159865589
"2810468N07Rik" -3.78856079451311 -0.85693637018749 0.811834455967098 0 -1.04214871337854 -0.331023500882795
"Nhp2" -1.75897465459538 -0.631426799085518 0.496121056424337 0 -1.04179846880154 -0.331023500882795
"Gskip" -2.97672633854602 -0.766732541746702 0.676528713305914 0 -1.04172679492909 -0.331023500882795
"Gm6402" -2.48060528212169 -0.676528713305914 0.586324884865125 0 -1.04149991969742 -0.331023500882795
"Raf1" -2.3452995394605 -0.676528713305914 0.541222970644733 0 -1.04025730082437 -0.329881174594746
"Soat1" -1.93938231147695 -0.631426799085518 0.541222970644733 0 -1.03994631265173 -0.329881174594746
"B3gnt1" -3.60815313763153 -0.85693637018749 0.766732541746705 0 -1.03889118346232 -0.329881174594746
"Hif1an" -3.33754165230918 -0.811834455967098 0.72163062752631 0 -1.03883946010432 -0.329881174594746
"Sppl3" -2.16489188257893 -0.631426799085518 0.541222970644733 0 -1.03875672995625 -0.329881174594746
"Tmem120a" -3.06693016698681 -0.766732541746702 0.72163062752631 0 -1.03848141956805 -0.329881174594746
"Gpn3" -3.29243973808878 -0.85693637018749 0.766732541746705 0 -1.03846550210055 -0.329881174594746
"Dcaf12" -2.48060528212169 -0.676528713305914 0.586324884865125 0 -1.03689600967432 -0.328354680117471
"Dlst" -2.07468805413814 -0.586324884865122 0.496121056424337 0 -1.03636837762512 -0.328128986283385
"Nsun2" -2.57080911056247 -0.676528713305914 0.586324884865125 0 -1.03611023471589 -0.32802474321405
"Sptlc2" -2.75121676744405 -0.72163062752631 0.631426799085521 0 -1.0353443394619 -0.327145064439074
"Stag2" -2.16489188257893 -0.631426799085518 0.541222970644733 0 -1.03454223906302 -0.32678986032408
"Nr3c1" -2.39040145368089 -0.676528713305914 0.586324884865125 0 -1.03286712303663 -0.326047226307638
"Neu1" -3.60815313763153 -0.85693637018749 0.811834455967098 0 -1.0318140234777 -0.325945537757004
"Slc19a2" -2.84142059588484 -0.72163062752631 0.631426799085521 0 -1.03110953599629 -0.325849683497412
"Hdhd2" -2.39040145368089 -0.72163062752631 0.631426799085521 0 -1.03082548688427 -0.325767596302699
"Dync1h1" -1.66877082615459 -0.586324884865122 0.496121056424337 0 -1.03065068601104 -0.325767596302699
"AW549877" -2.48060528212169 -0.631426799085518 0.586324884865125 0 -1.03035462770671 -0.325732057843725
"Pgls" -2.30019762524011 -0.631426799085518 0.541222970644733 0 -1.03007995760331 -0.325732057843725
"Sec63" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.03005985570341 -0.325732057843725
"Tram1" -1.93938231147695 -0.631426799085518 0.541222970644733 0 -1.0291648859059 -0.325011839311456
"Rps3a1" -1.5334650834934 -0.54122297064473 0.451019142203945 0 -1.02899774212634 -0.325011839311456
"Elovl4" -2.20999379679932 -0.631426799085518 0.541222970644733 0 -1.02833343576016 -0.325011839311456
"Sucla2" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.02794636191046 -0.325011839311456
"Zfp36l2" -2.88652251010523 -0.72163062752631 0.631426799085521 0 -1.02788651257796 -0.325011839311456
"Usp48" -2.16489188257893 -0.631426799085518 0.541222970644733 0 -1.02502363564509 -0.32228766107505
"Mtap" -2.16489188257893 -0.631426799085518 0.586324884865125 0 -1.02442685275892 -0.32175355560284
"Ipo5" -1.75897465459538 -0.54122297064473 0.496121056424337 0 -1.02386302477185 -0.321723975023629
"Sh3glb2" -3.1571339954276 -0.676528713305914 0.631426799085521 0 -1.02331943104162 -0.321723975023629
"Dsel" -3.60815313763153 -0.85693637018749 0.766732541746705 0 -1.02327535266732 -0.321723975023629
"Kat6a" -1.93938231147695 -0.54122297064473 0.496121056424337 0 -1.0230862725483 -0.321723175100288
"Ublcp1" -3.20223590964799 -0.811834455967098 0.72163062752631 0 -1.02188141957262 -0.321233202932932
"Psmd3" -2.57080911056247 -0.676528713305914 0.631426799085521 0 -1.02137280138584 -0.321233202932932
"Fam199x" -3.02182825276642 -0.766732541746702 0.676528713305914 0 -1.02132174401318 -0.321233202932932
"Srebf2" -3.02182825276642 -0.72163062752631 0.676528713305914 0 -1.02081305112505 -0.321233202932932
"Pi4k2a" -3.02182825276642 -0.766732541746702 0.72163062752631 0 -1.02056192446738 -0.321233202932932
"Fbxw9" -3.33754165230918 -0.85693637018749 0.811834455967098 0 -1.02044528148864 -0.321233202932932
"Zeb1" -1.75897465459538 -0.586324884865122 0.496121056424337 0 -1.02041029364669 -0.321233202932932
"Mapkapk5" -2.88652251010523 -0.72163062752631 0.676528713305914 0 -1.02039720571543 -0.321233202932932
"Dusp7" -3.02182825276642 -0.766732541746702 0.676528713305914 0 -1.01805523351231 -0.320807232612011
"Rab1b" -2.25509571101971 -0.586324884865122 0.541222970644733 0 -1.01796921497448 -0.320807232612011
"Kpna4" -2.25509571101971 -0.631426799085518 0.541222970644733 0 -1.01758286881925 -0.320790574237935
"Sidt2" -2.52570719634208 -0.72163062752631 0.631426799085521 0 -1.01721624493314 -0.320518543677596
"Spcs2" -1.66877082615459 -0.586324884865122 0.496121056424337 0 -1.01691373679974 -0.320481835071523
"Gpr37l1" -3.60815313763153 -0.811834455967098 0.811834455967098 0 -1.01629739965127 -0.319977423122769
"Bpgm" -3.06693016698681 -0.766732541746702 0.676528713305914 0 -1.01479014603749 -0.31882676251352
"Gyk" -3.83366270873353 -0.811834455967098 0.811834455967098 0 -1.01450527678282 -0.318678763278962
"Man1a2" -2.43550336790129 -0.676528713305914 0.586324884865125 0 -1.0139427402784 -0.318319136513786
"Cdk17" -2.25509571101971 -0.766732541746702 0.676528713305914 0 -1.01314852918487 -0.318319136513786
"Spata6" -3.69835696607234 -0.811834455967098 0.766732541746705 0 -1.01299693886454 -0.318319136513786
"Rab9" -2.16489188257893 -0.631426799085518 0.541222970644733 0 -1.01292680163988 -0.318319136513786
"Crk" -2.11978996835853 -0.631426799085518 0.541222970644733 0 -1.01233063529098 -0.318319136513786
"Ube2m" -3.38264356652957 -0.766732541746702 0.72163062752631 0 -1.01173097417615 -0.318319136513786
"Zfp719" -3.24733782386839 -0.72163062752631 0.72163062752631 0 -1.01162166249013 -0.318319136513786
"Mir682" -1.71387274037498 -0.586324884865122 0.496121056424337 0 -1.01146021408962 -0.318319136513786
"Capza2" -1.80407656881577 -0.586324884865122 0.496121056424337 0 -1.00999745419712 -0.317517495329492
"2210013O21Rik" -2.66101293900326 -0.72163062752631 0.676528713305914 0 -1.0077255382081 -0.315770713118516
"Usp24" -2.48060528212169 -0.676528713305914 0.631426799085521 0 -1.0067597080601 -0.314871809883743
"Ppp1r14b" -2.07468805413814 -0.586324884865122 0.541222970644733 0 -1.00595863547923 -0.314230983209407
"Chmp2a" -1.75897465459538 -0.54122297064473 0.496121056424337 0 -1.00538682867024 -0.314204809374656
"Akirin2" -3.38264356652957 -0.766732541746702 0.766732541746705 0 -1.0049838694027 -0.313876531267809
"Pigm" -2.93162442432563 -0.676528713305914 0.676528713305914 0 -1.00384957351256 -0.312825709975109
"Hdac3" -2.39040145368089 -0.631426799085518 0.586324884865125 0 -1.00373160646873 -0.312825709975109
"Fkbp2" -2.07468805413814 -0.54122297064473 0.496121056424337 0 -1.00189152880224 -0.311162434551138
"Psma7" -1.6236689119342 -0.54122297064473 0.496121056424337 0 -1.00051923506938 -0.310651120030515
"Agpat1" -2.57080911056247 -0.631426799085518 0.586324884865125 0 -1.00044792568134 -0.310651120030515
"Fkbp15" -3.38264356652957 -0.766732541746702 0.766732541746705 0 -1.00025100698382 -0.310651120030515
"Rce1" -2.84142059588484 -0.72163062752631 0.676528713305914 0 -0.998866344637806 -0.310651120030515
"Ndfip1" -2.25509571101971 -0.631426799085518 0.586324884865125 0 -0.998733978745123 -0.310651120030515
"B230219D22Rik" -2.25509571101971 -0.676528713305914 0.631426799085521 0 -0.997651393970073 -0.310651120030515
"Idh3b" -1.80407656881577 -0.586324884865122 0.541222970644733 0 -0.997587968666436 -0.310651120030515
"Gnb2" -2.02958613991774 -0.586324884865122 0.541222970644733 0 -0.997468470337546 -0.310651120030515
"Ifnar2" -3.29243973808878 -0.811834455967098 0.811834455967098 0 -0.997140138418555 -0.310651120030515
"Tmem242" -1.80407656881577 -0.586324884865122 0.496121056424337 0 -0.996822064876779 -0.310651120030515
"AU019823" -2.16489188257893 -0.676528713305914 0.631426799085521 0 -0.99674254167469 -0.310651120030515
"Gpr107" -2.88652251010523 -0.811834455967098 0.72163062752631 0 -0.996691173865643 -0.310651120030515
"Brwd3" -3.24733782386839 -0.72163062752631 0.72163062752631 0 -0.996528446727316 -0.310651120030515
"N4bp1" -2.61591102478287 -0.631426799085518 0.631426799085521 0 -0.995303088707365 -0.30991982251071
"Ppp1ca" -1.75897465459538 -0.54122297064473 0.496121056424337 0 -0.994710823706548 -0.309534239078451
"Mecr" -2.75121676744405 -0.72163062752631 0.676528713305914 0 -0.994677349329306 -0.309534239078451
"Polr3d" -3.1120320812072 -0.72163062752631 0.72163062752631 0 -0.994151413747892 -0.309018906082191
"Slc30a1" -3.29243973808878 -0.72163062752631 0.676528713305914 0 -0.992987876241651 -0.308927072175747
"Sdad1" -2.02958613991774 -0.586324884865122 0.541222970644733 0 -0.992719147426231 -0.308927072175747
"Gas8" -3.69835696607234 -0.766732541746702 0.766732541746705 0 -0.992506891301942 -0.308927072175747
"Ccdc91" -3.20223590964799 -0.766732541746702 0.766732541746705 0 -0.992438832822668 -0.308927072175747
"Lrp4" -3.20223590964799 -0.72163062752631 0.72163062752631 0 -0.992219569714546 -0.308899757119956
"Atp5h" -1.6236689119342 -0.54122297064473 0.496121056424337 0 -0.991072389898536 -0.308564338442563
"Rps20" -1.5785669977138 -0.54122297064473 0.496121056424337 0 -0.990403166793979 -0.307986267519094
"Eif4e2" -1.98448422569735 -0.586324884865122 0.541222970644733 0 -0.98843903680652 -0.307018966050216
"Nucb1" -3.02182825276642 -0.766732541746702 0.72163062752631 0 -0.98819976486945 -0.307018966050216
"Tollip" -2.39040145368089 -0.631426799085518 0.586324884865125 0 -0.987987282410672 -0.307018966050216
"Rab12" -1.98448422569735 -0.631426799085518 0.631426799085521 0 -0.987633080117087 -0.307018966050216
"Bsdc1" -3.24733782386839 -0.766732541746702 0.766732541746705 0 -0.987167312981357 -0.307018966050216
"Dip2b" -2.02958613991774 -0.586324884865122 0.541222970644733 0 -0.986016157050438 -0.306713623638215
"Desi1" -2.88652251010523 -0.72163062752631 0.72163062752631 0 -0.98553952837489 -0.306713623638215
"Trak2" -2.75121676744405 -0.676528713305914 0.631426799085521 0 -0.98517727136265 -0.306713623638215
"Cc2d1b" -3.1120320812072 -0.72163062752631 0.72163062752631 0 -0.98466325051207 -0.306713623638215
"Blvrb" -3.24733782386839 -0.676528713305914 0.72163062752631 0 -0.98410405950115 -0.306713623638215
