"lb" "mle" "ub" "ce" "Z" "cZ"
"Alkbh5" -1.99149134732993 -0.486808996013982 0.619575085835977 0 -0.839757639705502 -0.219545487211498
"Hnrnpa3" -1.81446989423394 -0.486808996013982 0.619575085835977 0 -0.838311447950909 -0.218138057862444
"Arfgef1" -2.12425743715192 -0.531064359287978 0.708085812383976 0 -0.838038358990317 -0.218138057862444
"Brwd3" -3.00936470263189 -0.619575085835977 0.840851902205968 0 -0.83769786757328 -0.218138057862444
"Ppp3r1" -1.72595916768594 -0.486808996013982 0.575319722561981 0 -0.837359247139499 -0.218138057862444
"Rela" -2.16851280042593 -0.531064359287978 0.708085812383976 0 -0.836583083990556 -0.218138057862444
"Cyb5b" -2.34553425352192 -0.486808996013982 0.66383044910998 0 -0.835856029359301 -0.218138057862444
"Pced1a" -3.31915224554988 -0.708085812383973 0.973617992027967 0 -0.83574812174211 -0.218138057862444
"Scyl1" -3.00936470263189 -0.619575085835977 0.840851902205968 0 -0.835607316715556 -0.218138057862444
"Ppp2r5a" -2.92085397608389 -0.619575085835977 0.885107265479971 0 -0.834834049914972 -0.217797937155729
"Mfsd7b" -2.6995771597139 -0.575319722561981 0.796596538931972 0 -0.834644010242187 -0.217797937155729
"Ube2m" -3.14213079245389 -0.575319722561981 0.840851902205968 0 -0.834644004570415 -0.217797937155729
"Btbd2" -2.9651093393579 -0.575319722561981 0.840851902205968 0 -0.833129572412766 -0.216562302836125
"Mertk" -3.71745051501586 -0.929362628753964 1.37191626149395 0 -0.832571837424087 -0.216512933314915
"Vps52" -2.25702352697392 -0.575319722561981 0.752341175657973 0 -0.832562232961387 -0.216512933314915
"Zzz3" -2.25702352697392 -0.531064359287978 0.708085812383976 0 -0.832328980253628 -0.216512933314915
"Hs1bp3" -3.67319515174186 -0.708085812383973 0.973617992027967 0 -0.832218843213606 -0.216512933314915
"Rab12" -1.90298062078193 -0.531064359287978 0.66383044910998 0 -0.830836738630484 -0.214986110855013
"Slc12a9" -3.67319515174186 -0.885107265479968 1.28340553494596 0 -0.830582805255256 -0.214915873688185
"Fkbp2" -1.85872525750793 -0.486808996013982 0.619575085835977 0 -0.828050133838472 -0.213550962350055
"Lpl" -3.00936470263189 -0.619575085835977 0.885107265479971 0 -0.827976378283588 -0.213550962350055
"Zmpste24" -2.38978961679592 -0.531064359287978 0.708085812383976 0 -0.82676721797775 -0.212596108781594
"Esd" -1.63744844113794 -0.486808996013982 0.619575085835977 0 -0.826154611737727 -0.212462922337347
"Copb2" -1.94723598405593 -0.442553632739982 0.619575085835977 0 -0.825072151568218 -0.211643498093893
"Fam181b" -3.36340760882387 -0.619575085835977 0.929362628753967 0 -0.824506061547846 -0.211324261577329
"Sox9" -1.54893771458994 -0.486808996013982 0.619575085835977 0 -0.824166113895754 -0.211080435538785
"Mob2" -2.8765986128099 -0.575319722561981 0.840851902205968 0 -0.822812653195444 -0.209855292934067
"Lrrc19" -3.67319515174186 -0.885107265479968 1.28340553494596 0 -0.821549137234873 -0.209434227585906
"Pithd1" -2.52255570661791 -0.531064359287978 0.708085812383976 0 -0.820595646771661 -0.208906445132809
"Nfkb1" -3.23064151900188 -0.663830449109977 0.973617992027967 0 -0.820151025908692 -0.208507682417148
"Zranb2" -1.68170380441194 -0.486808996013982 0.66383044910998 0 -0.817989131671888 -0.207223125022408
"Kank1" -3.76170587828986 -0.973617992027967 1.46042698804195 0 -0.817969901548316 -0.207223125022408
"Cdr2l" -2.03574671060393 -0.486808996013982 0.66383044910998 0 -0.817376587237046 -0.207157458557244
"Asna1" -2.56681106989191 -0.531064359287978 0.752341175657973 0 -0.817267694221353 -0.207157458557244
"Chsy1" -1.63744844113794 -0.442553632739982 0.619575085835977 0 -0.815741079201746 -0.205607670810962
"Cars" -2.08000207387793 -0.442553632739982 0.66383044910998 0 -0.815206551501016 -0.205467701501969
"Araf" -1.94723598405593 -0.442553632739982 0.619575085835977 0 -0.815122006772793 -0.205467701501969
"Eif2b5" -2.56681106989191 -0.575319722561981 0.796596538931972 0 -0.814589314304453 -0.205302033724131
"Gphn" -2.08000207387793 -0.531064359287978 0.708085812383976 0 -0.814392934342865 -0.205302033724131
"Sssca1" -2.30127889024792 -0.531064359287978 0.708085812383976 0 -0.814030020079656 -0.205181929099049
"Ndfip1" -2.25702352697392 -0.575319722561981 0.752341175657973 0 -0.813588146827541 -0.205008119105321
"Ppargc1a" -2.92085397608389 -0.575319722561981 0.885107265479971 0 -0.81289285079375 -0.204496899311614
"Gpr89" -2.7438325229879 -0.531064359287978 0.796596538931972 0 -0.81270160385182 -0.204472296438681
"Sucla2" -1.94723598405593 -0.531064359287978 0.708085812383976 0 -0.811750658835613 -0.204033796911758
"Mob4" -1.59319307786394 -0.398298269465986 0.531064359287981 0 -0.811706513490257 -0.204033796911758
"Tmem194" -3.05362006590589 -0.619575085835977 0.885107265479971 0 -0.809903987911422 -0.201862160791239
"Plaa" -1.81446989423394 -0.442553632739982 0.619575085835977 0 -0.806960005996233 -0.200402989185822
"Pla2g6" -3.31915224554988 -0.575319722561981 0.885107265479971 0 -0.806747536990154 -0.200402989185822
"Vti1b" -2.34553425352192 -0.531064359287978 0.752341175657973 0 -0.806474639540226 -0.200402989185822
"Dhx36" -1.68170380441194 -0.442553632739982 0.619575085835977 0 -0.80559246343812 -0.199705676066844
"Ubac1" -2.6995771597139 -0.575319722561981 0.840851902205968 0 -0.80546100761648 -0.199705676066844
"Fkbp9" -2.8323432495359 -0.531064359287978 0.796596538931972 0 -0.803498656704379 -0.198202003943994
"Slc35b1" -1.63744844113794 -0.442553632739982 0.575319722561981 0 -0.802873715035819 -0.198202003943994
"Rars" -2.03574671060393 -0.486808996013982 0.66383044910998 0 -0.802467895453392 -0.198117255863941
"Ddo" -3.80596124156386 -0.973617992027967 1.50468235131595 0 -0.801523358570035 -0.197778916021533
"Guk1" -1.94723598405593 -0.486808996013982 0.66383044910998 0 -0.801367923585653 -0.197778916021533
"Gyk" -3.36340760882387 -0.619575085835977 0.929362628753967 0 -0.799760897496497 -0.197346473013437
"Far1" -2.21276816369992 -0.486808996013982 0.708085812383976 0 -0.799424807733162 -0.197278198598416
"Vps33b" -3.67319515174186 -0.708085812383973 1.15063944512396 0 -0.798287385950686 -0.196315173930424
"Rabggtb" -1.85872525750793 -0.486808996013982 0.66383044910998 0 -0.796416479366981 -0.195095240870565
"Unc50" -2.21276816369992 -0.531064359287978 0.752341175657973 0 -0.79590466458832 -0.19485434103512
"Akr7a5" -3.49617369864587 -0.619575085835977 1.01787335530196 0 -0.794744346251942 -0.194411332252546
"Nme5" -3.67319515174186 -0.885107265479968 1.41617162476795 0 -0.793748430416813 -0.194411332252546
"Rpl35" -1.63744844113794 -0.442553632739982 0.575319722561981 0 -0.793707514372606 -0.194411332252546
"Cdk17" -1.94723598405593 -0.486808996013982 0.66383044910998 0 -0.792769881976383 -0.19344580963645
"Fam20b" -2.25702352697392 -0.486808996013982 0.708085812383976 0 -0.791851933886388 -0.193252195136447
"Pdcd6ip" -1.90298062078193 -0.442553632739982 0.66383044910998 0 -0.79097010775612 -0.193252195136447
"Tnfrsf21" -2.38978961679592 -0.575319722561981 0.840851902205968 0 -0.79058185237843 -0.193252195136447
"Efr3a" -1.81446989423394 -0.486808996013982 0.66383044910998 0 -0.789774528269693 -0.193252195136447
"Map4k3" -2.38978961679592 -0.575319722561981 0.796596538931972 0 -0.78947907858544 -0.193252195136447
"Mppe1" -3.67319515174186 -0.885107265479968 1.37191626149395 0 -0.789439167559082 -0.193252195136447
"Elovl4" -2.03574671060393 -0.486808996013982 0.708085812383976 0 -0.78874787480572 -0.192490656830146
"Wwp1" -1.90298062078193 -0.486808996013982 0.708085812383976 0 -0.786908430513462 -0.191020878921025
"Yipf6" -1.94723598405593 -0.486808996013982 0.66383044910998 0 -0.786247658304478 -0.190808355804128
"Cox8a" -1.46042698804195 -0.442553632739982 0.575319722561981 0 -0.785618655075656 -0.190808355804128
"Atp5f1" -1.54893771458994 -0.486808996013982 0.66383044910998 0 -0.785606779619687 -0.190808355804128
"Syn2" -2.8765986128099 -0.531064359287978 0.840851902205968 0 -0.785458104891557 -0.190808355804128
"Tram1l1" -2.92085397608389 -0.619575085835977 0.973617992027967 0 -0.78535483698944 -0.190808355804128
"BC056474" -1.77021453095994 -0.442553632739982 0.619575085835977 0 -0.784661661609144 -0.190555174898137
"Hspa5" -2.03574671060393 -0.663830449109977 0.885107265479971 0 -0.782850322633133 -0.188910859009275
"Adam10" -1.54893771458994 -0.486808996013982 0.66383044910998 0 -0.779467508547899 -0.185465685030203
"Atp2c1" -2.03574671060393 -0.486808996013982 0.752341175657973 0 -0.775641453773803 -0.182101639851741
"Ccdc58" -2.16851280042593 -0.531064359287978 0.752341175657973 0 -0.774766268998826 -0.181098799474618
"Ranbp2" -1.90298062078193 -0.442553632739982 0.66383044910998 0 -0.773548726820842 -0.180392247018811
"Ptpn23" -2.34553425352192 -0.486808996013982 0.752341175657973 0 -0.77237320868973 -0.180300260740472
"Trak2" -2.61106643316591 -0.486808996013982 0.796596538931972 0 -0.772332696376671 -0.180300260740472
"Ppp2r5c" -1.63744844113794 -0.442553632739982 0.619575085835977 0 -0.772147089596353 -0.180300260740472
"Slc25a44" -2.16851280042593 -0.486808996013982 0.708085812383976 0 -0.770807290669873 -0.179508772924404
"Fbxw8" -2.43404498006991 -0.531064359287978 0.840851902205968 0 -0.770417801531938 -0.179508772924404
"Apba2" -2.7880878862619 -0.531064359287978 0.885107265479971 0 -0.770285006075421 -0.179508772924404
"Uqcrh" -1.46042698804195 -0.442553632739982 0.619575085835977 0 -0.77011658288495 -0.179508772924404
"Urgcp" -3.62893978846786 -0.663830449109977 1.10638408184996 0 -0.770027431188509 -0.179508772924404
"S100b" -3.62893978846786 -0.840851902205968 1.37191626149395 0 -0.769982526768355 -0.179508772924404
"Commd9" -2.21276816369992 -0.531064359287978 0.796596538931972 0 -0.769194700326959 -0.179262865054886
"Myo9a" -1.77021453095994 -0.486808996013982 0.708085812383976 0 -0.768813326289904 -0.179168991638309
"Mark1" -3.05362006590589 -0.575319722561981 0.973617992027967 0 -0.768670388860718 -0.179168991638309
"Gm13826" -1.46042698804195 -0.442553632739982 0.619575085835977 0 -0.76807667150105 -0.178981742138385
"Rps20" -1.41617162476795 -0.398298269465986 0.575319722561981 0 -0.76775448506267 -0.178981742138385
"Emd" -2.92085397608389 -0.531064359287978 0.885107265479971 0 -0.767367218345477 -0.178860198181766
"Lamtor2" -1.99149134732993 -0.442553632739982 0.708085812383976 0 -0.767190341544141 -0.178853718883914
"Usp4" -2.43404498006991 -0.575319722561981 0.885107265479971 0 -0.766022514293056 -0.178533776216165
"Arcn1" -2.16851280042593 -0.442553632739982 0.708085812383976 0 -0.764676863173838 -0.178533776216165
"Capn2" -2.12425743715192 -0.486808996013982 0.752341175657973 0 -0.764627345155485 -0.178533776216165
"Fert2" -2.25702352697392 -0.486808996013982 0.796596538931972 0 -0.764433056219189 -0.178533776216165
"B3galt2" -3.71745051501586 -0.929362628753964 1.54893771458994 0 -0.764432107958117 -0.178533776216165
"Spen" -1.90298062078193 -0.442553632739982 0.708085812383976 0 -0.764368001370065 -0.178533776216165
"Camk2n1" -3.67319515174186 -0.840851902205968 1.41617162476795 0 -0.764065833153092 -0.178533776216165
"Ppp2r2d" -2.08000207387793 -0.486808996013982 0.752341175657973 0 -0.763751736768991 -0.178533776216165
"Mapre1" -1.54893771458994 -0.442553632739982 0.619575085835977 0 -0.763531570190447 -0.178533776216165
"Jagn1" -2.12425743715192 -0.486808996013982 0.752341175657973 0 -0.76141200263795 -0.177154905323645
"Snapc2" -2.6995771597139 -0.531064359287978 0.885107265479971 0 -0.761295436022177 -0.177154905323645
"Gclc" -1.94723598405593 -0.486808996013982 0.752341175657973 0 -0.759913452627693 -0.176657906811575
"Nap1l1" -1.46042698804195 -0.398298269465986 0.619575085835977 0 -0.759903187781782 -0.176657906811575
"Cxx1c" -2.38978961679592 -0.486808996013982 0.796596538931972 0 -0.759705917048406 -0.176657906811575
"Ube2d3" -1.50468235131595 -0.442553632739982 0.619575085835977 0 -0.758652376102062 -0.17587592350546
"Fam222b" -2.56681106989191 -0.531064359287978 0.840851902205968 0 -0.758616526472229 -0.17587592350546
"Idh2" -1.85872525750793 -0.398298269465986 0.66383044910998 0 -0.758161666672604 -0.175466907354294
"Chchd10" -3.80596124156386 -0.752341175657973 1.37191626149395 0 -0.757748846163451 -0.175360641313743
"Dhx37" -3.54042906191987 -0.663830449109977 1.10638408184996 0 -0.756965223192003 -0.174919159545515
"Heatr1" -2.34553425352192 -0.486808996013982 0.796596538931972 0 -0.755402870529268 -0.173574979706837
"Snx32" -3.62893978846786 -0.840851902205968 1.46042698804195 0 -0.75448430737089 -0.172847208724627
"Ndufb7" -1.41617162476795 -0.398298269465986 0.575319722561981 0 -0.753772423966252 -0.1728104473481
"Tomm20" -2.03574671060393 -0.442553632739982 0.708085812383976 0 -0.753048957174623 -0.172422238824016
"Bloc1s6" -2.56681106989191 -0.531064359287978 0.885107265479971 0 -0.75286379083949 -0.172422238824016
"Gpatch1" -3.62893978846786 -0.752341175657973 1.28340553494596 0 -0.752227190827254 -0.172181226295599
"Tmem242" -1.68170380441194 -0.398298269465986 0.619575085835977 0 -0.751089858766018 -0.171585917431802
"Mfsd11" -3.14213079245389 -0.575319722561981 0.973617992027967 0 -0.751020764066498 -0.171585917431802
"Tmem127" -2.61106643316591 -0.486808996013982 0.840851902205968 0 -0.750236012795835 -0.171585917431802
"Cdc42bpa" -1.90298062078193 -0.442553632739982 0.708085812383976 0 -0.74899709504103 -0.171492686883544
"8430427H17Rik" -3.05362006590589 -0.575319722561981 1.01787335530196 0 -0.748068683281771 -0.171492686883544
"Dleu7" -3.71745051501586 -0.885107265479968 1.46042698804195 0 -0.748055211780998 -0.171492686883544
"Dennd4b" -2.8765986128099 -0.531064359287978 0.929362628753967 0 -0.747900193803889 -0.171492686883544
"Atad3a" -2.08000207387793 -0.486808996013982 0.752341175657973 0 -0.747594544638364 -0.171434617743161
"Ikbkb" -2.47830034334391 -0.531064359287978 0.885107265479971 0 -0.746824132200419 -0.171434617743161
"Slc33a1" -2.6995771597139 -0.575319722561981 0.929362628753967 0 -0.746818779463045 -0.171434617743161
"3110082J24Rik" -3.45191833537187 -0.663830449109977 1.19489480839796 0 -0.746225837185319 -0.171434617743161
"Slc19a2" -2.56681106989191 -0.486808996013982 0.840851902205968 0 -0.74497160939106 -0.171178963631406
"Ampd3" -3.18638615572789 -0.575319722561981 1.06212871857597 0 -0.744830021413216 -0.171178963631406
"Lats1" -2.25702352697392 -0.486808996013982 0.796596538931972 0 -0.744818955730341 -0.171178963631406
"Apoo" -2.6995771597139 -0.486808996013982 0.885107265479971 0 -0.744688025698404 -0.171178963631406
"1700030K09Rik" -3.58468442519386 -0.619575085835977 1.10638408184996 0 -0.744437850427176 -0.171178963631406
"2510003E04Rik" -2.7880878862619 -0.531064359287978 0.885107265479971 0 -0.742548474321724 -0.169919544776594
"Pde7b" -3.71745051501586 -0.752341175657973 1.37191626149395 0 -0.741796909538722 -0.169151688221884
"Sh3glb1" -1.68170380441194 -0.442553632739982 0.66383044910998 0 -0.741535938298851 -0.169151688221884
"Oxa1l" -1.94723598405593 -0.442553632739982 0.708085812383976 0 -0.741147634280002 -0.169151688221884
"Casp7" -2.8323432495359 -0.531064359287978 0.929362628753967 0 -0.740618414624652 -0.169151688221884
"Zfand5" -1.72595916768594 -0.442553632739982 0.66383044910998 0 -0.74048543723821 -0.169151688221884
"Selk" -1.50468235131595 -0.398298269465986 0.619575085835977 0 -0.739466315593043 -0.169067350484844
"Rpl32" -1.41617162476795 -0.398298269465986 0.619575085835977 0 -0.73889365606003 -0.169067350484844
"Acyp1" -2.56681106989191 -0.531064359287978 0.885107265479971 0 -0.737990924703595 -0.168556755259973
"Spcs3" -1.85872525750793 -0.442553632739982 0.708085812383976 0 -0.737771698268857 -0.168556755259973
"Tmem101" -2.65532179643991 -0.486808996013982 0.885107265479971 0 -0.736721117075735 -0.168556755259973
"Vcpip1" -2.16851280042593 -0.442553632739982 0.752341175657973 0 -0.736318455419396 -0.168556755259973
"Pdia6" -1.72595916768594 -0.398298269465986 0.66383044910998 0 -0.735285630523337 -0.168556755259973
"Ptprg" -2.6995771597139 -0.486808996013982 0.885107265479971 0 -0.735191995337823 -0.168556755259973
"Eif4b" -1.94723598405593 -0.442553632739982 0.708085812383976 0 -0.734526249177968 -0.168556755259973
"Tars2" -2.65532179643991 -0.486808996013982 0.885107265479971 0 -0.734226679668683 -0.168556755259973
"Agtpbp1" -2.47830034334391 -0.531064359287978 0.885107265479971 0 -0.7339195751215 -0.168556755259973
"Dbndd2" -2.8765986128099 -0.486808996013982 0.929362628753967 0 -0.733628291231203 -0.168556755259973
"Ext2" -2.8765986128099 -0.531064359287978 0.929362628753967 0 -0.733523428522085 -0.168556755259973
"Add2" -2.38978961679592 -0.531064359287978 0.840851902205968 0 -0.732570320664949 -0.168556755259973
"Sobp" -3.05362006590589 -0.531064359287978 0.973617992027967 0 -0.731539670378375 -0.168556755259973
"Tmem201" -2.9651093393579 -0.486808996013982 0.885107265479971 0 -0.731398048827372 -0.168556755259973
"Deb1" -1.59319307786394 -0.398298269465986 0.619575085835977 0 -0.729652883673756 -0.167775351271865
"Psmg1" -2.6995771597139 -0.442553632739982 0.796596538931972 0 -0.728205801765888 -0.167775351271865
"Gosr1" -2.16851280042593 -0.486808996013982 0.796596538931972 0 -0.728086257339338 -0.167775351271865
"Edc4" -2.43404498006991 -0.486808996013982 0.840851902205968 0 -0.727414613247986 -0.167775351271865
"Chi3l1" -3.62893978846786 -0.840851902205968 1.68170380441194 0 -0.727308112162877 -0.167775351271865
"Preb" -2.52255570661791 -0.531064359287978 0.885107265479971 0 -0.726732108264984 -0.167775351271865
"Zfp961" -2.61106643316591 -0.486808996013982 0.885107265479971 0 -0.726570295625595 -0.167775351271865
"Tomm70a" -1.81446989423394 -0.398298269465986 0.66383044910998 0 -0.726136212460046 -0.167775351271865
"Rev3l" -1.85872525750793 -0.486808996013982 0.796596538931972 0 -0.725960776986894 -0.167775351271865
"Mcc" -3.54042906191987 -0.619575085835977 1.19489480839796 0 -0.725622360341748 -0.167775351271865
"Eif2d" -2.7438325229879 -0.531064359287978 0.929362628753967 0 -0.725428057089622 -0.167775351271865
"Fam175a" -3.09787542917989 -0.575319722561981 1.01787335530196 0 -0.724693266159824 -0.167775351271865
"Prmt10" -3.00936470263189 -0.531064359287978 1.01787335530196 0 -0.724013034808617 -0.167775351271865
"Psmd8" -1.59319307786394 -0.398298269465986 0.619575085835977 0 -0.723696238822671 -0.167775351271865
"Nob1" -2.03574671060393 -0.442553632739982 0.752341175657973 0 -0.722200457875468 -0.167419993303562
"Tsc22d1" -1.63744844113794 -0.442553632739982 0.66383044910998 0 -0.721513655524513 -0.167419993303562
"Eif1ad" -1.81446989423394 -0.398298269465986 0.708085812383976 0 -0.721205569346366 -0.167419993303562
"Chm" -2.6995771597139 -0.486808996013982 0.929362628753967 0 -0.720418206979101 -0.167419993303562
"Tom1l2" -2.9651093393579 -0.531064359287978 1.01787335530196 0 -0.719931541501083 -0.167419993303562
"Ptges2" -2.61106643316591 -0.531064359287978 0.929362628753967 0 -0.719677744964964 -0.167419993303562
"Bzrap1" -3.71745051501586 -0.885107265479968 1.85872525750793 0 -0.718553518444861 -0.167419993303562
"Sos2" -2.16851280042593 -0.442553632739982 0.796596538931972 0 -0.718252453480745 -0.167419993303562
"Zc3h7b" -3.14213079245389 -0.575319722561981 1.06212871857597 0 -0.717963142178403 -0.167419993303562
"BC029214" -3.23064151900188 -0.531064359287978 1.06212871857597 0 -0.717468937114284 -0.167195436993885
"Frmpd1" -3.67319515174186 -0.840851902205968 1.59319307786394 0 -0.716532568766243 -0.167195436993885
"Setd3" -2.65532179643991 -0.442553632739982 0.885107265479971 0 -0.716191647971869 -0.167195436993885
"Cnot11" -3.40766297209787 -0.531064359287978 1.01787335530196 0 -0.716155353470227 -0.167195436993885
"A330023F24Rik" -3.49617369864587 -0.619575085835977 1.15063944512396 0 -0.715801034936762 -0.167195436993885
"Numb" -2.92085397608389 -0.575319722561981 1.01787335530196 0 -0.715752760078643 -0.167195436993885
"Bola3" -2.34553425352192 -0.442553632739982 0.796596538931972 0 -0.715113771213726 -0.166943978213806
"Dnajc13" -2.21276816369992 -0.486808996013982 0.885107265479971 0 -0.714790933254421 -0.16672134012574
"Fam188a" -2.47830034334391 -0.442553632739982 0.840851902205968 0 -0.712942416548432 -0.166071596037491
"Cd164" -1.63744844113794 -0.442553632739982 0.708085812383976 0 -0.712840202044719 -0.166071596037491
"Dbt" -3.00936470263189 -0.575319722561981 1.06212871857597 0 -0.712661619833803 -0.166071596037491
"Ubxn4" -1.77021453095994 -0.442553632739982 0.708085812383976 0 -0.711315101240959 -0.165135750164223
"Desi1" -2.38978961679592 -0.486808996013982 0.840851902205968 0 -0.710901108231317 -0.165135750164223
"Aspscr1" -2.56681106989191 -0.486808996013982 0.929362628753967 0 -0.710705086240058 -0.165135750164223
"Ocrl" -2.8323432495359 -0.575319722561981 1.01787335530196 0 -0.710669965606238 -0.165135750164223
"Cbx4" -3.14213079245389 -0.486808996013982 0.929362628753967 0 -0.709573452828359 -0.164647409089971
"Nck2" -1.77021453095994 -0.398298269465986 0.66383044910998 0 -0.708819717373881 -0.164647409089971
"Atp2a2" -1.59319307786394 -0.398298269465986 0.708085812383976 0 -0.708504913378726 -0.164647409089971
"Fto" -2.30127889024792 -0.442553632739982 0.796596538931972 0 -0.708233417182382 -0.164598715382442
"Naa60" -2.47830034334391 -0.486808996013982 0.885107265479971 0 -0.708118261678918 -0.164598715382442
"Exosc9" -1.94723598405593 -0.398298269465986 0.708085812383976 0 -0.707545562602677 -0.16449957866068
"Cstf2" -1.81446989423394 -0.442553632739982 0.708085812383976 0 -0.706438958117671 -0.164285902824097
"Cmc1" -2.25702352697392 -0.442553632739982 0.796596538931972 0 -0.70567470167071 -0.163929712271112
"Kcnb1" -3.18638615572789 -0.531064359287978 1.01787335530196 0 -0.705243686186366 -0.163767192848713
"Slc7a2" -2.9651093393579 -0.531064359287978 1.01787335530196 0 -0.705197273567963 -0.163767192848713
"Hrsp12" -2.65532179643991 -0.486808996013982 0.929362628753967 0 -0.704001299699157 -0.163279838385597
"Commd10" -2.03574671060393 -0.398298269465986 0.708085812383976 0 -0.703854544699461 -0.163279838385597
"Rasgrf1" -3.67319515174186 -0.840851902205968 1.63744844113794 0 -0.703091774619986 -0.162645475928182
"Ppid" -1.59319307786394 -0.398298269465986 0.66383044910998 0 -0.703041183438905 -0.162645475928182
"Amot" -3.40766297209787 -0.575319722561981 1.15063944512396 0 -0.699454728210415 -0.159170454720267
"Parp4" -3.18638615572789 -0.531064359287978 1.10638408184996 0 -0.698740244751834 -0.158593032232701
"D6Wsu163e" -3.31915224554988 -0.531064359287978 1.06212871857597 0 -0.697746088902282 -0.157648876312117
"2810468N07Rik" -3.18638615572789 -0.575319722561981 1.10638408184996 0 -0.697191670850182 -0.157326633774488
"Arsk" -3.18638615572789 -0.531064359287978 1.06212871857597 0 -0.697186679249035 -0.157326633774488
"Mrpl2" -2.12425743715192 -0.398298269465986 0.752341175657973 0 -0.696014830402873 -0.15641103253108
"Mrpl33" -1.54893771458994 -0.354042906191987 0.619575085835977 0 -0.695341268119141 -0.15641103253108
"Rgs19" -2.8765986128099 -0.531064359287978 1.01787335530196 0 -0.695209287954935 -0.15641103253108
"Cul7" -3.40766297209787 -0.619575085835977 1.23915017167195 0 -0.694709463414515 -0.15641103253108
"C1d" -1.54893771458994 -0.398298269465986 0.66383044910998 0 -0.693624402848882 -0.155588294976711
"Clcn3" -1.72595916768594 -0.398298269465986 0.708085812383976 0 -0.691857024638999 -0.154811243741699
"Nme7" -2.25702352697392 -0.442553632739982 0.840851902205968 0 -0.691698478886407 -0.154811243741699
"Enc1" -2.08000207387793 -0.486808996013982 0.885107265479971 0 -0.690187217782369 -0.154580751019761
"Ogfod1" -3.05362006590589 -0.531064359287978 1.06212871857597 0 -0.690125615236268 -0.154580751019761
"Hmgcl" -2.21276816369992 -0.442553632739982 0.796596538931972 0 -0.689592485082368 -0.154580751019761
"Dlg5" -2.56681106989191 -0.442553632739982 0.840851902205968 0 -0.689213116384193 -0.154277141183842
"Nsmaf" -2.30127889024792 -0.442553632739982 0.840851902205968 0 -0.688089880168981 -0.153702272030574
"Tor3a" -2.8765986128099 -0.486808996013982 1.01787335530196 0 -0.687970855183606 -0.153702272030574
"Mtfr1l" -1.90298062078193 -0.398298269465986 0.708085812383976 0 -0.687968881157632 -0.153702272030574
"Nipa1" -3.05362006590589 -0.442553632739982 0.929362628753967 0 -0.687810790287642 -0.153702272030574
"Dirc2" -3.31915224554988 -0.486808996013982 1.01787335530196 0 -0.687378975500785 -0.153627155491624
"Ddx49" -2.92085397608389 -0.486808996013982 1.01787335530196 0 -0.686967294633682 -0.153627155491624
"Gnpnat1" -2.6995771597139 -0.486808996013982 0.929362628753967 0 -0.686501222819088 -0.153627155491624
"Adam17" -2.21276816369992 -0.442553632739982 0.796596538931972 0 -0.686397064872913 -0.153627155491624
"Mrps25" -1.85872525750793 -0.398298269465986 0.708085812383976 0 -0.685528095340338 -0.153627155491624
"Minpp1" -2.56681106989191 -0.486808996013982 0.929362628753967 0 -0.684911307579181 -0.153627155491624
"C030034I22Rik" -3.54042906191987 -0.663830449109977 1.32766089821995 0 -0.684763655655424 -0.153627155491624
"Tmed9" -2.38978961679592 -0.442553632739982 0.840851902205968 0 -0.682800458567055 -0.152955262342533
"Terf2ip" -3.45191833537187 -0.575319722561981 1.23915017167195 0 -0.681774141949815 -0.152955262342533
"Mat2a" -1.63744844113794 -0.442553632739982 0.796596538931972 0 -0.681717982332917 -0.152955262342533
"G3bp2" -1.50468235131595 -0.354042906191987 0.66383044910998 0 -0.680945714797939 -0.152955262342533
"Myo19" -3.58468442519386 -0.619575085835977 1.28340553494596 0 -0.680903303211013 -0.152955262342533
"Akap5" -2.34553425352192 -0.442553632739982 0.840851902205968 0 -0.679738174209545 -0.15255824039649
"Arhgap5" -1.72595916768594 -0.398298269465986 0.708085812383976 0 -0.679545048691019 -0.15255824039649
"Kpna4" -1.94723598405593 -0.398298269465986 0.752341175657973 0 -0.678146922792741 -0.15255824039649
"Cand1" -1.81446989423394 -0.442553632739982 0.752341175657973 0 -0.677885320748279 -0.15255824039649
"Atox1" -1.68170380441194 -0.398298269465986 0.708085812383976 0 -0.677780483632371 -0.15255824039649
"Cry1" -2.47830034334391 -0.486808996013982 0.929362628753967 0 -0.67766811215802 -0.15255824039649
"Sdf4" -1.90298062078193 -0.398298269465986 0.752341175657973 0 -0.677543109791455 -0.15255824039649
"Aff1" -2.43404498006991 -0.486808996013982 0.929362628753967 0 -0.675113408487883 -0.150720538844961
"Aip" -2.25702352697392 -0.486808996013982 0.885107265479971 0 -0.674482878866668 -0.150720538844961
"Ints10" -2.38978961679592 -0.442553632739982 0.885107265479971 0 -0.674411062043597 -0.150720538844961
"Ssr4" -1.59319307786394 -0.398298269465986 0.66383044910998 0 -0.674145356084363 -0.150720538844961
"Kcnk2" -3.45191833537187 -0.575319722561981 1.23915017167195 0 -0.67381503607663 -0.150720538844961
"Snx12" -1.94723598405593 -0.398298269465986 0.752341175657973 0 -0.673643228659334 -0.150720538844961
"Tceb3" -1.63744844113794 -0.354042906191987 0.66383044910998 0 -0.673009543929064 -0.150681068264148
"Pofut2" -2.16851280042593 -0.442553632739982 0.840851902205968 0 -0.672113538108721 -0.150253755583999
"Sod3" -3.67319515174186 -0.840851902205968 1.90298062078193 0 -0.671403370073243 -0.149481742114959
