"lb" "mle" "ub" "ce" "Z" "cZ"
"Aldoc" -7.37357559843697 -4.55158987557838 -2.95853341912596 -2.95853341912596 -6.67591486457276 -5.81815971817619
"Trim9" -6.8273848133676 -3.95988319175321 -2.59440622907968 -2.59440622907968 -6.46900010190766 -5.59507329701271
"Ramp1" -7.64667099097169 -4.91571706562466 -3.04956521663752 -3.04956521663752 -6.36591534190955 -5.49776312217252
"Ephx1" -7.69218688972749 -4.91571706562466 -3.04956521663752 -3.04956521663752 -6.30022156624646 -5.42615328824601
"Pea15a" -4.64262167308994 -3.27714471041644 -2.18476314027763 -2.18476314027763 -6.28034504394887 -5.40718026830181
"Cd44" -7.78321868723905 -5.00674886313622 -3.14059701414909 -3.14059701414909 -6.25701209777478 -5.38581994286857
"Car2" -7.69218688972749 -4.87020116686886 -3.00404931788174 -3.00404931788174 -6.24692579288636 -5.38001804088596
"Slc1a3" -5.46190785069407 -4.23297858428789 -2.91301752037017 -2.91301752037017 -6.2123093062906 -5.34376413190376
"Vav3" -6.8273848133676 -4.05091498926477 -2.5488903303239 -2.5488903303239 -6.16662557083418 -5.29463685316295
"Sparcl1" -6.64532121834444 -4.05091498926477 -2.63992212783547 -2.63992212783547 -6.12931501810143 -5.25506984572793
"Fbn2" -7.69218688972749 -4.91571706562466 -3.00404931788174 -3.00404931788174 -6.122553786647 -5.25075755165748
"Pbxip1" -7.46460739594857 -4.68813757184574 -2.8219857228586 -2.8219857228586 -5.95030856193444 -5.05775107856888
"Tnfrsf12a" -7.41909149719277 -4.64262167308994 -2.8219857228586 -2.8219857228586 -5.8956281502365 -5.00081343902272
"Prkcb" -4.64262167308994 -3.04956521663752 -1.95718364649871 -1.95718364649871 -5.87002645298516 -4.97551799279464
"Camk2b" -6.91841661087916 -4.00539909050897 -2.50337443156811 -2.50337443156811 -5.84942180844901 -4.95677128120728
"Gstm1" -6.1901622307866 -3.64127190046272 -2.32131083654498 -2.32131083654498 -5.84070167811312 -4.94979729643249
"Etv5" -5.27984425567094 -3.32266060917224 -2.09373134276606 -2.09373134276606 -5.75404513069012 -4.85151802833147
"Timp3" -6.46325762332132 -3.73230369797428 -2.32131083654498 -2.32131083654498 -5.73387748723734 -4.83102040031544
"Lgals1" -5.32536015442671 -3.45920830543957 -2.18476314027763 -2.18476314027763 -5.69525027659481 -4.79187764593678
"Cdkn1a" -5.46190785069407 -3.50472420419536 -2.18476314027763 -2.18476314027763 -5.68797365821783 -4.78755965247235
"Pdlim5" -5.05226476189202 -3.0950811153933 -1.95718364649871 -1.95718364649871 -5.68640227220177 -4.78755965247235
"Fbln2" -5.32536015442671 -3.32266060917224 -2.04821544401027 -2.04821544401027 -5.68173477572207 -4.78505123148245
"Dusp3" -7.10048020590229 -4.09643088802057 -2.50337443156811 -2.50337443156811 -5.62573173698432 -4.72504925160009
"Il1rap" -7.32805969968121 -4.55158987557838 -2.68543802659125 -2.68543802659125 -5.60630860657785 -4.70506208375744
"S100a10" -7.23702790216965 -4.36952628055525 -2.5488903303239 -2.5488903303239 -5.58818736855275 -4.68656535124981
"Acta2" -7.82873458599482 -5.00674886313622 -2.91301752037017 -2.91301752037017 -5.5262731500424 -4.61629916411463
"Sulf2" -7.37357559843697 -4.59710577433418 -2.73095392534703 -2.73095392534703 -5.48741305309945 -4.57312368153244
"Sptbn1" -4.91571706562466 -3.23162881166066 -2.00269954525449 -2.00269954525449 -5.46705273963093 -4.5517991840358
"Fam212b" -7.19151200341385 -4.41504217931105 -2.5488903303239 -2.5488903303239 -5.44283895641219 -4.52585447150535
"Cd81" -4.23297858428789 -2.95853341912596 -1.82063595023136 -1.82063595023136 -5.32402827598685 -4.38983021495521
"Id3" -7.19151200341385 -4.41504217931105 -2.5488903303239 -2.5488903303239 -5.3169855546127 -4.38417826231256
"Vcl" -6.28119402829816 -3.59575600170692 -2.13924724152184 -2.13924724152184 -5.31196112450306 -4.38090888819312
"Sgk1" -7.37357559843697 -4.55158987557838 -2.63992212783547 -2.63992212783547 -5.29484538943649 -4.36314595652882
"Ddit4l" -7.14599610465809 -4.36952628055525 -2.50337443156811 -2.50337443156811 -5.25673394279132 -4.3201837557222
"Zyx" -6.64532121834444 -3.73230369797428 -2.23027903903341 -2.23027903903341 -5.24739478811083 -4.31165911615269
"Lxn" -5.78051914198455 -3.32266060917224 -1.95718364649871 -1.95718364649871 -5.14594408727021 -4.1948888714107
"Chst2" -7.19151200341385 -4.41504217931105 -2.50337443156811 -2.50337443156811 -5.09683957655101 -4.13815516832082
"Zcchc12" -7.19151200341385 -4.41504217931105 -2.50337443156811 -2.50337443156811 -5.04818153800639 -4.08176069929986
"Atp1a2" -7.28254380092541 -4.36952628055525 -2.45785853281233 -2.45785853281233 -5.02902037678016 -4.06111062122774
"Arhgap18" -6.91841661087916 -4.14194678677633 -2.2757949377892 -2.2757949377892 -5.01194739547124 -4.04296243016976
"Cspg5" -5.55293964820563 -3.18611291290487 -1.82063595023136 -1.82063595023136 -4.98681417841297 -4.01494477416363
"Plk2" -6.59980531958868 -3.368176507928 -1.91166774774292 -1.91166774774292 -4.92286785736547 -3.9393433002488
"Jam2" -5.18881245815935 -2.73095392534703 -1.54754055769665 -1.54754055769665 -4.91097503192472 -3.9273787606268
"Slc25a5" -4.41504217931105 -3.27714471041644 -2.04821544401027 -2.04821544401027 -4.90455889574385 -3.92210800450073
"Tspan12" -3.77781959673005 -2.50337443156811 -1.50202465894087 -1.50202465894087 -4.89952762311388 -3.91851184554675
"Acsbg1" -5.05226476189202 -3.00404931788174 -1.72960415271979 -1.72960415271979 -4.88185088887525 -3.90190367752092
"Hip1" -4.50607397682261 -2.8219857228586 -1.59305645645244 -1.59305645645244 -4.85012585343243 -3.86543317834927
"Sparc" -6.87290071212337 -4.09643088802057 -2.23027903903341 -2.23027903903341 -4.81857006825169 -3.82907319674007
"Anxa2" -6.91841661087916 -4.14194678677633 -2.23027903903341 -2.23027903903341 -4.80508087433834 -3.81493272493292
"Ctsc" -6.87290071212337 -4.09643088802057 -2.23027903903341 -2.23027903903341 -4.80164588701184 -3.81317594050183
"Ttyh1" -6.91841661087916 -4.14194678677633 -2.23027903903341 -2.23027903903341 -4.79739458625283 -3.81038943981754
"Mest" -4.73365347060154 -2.86750162161438 -1.63857235520822 -1.63857235520822 -4.76499901673217 -3.77524889759287
"Dtna" -5.50742374944987 -3.18611291290487 -1.77512005147557 -1.77512005147557 -4.74485945280051 -3.75377336496525
"Hbegf" -6.55428942083288 -3.68678779921849 -2.04821544401027 -2.04821544401027 -4.74359878630453 -3.75377336496525
"Tril" -6.91841661087916 -4.14194678677633 -2.18476314027763 -2.18476314027763 -4.71105415850593 -3.72168289946854
"Dbi" -3.73230369797428 -2.68543802659125 -1.63857235520822 -1.63857235520822 -4.70517330757539 -3.71771929697789
"Gja1" -4.87020116686886 -2.91301752037017 -1.63857235520822 -1.63857235520822 -4.66517500175286 -3.67038724125331
"Rhoq" -4.7791693693573 -2.86750162161438 -1.59305645645244 -1.59305645645244 -4.65127340000174 -3.65539600566311
"Nes" -4.73365347060154 -2.77646982410282 -1.50202465894087 -1.50202465894087 -4.59549015029927 -3.58810976631654
"Myc" -6.64532121834444 -3.91436729299741 -2.04821544401027 -2.04821544401027 -4.5823737759269 -3.57399895221858
"Cd63" -3.82333549548585 -2.5488903303239 -1.45650876018509 -1.45650876018509 -4.54571425610114 -3.53032653165771
"Fgfr1" -5.59845554696143 -3.0950811153933 -1.684088253964 -1.684088253964 -4.52266458667346 -3.5059271416272
"Fas" -6.73635301585601 -3.95988319175321 -2.04821544401027 -2.04821544401027 -4.51354728125149 -3.49672329802357
"Ctnnd2" -3.64127190046272 -2.36682673530076 -1.31996106391773 -1.31996106391773 -4.50093341170341 -3.48309682240846
"Arl4a" -5.50742374944987 -3.00404931788174 -1.59305645645244 -1.59305645645244 -4.49591025297268 -3.47901096157375
"Ak1" -6.1901622307866 -3.32266060917224 -1.72960415271979 -1.72960415271979 -4.49057860611831 -3.47836130767165
"Slc16a1" -6.8273848133676 -3.86885139424164 -2.00269954525449 -2.00269954525449 -4.489649551132 -3.47836130767165
"Cav1" -6.69083711710024 -3.91436729299741 -2.00269954525449 -2.00269954525449 -4.48791964138423 -3.47836130767165
"Eef1a1" -4.09643088802057 -2.95853341912596 -1.72960415271979 -1.72960415271979 -4.48746297818271 -3.47836130767165
"Mt3" -5.09778066064779 -2.95853341912596 -1.59305645645244 -1.59305645645244 -4.48670105759587 -3.47836130767165
"Plat" -5.55293964820563 -2.91301752037017 -1.50202465894087 -1.50202465894087 -4.46167284799024 -3.44899699885515
"Gatm" -6.28119402829816 -3.368176507928 -1.72960415271979 -1.72960415271979 -4.40168289595843 -3.37959696373026
"Anxa6" -5.00674886313622 -2.8219857228586 -1.50202465894087 -1.50202465894087 -4.39665451288705 -3.37534888661513
"Ctsd" -4.27849448304369 -2.59440622907968 -1.36547696267352 -1.36547696267352 -4.38760647891372 -3.3659912865382
"Slc4a4" -6.50877352207708 -3.73230369797428 -1.86615184898714 -1.86615184898714 -4.32723766316836 -3.29828222839331
"Spry4" -5.78051914198455 -3.04956521663752 -1.59305645645244 -1.59305645645244 -4.32612799726884 -3.29828222839331
"Akap2" -6.55428942083288 -3.77781959673005 -1.91166774774292 -1.91166774774292 -4.31787559335895 -3.29256368465848
"Ano6" -4.87020116686886 -2.73095392534703 -1.45650876018509 -1.45650876018509 -4.3158572196228 -3.29256368465848
"Fam195b" -3.91436729299741 -2.36682673530076 -1.27444516516195 -1.27444516516195 -4.31556568130181 -3.29256368465848
"Chl1" -6.55428942083288 -3.77781959673005 -1.86615184898714 -1.86615184898714 -4.3152415066662 -3.29256368465848
"Scd2" -3.91436729299741 -2.77646982410282 -1.59305645645244 -1.59305645645244 -4.31239202992665 -3.29093856716697
"Fndc3b" -6.50877352207708 -3.73230369797428 -1.86615184898714 -1.86615184898714 -4.29465726577813 -3.27034159996197
"Anxa3" -7.00944840839073 -4.18746268553213 -2.23027903903341 -2.23027903903341 -4.27193900723286 -3.24532172747455
"Gpx1" -4.09643088802057 -2.59440622907968 -1.36547696267352 -1.36547696267352 -4.26331203442519 -3.23627324153262
"Itga6" -6.46325762332132 -3.68678779921849 -1.82063595023136 -1.82063595023136 -4.25318511372838 -3.22789907593899
"Prdx6" -3.45920830543957 -2.36682673530076 -1.27444516516195 -1.27444516516195 -4.25085635200918 -3.22789907593899
"Car3" -6.55428942083288 -3.77781959673005 -1.86615184898714 -1.86615184898714 -4.25067127750237 -3.22789907593899
"Gm5506" -4.91571706562466 -2.68543802659125 -1.36547696267352 -1.36547696267352 -4.2491474956296 -3.22786653210895
"Nptx1" -6.69083711710024 -3.86885139424164 -1.91166774774292 -1.91166774774292 -4.2311396522481 -3.21241310515559
"Ldha" -3.95988319175321 -2.68543802659125 -1.45650876018509 -1.45650876018509 -4.22523337446801 -3.2067289583765
"Wwtr1" -6.55428942083288 -3.73230369797428 -1.82063595023136 -1.82063595023136 -4.21407856343583 -3.19432423311609
"Cd9" -3.59575600170692 -2.36682673530076 -1.27444516516195 -1.27444516516195 -4.20749269594701 -3.18879859158959
"Mical2" -6.46325762332132 -3.68678779921849 -1.77512005147557 -1.77512005147557 -4.20100629021516 -3.1840748731312
"Sc5d" -3.27714471041644 -2.13924724152184 -1.1378974688946 -1.1378974688946 -4.20033578537647 -3.1840748731312
"Car8" -6.55428942083288 -3.77781959673005 -1.86615184898714 -1.86615184898714 -4.16454233389931 -3.1507288903759
"Pdxk" -6.41774172456552 -3.64127190046272 -1.77512005147557 -1.77512005147557 -4.1477290181572 -3.13246999640773
"B2m" -4.7791693693573 -2.59440622907968 -1.31996106391773 -1.31996106391773 -4.1462158530345 -3.13246999640773
"Fam84a" -6.2356781295424 -3.18611291290487 -1.59305645645244 -1.59305645645244 -4.14098434402453 -3.12748836343851
"Lrrfip1" -3.91436729299741 -2.32131083654498 -1.18341336765038 -1.18341336765038 -4.12951196255881 -3.1144934349193
"Rab6a" -3.59575600170692 -2.18476314027763 -1.1378974688946 -1.1378974688946 -4.12184406841374 -3.10766428607342
"Qk" -3.86885139424164 -2.63992212783547 -1.4109928614293 -1.4109928614293 -4.12078192824328 -3.10766428607342
"Plekha2" -6.46325762332132 -3.68678779921849 -1.77512005147557 -1.77512005147557 -4.10061151040016 -3.08921041873329
"Spred1" -6.32670992705396 -3.55024010295116 -1.684088253964 -1.684088253964 -4.08132178365908 -3.06938134739517
"Cxadr" -5.91706683825191 -2.86750162161438 -1.4109928614293 -1.4109928614293 -4.07245826046376 -3.0628769505542
"Fgfr3" -5.73500324322879 -3.00404931788174 -1.50202465894087 -1.50202465894087 -4.06888651528355 -3.06150584847505
"Cryab" -6.28119402829816 -3.50472420419536 -1.63857235520822 -1.63857235520822 -4.04014522162197 -3.02612203903987
"Fam102b" -5.09778066064779 -2.68543802659125 -1.31996106391773 -1.31996106391773 -4.0296444249994 -3.01418425035915
"Gpi1" -3.86885139424164 -2.36682673530076 -1.18341336765038 -1.18341336765038 -4.02407968561745 -3.00860391946758
"Sdc3" -5.05226476189202 -2.63992212783547 -1.31996106391773 -1.31996106391773 -4.01715269692379 -3.0012560214554
"Lmna" -5.82603504074035 -2.77646982410282 -1.31996106391773 -1.31996106391773 -3.98813777003219 -2.96748567213613
"Igfbp4" -6.41774172456552 -3.64127190046272 -1.72960415271979 -1.72960415271979 -3.96196460164073 -2.93771431597571
"Gabrg1" -6.37222582580976 -3.59575600170692 -1.684088253964 -1.684088253964 -3.94032757814228 -2.91273681830771
"Cst3" -3.91436729299741 -2.59440622907968 -1.31996106391773 -1.31996106391773 -3.93694990318604 -2.90991332270612
"Ccdc141" -6.05361453451927 -3.04956521663752 -1.45650876018509 -1.45650876018509 -3.93160693671501 -2.90762181012695
"Tgfb2" -6.32670992705396 -3.55024010295116 -1.63857235520822 -1.63857235520822 -3.93064557716554 -2.90762181012695
"Sema6d" -5.96258273700768 -2.95853341912596 -1.4109928614293 -1.4109928614293 -3.93040793848377 -2.90762181012695
"Rfx4" -4.05091498926477 -2.23027903903341 -1.09238157013881 -1.09238157013881 -3.92365083407802 -2.90036789339762
"Pde10a" -6.41774172456552 -3.50472420419536 -1.59305645645244 -1.59305645645244 -3.9193373999763 -2.89631641047996
"Cnn2" -6.32670992705396 -3.55024010295116 -1.684088253964 -1.684088253964 -3.91818722786911 -2.89631641047996
"Trib2" -4.32401038179946 -2.41234263405655 -1.1378974688946 -1.1378974688946 -3.89138614623364 -2.86529250716169
"Dtx4" -5.18881245815935 -2.68543802659125 -1.27444516516195 -1.27444516516195 -3.89088579063084 -2.86529250716169
"Rgs7" -6.1901622307866 -3.4136924066838 -1.54754055769665 -1.54754055769665 -3.88789697062141 -2.86309186302669
"Sfxn1" -3.95988319175321 -2.36682673530076 -1.1378974688946 -1.1378974688946 -3.88688760535541 -2.86309186302669
"Acer3" -6.28119402829816 -3.50472420419536 -1.63857235520822 -1.63857235520822 -3.87584963982636 -2.85464859233966
"Bhlhe41" -6.28119402829816 -3.45920830543957 -1.59305645645244 -1.59305645645244 -3.87401451071365 -2.85412222740277
"Elovl6" -4.09643088802057 -2.2757949377892 -1.09238157013881 -1.09238157013881 -3.87319108251657 -2.85412222740277
"Ptprz1" -3.86885139424164 -2.68543802659125 -1.36547696267352 -1.36547696267352 -3.87134421304521 -2.85317484337213
"Kcnd3" -6.2356781295424 -3.45920830543957 -1.59305645645244 -1.59305645645244 -3.86400995578624 -2.84506504234257
"Pmm1" -4.7791693693573 -2.5488903303239 -1.18341336765038 -1.18341336765038 -3.85314149573803 -2.832329950942
"Arxes2" -5.59845554696143 -2.68543802659125 -1.27444516516195 -1.27444516516195 -3.83561013145389 -2.81085697918907
"Itpr2" -6.2356781295424 -3.45920830543957 -1.54754055769665 -1.54754055769665 -3.79945024039666 -2.76922730989873
"Slc5a3" -5.91706683825191 -2.86750162161438 -1.31996106391773 -1.31996106391773 -3.79500680098666 -2.76770431529906
"Cystm1" -6.14464633203083 -3.368176507928 -1.50202465894087 -1.50202465894087 -3.77648522194306 -2.74762554743452
"Txn1" -2.95853341912596 -1.95718364649871 -1.00134977262724 -1.00134977262724 -3.77177769351689 -2.7428473285657
"Prss23" -6.2356781295424 -3.45920830543957 -1.50202465894087 -1.50202465894087 -3.76613518661812 -2.73964240642364
"Laptm4b" -5.55293964820563 -2.63992212783547 -1.22892926640616 -1.22892926640616 -3.76237209176385 -2.73688997120459
"Cntn1" -6.28119402829816 -3.45920830543957 -1.54754055769665 -1.54754055769665 -3.76192524266369 -2.73688997120459
"Plcd4" -6.2356781295424 -3.4136924066838 -1.50202465894087 -1.50202465894087 -3.75692138058993 -2.73419671123608
"Gyg" -4.68813757184574 -2.45785853281233 -1.1378974688946 -1.1378974688946 -3.7567304286943 -2.73419671123608
"Ppp1r16b" -6.00809863576347 -2.95853341912596 -1.36547696267352 -1.36547696267352 -3.74599850869493 -2.72144556953707
"Slc30a4" -6.14464633203083 -3.368176507928 -1.45650876018509 -1.45650876018509 -3.71711261522418 -2.68745189093589
"Eps8" -6.09913043327504 -3.32266060917224 -1.45650876018509 -1.45650876018509 -3.70096218005379 -2.67154332366187
"Tm9sf3" -3.64127190046272 -2.13924724152184 -1.00134977262724 -1.00134977262724 -3.69989836325647 -2.67148687049526
"Wnt5a" -6.28119402829816 -3.50472420419536 -1.54754055769665 -1.54754055769665 -3.69697697782984 -2.66896901439088
"Mfap3l" -5.64397144571719 -2.63992212783547 -1.18341336765038 -1.18341336765038 -3.6886057271921 -2.66190761581996
"Ptprf" -5.55293964820563 -2.68543802659125 -1.22892926640616 -1.22892926640616 -3.67340808438965 -2.64444490516698
"Prune2" -6.14464633203083 -3.368176507928 -1.45650876018509 -1.45650876018509 -3.67212699887678 -2.64419598388854
"Gap43" -4.55158987557838 -2.45785853281233 -1.09238157013881 -1.09238157013881 -3.67122425606218 -2.64419598388854
"Frmd4a" -4.41504217931105 -2.32131083654498 -1.04686567138303 -1.04686567138303 -3.66483700835848 -2.63778693959508
"Bcan" -5.41639195193827 -2.77646982410282 -1.22892926640616 -1.22892926640616 -3.66440350408316 -2.63778693959508
"Nexn" -6.05361453451927 -3.27714471041644 -1.36547696267352 -1.36547696267352 -3.6178302084683 -2.58207879210654
"Vldlr" -6.09913043327504 -3.32266060917224 -1.4109928614293 -1.4109928614293 -3.61547815835151 -2.5819082185659
"Ppap2b" -3.27714471041644 -2.00269954525449 -0.910317975115676 -0.910317975115676 -3.5682793034073 -2.52660296888316
"Dhcr24" -5.00674886313622 -2.50337443156811 -1.09238157013881 -1.09238157013881 -3.55925522257148 -2.51579173652876
"Pcdh7" -6.05361453451927 -3.23162881166066 -1.36547696267352 -1.36547696267352 -3.54949120912958 -2.50525967464109
"Sgpl1" -4.73365347060154 -2.5488903303239 -1.1378974688946 -1.1378974688946 -3.54649054735411 -2.50251303986397
"Arxes1" -6.00809863576347 -3.23162881166066 -1.31996106391773 -1.31996106391773 -3.53421026881738 -2.49101770440555
"Mmp15" -6.09913043327504 -3.18611291290487 -1.31996106391773 -1.31996106391773 -3.53413954353175 -2.49101770440555
"Prnp" -4.18746268553213 -2.23027903903341 -0.955833873871463 -0.955833873871463 -3.53060711580846 -2.48753586385992
"Ntn1" -5.37087605318251 -2.63992212783547 -1.09238157013881 -1.09238157013881 -3.52155463387825 -2.47788502686432
"Pcyt2" -6.14464633203083 -3.23162881166066 -1.36547696267352 -1.36547696267352 -3.51455585324338 -2.47205955172439
"Cyr61" -6.00809863576347 -3.23162881166066 -1.31996106391773 -1.31996106391773 -3.51356548795347 -2.47205955172439
"H2-K1" -5.23432835691515 -2.5488903303239 -1.09238157013881 -1.09238157013881 -3.50870145850702 -2.46808536859118
"Sc4mol" -3.368176507928 -2.00269954525449 -0.864802076359895 -0.864802076359895 -3.49419480382544 -2.45225441771038
"Me1" -6.09913043327504 -3.04956521663752 -1.22892926640616 -1.22892926640616 -3.49071414004225 -2.44883198821181
"Sfxn3" -6.09913043327504 -3.32266060917224 -1.36547696267352 -1.36547696267352 -3.48956976281431 -2.44883198821181
"Hmga2" -6.00809863576347 -3.23162881166066 -1.31996106391773 -1.31996106391773 -3.4846212099293 -2.44642657118609
"Adm" -6.00809863576347 -3.18611291290487 -1.31996106391773 -1.31996106391773 -3.47795777822145 -2.4413177816017
"Cnn3" -3.14059701414909 -1.95718364649871 -0.864802076359895 -0.864802076359895 -3.47323447956841 -2.43615209523357
"Rassf3" -5.91706683825191 -3.14059701414909 -1.27444516516195 -1.27444516516195 -3.47126588299079 -2.43469490236427
"Acaa2" -6.05361453451927 -3.23162881166066 -1.31996106391773 -1.31996106391773 -3.46854297870289 -2.43221771531576
"Fam63b" -4.7791693693573 -2.36682673530076 -1.00134977262724 -1.00134977262724 -3.46494613461786 -2.42855886954632
"Acss1" -5.96258273700768 -3.18611291290487 -1.27444516516195 -1.27444516516195 -3.45309809609875 -2.41424289041455
"Sema3a" -6.05361453451927 -3.23162881166066 -1.31996106391773 -1.31996106391773 -3.44232230103243 -2.40275732300373
"Tmem47" -3.91436729299741 -2.13924724152184 -0.910317975115676 -0.910317975115676 -3.44089778998424 -2.40201318397272
"Six3os1" -5.96258273700768 -3.18611291290487 -1.27444516516195 -1.27444516516195 -3.43964896870789 -2.40150323814305
"Gpt2" -4.64262167308994 -2.36682673530076 -1.00134977262724 -1.00134977262724 -3.43540993184889 -2.39811981438812
"Limch1" -6.05361453451927 -3.23162881166066 -1.31996106391773 -1.31996106391773 -3.42668287031432 -2.3886541410708
"Cttnbp2nl" -4.23297858428789 -2.23027903903341 -0.910317975115676 -0.910317975115676 -3.42370730426359 -2.38579295893821
"Gm2a" -3.04956521663752 -1.91166774774292 -0.81928617760411 -0.81928617760411 -3.40078779616824 -2.35937775225075
"Fam49a" -5.73500324322879 -2.73095392534703 -1.1378974688946 -1.1378974688946 -3.39212169131865 -2.34992543100895
"Lrrc7" -5.82603504074035 -3.0950811153933 -1.18341336765038 -1.18341336765038 -3.39045541182481 -2.34881617112299
"Ctsl" -4.36952628055525 -2.09373134276606 -0.864802076359895 -0.864802076359895 -3.38185594628763 -2.33827927482089
"Rragd" -5.91706683825191 -3.14059701414909 -1.22892926640616 -1.22892926640616 -3.37874915022937 -2.33520481160787
"Adamts1" -6.14464633203083 -3.32266060917224 -1.31996106391773 -1.31996106391773 -3.37151079168175 -2.32650184859157
"Gareml" -5.91706683825191 -3.14059701414909 -1.22892926640616 -1.22892926640616 -3.36566361068371 -2.3233587982459
"Fam65a" -6.00809863576347 -3.23162881166066 -1.27444516516195 -1.27444516516195 -3.36258726041652 -2.32119905390261
"Ntsr2" -4.87020116686886 -2.5488903303239 -1.04686567138303 -1.04686567138303 -3.36175571068603 -2.32119753099316
"Gng12" -3.82333549548585 -2.13924724152184 -0.864802076359895 -0.864802076359895 -3.36065253039347 -2.32082321999133
"Dock10" -5.91706683825191 -3.14059701414909 -1.22892926640616 -1.22892926640616 -3.35366051180032 -2.31242848408285
"Bag3" -5.87155093949611 -3.0950811153933 -1.18341336765038 -1.18341336765038 -3.34133848089299 -2.30123304423756
"Mfsd2a" -6.00809863576347 -3.23162881166066 -1.27444516516195 -1.27444516516195 -3.33947261564786 -2.29980131832308
"Gria3" -5.91706683825191 -3.14059701414909 -1.22892926640616 -1.22892926640616 -3.33672777066527 -2.29827482809765
"Cdh13" -5.09778066064779 -2.45785853281233 -1.00134977262724 -1.00134977262724 -3.33372986173613 -2.29529201266779
"Elovl5" -3.82333549548585 -1.95718364649871 -0.773770278848329 -0.773770278848329 -3.33137639244231 -2.29318477600643
"Pvt1" -5.23432835691515 -2.2757949377892 -0.910317975115676 -0.910317975115676 -3.32890839399697 -2.29091864643044
"Sema6a" -3.91436729299741 -2.09373134276606 -0.864802076359895 -0.864802076359895 -3.31689768754784 -2.27562388339188
"Csgalnact1" -5.91706683825191 -3.14059701414909 -1.18341336765038 -1.18341336765038 -3.30648069110484 -2.2646757043785
"Hepacam" -3.59575600170692 -1.95718364649871 -0.773770278848329 -0.773770278848329 -3.29642411131426 -2.25419039333692
"Nsdhl" -4.23297858428789 -2.13924724152184 -0.81928617760411 -0.81928617760411 -3.28737223507078 -2.24287800593449
"Ifngr2" -5.87155093949611 -3.04956521663752 -1.18341336765038 -1.18341336765038 -3.27957084159618 -2.23326480767144
"Mkl2" -3.91436729299741 -2.04821544401027 -0.773770278848329 -0.773770278848329 -3.2734710928416 -2.22706652335009
"Dmd" -4.18746268553213 -2.09373134276606 -0.81928617760411 -0.81928617760411 -3.26637703153737 -2.22057194929523
