"lb" "mle" "ub" "ce" "Z" "cZ"
"Serpine2" -13.846287665661 -11.0499689839966 -9.15568858674005 -9.15568858674005 -7.1608086898456 -6.40605838447932
"Tnc" -8.93017901563806 -6.49467564773679 -4.91610865002299 -4.91610865002299 -7.1608086898456 -6.40605838447932
"Tubb2a" -8.16344647389136 -6.13386033397364 -4.87100673580257 -4.87100673580257 -7.1608086898456 -6.40605838447932
"Rab31" -7.98303881700979 -6.58487947617756 -5.14161822112495 -5.14161822112495 -7.16077074615588 -6.40605838447932
"Vav3" -8.20854838811175 -5.27692396378614 -3.78856079451311 -3.78856079451311 -7.16077074615588 -6.40605838447932
"Aldoc" -8.52426178765452 -5.68284119176968 -3.96896845139468 -3.96896845139468 -7.16069488969098 -6.40605838447932
"Ckb" -6.49467564773679 -5.32202587800653 -4.10427419405587 -4.10427419405587 -7.16061907440781 -6.40605838447932
"Mest" -6.58487947617756 -4.7808029073618 -3.33754165230918 -3.33754165230918 -7.16054330026123 -6.40605838447932
"Fbn2" -8.7948732729769 -6.04365650553283 -4.10427419405587 -4.10427419405587 -7.15956195938901 -6.40605838447932
"Ephx1" -8.5693637018749 -5.77304502021048 -3.9238665371743 -3.9238665371743 -7.15522928950616 -6.40605838447932
"Ramp1" -8.74977135875648 -5.95345267709206 -4.0140703656151 -4.0140703656151 -7.15277153223108 -6.40605838447932
"Cd44" -8.88507710141767 -6.08875841975322 -4.05917227983549 -4.05917227983549 -7.14825919185699 -6.40492308204107
"Fbln2" -6.90059287572033 -4.69059907892099 -3.29243973808878 -3.29243973808878 -7.14547714053814 -6.40491460170085
"Trim9" -7.9379369027894 -5.00631247846376 -3.51794930919076 -3.51794930919076 -7.14023732368993 -6.40211705367191
"Tnfrsf12a" -8.43405795921375 -5.63773927754929 -3.74345888029272 -3.74345888029272 -7.13218545370528 -6.39614176135977
"Car2" -8.65956753031571 -5.81814693443087 -3.87876462295391 -3.87876462295391 -7.12279528962138 -6.39218203546677
"Pdlim5" -6.17896224819402 -4.37488567937826 -3.1120320812072 -3.1120320812072 -7.11973378358753 -6.39218203546677
"Sptbn1" -6.08875841975322 -4.23957993671707 -2.93162442432563 -2.93162442432563 -7.11840982142323 -6.39218203546677
"Dusp3" -8.16344647389136 -5.14161822112495 -3.47284739497037 -3.47284739497037 -7.10172125796814 -6.37638481985849
"Camk2b" -7.98303881700979 -5.09651630690456 -3.51794930919076 -3.51794930919076 -7.09532021286895 -6.37195277552395
"Pbxip1" -8.38895604499333 -5.63773927754929 -3.74345888029272 -3.74345888029272 -7.05615394396009 -6.33113932487969
"Sparcl1" -6.90059287572033 -4.55529333625983 -3.02182825276642 -3.02182825276642 -7.00631829801111 -6.27841133908437
"Prkcb" -5.99855459131245 -4.37488567937826 -3.06693016698681 -3.06693016698681 -7.00212474594197 -6.27632410954462
"Timp3" -7.62222350324664 -4.82590482158218 -3.29243973808878 -3.29243973808878 -6.9848443882455 -6.25966313077096
"Zyx" -7.89283498856898 -4.82590482158218 -3.20223590964799 -3.20223590964799 -6.94227070800877 -6.21975852039216
"Ldha" -5.72794310599006 -4.28468185093745 -3.06693016698681 -3.06693016698681 -6.88617636139726 -6.15979699356722
"Vcl" -7.44181584636506 -4.7808029073618 -3.24733782386839 -3.24733782386839 -6.87043960474455 -6.14467058505019
"S100a10" -8.16344647389136 -5.27692396378614 -3.42774548074995 -3.42774548074995 -6.82504728913988 -6.09648998148318
"Sulf2" -8.16344647389136 -5.36712779222691 -3.47284739497037 -3.47284739497037 -6.73559494287697 -6.00596390818353
"Nes" -5.86324884865125 -3.96896845139468 -2.66101293900326 -2.66101293900326 -6.64917419295675 -5.91390331230977
"Il1rap" -8.25365030233217 -5.45733162066772 -3.51794930919076 -3.51794930919076 -6.60846430220243 -5.87276317438215
"Scd2" -5.23182204956572 -4.10427419405587 -2.93162442432563 -2.93162442432563 -6.55676799070401 -5.81919535093298
"Sgk1" -8.52426178765452 -5.68284119176968 -3.60815313763153 -3.60815313763153 -6.53587965701406 -5.79791861695851
"Fam212b" -8.02814073123017 -5.23182204956572 -3.33754165230918 -3.33754165230918 -6.37091161664032 -5.62708939070463
"Zcchc12" -8.20854838811175 -5.4122297064473 -3.42774548074995 -3.42774548074995 -6.36287052846097 -5.6200372590023
"Cd81" -5.27692396378614 -4.0140703656151 -2.79631868166444 -2.79631868166444 -6.34573420274254 -5.60272887658755
"Id3" -7.98303881700979 -5.23182204956572 -3.29243973808878 -3.29243973808878 -6.31642875125904 -5.57169151382058
"Slc25a5" -5.36712779222691 -4.19447802249668 -2.97672633854602 -2.97672633854602 -6.29573615778378 -5.55032429565209
"Hip1" -5.68284119176968 -3.83366270873353 -2.48060528212169 -2.48060528212169 -6.23310055415343 -5.48352581695711
"Plat" -6.81038904727952 -4.19447802249668 -2.66101293900326 -2.66101293900326 -6.22090595659334 -5.47166783909207
"Lxn" -6.31426799085521 -3.78856079451311 -2.43550336790129 -2.43550336790129 -6.15675404186381 -5.40481080576586
"Slc1a3" -5.18672013534533 -4.0140703656151 -2.75121676744405 -2.75121676744405 -6.12663662703352 -5.3744332744262
"Gstm1" -6.72018521883875 -4.14937610827626 -2.66101293900326 -2.66101293900326 -6.11228974034587 -5.36007422050659
"Etv5" -5.95345267709206 -4.0140703656151 -2.61591102478287 -2.61591102478287 -6.11073273119538 -5.36007422050659
"Plk2" -7.48691776058544 -4.46508950781903 -2.88652251010523 -2.88652251010523 -6.06026930355714 -5.30649587235894
"Acta2" -8.83997518719728 -5.90835076287164 -3.60815313763153 -3.60815313763153 -6.02560839787964 -5.26895776351719
"Hbegf" -7.48691776058544 -4.6454971647006 -2.93162442432563 -2.93162442432563 -6.01014795656626 -5.2531801269651
"Sc4mol" -5.14161822112495 -3.60815313763153 -2.30019762524011 -2.30019762524011 -5.97594233290085 -5.21607957595822
"Mt3" -5.81814693443087 -3.69835696607234 -2.3452995394605 -2.3452995394605 -5.94212479147144 -5.1793679350406
"Arhgap18" -7.75752924590783 -4.96121056424337 -3.02182825276642 -3.02182825276642 -5.89608009979614 -5.13214888404807
"Ddit4l" -7.75752924590783 -4.96121056424337 -3.02182825276642 -3.02182825276642 -5.87011062253215 -5.10597102317078
"Chst2" -7.8477330743486 -5.00631247846376 -3.06693016698681 -3.06693016698681 -5.86174121042796 -5.09812288315848
"Anxa6" -5.95345267709206 -3.83366270873353 -2.43550336790129 -2.43550336790129 -5.85615104926582 -5.09343111813999
"Gpx1" -5.00631247846376 -3.42774548074995 -2.20999379679932 -2.20999379679932 -5.81930652438437 -5.05801361640941
"Ano6" -5.86324884865125 -3.69835696607234 -2.3452995394605 -2.3452995394605 -5.78065448414325 -5.01550420801351
"Gm5506" -5.72794310599006 -3.56305122341115 -2.20999379679932 -2.20999379679932 -5.6909332121517 -4.91439144174803
"Ctsc" -7.71242733168741 -4.91610865002299 -2.97672633854602 -2.97672633854602 -5.6609267782081 -4.88157888940088
"Arl4a" -6.26916607663479 -3.74345888029272 -2.30019762524011 -2.30019762524011 -5.65695681666226 -4.87939488457483
"Ak1" -7.03589861838152 -4.10427419405587 -2.48060528212169 -2.48060528212169 -5.65107452381383 -4.87513200904679
"Acsbg1" -5.90835076287164 -3.83366270873353 -2.43550336790129 -2.43550336790129 -5.64723362842591 -4.87231958575092
"Cnn3" -4.55529333625983 -3.24733782386839 -2.07468805413814 -2.07468805413814 -5.62283288897483 -4.84587383929006
"Rhoq" -6.04365650553283 -3.96896845139468 -2.43550336790129 -2.43550336790129 -5.58281665918848 -4.80300296842654
"Sparc" -7.44181584636506 -4.6454971647006 -2.75121676744405 -2.75121676744405 -5.56097445693677 -4.77941920671782
"Anxa3" -7.9379369027894 -5.09651630690456 -2.97672633854602 -2.97672633854602 -5.52165596976533 -4.73720954122083
"Trib2" -5.18672013534533 -3.33754165230918 -2.07468805413814 -2.07468805413814 -5.50395069594394 -4.71987385384796
"Fas" -7.53201967480583 -4.73570099314141 -2.75121676744405 -2.75121676744405 -5.49250032302474 -4.70818979606821
"Eef1a1" -4.96121056424337 -3.69835696607234 -2.43550336790129 -2.43550336790129 -5.44353649428115 -4.65616430591163
"Rab6a" -4.60039525048022 -3.1120320812072 -1.93938231147695 -1.93938231147695 -5.43221730623396 -4.6445771237195
"Anxa2" -7.53201967480583 -4.73570099314141 -2.79631868166444 -2.79631868166444 -5.41525303624139 -4.62644127297322
"Ncan" -4.51019142203941 -3.33754165230918 -2.11978996835853 -2.11978996835853 -5.40617897752862 -4.61742870883181
"Gpi1" -4.82590482158218 -3.20223590964799 -1.98448422569735 -1.98448422569735 -5.34360573157557 -4.54782136417899
"Myc" -7.39671393214467 -4.60039525048022 -2.70611485322366 -2.70611485322366 -5.33296208313609 -4.53694159177405
"Fam84a" -7.03589861838152 -4.05917227983549 -2.39040145368089 -2.39040145368089 -5.319098619543 -4.52230648203175
"Itga6" -7.26140818948348 -4.46508950781903 -2.57080911056247 -2.57080911056247 -5.31340339397634 -4.51862435065236
"Tril" -7.48691776058544 -4.69059907892099 -2.70611485322366 -2.70611485322366 -5.26622745054869 -4.4652358818482
"Cxadr" -6.72018521883875 -3.74345888029272 -2.20999379679932 -2.20999379679932 -5.22438647903748 -4.41927757943469
"Cav1" -7.39671393214467 -4.60039525048022 -2.66101293900326 -2.66101293900326 -5.22148396362609 -4.41734354564528
"Cd63" -4.51019142203941 -3.06693016698681 -1.89428039725656 -1.89428039725656 -5.18988723028313 -4.38347798927638
"Akap2" -7.2163062752631 -4.46508950781903 -2.52570719634208 -2.52570719634208 -5.18521153053025 -4.38213027122041
"Fam102b" -5.77304502021048 -3.38264356652957 -2.02958613991774 -2.02958613991774 -5.17383037015116 -4.37023730765029
"Txn1" -4.0140703656151 -2.88652251010523 -1.80407656881577 -1.80407656881577 -5.16079951754783 -4.3578022603051
"Elovl6" -4.91610865002299 -3.1571339954276 -1.84917848303616 -1.84917848303616 -5.15926940809136 -4.35740297736253
"Nptx1" -7.48691776058544 -4.69059907892099 -2.70611485322366 -2.70611485322366 -5.15475049918402 -4.35422140502129
"Fam195b" -4.6454971647006 -3.06693016698681 -1.84917848303616 -1.84917848303616 -5.15419180830963 -4.35422140502129
"Dbi" -4.23957993671707 -3.1120320812072 -1.93938231147695 -1.93938231147695 -5.13777479320182 -4.33775146474082
"Sc5d" -4.32978376515784 -3.1120320812072 -1.93938231147695 -1.93938231147695 -5.11529579536134 -4.31280173146891
"Nsdhl" -5.05141439268414 -3.1571339954276 -1.84917848303616 -1.84917848303616 -4.98894407532757 -4.17485625343594
"Fgfr1" -6.40447181929598 -3.65325505185195 -2.11978996835853 -2.11978996835853 -4.98079119368169 -4.16686368566909
"Mical2" -7.03589861838152 -4.23957993671707 -2.3452995394605 -2.3452995394605 -4.96187258549097 -4.14588036852954
"Pdxk" -6.9907967041611 -4.23957993671707 -2.3452995394605 -2.3452995394605 -4.95830817200099 -4.14299607628721
"Gatm" -6.9907967041611 -3.9238665371743 -2.25509571101971 -2.25509571101971 -4.93949026707334 -4.12332111526896
"Car3" -7.2163062752631 -4.41998759359864 -2.48060528212169 -2.48060528212169 -4.93941250298744 -4.12332111526896
"Cd9" -3.96896845139468 -2.70611485322366 -1.5785669977138 -1.5785669977138 -4.92666894618272 -4.11087809715325
"Fndc3b" -7.08100053260191 -4.28468185093745 -2.39040145368089 -2.39040145368089 -4.9255686210916 -4.11087209855019
"Car8" -7.12610244682229 -4.32978376515784 -2.39040145368089 -2.39040145368089 -4.90214719352202 -4.08577305581868
"Spry4" -6.62998139039795 -3.56305122341115 -2.02958613991774 -2.02958613991774 -4.89796389901128 -4.0833804318705
"Actg1" -4.10427419405587 -2.93162442432563 -1.75897465459538 -1.75897465459538 -4.89558328155197 -4.08183320569075
"Chl1" -7.17120436104268 -4.37488567937826 -2.43550336790129 -2.43550336790129 -4.89185635755446 -4.07868904936589
"Cttnbp2nl" -5.4122297064473 -3.29243973808878 -1.93938231147695 -1.93938231147695 -4.88863850715327 -4.07614055846062
"Wwtr1" -7.26140818948348 -4.46508950781903 -2.43550336790129 -2.43550336790129 -4.86158783532585 -4.04789335623913
"Gpt2" -5.5024335348881 -3.1571339954276 -1.80407656881577 -1.80407656881577 -4.85819213309638 -4.04511231786058
"Jam2" -5.63773927754929 -3.1120320812072 -1.75897465459538 -1.75897465459538 -4.85232292291164 -4.04062424655723
"Slc4a4" -7.08100053260191 -4.28468185093745 -2.3452995394605 -2.3452995394605 -4.84948374758433 -4.03848473177904
"Mfap3l" -6.49467564773679 -3.51794930919076 -2.02958613991774 -2.02958613991774 -4.84750378004545 -4.03735580606932
"Sfxn1" -4.7808029073618 -2.97672633854602 -1.71387274037498 -1.71387274037498 -4.84396761457521 -4.03438108964963
"Tm9sf3" -4.51019142203941 -2.88652251010523 -1.6236689119342 -1.6236689119342 -4.83470590788092 -4.02462903283163
"Igfbp4" -7.08100053260191 -4.32978376515784 -2.39040145368089 -2.39040145368089 -4.83335416185885 -4.02422776205105
"Sdc3" -5.68284119176968 -3.20223590964799 -1.84917848303616 -1.84917848303616 -4.82045586346974 -4.01015980448485
"Gap43" -5.54753544910849 -3.29243973808878 -1.84917848303616 -1.84917848303616 -4.80783793522442 -3.99641122393394
"Rgs7" -6.90059287572033 -4.10427419405587 -2.25509571101971 -2.25509571101971 -4.79141967193183 -3.97814548396124
"Slc16a1" -7.08100053260191 -4.10427419405587 -2.25509571101971 -2.25509571101971 -4.78646033438451 -3.97345241238449
"Laptm4b" -6.13386033397364 -3.33754165230918 -1.89428039725656 -1.89428039725656 -4.78142736030463 -3.96984359364453
"Ptprf" -6.53977756195717 -3.56305122341115 -1.98448422569735 -1.98448422569735 -4.77063821037078 -3.95822208491406
"Pmm1" -5.5024335348881 -3.33754165230918 -1.89428039725656 -1.89428039725656 -4.76727105591563 -3.95629046482046
"Ctsd" -5.27692396378614 -3.42774548074995 -1.98448422569735 -1.98448422569735 -4.75892419771092 -3.9478635832358
"Lmna" -6.44957373351637 -3.51794930919076 -1.98448422569735 -1.98448422569735 -4.75798896201018 -3.9478635832358
"Ccdc141" -6.67508330461837 -3.74345888029272 -2.07468805413814 -2.07468805413814 -4.74328726772235 -3.93271745497843
"Prdx6" -4.28468185093745 -2.93162442432563 -1.71387274037498 -1.71387274037498 -4.72358318408126 -3.91160587949277
"Lamc1" -5.36712779222691 -3.02182825276642 -1.66877082615459 -1.66877082615459 -4.72171740047134 -3.91052609857142
"Gyg" -5.36712779222691 -3.1571339954276 -1.80407656881577 -1.80407656881577 -4.71815186294751 -3.90854939176136
"Arxes2" -6.3593699050756 -3.47284739497037 -1.93938231147695 -1.93938231147695 -4.71271338528768 -3.90321283595875
"Frmd4a" -5.4122297064473 -3.20223590964799 -1.80407656881577 -1.80407656881577 -4.70599484953281 -3.89635084219337
"Tgfb2" -6.94569478994071 -4.14937610827626 -2.25509571101971 -2.25509571101971 -4.70211635725469 -3.89285776665684
"Lrrfip1" -4.41998759359864 -2.97672633854602 -1.71387274037498 -1.71387274037498 -4.69627554142547 -3.887480144116
"Dtx4" -6.17896224819402 -3.38264356652957 -1.84917848303616 -1.84917848303616 -4.66457063352974 -3.8537404206905
"Cspg5" -5.5024335348881 -3.20223590964799 -1.75897465459538 -1.75897465459538 -4.65464079862593 -3.84301732620017
"Cnn2" -6.9907967041611 -4.19447802249668 -2.25509571101971 -2.25509571101971 -4.65167455757611 -3.84057882618743
"Idh3a" -4.19447802249668 -2.79631868166444 -1.5785669977138 -1.5785669977138 -4.64790680467071 -3.83826635650904
"Vldlr" -6.85549096149994 -4.05917227983549 -2.16489188257893 -2.16489188257893 -4.64099449369176 -3.83111765609559
"Plekha2" -7.08100053260191 -4.32978376515784 -2.3452995394605 -2.3452995394605 -4.62823097084738 -3.81699294699971
"Rfx4" -4.7808029073618 -2.79631868166444 -1.5334650834934 -1.5334650834934 -4.5988013886363 -3.78865180436424
"Cryab" -6.81038904727952 -4.0140703656151 -2.11978996835853 -2.11978996835853 -4.59606494423225 -3.78715822477396
"Mmp15" -6.81038904727952 -3.83366270873353 -2.02958613991774 -2.02958613991774 -4.56493299835025 -3.75209969039262
"Sema6d" -6.62998139039795 -3.56305122341115 -1.89428039725656 -1.89428039725656 -4.5399821604219 -3.72436263854963
"Gabrg1" -6.94569478994071 -4.14937610827626 -2.20999379679932 -2.20999379679932 -4.52107565538759 -3.70277155009959
"Tspan12" -4.32978376515784 -2.88652251010523 -1.5785669977138 -1.5785669977138 -4.50976232605264 -3.69234310151555
"Sgpl1" -5.45733162066772 -3.1120320812072 -1.71387274037498 -1.71387274037498 -4.50410767788367 -3.68660191434291
"Pde10a" -7.12610244682229 -4.19447802249668 -2.20999379679932 -2.20999379679932 -4.50069245277338 -3.6835411845253
"Dtna" -5.4122297064473 -3.1120320812072 -1.66877082615459 -1.66877082615459 -4.49718606082847 -3.68139353415208
"Cystm1" -6.67508330461837 -3.87876462295391 -2.02958613991774 -2.02958613991774 -4.47648428201774 -3.65758772677268
"Gng12" -4.6454971647006 -2.97672633854602 -1.6236689119342 -1.6236689119342 -4.46420879277078 -3.64387207401164
"Kcnd3" -6.81038904727952 -4.05917227983549 -2.11978996835853 -2.11978996835853 -4.4482456398415 -3.62775141571365
"Dhcr24" -5.72794310599006 -3.1120320812072 -1.66877082615459 -1.66877082615459 -4.44006470873928 -3.61994357038102
"Spred1" -6.76528713305914 -3.96896845139468 -2.02958613991774 -2.02958613991774 -4.42168485684602 -3.59884060056451
"Cntn1" -6.94569478994071 -4.14937610827626 -2.16489188257893 -2.16489188257893 -4.41635189293858 -3.59342968480197
"Slc30a4" -6.76528713305914 -3.96896845139468 -2.02958613991774 -2.02958613991774 -4.40992526653671 -3.58669731355563
"Itpr2" -6.85549096149994 -4.05917227983549 -2.11978996835853 -2.11978996835853 -4.40770373505368 -3.58598439791367
"B2m" -5.23182204956572 -2.84142059588484 -1.48836316927301 -1.48836316927301 -4.40766719268999 -3.58598439791367
"Ppp1r16b" -6.72018521883875 -3.69835696607234 -1.93938231147695 -1.93938231147695 -4.40600806261399 -3.58498428812726
"Nexn" -6.72018521883875 -3.96896845139468 -2.02958613991774 -2.02958613991774 -4.39565899879087 -3.57450651688053
"Atp6v0b" -3.74345888029272 -2.43550336790129 -1.30795551239144 -1.30795551239144 -4.38460314834459 -3.56412209426754
"Hsd17b12" -3.87876462295391 -2.57080911056247 -1.39815934083222 -1.39815934083222 -4.38458326616537 -3.56412209426754
"Eps8" -6.62998139039795 -3.87876462295391 -1.98448422569735 -1.98448422569735 -4.37939681748954 -3.56166345082515
"Wnt5a" -6.85549096149994 -4.05917227983549 -2.07468805413814 -2.07468805413814 -4.37930342857328 -3.56166345082515
"Me1" -6.81038904727952 -3.74345888029272 -1.93938231147695 -1.93938231147695 -4.36280606146368 -3.54468182054466
"Vdac2" -3.74345888029272 -2.39040145368089 -1.30795551239144 -1.30795551239144 -4.34324961695539 -3.52397483338426
"Fdps" -3.96896845139468 -2.52570719634208 -1.35305742661183 -1.35305742661183 -4.34204726606992 -3.5234790437468
"Peg12" -4.55529333625983 -2.70611485322366 -1.44326125505262 -1.44326125505262 -4.3337455930606 -3.51441331772927
"Prune2" -6.81038904727952 -4.0140703656151 -2.02958613991774 -2.02958613991774 -4.33138744972754 -3.51251734894992
"H2-K1" -6.17896224819402 -3.1571339954276 -1.6236689119342 -1.6236689119342 -4.32753779082633 -3.50881805330622
"Pcdh7" -6.62998139039795 -3.87876462295391 -1.93938231147695 -1.93938231147695 -4.31521625865743 -3.49676907635086
"Lamp1" -4.14937610827626 -2.57080911056247 -1.35305742661183 -1.35305742661183 -4.29573284986299 -3.47504122622142
"Arxes1" -6.53977756195717 -3.78856079451311 -1.89428039725656 -1.89428039725656 -4.29568406121382 -3.47504122622142
"Gm5148" -3.78856079451311 -2.48060528212169 -1.30795551239144 -1.30795551239144 -4.28517872807837 -3.46420545003412
"Sptan1" -3.87876462295391 -2.57080911056247 -1.35305742661183 -1.35305742661183 -4.28383171040823 -3.46350816486597
"Cdh13" -6.26916607663479 -3.29243973808878 -1.66877082615459 -1.66877082615459 -4.27990246897051 -3.46061085154474
"Fyn" -4.14937610827626 -2.66101293900326 -1.39815934083222 -1.39815934083222 -4.25728850156576 -3.43508229951039
"Adam12" -4.46508950781903 -2.66101293900326 -1.39815934083222 -1.39815934083222 -4.23067689474334 -3.40741650745914
"Sema3a" -6.58487947617756 -3.83366270873353 -1.89428039725656 -1.89428039725656 -4.22489195384497 -3.40131115242192
"Cs" -3.96896845139468 -2.66101293900326 -1.44326125505262 -1.44326125505262 -4.22359489085077 -3.40064966080574
"Fam63b" -5.36712779222691 -3.06693016698681 -1.5785669977138 -1.5785669977138 -4.20714308663318 -3.38411175763214
"Ntm" -5.72794310599006 -3.1120320812072 -1.5785669977138 -1.5785669977138 -4.1926322460426 -3.37205742510353
"Plcd4" -6.67508330461837 -3.87876462295391 -1.93938231147695 -1.93938231147695 -4.1899205513558 -3.36965143164466
"Ctnnd2" -3.96896845139468 -2.52570719634208 -1.30795551239144 -1.30795551239144 -4.18493770068914 -3.36448433116996
"Acer3" -6.72018521883875 -3.9238665371743 -1.93938231147695 -1.93938231147695 -4.17765589187768 -3.35652020894325
"Ppic" -5.00631247846376 -2.93162442432563 -1.48836316927301 -1.48836316927301 -4.17507097849978 -3.35426080876882
"Kif1b" -3.83366270873353 -2.52570719634208 -1.35305742661183 -1.35305742661183 -4.16950948746081 -3.3483806338042
"Mkl2" -4.91610865002299 -2.93162442432563 -1.44326125505262 -1.44326125505262 -4.16788532667966 -3.34816017726345
"Slc5a3" -6.26916607663479 -3.29243973808878 -1.6236689119342 -1.6236689119342 -4.16415541423243 -3.34449961145351
"Fam49a" -6.44957373351637 -3.42774548074995 -1.71387274037498 -1.71387274037498 -4.15766611001035 -3.33748121319096
"Cyr61" -6.62998139039795 -3.83366270873353 -1.84917848303616 -1.84917848303616 -4.1372177507207 -3.31433613780389
"Adm" -6.53977756195717 -3.74345888029272 -1.84917848303616 -1.84917848303616 -4.12730221964056 -3.30399429404772
"Gria3" -6.53977756195717 -3.74345888029272 -1.80407656881577 -1.80407656881577 -4.10879164724997 -3.28315483830252
"Bcan" -5.77304502021048 -2.97672633854602 -1.48836316927301 -1.48836316927301 -4.10803071309581 -3.28309227720278
"Elovl5" -4.55529333625983 -2.79631868166444 -1.39815934083222 -1.39815934083222 -4.10432120604524 -3.27942924759149
"Limch1" -6.58487947617756 -3.78856079451311 -1.80407656881577 -1.80407656881577 -4.09909219155892 -3.27390886765749
"Sdhc" -3.56305122341115 -2.20999379679932 -1.12754785550986 -1.12754785550986 -4.09021936547543 -3.26468741070154
"Dhcr7" -4.60039525048022 -2.70611485322366 -1.35305742661183 -1.35305742661183 -4.09013177944704 -3.26468741070154
"Itgav" -4.28468185093745 -2.39040145368089 -1.21775168395065 -1.21775168395065 -4.08568518987106 -3.260113513442
"Ppp1r12a" -3.74345888029272 -2.3452995394605 -1.21775168395065 -1.21775168395065 -4.07905342660227 -3.25286639724815
"Hmga2" -6.62998139039795 -3.83366270873353 -1.84917848303616 -1.84917848303616 -4.05702160305041 -3.22676889929753
"Actr3" -3.9238665371743 -2.39040145368089 -1.21775168395065 -1.21775168395065 -4.05206197760881 -3.22155243357579
"Pls3" -6.26916607663479 -3.24733782386839 -1.5785669977138 -1.5785669977138 -4.02894772719014 -3.19663661350702
"Pkm" -3.78856079451311 -2.52570719634208 -1.30795551239144 -1.30795551239144 -4.02445964079052 -3.19272858006776
"Slc38a2" -4.05917227983549 -2.75121676744405 -1.44326125505262 -1.44326125505262 -4.02437482006669 -3.19272858006776
"Rassf3" -6.44957373351637 -3.65325505185195 -1.75897465459538 -1.75897465459538 -4.02354973938641 -3.19256441422768
"Mdh1" -3.78856079451311 -2.52570719634208 -1.30795551239144 -1.30795551239144 -4.01684758213355 -3.18611563098628
"Adamts1" -6.67508330461837 -3.87876462295391 -1.84917848303616 -1.84917848303616 -4.01622991214359 -3.18611563098628
"Ttyh1" -6.53977756195717 -3.69835696607234 -1.75897465459538 -1.75897465459538 -4.00915804143823 -3.17995260229322
"Tmem47" -4.55529333625983 -2.66101293900326 -1.30795551239144 -1.30795551239144 -4.00234802982822 -3.17403933225922
"Cyp51" -4.10427419405587 -2.66101293900326 -1.26285359817104 -1.26285359817104 -4.00230450184939 -3.17403933225922
"Fads1" -3.78856079451311 -2.3452995394605 -1.17264976973025 -1.17264976973025 -4.00019923778371 -3.17228422540364
"Pcyt2" -6.62998139039795 -3.74345888029272 -1.80407656881577 -1.80407656881577 -3.99878520443075 -3.17137534287267
"Qk" -4.19447802249668 -2.88652251010523 -1.48836316927301 -1.48836316927301 -3.99419831859007 -3.1665708801783
"Dock10" -6.49467564773679 -3.69835696607234 -1.75897465459538 -1.75897465459538 -3.98897901171935 -3.16098719519753
