"lb" "mle" "ub" "ce" "Z" "cZ"
"Dclk2" -7.55864697332062 -4.21451831239697 0.320669871595422 0 -1.79189723465344 -0.000159035379003905
"Sept11" -7.83350686325955 -4.3977582390229 0.412289834908399 0 -1.78395056994375 -0.000159035379003905
"Slc35a3" -7.6502669366336 -4.35194825736641 0.412289834908399 0 -1.76904949306821 -0.000159035379003905
"Rock1" -5.68043772540459 -2.38211904613741 0.229049908282444 0 -1.76833387801789 -0.000159035379003905
"Capza2" -7.78769688160306 -3.11507875264123 0.320669871595422 0 -1.76707292430061 -0.000159035379003905
"Vezf1" -7.42121702835115 -3.16088873429772 0.36647985325191 0 -1.75503039627352 -0.000159035379003905
"Eci1" -7.42121702835115 -4.21451831239697 0.412289834908399 0 -1.75077929038338 -0.000159035379003905
"Notch2" -4.16870833074048 -1.96982921122901 0.229049908282444 0 -1.74848456526615 -0.000159035379003905
"Plekhb1" -7.60445695497711 -3.75641849583208 0.412289834908399 0 -1.74742610731338 -0.000159035379003905
"Klhl24" -6.092727560313 -2.47373900945039 0.274859889938933 0 -1.74712152214034 -0.000159035379003905
"Xpo7" -7.6502669366336 -4.30613827570992 0.503909798221378 0 -1.72785783772106 -0.000159035379003905
"Fam229b" -7.32959706503817 -4.16870833074048 0.503909798221378 0 -1.72231604031017 -0.000159035379003905
"Rmst" -4.48937820233587 -1.96982921122901 0.274859889938933 0 -1.7151878070131 -0.000159035379003905
"Tapbp" -7.42121702835115 -4.16870833074048 0.503909798221378 0 -1.70599781177524 -0.000159035379003905
"Sc4mol" -5.2223379088397 -1.92401922957252 0.274859889938933 0 -1.70420631534283 -0.000159035379003905
"Vegfa" -6.18434752362597 -2.47373900945039 0.320669871595422 0 -1.70173479025752 -0.000159035379003905
"Kdm2a" -7.46702701000764 -4.21451831239697 0.595529761534356 0 -1.6957494944787 -0.000159035379003905
"Ftl1" -6.00110759700002 -2.38211904613741 0.36647985325191 0 -1.69326419023606 -0.000159035379003905
"Zmym4" -7.55864697332062 -3.16088873429772 0.503909798221378 0 -1.69059459152955 -0.000159035379003905
"Edc4" -7.28378708338172 -4.12289834908399 0.549719779877867 0 -1.6809181141853 -0.000159035379003905
"Zscan26" -4.35194825736641 -1.87820924791604 0.274859889938933 0 -1.67531375608551 -0.000159035379003905
"Wdr36" -7.46702701000764 -4.12289834908399 0.641339743190842 0 -1.6694644778928 -0.000159035379003905
"Iqcb1" -7.19216712006874 -3.98546840411453 0.595529761534356 0 -1.6663350211596 -0.000159035379003905
"Irf2bpl" -7.28378708338172 -4.12289834908399 0.595529761534356 0 -1.65694380974799 -0.000159035379003905
