var	rel.inf
X2700094K13Rik	X2700094K13Rik	3.2613757950442
Gm13826	Gm13826	2.84425274643375
Ptma	Ptma	2.20912126870591
Tardbp	Tardbp	1.91918966655213
Eif4a1	Eif4a1	1.77328472799947
Ccnd2	Ccnd2	1.6832705445178
Rpl41	Rpl41	1.59435946145814
Rpl32	Rpl32	1.43396927104436
Nrxn3	Nrxn3	1.36758667872597
Serf2	Serf2	1.35193102039728
Nono	Nono	1.30383075948421
Dlx2	Dlx2	1.2935100692175
Clu	Clu	1.13698967290499
Rrm1	Rrm1	1.06287531444419
Bcan	Bcan	1.05215655156072
Rps24	Rps24	1.030974864622
Larp1	Larp1	1.02833292114613
Malat1	Malat1	1.01251649052947
Sox11	Sox11	0.921008443468975
Jag1	Jag1	0.920411766968614
Topbp1	Topbp1	0.918729366336299
Mir682	Mir682	0.882514969946946
Cfl1	Cfl1	0.878185876658455
Rps26	Rps26	0.767638636882949
Miat	Miat	0.715410460377743
Ncl	Ncl	0.69901221061706
Slbp	Slbp	0.669588544616881
Gnb2l1	Gnb2l1	0.665534962733477
Pfn1	Pfn1	0.662737775390752
Cdca3	Cdca3	0.64831964585316
Tubb5	Tubb5	0.640741430802084
Rps25	Rps25	0.63007408317069
Zfp326	Zfp326	0.615270814807211
Tmem242	Tmem242	0.601402489186663
Hnrnpm	Hnrnpm	0.590255215699446
Pdcd4	Pdcd4	0.590117925764721
Fam3c	Fam3c	0.542476589788719
Anks1	Anks1	0.539823409624374
H3f3b	H3f3b	0.529835157731196
Arhgap1	Arhgap1	0.512291106208964
Hnrnpk	Hnrnpk	0.50119577716775
Eef1a1	Eef1a1	0.496032441898759
Ptges3	Ptges3	0.469703097969323
Ntm	Ntm	0.456950042771171
Abracl	Abracl	0.451415330595324
Rpl35	Rpl35	0.447889128036218
Rps11	Rps11	0.44171951002878
Gja1	Gja1	0.441078568274608
Pnrc2	Pnrc2	0.403454674604425
Papola	Papola	0.393312268239164
Trim67	Trim67	0.390701000201282
X2310008H09Rik	X2310008H09Rik	0.377544963869192
Rps14	Rps14	0.376968968781655
Tuba1a	Tuba1a	0.376381475902112
Mfap2	Mfap2	0.373943464670737
Dlx1	Dlx1	0.372665088632753
Tpx2	Tpx2	0.36763143874463
Rrm2	Rrm2	0.36686943112198
Rpl37a	Rpl37a	0.361090304932686
Canx	Canx	0.360585327487956
Smarce1	Smarce1	0.34895006037315
Dlx6as1	Dlx6as1	0.347025428386334
Clk1	Clk1	0.342612760875729
Ube2c	Ube2c	0.338914296673034
Actb	Actb	0.333920056903317
Rpl36	Rpl36	0.332811291196004
Skil	Skil	0.328953573622288
Rpl13a	Rpl13a	0.325767843874682
Lig1	Lig1	0.3192292878632
Tacc3	Tacc3	0.31473784817118
Pola1	Pola1	0.31362151106924
Slirp	Slirp	0.313558893917598
Mtf2	Mtf2	0.304511235802837
Plp1	Plp1	0.302851103779228
Immt	Immt	0.300317983303371
Rbbp7	Rbbp7	0.297343615975175
Rpl8	Rpl8	0.287862462968527
Gm1821	Gm1821	0.287049348103106
Rmst	Rmst	0.286098713392107
Rpl18a	Rpl18a	0.285390665501261
Esco2	Esco2	0.279834591536191
Mt1	Mt1	0.279609648398651
Set	Set	0.27461818163326
Hsp90ab1	Hsp90ab1	0.273965796743405
Dpysl2	Dpysl2	0.264739813940546
Zwilch	Zwilch	0.264333683302636
Bcl11a	Bcl11a	0.251054216654374
Glul	Glul	0.248502909746216
Tmsb4x	Tmsb4x	0.248101436951117
Ncam1	Ncam1	0.247824509157006
Clspn	Clspn	0.246673110625118
Smc4	Smc4	0.243253674847793
Tuba1c	Tuba1c	0.236082860090146
Cenph	Cenph	0.224473782606557
Mrps16	Mrps16	0.222939885481171
Rpl37	Rpl37	0.222755222715217
Ckap2l	Ckap2l	0.216243019526852
Rplp0	Rplp0	0.213959614720928
Ntsr2	Ntsr2	0.213430181047133
H2afz	H2afz	0.208775085938682
Sepw1	Sepw1	0.207025370927701
Cst3	Cst3	0.199904173060707
Nfia	Nfia	0.19837119575831
Dbi	Dbi	0.196796354653495
Jak1	Jak1	0.191071580354718
Snord52	Snord52	0.185336965163119
Ogt	Ogt	0.181887066842183
Myef2	Myef2	0.181419110908764
Prpsap1	Prpsap1	0.180554152056836
Luc7l3	Luc7l3	0.178518530404753
Mdk	Mdk	0.176598694272945
Slc1a2	Slc1a2	0.169436517245344
Rps19	Rps19	0.169304423205324
Rps8	Rps8	0.169168943717016
Rbm4b	Rbm4b	0.168693500575095
Selk	Selk	0.168532443200103
X1110004F10Rik	X1110004F10Rik	0.167784909890616
Igfbpl1	Igfbpl1	0.167112518129705
Tspan7	Tspan7	0.165949779530813
Rbm5	Rbm5	0.163735068134947
Slc39a1	Slc39a1	0.162318242276349
Atp6v0e	Atp6v0e	0.158318309075894
Efha2	Efha2	0.151176544446235
Cbll1	Cbll1	0.150545932468202
Psmb6	Psmb6	0.150404338683558
Snx6	Snx6	0.147363523118667
Cbs	Cbs	0.145736482543539
Sugp2	Sugp2	0.145020304945331
Manf	Manf	0.142990820051329
Elavl4	Elavl4	0.142306792346401
Stmn1	Stmn1	0.140903200260638
Tuba1b	Tuba1b	0.140491193260785
Ppp1ca	Ppp1ca	0.138917846592591
Ezh2	Ezh2	0.137471907048827
Hmgn5	Hmgn5	0.136754012073365
Cdk2	Cdk2	0.136000918483688
Calm1	Calm1	0.134519333207678
Gm6402	Gm6402	0.132987662026227
Aarsd1	Aarsd1	0.131860299011779
Rtn1	Rtn1	0.131717800484997
Rsrc2	Rsrc2	0.130321859893297
Zfp36l1	Zfp36l1	0.127873961278513
X2610203C20Rik	X2610203C20Rik	0.127242601068863
Npm1	Npm1	0.126742003417402
Ccdc34	Ccdc34	0.122046614788443
Calm3	Calm3	0.121294404458977
Cfdp1	Cfdp1	0.121125514537107
Elavl1	Elavl1	0.120992400532773
Kpna1	Kpna1	0.120644153256845
Atg4b	Atg4b	0.120264755976189
Hmgn1	Hmgn1	0.119476921985435
Poldip3	Poldip3	0.1186912207879
Wdhd1	Wdhd1	0.118272764544056
Eif1	Eif1	0.116127125024257
Cpe	Cpe	0.114622125615963
Cox6a1	Cox6a1	0.114007616691334
Arf1	Arf1	0.112984742463881
Sncaip	Sncaip	0.11215335091599
Ndufa4	Ndufa4	0.112053726690866
Pcnt	Pcnt	0.111261916079367
Pfn2	Pfn2	0.111048669903352
Pdia4	Pdia4	0.109164968915782
Crmp1	Crmp1	0.106839634492724
Hnrnpd	Hnrnpd	0.102282772305855
Psip1	Psip1	0.102019360871504
Nhp2	Nhp2	0.100214939876884
Birc5	Birc5	0.1002001423446
Brd8	Brd8	0.0996914660644152
Atp5d	Atp5d	0.0986800696496885
Zfp740	Zfp740	0.0986337127140627
Smc2	Smc2	0.0978799811981585
Tipin	Tipin	0.0977618444970867
Serpine2	Serpine2	0.0976748632284669
Immp1l	Immp1l	0.0974117984597347
Melk	Melk	0.0966153679866189
Man2a2	Man2a2	0.0958617882948586
Smim11	Smim11	0.095090790813201
Htra1	Htra1	0.094859733508003
Txnl4a	Txnl4a	0.0941653148698534
Gstz1	Gstz1	0.0938859821378894
Ptp4a2	Ptp4a2	0.0928694249537567
Sfmbt1	Sfmbt1	0.0921218260413137
Ddr1	Ddr1	0.0919639835969294
Dcx	Dcx	0.0919401445313655
Drg1	Drg1	0.0917697764767243
Npas3	Npas3	0.0913009974145495
Gm15421	Gm15421	0.0910233459482414
Psmb5	Psmb5	0.0906157744076453
Rae1	Rae1	0.0903303616143898
Rps20	Rps20	0.0886477234559129
Fgfr2	Fgfr2	0.0885199989604001
Cox7a2l	Cox7a2l	0.0883092236057754
Bub1b	Bub1b	0.0876833356850876
Acadsb	Acadsb	0.0866320721249099
Fam96b	Fam96b	0.0860893152999791
Rb1	Rb1	0.0851662880552692
D19Bwg1357e	D19Bwg1357e	0.0840838877503784
Idnk	Idnk	0.08406521145123
Snrpb	Snrpb	0.0835804041517778
Trp53	Trp53	0.0825753144363915
Rrp1	Rrp1	0.0825600551172823
Gnb1	Gnb1	0.0824506383585529
Btg2	Btg2	0.0805598161919699
Gsk3b	Gsk3b	0.0783955665997209
A730098P11Rik	A730098P11Rik	0.07838050118303
Ccp110	Ccp110	0.0782090919661319
Anapc10	Anapc10	0.0770362023705569
Rps23	Rps23	0.0768792760534212
Cdk1	Cdk1	0.0760604455411279
Tnfrsf19	Tnfrsf19	0.0757819347966571
Nme1	Nme1	0.0750386071989945
X1810037I17Rik	X1810037I17Rik	0.0744798825423516
Tcf4	Tcf4	0.0744118154008569
Gtf2e2	Gtf2e2	0.0734295147666454
Nup133	Nup133	0.0734115551493007
Gnptg	Gnptg	0.0732889679022828
Tecr	Tecr	0.0729596816883797
Zfp410	Zfp410	0.0724493906721217
Naa38	Naa38	0.0716209018168638
Cbx3	Cbx3	0.0715699200142374
Mta1	Mta1	0.0714603726746195
Dclk2	Dclk2	0.0713878753801652
Tmx1	Tmx1	0.0713477533515197
Arid4b	Arid4b	0.0709509581428818
Ddx39b	Ddx39b	0.0699687908862102
Map4k4	Map4k4	0.069926028140681
Phf5a	Phf5a	0.0698632845372266
Ccnb1	Ccnb1	0.0698172167859781
Marcks	Marcks	0.0692602024216772
Top2a	Top2a	0.0681093819938275
Klf13	Klf13	0.0678487681708341
Rplp1	Rplp1	0.0676690141962075
Gas1	Gas1	0.0673563831769417
Rpl39	Rpl39	0.067242725909156
Fos	Fos	0.067064363602895
Rps21	Rps21	0.0666795373600531
Ppdpf	Ppdpf	0.0665261063171455
Ran	Ran	0.0664709393831546
Tfcp2	Tfcp2	0.0657167865981973
Lima1	Lima1	0.0653840017670825
Cenpf	Cenpf	0.0653507079983747
Rad23b	Rad23b	0.0651798971996087
Rpl13	Rpl13	0.0651108897156197
Pptc7	Pptc7	0.0650396621201398
Gmcl1	Gmcl1	0.064418292392907
Cnp	Cnp	0.0639914516915784
Rpl7	Rpl7	0.063867275516992
Mrpl15	Mrpl15	0.0632634343715123
Tpr	Tpr	0.0628977152184086
Ska3	Ska3	0.062712322326902
X2810417H13Rik	X2810417H13Rik	0.0626923426211896
Plxnb2	Plxnb2	0.0622561592405271
Rpain	Rpain	0.0621670918416783
Rbm28	Rbm28	0.0621119238710866
Rab10	Rab10	0.0620593561293809
Oxct1	Oxct1	0.0617380479197002
Hat1	Hat1	0.0617304012255554
Gnai2	Gnai2	0.0615152638631567
Zw10	Zw10	0.0612401292540765
Bcl7b	Bcl7b	0.0611368595333835
Snrpg	Snrpg	0.0608193755465409
Nolc1	Nolc1	0.0605622915808152
Mtch2	Mtch2	0.0605597968019643
Plrg1	Plrg1	0.0602874630671554
Myo1b	Myo1b	0.0602572487922682
Hnrnpa0	Hnrnpa0	0.0596072035479906
Lyrm4	Lyrm4	0.0596035495904034
Atp5j2	Atp5j2	0.0595008024725491
Cdc37l1	Cdc37l1	0.0594356376319254
Sri	Sri	0.0592954568300063
Cfl2	Cfl2	0.0590091178979135
Rab8b	Rab8b	0.058958619734356
Dido1	Dido1	0.0588719104615763
Timeless	Timeless	0.0586001471866636
Gpc1	Gpc1	0.058320538933181
Nt5c3l	Nt5c3l	0.0582743061768889
Rnf4	Rnf4	0.0581908600094322
Pitpna	Pitpna	0.0576574000542649
Ssrp1	Ssrp1	0.0573357850322503
Pam	Pam	0.057190529284518
Uqcrc1	Uqcrc1	0.056745696833966
Morf4l1	Morf4l1	0.0567435575391556
Srsf10	Srsf10	0.0564676146597859
Ccdc25	Ccdc25	0.0563636154844965
Irf3	Irf3	0.0563333695098665
Srrm1	Srrm1	0.0558895593688757
Pdia3	Pdia3	0.0557598789015331
Rps27l	Rps27l	0.0557046690961449
Dtna	Dtna	0.0555662348609867
Vrk1	Vrk1	0.0553988995835546
Uhrf1	Uhrf1	0.0551892188656528
Smc1a	Smc1a	0.0549468583474147
X9530068E07Rik	X9530068E07Rik	0.0548763524628179
Ube2w	Ube2w	0.0547652823952543
Rn45s	Rn45s	0.0547082812668251
Fbxo3	Fbxo3	0.0546826370855815
Hnrnph1	Hnrnph1	0.0541986155439014
Nrcam	Nrcam	0.0541746388746388
Serf1	Serf1	0.0536388135469482
Dynll2	Dynll2	0.0533260030960694
Rock2	Rock2	0.0531503024625179
Aldoc	Aldoc	0.0528050920430179
Tcf19	Tcf19	0.0527657522166489
Fam32a	Fam32a	0.0524377999336645
Agpat1	Agpat1	0.0524006394296581
Paip1	Paip1	0.0522376520361877
Cenpq	Cenpq	0.0517308437405476
Arf5	Arf5	0.0517260968911954
Ruvbl1	Ruvbl1	0.0512648745473386
Brca1	Brca1	0.0511073797599813
Trnt1	Trnt1	0.0509744102194181
Arpc2	Arpc2	0.0508540828821738
Cenpa	Cenpa	0.0502571919493937
Eef1b2	Eef1b2	0.0502056767651623
Msi2	Msi2	0.0500584662902126
Serbp1	Serbp1	0.0499961262265749
Mt3	Mt3	0.049937273531555
Cdca8	Cdca8	0.0499281126439378
Park7	Park7	0.0497733444472646
Acbd5	Acbd5	0.0496639465271729
Sp1	Sp1	0.0494923502530588
Eif3a	Eif3a	0.0492200396847497
Nktr	Nktr	0.0492157991586387
Ywhae	Ywhae	0.0490860234549664
Ctdspl2	Ctdspl2	0.0489497028002247
Atp1a2	Atp1a2	0.0484090809867304
Cul4b	Cul4b	0.0481674258043836
Tmsb10	Tmsb10	0.0481188502326537
Asns	Asns	0.047983176224216
Alyref	Alyref	0.0479811161274096
Acsl3	Acsl3	0.0479455940643964
Tceb1	Tceb1	0.047856561442131
Polr2d	Polr2d	0.0478470495463487
Ndufb4	Ndufb4	0.0475144458330067
Zeb2	Zeb2	0.0474141313359902
Trmt11	Trmt11	0.0473393361966132
B9d1	B9d1	0.0473336142000663
Sept10	Sept10	0.0471175209430408
Prmt1	Prmt1	0.0470626869734583
Stip1	Stip1	0.0470174855055531
Brd3	Brd3	0.0466479182769908
Pcna	Pcna	0.0464779142491825
Tomm7	Tomm7	0.0461955333803968
Gpr37l1	Gpr37l1	0.0459623182998472
Hadh	Hadh	0.0459019691096298
Tceb2	Tceb2	0.0458478531918512
Sox2	Sox2	0.0458226113476099
Bzw1	Bzw1	0.045531319915685
Naca	Naca	0.0455207770235952
Cnbp	Cnbp	0.0452941144118143
Gak	Gak	0.0449975987327434
Anxa5	Anxa5	0.0447316937610127
Mll5	Mll5	0.0444224981847955
Mtfr2	Mtfr2	0.0443434678800162
Sp9	Sp9	0.0439166044000604
X2610019E17Rik	X2610019E17Rik	0.0436937155048529
Mms22l	Mms22l	0.0433137807842259
Gas5	Gas5	0.0432843915433292
Tmem57	Tmem57	0.0431775500824613
Nras	Nras	0.0430845926019958
Thrsp	Thrsp	0.0430549347410016
Insig1	Insig1	0.0429727879186685
Rps13	Rps13	0.042914472603412
Dstn	Dstn	0.0427430963445843
Prm1	Prm1	0.0426817570151519
Phip	Phip	0.0425243407910731
Stoml2	Stoml2	0.0424971477301818
Taf9	Taf9	0.0424568625898998
Tiparp	Tiparp	0.0423009655955688
Thoc7	Thoc7	0.0422064797367743
Gm5148	Gm5148	0.0417075789940934
Lars2	Lars2	0.0416921967205754
Phf6	Phf6	0.0414510501517623
Anapc5	Anapc5	0.0414340294833236
Mef2c	Mef2c	0.041313003688969
Rps5	Rps5	0.0411988812229686
Cox10	Cox10	0.0410309680746705
Atl1	Atl1	0.0410045896022949
Fam213a	Fam213a	0.0407460279384753
Atp2b1	Atp2b1	0.0406839663579645
Osbpl8	Osbpl8	0.04061002738853
Polr3k	Polr3k	0.0405596202848712
Fktn	Fktn	0.0404565185288382
Gigyf1	Gigyf1	0.0401907707886934
Zbtb44	Zbtb44	0.0401486723657108
Ptprs	Ptprs	0.0400109751588166
Mrpl36	Mrpl36	0.0399935470502826
Celf2	Celf2	0.0399866036794717
Tsc1	Tsc1	0.0398511883548607
Itm2b	Itm2b	0.0398095367475245
Vprbp	Vprbp	0.0397654919994509
Tnrc6b	Tnrc6b	0.0396428187161672
Ctr9	Ctr9	0.0396425936782618
Kif21a	Kif21a	0.0396418691615833
Aatf	Aatf	0.039608118529116
Smad1	Smad1	0.0395134215034391
Atp1b1	Atp1b1	0.0394062565770727
Mll2	Mll2	0.0389770614085753
Zfp266	Zfp266	0.0387156535741012
Impact	Impact	0.0386071162913726
Krr1	Krr1	0.0383799798803866
Sub1	Sub1	0.038166747504125
Itih3	Itih3	0.0378185891925119
Syncrip	Syncrip	0.0373336555638679
Strbp	Strbp	0.0369808601199595
Sod1	Sod1	0.0368922845475585
