var	rel.inf
Clu	Clu	11.7998475990364
Jag1	Jag1	4.24151375117698
Zfp367	Zfp367	2.26073201781109
Gja1	Gja1	2.21396546620093
Dlx2	Dlx2	2.20518769567143
Dcx	Dcx	2.1300084612043
Ccnd2	Ccnd2	1.61595619726983
Igfbpl1	Igfbpl1	1.50338246632477
Nrxn3	Nrxn3	1.43857439814812
Rpl18a	Rpl18a	1.31078225794131
Rbm26	Rbm26	1.11838095719755
Bcan	Bcan	1.11636451609311
Eef1a1	Eef1a1	1.09960199786757
Myo1b	Myo1b	1.07273461470149
Actb	Actb	0.989943367647585
Hprt	Hprt	0.886221421852431
Map4k4	Map4k4	0.876251143271993
Aldoc	Aldoc	0.766086908980174
Trim67	Trim67	0.760350014992836
Dhfr	Dhfr	0.703260326864786
Pdcd4	Pdcd4	0.681365063053731
Bet1	Bet1	0.667708062631321
Nono	Nono	0.664469666444783
Ptma	Ptma	0.654213216960987
Mir682	Mir682	0.649517934676375
Thoc7	Thoc7	0.647244221518805
Gm13826	Gm13826	0.628467047926671
Rpl13a	Rpl13a	0.628425959431186
Nedd4	Nedd4	0.618234933379884
Tmsb4x	Tmsb4x	0.555870711769764
Cdca8	Cdca8	0.529141430508779
Krr1	Krr1	0.506933348169465
Fabp7	Fabp7	0.506149454659817
Atp1a2	Atp1a2	0.501389205934774
Dlx6as1	Dlx6as1	0.484960820326826
Psma3	Psma3	0.46957612562928
Set	Set	0.442815761721205
Tmem14c	Tmem14c	0.43836893066948
Mphosph8	Mphosph8	0.404373537991946
Flrt2	Flrt2	0.39388731164468
Eif4a1	Eif4a1	0.388255116110263
X2700094K13Rik	X2700094K13Rik	0.372575828941653
Sars	Sars	0.361423209324819
Srrm1	Srrm1	0.352316381748257
Nup210	Nup210	0.341403242040485
Dbi	Dbi	0.335908825884068
Prkdc	Prkdc	0.333374116903039
Ndufs6	Ndufs6	0.330842806723192
Dpysl2	Dpysl2	0.329474869386885
Rpl32	Rpl32	0.328125030109711
Cbx3	Cbx3	0.321974487552562
Ckb	Ckb	0.296397670791225
Egfr	Egfr	0.293656998825428
Ncam1	Ncam1	0.293506404005785
Dtymk	Dtymk	0.285078030562873
Miat	Miat	0.283560147686501
Mki67	Mki67	0.282803619795036
Glul	Glul	0.280610242036164
Mt1	Mt1	0.271280791240755
Mapkap1	Mapkap1	0.270937936904735
Mfap2	Mfap2	0.265832381683165
Hnrnpm	Hnrnpm	0.262873789306002
Ddx39b	Ddx39b	0.261732562972009
Trim37	Trim37	0.25579639136407
Rpl23a	Rpl23a	0.251372473913282
Sept2	Sept2	0.247161168476075
Marcks	Marcks	0.235230030849366
Anapc11	Anapc11	0.232672524048029
Apoe	Apoe	0.231472550573065
Azin1	Azin1	0.225978942548203
Hmgb2	Hmgb2	0.225297712933146
Anks1	Anks1	0.222972982777915
Dyrk1a	Dyrk1a	0.220935053817085
Smc4	Smc4	0.217350440715015
H2afz	H2afz	0.214690749874352
X2810417H13Rik	X2810417H13Rik	0.212316718771693
Caprin1	Caprin1	0.208641364615523
Rps18	Rps18	0.208315467626284
Ppp4r2	Ppp4r2	0.207005861633883
Srebf2	Srebf2	0.199548513683086
Fez1	Fez1	0.19772054305674
Plp1	Plp1	0.191376013668595
Poldip3	Poldip3	0.190088264457081
Dcaf6	Dcaf6	0.181620248240031
Rps11	Rps11	0.179535628379849
Cenph	Cenph	0.178593618596509
Tomm7	Tomm7	0.165430809440832
Pfn1	Pfn1	0.165040533980124
Dlx1	Dlx1	0.16431195642009
Map1b	Map1b	0.159396668208226
Hes6	Hes6	0.158830834900888
Eif2b3	Eif2b3	0.157602007145966
