var	rel.inf
Sox11	Sox11	4.82060948981927
Skil	Skil	3.81736867399262
Clu	Clu	3.69996228562514
Htra1	Htra1	2.37998999973894
Tmsb4x	Tmsb4x	2.32614836875015
Ccnd2	Ccnd2	1.38743516811985
Nono	Nono	1.35726360652534
Gja1	Gja1	1.19112722990647
Prdx2	Prdx2	1.18752777021375
Glul	Glul	1.14852445048897
Marcks	Marcks	1.13072307240854
Ptma	Ptma	1.03252300495598
Poldip3	Poldip3	0.921550588523586
Tpx2	Tpx2	0.912005131317954
Dlx2	Dlx2	0.888837058683693
Slc1a2	Slc1a2	0.834111568309755
Cnot1	Cnot1	0.818843819002327
Rps11	Rps11	0.797032682194474
Etv5	Etv5	0.76474568227381
Zwilch	Zwilch	0.746379059523066
Dhfr	Dhfr	0.74560904776399
Pnrc2	Pnrc2	0.72300767118918
Rcor2	Rcor2	0.654985626991269
Rpl39	Rpl39	0.640143530508438
Mt1	Mt1	0.617698873057185
Mad2l1	Mad2l1	0.60899729820626
Rmst	Rmst	0.579575740368386
Fam108c	Fam108c	0.542749051272424
Atp2c1	Atp2c1	0.541344028059146
Hmgb3	Hmgb3	0.527933690342687
Rad51ap1	Rad51ap1	0.485619906385342
H2afz	H2afz	0.476439560951968
Zfp326	Zfp326	0.464334910857824
Ankhd1	Ankhd1	0.459931793050376
Malat1	Malat1	0.457088623855446
Dlx6as1	Dlx6as1	0.451632612197981
Rps26	Rps26	0.442320694820254
Arpc2	Arpc2	0.442045494247065
Immt	Immt	0.435874832361826
Lrrfip1	Lrrfip1	0.43574005002999
Eef1a1	Eef1a1	0.420399729606224
Pkp4	Pkp4	0.408814867178061
Dstn	Dstn	0.404121593098602
Rpl37	Rpl37	0.404091877167475
Tead1	Tead1	0.386401809980083
Plp1	Plp1	0.383564613316203
Hepacam	Hepacam	0.381604711692342
Sept11	Sept11	0.375801506207205
Bet1l	Bet1l	0.373081457570404
Set	Set	0.372926617369478
Stmn1	Stmn1	0.368836851801207
Slc1a3	Slc1a3	0.368795767979293
Ddx5	Ddx5	0.34404395047947
Copz1	Copz1	0.343790049566288
Tubb5	Tubb5	0.340903513886777
Mrfap1	Mrfap1	0.332173374962596
Rpl32	Rpl32	0.326345212508925
Mga	Mga	0.314323659546873
Abracl	Abracl	0.310302003674037
Pdcd4	Pdcd4	0.294950542935848
Ntm	Ntm	0.292912156776321
Eif3e	Eif3e	0.289140594138255
Taf7	Taf7	0.288893950561907
Srrt	Srrt	0.284452119842793
Slbp	Slbp	0.280328842174012
Cks2	Cks2	0.27058093478316
Tmem161b	Tmem161b	0.266509268176523
Nfib	Nfib	0.264926973339535
Ezh2	Ezh2	0.258299181808689
Nrxn3	Nrxn3	0.253516675330725
Nt5c3	Nt5c3	0.250145915672974
Cul3	Cul3	0.246641741475258
Dcx	Dcx	0.240622812685072
H2afv	H2afv	0.235228755938858
Asf1a	Asf1a	0.234994489090823
Sfrs18	Sfrs18	0.233021162891475
Pcbp1	Pcbp1	0.231191366046376
Dut	Dut	0.229800450379943
Mrpl15	Mrpl15	0.226612537607177
Birc5	Birc5	0.221628408012312
Sod1	Sod1	0.218731613638999
Mir682	Mir682	0.217869590012292
Dhx36	Dhx36	0.217305274196943
Fam60a	Fam60a	0.215840714420373
Znf512b	Znf512b	0.213348426999706
Txnl4a	Txnl4a	0.21102040795721
Polr2g	Polr2g	0.208596375887045
Miat	Miat	0.207317557626547
Rps20	Rps20	0.203389434534852
Prc1	Prc1	0.203102844430433
Gstm1	Gstm1	0.200294075719683
Cdca8	Cdca8	0.200292427586144
Igfbpl1	Igfbpl1	0.198277786059502
Fam89b	Fam89b	0.197009056369973
Ap2m1	Ap2m1	0.196227108275257
H3f3b	H3f3b	0.19542906681279
Srsf3	Srsf3	0.19274809591003
Ddx39b	Ddx39b	0.187189576621844
Prpf40a	Prpf40a	0.181515237625107
Insm1	Insm1	0.179611397520239
Cct3	Cct3	0.178394325935278
Ube2c	Ube2c	0.17768203787648
Rexo2	Rexo2	0.177496570322337
Ran	Ran	0.17692012419474
Gnb2l1	Gnb2l1	0.174767529168213
Dpysl2	Dpysl2	0.173607401076806
Rps9	Rps9	0.173427707285926
Jag1	Jag1	0.172250037986694
Gas5	Gas5	0.171235016553498
Rpl8	Rpl8	0.168668831978686
Aldoc	Aldoc	0.168635600628633
Mif	Mif	0.166764308635571
Psma3	Psma3	0.16617998764338
Kpna2	Kpna2	0.165517989543686
Tuba1b	Tuba1b	0.164884892516613
Cdk11b	Cdk11b	0.163554526054545
Mrpl48	Mrpl48	0.162560305722798
Kdelr2	Kdelr2	0.162141034784555
Thrsp	Thrsp	0.15851937903045
Alyref	Alyref	0.157369755568146
Ncl	Ncl	0.157341821887462
Slc25a4	Slc25a4	0.156547825624136
X2310008H09Rik	X2310008H09Rik	0.154845261023069
Rnf122	Rnf122	0.154475117026988
Ect2	Ect2	0.153941628377538
Ppap2b	Ppap2b	0.151780240181908
Zc3h4	Zc3h4	0.149583221407163
Bub1	Bub1	0.148511282834727
Vim	Vim	0.146145960949072
Gpbp1l1	Gpbp1l1	0.143477443582688
Rpl4	Rpl4	0.142726607716467
Topbp1	Topbp1	0.141319044948747
Sp3	Sp3	0.140017729365249
Tor1a	Tor1a	0.139363383963119
Ybx1	Ybx1	0.138051350627886
Tipin	Tipin	0.136882712976582
Klhl9	Klhl9	0.136820104467856
Litaf	Litaf	0.135989467698025
Hspe1	Hspe1	0.135468492047616
Nmral1	Nmral1	0.135055073132656
Smchd1	Smchd1	0.133446020460619
Fam120a	Fam120a	0.133347825301219
Rps5	Rps5	0.130617970651225
Ubb	Ubb	0.129975978850663
Pan3	Pan3	0.129560831182315
Ccna2	Ccna2	0.129002438386127
Parp1	Parp1	0.127327423763156
Fam107a	Fam107a	0.126493424773453
Calm2	Calm2	0.124668808006857
Yeats2	Yeats2	0.124002509077334
Hnrnpa0	Hnrnpa0	0.123664995763028
Scd2	Scd2	0.121941688107686
Cs	Cs	0.121757005213884
Bcan	Bcan	0.121614694591823
Myo1b	Myo1b	0.120534248843249
Eif4a1	Eif4a1	0.120177029519212
Dcps	Dcps	0.119443161816316
