var	rel.inf
Clu	Clu	15.4723063500787
Gpbp1l1	Gpbp1l1	1.64953538551017
Gja1	Gja1	1.61885445622584
Cks2	Cks2	1.53039250564868
Cenpq	Cenpq	1.44486480470425
Ccnd2	Ccnd2	1.4173446585089
Ncl	Ncl	1.37189902577605
Gm13826	Gm13826	1.3591995382566
Ptma	Ptma	1.13027221783038
Tacc3	Tacc3	1.01854951166137
Rnps1	Rnps1	0.925565592861516
Rps20	Rps20	0.917979935823066
Rps19	Rps19	0.901273491326989
Zwilch	Zwilch	0.874603610598304
Rbbp7	Rbbp7	0.862669457433889
Rpl18a	Rpl18a	0.857076289818552
X0610010K14Rik	X0610010K14Rik	0.756958065929769
Clasp2	Clasp2	0.695876406683866
Dhfr	Dhfr	0.694305003030768
Nf1	Nf1	0.668646689410149
Tuba1c	Tuba1c	0.665457939571298
Csnk2b	Csnk2b	0.661873017256363
Nono	Nono	0.639562607549869
Tmsb4x	Tmsb4x	0.627532389110111
BC016423	BC016423	0.604451124784475
Slc1a2	Slc1a2	0.598976010609538
Rpl32	Rpl32	0.589947246674389
Actb	Actb	0.57150851581328
Dstn	Dstn	0.563480051975996
Nrxn3	Nrxn3	0.534903926284244
Prdx2	Prdx2	0.505582012612957
Crmp1	Crmp1	0.497460079251962
H3f3b	H3f3b	0.49424685276017
Rps26	Rps26	0.480810934789025
Hmgn1	Hmgn1	0.472374321470544
Cdca3	Cdca3	0.457274917259119
Wdr60	Wdr60	0.451860934976741
Plp1	Plp1	0.4390820477038
Rbm39	Rbm39	0.432570900201727
Tceb1	Tceb1	0.429235409758916
Hmmr	Hmmr	0.419771425487198
Fam96b	Fam96b	0.398497006104221
Sox4	Sox4	0.394657128898413
Fabp7	Fabp7	0.368086323317568
Tpx2	Tpx2	0.365196224539914
Mir682	Mir682	0.362179053605631
Ndufa4	Ndufa4	0.350730977479772
Mdh2	Mdh2	0.348540794346207
Nme1	Nme1	0.334118945627967
Rpl35	Rpl35	0.332882698839789
Orc3	Orc3	0.318343212252672
Arf4	Arf4	0.314506020317309
Sars	Sars	0.310363466116023
Mettl9	Mettl9	0.308951331775845
Sox8	Sox8	0.308359876387268
Dlx2	Dlx2	0.306762302578634
Dync1h1	Dync1h1	0.304703032166479
Sox11	Sox11	0.303646222100559
Apoe	Apoe	0.292081904995214
Jag1	Jag1	0.282671557988969
