var	rel.inf
Clu	Clu	4.09058165584765
Tuba1b	Tuba1b	3.03735436265473
Ccnd2	Ccnd2	2.07282691252604
Tmsb4x	Tmsb4x	1.934009002459
Gja1	Gja1	1.70015877605147
Malat1	Malat1	1.69909848280779
Nrxn3	Nrxn3	1.67884569199245
Marcks	Marcks	1.55738516542094
Jag1	Jag1	1.53517804937274
Tubb5	Tubb5	1.40016172505546
Rps26	Rps26	1.16326972721791
Abracl	Abracl	1.01019330490138
Dhfr	Dhfr	0.94609401716623
Ptma	Ptma	0.928074488333619
Smarce1	Smarce1	0.893713719607655
Mrfap1	Mrfap1	0.849063450695479
Nono	Nono	0.83533306480921
X2810417H13Rik	X2810417H13Rik	0.82403383656449
Set	Set	0.799467536910668
Rfx4	Rfx4	0.761053288749075
Miat	Miat	0.75828987357758
Cox7a2	Cox7a2	0.739886272085157
Kpna2	Kpna2	0.725032507779038
Skil	Skil	0.705432800834081
Prdx2	Prdx2	0.692535272734457
Rpl41	Rpl41	0.690794771145348
Cbx3	Cbx3	0.675016242591151
Gm15421	Gm15421	0.667551227725386
Cnot1	Cnot1	0.663112065116364
Zwilch	Zwilch	0.647423950167076
Bcan	Bcan	0.633725323810102
Eif4g2	Eif4g2	0.614925341159785
Cdc20	Cdc20	0.612767699029863
Ube2c	Ube2c	0.591841789755838
Dlx2	Dlx2	0.564027446078587
Mrpl48	Mrpl48	0.541091218785582
Rpa1	Rpa1	0.531882374402852
Rpl18a	Rpl18a	0.527451092052502
S1pr1	S1pr1	0.525158989131513
Gpr98	Gpr98	0.477364867283971
Hsp90ab1	Hsp90ab1	0.45446809434602
Cst3	Cst3	0.435363779108401
Ntm	Ntm	0.425749017064766
Kansl2	Kansl2	0.380705638745315
Htra1	Htra1	0.380050353314806
Fam60a	Fam60a	0.379301238788863
Glul	Glul	0.375271637206059
Eif4a1	Eif4a1	0.372868054039614
Birc5	Birc5	0.366733563362774
Hnrnpu	Hnrnpu	0.36671813115873
Ost4	Ost4	0.353781498515636
Tpx2	Tpx2	0.350920194862686
Slbp	Slbp	0.349249617983517
Mll2	Mll2	0.343327874395732
Thrsp	Thrsp	0.338184219911958
