var	rel.inf
Myef2	Myef2	6.71942069599218
Igfbpl1	Igfbpl1	4.10568327017854
Gja1	Gja1	3.97514565603658
Eef1a1	Eef1a1	2.85001451206579
Nono	Nono	2.44841517631894
Tmsb4x	Tmsb4x	1.87013628241305
Gm13826	Gm13826	1.73959785294819
Skil	Skil	1.58277691925667
Zwilch	Zwilch	1.50525122700422
Kpna2	Kpna2	1.49636417789154
Clu	Clu	1.46079921804987
Htra1	Htra1	1.45335983426522
Ube2c	Ube2c	1.14887853737284
Prc1	Prc1	1.12939052522411
Ubb	Ubb	1.01815512802505
Dpysl2	Dpysl2	0.92752686277492
Pdcd4	Pdcd4	0.910153497412315
Efha2	Efha2	0.906349756506074
Jag1	Jag1	0.874088611408419
X0610010K14Rik	X0610010K14Rik	0.861182742849887
Rmst	Rmst	0.834215895268311
Pola1	Pola1	0.771020506340095
Ccnd2	Ccnd2	0.720703383620735
Gpm6a	Gpm6a	0.597262353007619
Brd3	Brd3	0.5937429193106
Slc1a2	Slc1a2	0.584162968195724
Prdx2	Prdx2	0.583374805727343
Anks1	Anks1	0.581325941463575
Rps24	Rps24	0.542345622096027
Aldoc	Aldoc	0.523540764253826
Gria2	Gria2	0.521482365054914
Ptges3	Ptges3	0.50456874420822
X2810474O19Rik	X2810474O19Rik	0.492675855619161
Dlx1	Dlx1	0.485539078711188
Sept10	Sept10	0.47736956771584
Hells	Hells	0.46088851455573
Smc2	Smc2	0.450385658373295
Ywhah	Ywhah	0.449960248282193
Birc5	Birc5	0.438574737128678
Calm2	Calm2	0.435495267061892
Topbp1	Topbp1	0.403121535597278
Hmgb2	Hmgb2	0.384743347164408
Cdca3	Cdca3	0.382766596867752
X2700099C18Rik	X2700099C18Rik	0.382699581703313
Rnps1	Rnps1	0.351585422137536
Rpl39	Rpl39	0.351155696139233
X1810037I17Rik	X1810037I17Rik	0.346681144479539
Nrxn3	Nrxn3	0.340475109481401
Cks2	Cks2	0.340239122149527
Dlx2	Dlx2	0.32590479044923
Polr1b	Polr1b	0.308532432874652
Krr1	Krr1	0.293892786821255
Rpl18a	Rpl18a	0.28581241867447
Ndufa12	Ndufa12	0.284898810877714
Mdn1	Mdn1	0.272821119714224
Zfp422	Zfp422	0.266998381839994
Cnbp	Cnbp	0.266278301144564
Gas5	Gas5	0.263740959579139
Rad23b	Rad23b	0.262804430234457
Glul	Glul	0.260523663867861
Tacc3	Tacc3	0.253065838849111
Ino80	Ino80	0.249968399858397
S1pr1	S1pr1	0.24807645133636
H3f3b	H3f3b	0.240711781151
Ndufa4	Ndufa4	0.238987506516927
Trappc4	Trappc4	0.230725522411695
Npm1	Npm1	0.229917624800985
Eif3a	Eif3a	0.222835458129018
Nuf2	Nuf2	0.222009764677965
Dcx	Dcx	0.219177052046188
Ccnb2	Ccnb2	0.217647765421315
Cbx3	Cbx3	0.217509731682494
Pkp4	Pkp4	0.215752115629511
Sumo1	Sumo1	0.210125740509076
Cfl1	Cfl1	0.209675307404313
Tnrc6c	Tnrc6c	0.209033646774607
Rps8	Rps8	0.206315670060585
Atxn10	Atxn10	0.205210767148683
Set	Set	0.202271106359029
Tceb1	Tceb1	0.196529747474272
Usp10	Usp10	0.194150663716232
Pmpcb	Pmpcb	0.194082403510946
Ptma	Ptma	0.190683443255896
Cst3	Cst3	0.189074242368181
Ahsa2	Ahsa2	0.188765422211214
Cox7a2	Cox7a2	0.187578750144932
Serf1	Serf1	0.183463611072238
Ywhag	Ywhag	0.181230833734914
Aspm	Aspm	0.179191506972789
Chordc1	Chordc1	0.174451938564052
Rps19	Rps19	0.171752349378896
Mex3a	Mex3a	0.171239448549416
Ndufa6	Ndufa6	0.17114222690113
Mettl9	Mettl9	0.169242833354174
Cenpa	Cenpa	0.165984858066819
Epb4.1	Epb4.1	0.164353183888021
Dcaf6	Dcaf6	0.156652018561849
Rpl35	Rpl35	0.156584766919706
Tuba1b	Tuba1b	0.155923685087583
Eif4a1	Eif4a1	0.154954047517448
Clspn	Clspn	0.150890351718862
Ckap2l	Ckap2l	0.150850233647285
Gm6251	Gm6251	0.15076255562691
Ckb	Ckb	0.148972596100272
Orc3	Orc3	0.146094094211118
Ncbp1	Ncbp1	0.144669919676087
Rpl37a	Rpl37a	0.14394324893545
Mll2	Mll2	0.1433738128378
Rps15a.ps6	Rps15a.ps6	0.142768385567683
Psma1	Psma1	0.142658621039293
Rpp30	Rpp30	0.141228346373958
Slc25a5	Slc25a5	0.141194278725082
Tuba1c	Tuba1c	0.140378872489941
Ipo5	Ipo5	0.139859853842684
Spry2	Spry2	0.139648151225035
Apoe	Apoe	0.139034271111059
Lsm2	Lsm2	0.137073434958112
Ptprz1	Ptprz1	0.136698777161182
Phf21b	Phf21b	0.136209406835745
Khsrp	Khsrp	0.135758905666051
Uba52	Uba52	0.135426330977555
Cks1b	Cks1b	0.135045414736028
Mphosph8	Mphosph8	0.13474187186087
Map4k4	Map4k4	0.134616474190067
Kcne1l	Kcne1l	0.134470986520401
Rpl10a	Rpl10a	0.133018414977043
Idh1	Idh1	0.131170113362194
Rae1	Rae1	0.130133012403356
Rps11	Rps11	0.128905767996904
Hnrnpm	Hnrnpm	0.126448305539554
Fbxo21	Fbxo21	0.124928006632256
Mbtd1	Mbtd1	0.124596062592602
Sirt4	Sirt4	0.121463788433561
Smc6	Smc6	0.119139288606277
Bola1	Bola1	0.118387717233033
Drg1	Drg1	0.117899355085985
Tmem9	Tmem9	0.115112977141508
Zfp106	Zfp106	0.114063975264353
Mrpl27	Mrpl27	0.113002808773187
Clk1	Clk1	0.112270354784118
Smc4	Smc4	0.11091961296262
Lrfn4	Lrfn4	0.110905942904258
Uqcrh	Uqcrh	0.110160200671827
Cenpq	Cenpq	0.108714307093084
Eif4e	Eif4e	0.108469542889473
X2700094K13Rik	X2700094K13Rik	0.107535802532019
Cenpf	Cenpf	0.107269479074396
Rps25	Rps25	0.105872514161135
Arhgdia	Arhgdia	0.105413493084552
Mt1	Mt1	0.102519909814437
Ntm	Ntm	0.102320728917488
Ost4	Ost4	0.101483435002272
Cenpw	Cenpw	0.0998967754503221
Emc3	Emc3	0.099230329006399
Dlx5	Dlx5	0.0987110171805067
Rpl32	Rpl32	0.097587592491601
Lig1	Lig1	0.0973236922798706
Arf6	Arf6	0.0972861227114362
Dnajc9	Dnajc9	0.0971709611866048
Cdk2ap1	Cdk2ap1	0.0970372411316823
Mrpl28	Mrpl28	0.0964017643272293
Fbxl14	Fbxl14	0.0958110467009447
Pabpc1	Pabpc1	0.0949041304374933
Hnrnpu	Hnrnpu	0.0945654830687594
Dhfr	Dhfr	0.0934285648196519
Nup133	Nup133	0.0932721419651417
Myl12a	Myl12a	0.0928283688749553
Cdca2	Cdca2	0.0922376779210619
Prex2	Prex2	0.0920002500329426
Rps26	Rps26	0.091887190411935
Jmjd1c	Jmjd1c	0.0917423676509544
Notch1	Notch1	0.0897263761859278
Fez1	Fez1	0.0892383087380702
Rpl8	Rpl8	0.0890912040401294
Rad54b	Rad54b	0.0890718555056598
Fbxo5	Fbxo5	0.08806276126844
Fubp1	Fubp1	0.0880441955403289
Tcea1	Tcea1	0.0876497053580274
Scoc	Scoc	0.0876141347249386
Fam89b	Fam89b	0.087220737208648
Psmb3	Psmb3	0.0856646286791438
Dcdc2b	Dcdc2b	0.0847711399276015
Phc3	Phc3	0.0839576577599233
Foxm1	Foxm1	0.083543664741098
Usp22	Usp22	0.0826405451730621
Eif3i	Eif3i	0.0815503097598262
X4933434E20Rik	X4933434E20Rik	0.080220038542796
Hnrnpk	Hnrnpk	0.0797249608703822
Trp53	Trp53	0.0791636972341228
Vrk1	Vrk1	0.0787645772375025
Hdgf	Hdgf	0.0785790865305016
Hnrnpa2b1	Hnrnpa2b1	0.0785160079405976
Ttc3	Ttc3	0.077983603144593
Hspd1	Hspd1	0.0773910568325404
Slbp	Slbp	0.0769747843495231
Usp14	Usp14	0.0753695252185952
Sars	Sars	0.0747811630004798
Hnrnpl	Hnrnpl	0.0742150216037816
Rpl41	Rpl41	0.0741272940178444
Ybx1	Ybx1	0.073411455109312
Top2b	Top2b	0.0731867545698212
Psmd14	Psmd14	0.0730584349569128
Ubl5	Ubl5	0.0730510299883746
Crmp1	Crmp1	0.0725623916604425
Rplp1	Rplp1	0.0722676398728596
Coro1c	Coro1c	0.0720966433409457
Tubb5	Tubb5	0.0717878384801652
Atpif1	Atpif1	0.0717391255023404
Syt11	Syt11	0.0717114246655946
Crebzf	Crebzf	0.0716417844802309
Gins1	Gins1	0.0715109736658593
Dlx6as1	Dlx6as1	0.0714818728504836
Taf9	Taf9	0.0714586011476807
Siva1	Siva1	0.0706851037642584
Cdk1	Cdk1	0.0696521030559212
Apoo	Apoo	0.0692638483125874
Dcun1d5	Dcun1d5	0.0684410918610669
Stip1	Stip1	0.0681340688848457
Prpf40a	Prpf40a	0.0681289353460657
Gtf2e2	Gtf2e2	0.0672315748483957
Sec23ip	Sec23ip	0.0670908658077768
Tead1	Tead1	0.0668682509480855
BC002163	BC002163	0.0667215898577032
Hif1a	Hif1a	0.0663733959760736
Mcmbp	Mcmbp	0.0661474279467059
Psma2	Psma2	0.0660162448300185
Hsp90ab1	Hsp90ab1	0.0652042615760242
Znf512b	Znf512b	0.064374768729231
Msi2	Msi2	0.0639485249982777
Bok	Bok	0.0634949660503521
Tpm3	Tpm3	0.0633403106026408
Grm3	Grm3	0.0629838776353165
Tpx2	Tpx2	0.0629052485515479
Dhx9	Dhx9	0.0626925168125182
Lnp	Lnp	0.062597041582523
Dstn	Dstn	0.06256028225605
X2700081O15Rik	X2700081O15Rik	0.0623768956447471
Arl8a	Arl8a	0.0623329334509558
Eif4g2	Eif4g2	0.0618398385742933
Hat1	Hat1	0.061786914982849
Idh3g	Idh3g	0.0615749182716032
Nsfl1c	Nsfl1c	0.0609799569337692
Acsl4	Acsl4	0.0607812583427354
Hmmr	Hmmr	0.0605319976854013
Dctn5	Dctn5	0.0604258098264742
Rpl23a	Rpl23a	0.0602831897028194
Pfn2	Pfn2	0.0602689941169757
Cdt1	Cdt1	0.0601430001722246
Smc5	Smc5	0.0600807371965934
Mtf2	Mtf2	0.0600493810661769
Mrpl12	Mrpl12	0.0595284126403497
Ampd3	Ampd3	0.0595178304182853
Nr2c1	Nr2c1	0.0595007944319156
Nup205	Nup205	0.0594705505128008
Mt3	Mt3	0.0590586375286175
Tmem14c	Tmem14c	0.0590226014346827
Snhg4	Snhg4	0.0588162425569339
Lsm6	Lsm6	0.0586292260953018
H2afy	H2afy	0.0584027937857143
Celf2	Celf2	0.0582184039213975
Hnrnpa0	Hnrnpa0	0.0580773331426701
Ccdc59	Ccdc59	0.0580142074750117
Rnpc3	Rnpc3	0.0577685552903694
Eif3c	Eif3c	0.0577352961721855
X0610009B22Rik	X0610009B22Rik	0.0572108792529226
Rps15a	Rps15a	0.0569911413728645
Tmbim6	Tmbim6	0.0569452964519046
Bsg	Bsg	0.0565017113438515
Zfp36l1	Zfp36l1	0.0561599140814531
Senp3	Senp3	0.055988474169838
Nup153	Nup153	0.0558824523391752
A430005L14Rik	A430005L14Rik	0.0553913291249943
Spc24	Spc24	0.0550592346697187
Gabarapl1	Gabarapl1	0.0548886971548003
Dctpp1	Dctpp1	0.0542500077501373
Neil3	Neil3	0.0539204039698636
Rpl37	Rpl37	0.0537986736218541
Polr2i	Polr2i	0.0537391716078448
Taf7	Taf7	0.0536118229056525
Stk17b	Stk17b	0.0535711888077405
Fam173a	Fam173a	0.0533458821845307
Gna11	Gna11	0.0533186465896206
Hspa5	Hspa5	0.0528734278289527
Eml5	Eml5	0.0528432968187706
Sde2	Sde2	0.0526732988526237
Fam98b	Fam98b	0.052583991115688
X2410002F23Rik	X2410002F23Rik	0.0524787897563868
Ccdc90b	Ccdc90b	0.0524395427737653
Ska2	Ska2	0.052394735338745
Mrpl20	Mrpl20	0.0522215999488824
Marcks	Marcks	0.0521859353551995
Slitrk2	Slitrk2	0.0520363920930838
Snw1	Snw1	0.0515961849543523
Ppp1ca	Ppp1ca	0.0514580112172932
Vimp	Vimp	0.0513279848601043
Kif2a	Kif2a	0.0510859935204537
Nasp	Nasp	0.0509206022099643
Ccdc88a	Ccdc88a	0.0508292439595493
Hnrnpd	Hnrnpd	0.0506204032087159
Ttc5	Ttc5	0.0505877215377525
Actb	Actb	0.0504007368669631
Nrxn1	Nrxn1	0.0501895253292448
Ptov1	Ptov1	0.0501487788803828
Sgol2	Sgol2	0.0501149130920944
Rb1cc1	Rb1cc1	0.0501100236980993
Ikzf5	Ikzf5	0.0500069539312634
Igfbp5	Igfbp5	0.0497540408915347
Atp1a2	Atp1a2	0.0494602783579535
Eif3l	Eif3l	0.0493919597564943
Pgap1	Pgap1	0.0489525959402483
Fam20b	Fam20b	0.0488594862626604
Lrrc58	Lrrc58	0.04884947214781
Cmss1	Cmss1	0.0487899061827928
Rpl24	Rpl24	0.0487548644654871
Ralbp1	Ralbp1	0.0486167671134814
Rps9	Rps9	0.0485655149327713
Rplp0	Rplp0	0.0481785572468907
Zfr	Zfr	0.0478964296002546
Cox7c	Cox7c	0.0475965819179711
Hip1	Hip1	0.0474803461489545
Tnpo1	Tnpo1	0.0473783556036787
Arf5	Arf5	0.0473583455635607
Stra13	Stra13	0.0473515624774938
Cisd2	Cisd2	0.0469107526527663
Mdh2	Mdh2	0.0467822905316005
Arl6ip1	Arl6ip1	0.0467136432504273
Cbx1	Cbx1	0.0466280729124968
Bcl11a	Bcl11a	0.04614784680825
Rpl4	Rpl4	0.046096915054714
Atp5g3	Atp5g3	0.0460543077448588
Hnrnpa3	Hnrnpa3	0.0456559241993988
Sh3bgrl	Sh3bgrl	0.0456405833184512
Eif4g1	Eif4g1	0.0455762846874032
Krtcap2	Krtcap2	0.045390800428363
Phip	Phip	0.0453112868850029
Eif3h	Eif3h	0.0451115536544531
Trib2	Trib2	0.0449723839275228
Csnk1a1	Csnk1a1	0.0448847617171473
Wsb1	Wsb1	0.0445956901732197
Tnfaip1	Tnfaip1	0.0445894338453038
Cbx5	Cbx5	0.0444096402674553
Cox17	Cox17	0.0442320489010407
Ccdc34	Ccdc34	0.0441912828920866
Mapk3	Mapk3	0.04408103419013
Zfp280c	Zfp280c	0.0439864339981283
Hmgn1	Hmgn1	0.0437819942804348
Tmx2	Tmx2	0.0437081760418962
Grik2	Grik2	0.0435796259598875
Bub1	Bub1	0.0435761938105453
Ccdc25	Ccdc25	0.0433953784739756
Dek	Dek	0.0433790947819439
Haus5	Haus5	0.04327035606791
Acin1	Acin1	0.0432057732983195
Kif3a	Kif3a	0.043092373048613
Ywhab	Ywhab	0.0429781586000755
Fam111a	Fam111a	0.0429660532286544
Rnf122	Rnf122	0.0426979494819814
Zc3h15	Zc3h15	0.0424732220834672
Baz1b	Baz1b	0.0422576980519219
Hnrnpul2	Hnrnpul2	0.0421589640512254
Ubc	Ubc	0.0418683772428238
Wdr43	Wdr43	0.0417730011807465
Arhgef12	Arhgef12	0.0416959664187325
Adcyap1r1	Adcyap1r1	0.0415728185596232
Snrnp25	Snrnp25	0.0415129790232809
Rbmx	Rbmx	0.0415061384011836
Psma5	Psma5	0.0414962825138806
Cmpk1	Cmpk1	0.0414405184144609
Ubtf	Ubtf	0.0410609958467046
Rpl5	Rpl5	0.0409756705512758
Hnrnpr	Hnrnpr	0.0405371248814233
Rps23	Rps23	0.0404291442517675
Usp7	Usp7	0.0404014039961553
Lrrfip1	Lrrfip1	0.0403710342179348
Arpp19	Arpp19	0.040093346974307
Frmd4b	Frmd4b	0.0398811717236898
Eif5a	Eif5a	0.0398442181733937
Cenpj	Cenpj	0.0398365848640071
Kif21a	Kif21a	0.0397625726863359
Tcf25	Tcf25	0.0397264141288347
Gpr37l1	Gpr37l1	0.0397240483991231
Elavl4	Elavl4	0.0395800043351938
Kars	Kars	0.0395081884835373
Mtmr4	Mtmr4	0.0394933584288583
Bcap31	Bcap31	0.0393833791522593
Psmd6	Psmd6	0.0391135454648038
Vamp3	Vamp3	0.0390896345542415
March5	March5	0.039040443594845
Pkm	Pkm	0.0389310741226037
Rpl7	Rpl7	0.0388363105075383
Gnl2	Gnl2	0.0387849890205025
Atp5e	Atp5e	0.0384623794114811
Hepacam	Hepacam	0.0384426956738215
Rpl36al	Rpl36al	0.0381553694580615
Celf1	Celf1	0.0381142176828438
Ndufa11	Ndufa11	0.0381095699289606
Tomm7	Tomm7	0.0375323147065384
X2410015M20Rik	X2410015M20Rik	0.0372378194973763
Nsa2	Nsa2	0.0371751500507359
Mta2	Mta2	0.0371181665237626
X9330020H09Rik	X9330020H09Rik	0.0371154035060178
Nup43	Nup43	0.0369807822475763
Arid4b	Arid4b	0.0368976684267008
Rbm26	Rbm26	0.0367490485248822
Cenpm	Cenpm	0.0367232654095534
Mki67	Mki67	0.036524644528907
X3110043O21Rik	X3110043O21Rik	0.0364930641608614
Gtf2b	Gtf2b	0.0364238527910974
Rhobtb3	Rhobtb3	0.0363245587268262
Asph	Asph	0.0362427521697204
Fnbp1l	Fnbp1l	0.0361752911773577
Ndufb10	Ndufb10	0.0361013013783444
Ciao1	Ciao1	0.0358750548259572
Arih2	Arih2	0.0356299248912983
Pan3	Pan3	0.0356176212833407
Bex2	Bex2	0.0355216766219864
Hddc2	Hddc2	0.0354290317262312
Abracl	Abracl	0.0353753926359307
Sox2ot	Sox2ot	0.035250830808855
Tceb2	Tceb2	0.0352112018941109
Npas3	Npas3	0.0351845453403275
Smndc1	Smndc1	0.0351507077499034
Ptpn4	Ptpn4	0.0349939910562359
Pcmtd2	Pcmtd2	0.0349647260192661
Asxl1	Asxl1	0.03483790585562
Mrpl49	Mrpl49	0.0347924938385287
Prdx6	Prdx6	0.0347771496677423
Rpn2	Rpn2	0.0347054903366983
Pikfyve	Pikfyve	0.034463458548293
Ap1g1	Ap1g1	0.034350369665591
Prmt1	Prmt1	0.0343202881497825
Ostc	Ostc	0.0343177388268314
Ddhd1	Ddhd1	0.0341824868822257
Lbr	Lbr	0.0340002549522472
Phc1	Phc1	0.0338463386431073
Uba5	Uba5	0.0337536469599583
Adam10	Adam10	0.0335824850186042
Fam92a	Fam92a	0.0334204469866287
Rpp21	Rpp21	0.0333866282596827
Mdk	Mdk	0.0333559147390174
Sec11a	Sec11a	0.0333420439790982
Prr11	Prr11	0.0333347457336907
Agpat1	Agpat1	0.0333029247207321
Cenpl	Cenpl	0.0329755330088087
