var	rel.inf
Ccnd2	Ccnd2	4.78388999984728
Gm13826	Gm13826	4.41293996077463
Tmsb4x	Tmsb4x	4.40433968279237
Slc1a2	Slc1a2	4.28073891665131
Gja1	Gja1	3.66647031116896
Clu	Clu	2.90781607237502
Nono	Nono	2.43872825006619
Plp1	Plp1	2.31941653943108
Myef2	Myef2	1.77119431424984
Eef1a1	Eef1a1	1.39248809240404
Rpa1	Rpa1	1.26805649036584
Aldoc	Aldoc	1.08773028539994
Prc1	Prc1	1.02154457853931
Dlx2	Dlx2	0.931698948788069
Rps11	Rps11	0.816470146126645
Hnrnpm	Hnrnpm	0.815760106039542
Dlx6as1	Dlx6as1	0.806717358359057
Tubb5	Tubb5	0.628242392207033
Rpl32	Rpl32	0.607351376082337
Skil	Skil	0.581911579081988
Mfap2	Mfap2	0.575256355362653
Pfn2	Pfn2	0.568408516058545
Cbx3	Cbx3	0.560709165307858
Nras	Nras	0.536391105268978
Bcan	Bcan	0.530690004011417
Hmgb2	Hmgb2	0.513703269233253
Nuf2	Nuf2	0.496582708029646
Hist1h4d	Hist1h4d	0.456453573961216
Pdcd4	Pdcd4	0.440240902242153
Ndufs6	Ndufs6	0.425300131892129
Ccdc80	Ccdc80	0.419486123947907
Wdr77	Wdr77	0.389022911117188
Timm21	Timm21	0.376686434434742
X0610010K14Rik	X0610010K14Rik	0.373283270603333
Myo1b	Myo1b	0.369324822816718
Banf1	Banf1	0.35890379930646
Bola2	Bola2	0.357456841306114
Dbi	Dbi	0.355655052659933
Dcx	Dcx	0.353065433102964
Rps3	Rps3	0.333614165325924
Kif23	Kif23	0.333044159931624
Psma3	Psma3	0.328673538120431
Fam60a	Fam60a	0.322837583545148
Igfbp5	Igfbp5	0.31255800866326
Uhrf1	Uhrf1	0.302854903271631
Igfbpl1	Igfbpl1	0.301272581925045
Idh1	Idh1	0.298618895759671
Eif4a1	Eif4a1	0.297030979035398
Nsmce1	Nsmce1	0.294975939774919
Rpl37a	Rpl37a	0.285734062693921
Tcf4	Tcf4	0.280810866730754
Birc5	Birc5	0.280580935569268
Rps21	Rps21	0.280494685272288
Ptma	Ptma	0.272684286370004
Ankfy1	Ankfy1	0.271589710286398
Htra1	Htra1	0.269647892110777
Gbf1	Gbf1	0.268813914132617
Rpl4	Rpl4	0.262158944573723
Syncrip	Syncrip	0.260893550377906
Rpl35	Rpl35	0.260886129737975
Ndufa12	Ndufa12	0.249990769826678
Lsm12	Lsm12	0.244766801999646
Zwilch	Zwilch	0.241763665333181
Pola1	Pola1	0.241450410179395
Anks1	Anks1	0.238969694758579
Nrxn3	Nrxn3	0.238403349496569
Malat1	Malat1	0.237445957356312
Apoe	Apoe	0.23497472924298
Ubc	Ubc	0.231245627353044
Set	Set	0.229905064451119
Dut	Dut	0.222750305981745
Rpl35a	Rpl35a	0.210867872596443
Cdk2ap1	Cdk2ap1	0.209692254496687
Dctpp1	Dctpp1	0.208323582647381
Cox6a1	Cox6a1	0.203901018321626
Gm6548	Gm6548	0.201495986302429
Kcnc1	Kcnc1	0.194631612755438
Nucks1	Nucks1	0.193787705834845
