var	rel.inf
Clu	Clu	3.83873692139146
Nono	Nono	3.34699606471559
Dlx2	Dlx2	3.34240007159
Rpl41	Rpl41	2.64563516642993
H3f3b	H3f3b	2.28352540318818
Jag1	Jag1	2.10566404935334
Gm13826	Gm13826	1.79075843850076
Malat1	Malat1	1.40410379752496
Marcks	Marcks	1.39873524536202
Tubb5	Tubb5	1.36220070483858
Fam3c	Fam3c	1.19482171915726
Dcx	Dcx	1.14395626075357
Htra1	Htra1	1.05664598225622
Eef1a1	Eef1a1	1.01952921820402
Bub1b	Bub1b	1.00516672283021
Zfp36l2	Zfp36l2	0.948646203526211
Rps26	Rps26	0.821915438052587
Tmsb4x	Tmsb4x	0.803447605989672
Ccdc25	Ccdc25	0.733795255242754
Fxr1	Fxr1	0.608009944239056
Kpna2	Kpna2	0.604882064105272
Ccnd2	Ccnd2	0.58992702659135
Nrxn3	Nrxn3	0.575042204262554
Actb	Actb	0.556622456485902
Serf2	Serf2	0.51923693825241
Sox11	Sox11	0.504026017257612
Srsf7	Srsf7	0.492024470636139
Aurkb	Aurkb	0.489493285554148
Zwilch	Zwilch	0.488366671826573
Ckap5	Ckap5	0.478714643335966
Ptma	Ptma	0.476320986485024
Ppap2b	Ppap2b	0.454616181440564
Rps3	Rps3	0.44743678044729
Rpl18a	Rpl18a	0.432047140814111
Hmgn1	Hmgn1	0.429483480005758
Dlx6as1	Dlx6as1	0.423921854642363
Psma3	Psma3	0.407275066796475
Gja1	Gja1	0.405709827500021
Plp1	Plp1	0.405273658933744
Ubb	Ubb	0.401910015713939
Golm1	Golm1	0.382124031725916
Eny2	Eny2	0.379096289639743
Asf1a	Asf1a	0.378872087044321
Myo1b	Myo1b	0.371695982197269
Ntm	Ntm	0.35457236778721
Dcaf13	Dcaf13	0.344356939330707
Pbk	Pbk	0.332493265342555
Aspm	Aspm	0.332106070708642
Gm5148	Gm5148	0.329007641005396
Cdk1	Cdk1	0.327686075439225
Tpx2	Tpx2	0.325613747725921
Fam89b	Fam89b	0.325448224347081
Map3k1	Map3k1	0.314437074887622
Dpysl2	Dpysl2	0.312073621910521
Vezf1	Vezf1	0.310894603623251
Plgrkt	Plgrkt	0.305904165489091
Gas5	Gas5	0.305371928457904
Csde1	Csde1	0.300222889809375
Exosc8	Exosc8	0.296303761791782
Eif4a1	Eif4a1	0.29591832617342
Mis18bp1	Mis18bp1	0.295736958225338
Bcan	Bcan	0.293846390510591
Rps24	Rps24	0.29075208965565
Gas1	Gas1	0.289045729370174
Nop58	Nop58	0.28400698895014
Krt10	Krt10	0.2780710029665
Coro1c	Coro1c	0.277862233078527
Ranbp2	Ranbp2	0.277703403329664
Rpl32	Rpl32	0.2745584529936
Rpl39	Rpl39	0.259144094961078
Mrpl42	Mrpl42	0.258342216398033
Ankrd13c	Ankrd13c	0.253798557728591
Mt1	Mt1	0.242173230364807
Ywhab	Ywhab	0.242149609586875
Gm1821	Gm1821	0.239859652688306
Efha2	Efha2	0.238621457875858
Cacul1	Cacul1	0.238096389675002
Gna11	Gna11	0.236500907075027
Slbp	Slbp	0.232378147380538
