var	rel.inf
Clu	Clu	15.0123817476789
X0610010K14Rik	X0610010K14Rik	2.21046559680117
Nono	Nono	1.84235446227364
Gm13826	Gm13826	1.83984765431625
Aldoc	Aldoc	1.83351733423444
Rps25	Rps25	1.53952252694828
Actb	Actb	1.27195348084795
Rnps1	Rnps1	1.27144567517522
Slc1a2	Slc1a2	1.2314863711114
Napa	Napa	1.04602444431617
Dll1	Dll1	0.83147815359679
Klf13	Klf13	0.728618087273449
Apoe	Apoe	0.690775557346593
Tpx2	Tpx2	0.670203536712962
Fabp7	Fabp7	0.654434152501749
Mettl9	Mettl9	0.648919348927359
Wdr60	Wdr60	0.607645931215358
Tmsb4x	Tmsb4x	0.59991467023607
Ccnd2	Ccnd2	0.599381901389641
Ndufs6	Ndufs6	0.575035237638857
Jag1	Jag1	0.546856032376029
Mfap2	Mfap2	0.538366281324309
Igfbpl1	Igfbpl1	0.529113492776443
Prmt5	Prmt5	0.514393216545355
Dek	Dek	0.504561807288717
Nup153	Nup153	0.499871478011415
Sox11	Sox11	0.494717143748439
Dlx1	Dlx1	0.491848319339135
Rps3a1	Rps3a1	0.485685327005073
Ncald	Ncald	0.483748472289281
Eif4a1	Eif4a1	0.480264425895867
Cfl1	Cfl1	0.448614529561718
Mrpl15	Mrpl15	0.446209259097353
Ier3ip1	Ier3ip1	0.413420248910601
Nras	Nras	0.412914818797541
Cenpp	Cenpp	0.409567182175681
Dpysl2	Dpysl2	0.408536597109266
Mms22l	Mms22l	0.406545563027118
Rps14	Rps14	0.402769392349717
Dctpp1	Dctpp1	0.398900701539728
Ankrd13c	Ankrd13c	0.369030505638001
Mdh2	Mdh2	0.363715875880642
Utrn	Utrn	0.35167242231754
Larp1	Larp1	0.343921811444085
Larp7	Larp7	0.337115724064268
Smc2	Smc2	0.336887158895845
Cox7a2	Cox7a2	0.333228968690942
Topbp1	Topbp1	0.32262713589643
Ywhae	Ywhae	0.317078417347891
Grm3	Grm3	0.316141775776843
Syncrip	Syncrip	0.304087694522905
Canx	Canx	0.302795801309437
Cbs	Cbs	0.301332423736212
Ptma	Ptma	0.294701894976235
Gadd45g	Gadd45g	0.288044534232988
Tnpo1	Tnpo1	0.281991034476743
Sox4	Sox4	0.280291135820877
Pdia4	Pdia4	0.279609499177489
Glul	Glul	0.279253483831379
Rpl41	Rpl41	0.274864498924805
Ptges3	Ptges3	0.272596435376666
Hspa5	Hspa5	0.270111750506239
Notch1	Notch1	0.267636776350231
Myef2	Myef2	0.263865844025625
Cct3	Cct3	0.263274976788191
Sephs1	Sephs1	0.262809276381024
Dlx2	Dlx2	0.252391953728188
Son	Son	0.252224195298998
Paics	Paics	0.248941026569726
Cd9	Cd9	0.244802244858315
Mrfap1	Mrfap1	0.243310026580026
Ppp1ca	Ppp1ca	0.241627806074879
Marcks	Marcks	0.236118266902784
Gja1	Gja1	0.233554560243074
Malat1	Malat1	0.23169551525809
Eef1a1	Eef1a1	0.227868719476134
Ncam1	Ncam1	0.226282299407659
Clcn7	Clcn7	0.221702735446486
Bcan	Bcan	0.218772836632686
Mt1	Mt1	0.204565360610387
Fcf1	Fcf1	0.204046193781407
Bcl7b	Bcl7b	0.196443437281339
Calm2	Calm2	0.191890302668641
Nrxn3	Nrxn3	0.185763274776217
Pdcd4	Pdcd4	0.185063462658811
Hsp90ab1	Hsp90ab1	0.18398374484834
Snrpb	Snrpb	0.180465599350104
Cks2	Cks2	0.178091809265599
Rps29	Rps29	0.177877701963158
Hnrnpd	Hnrnpd	0.172426491786756
Ncl	Ncl	0.172265097752237
Rps19	Rps19	0.171562088828322
Gm5148	Gm5148	0.169927791865843
Bcl11a	Bcl11a	0.168085613398902
Dnajc9	Dnajc9	0.166102235309489
Fos	Fos	0.165415179771283
Ndufa4	Ndufa4	0.158121408077176
Fam3c	Fam3c	0.157854725462234
Ilf3	Ilf3	0.156892193003949
Magi1	Magi1	0.156118775556525
Arf6	Arf6	0.154450579902389
Plp1	Plp1	0.152970315908036
Timeless	Timeless	0.152238975443198
Pou2f1	Pou2f1	0.151159392163648
Ndufb11	Ndufb11	0.150549267343505
Rtn1	Rtn1	0.147359471304684
Hmgn1	Hmgn1	0.145107239150335
Ptp4a2	Ptp4a2	0.14459958873519
Ncbp1	Ncbp1	0.142760145601578
Tceb1	Tceb1	0.142608934655821
Nsfl1c	Nsfl1c	0.137367962541094
Esco2	Esco2	0.137196560524725
Cenpw	Cenpw	0.136411519936988
Prdx2	Prdx2	0.136309512275904
Banf1	Banf1	0.134592392657732
Eif4e	Eif4e	0.133636481682888
Usp10	Usp10	0.132921480122912
Hmgb1	Hmgb1	0.13208794056275
Mir682	Mir682	0.131612511440318
Set	Set	0.131263754939746
Cep57	Cep57	0.131144060650388
Itpa	Itpa	0.131023794248982
B3gnt5	B3gnt5	0.130648383409372
Atp6v1g1	Atp6v1g1	0.13041568521794
Dhx15	Dhx15	0.127230796467036
Zfp36l1	Zfp36l1	0.127221464647037
Atf4	Atf4	0.126760724352439
Mllt4	Mllt4	0.125847619877459
Bmpr1a	Bmpr1a	0.125529275661003
Eif3a	Eif3a	0.125110075035665
Rn45s	Rn45s	0.123985149487276
Slc1a3	Slc1a3	0.123395390768737
Nfib	Nfib	0.122316187637883
Gsk3b	Gsk3b	0.121722172739275
Ndufb4	Ndufb4	0.121549052112892
Sdc2	Sdc2	0.119360556971457
Fnbp1l	Fnbp1l	0.11901463203846
Zfp326	Zfp326	0.118879684904596
Hmgn2	Hmgn2	0.118637136789532
Gatad2b	Gatad2b	0.117143189947133
Dhfr	Dhfr	0.11581905346019
Map4k4	Map4k4	0.115092206523229
Bcap31	Bcap31	0.114503556720136
Parp1	Parp1	0.114208711076949
Ssr1	Ssr1	0.114153822498627
Ddr1	Ddr1	0.113171381477653
Cct5	Cct5	0.113069164147903
Mcm4	Mcm4	0.111842155129532
Cggbp1	Cggbp1	0.110706681167579
Tubb2b	Tubb2b	0.1095502137903
Fez1	Fez1	0.1091785685404
Mphosph8	Mphosph8	0.108943104022073
Kpna2	Kpna2	0.10765913060604
Dcx	Dcx	0.107157332995823
Phf5a	Phf5a	0.106396797452237
Ptbp2	Ptbp2	0.104646373788646
Cox6c	Cox6c	0.104455378050973
Rbbp7	Rbbp7	0.102971656386096
Rpl35	Rpl35	0.0999808537673433
Rpl7	Rpl7	0.0994173841952989
Tsc22d2	Tsc22d2	0.0993579298224554
Acsl3	Acsl3	0.0993281477773689
Fam20b	Fam20b	0.0975640527924015
Phf6	Phf6	0.0975599601335956
Cbx3	Cbx3	0.0959104530434047
Coro1c	Coro1c	0.095727305188963
Cd2bp2	Cd2bp2	0.0950097396610968
Fam89b	Fam89b	0.0945169986649907
Urod	Urod	0.0944123768162706
Ybx1	Ybx1	0.0943345222887886
Xrcc5	Xrcc5	0.0940779760211706
