var	rel.inf
Clu	Clu	5.14955651607883
Mt3	Mt3	4.73684510565804
Poldip3	Poldip3	3.19212251186124
Clasp2	Clasp2	2.274849658785
Ccnd2	Ccnd2	2.14391814598907
Sox11	Sox11	1.85486634126914
Malat1	Malat1	1.82179723603057
Son	Son	1.67344839350264
Rpa1	Rpa1	1.54289679827501
Plp1	Plp1	1.52931124555733
Aldoc	Aldoc	1.02198083517171
Mir682	Mir682	1.00374196662852
Jag1	Jag1	1.00064616547763
Ptma	Ptma	0.932161937150174
Tpx2	Tpx2	0.906654192285748
Dhfr	Dhfr	0.853431128211469
Gja1	Gja1	0.765299755910214
Skil	Skil	0.750167370562401
Rnps1	Rnps1	0.717925146367746
Slc1a2	Slc1a2	0.677565193287626
H3f3b	H3f3b	0.67278738770525
Cst3	Cst3	0.657478600670426
Hnrnpm	Hnrnpm	0.653166132467687
Htra1	Htra1	0.650228658630155
Eef1a1	Eef1a1	0.649709248182589
Grsf1	Grsf1	0.644149557063268
Rpl41	Rpl41	0.5936639895455
Brd3	Brd3	0.582029461849885
Psma3	Psma3	0.527154133366038
Tead1	Tead1	0.510087577446606
Pan3	Pan3	0.48549749760215
Ywhah	Ywhah	0.451725731032722
Exosc8	Exosc8	0.448913761264303
Nrxn3	Nrxn3	0.444238640111619
Dlx6as1	Dlx6as1	0.443547161191181
Tmsb4x	Tmsb4x	0.433681460717179
Rpl32	Rpl32	0.433185106889249
Myh9	Myh9	0.424018460673135
Pdcd4	Pdcd4	0.416758796470784
Gm5148	Gm5148	0.403700870327703
Dcx	Dcx	0.375633674276701
G3bp2	G3bp2	0.367626370788903
Cep70	Cep70	0.366836866960014
Arf6	Arf6	0.353488896780037
Dhx30	Dhx30	0.349394841635729
Igfbpl1	Igfbpl1	0.34490313193978
Slc3a2	Slc3a2	0.341625481406035
Nup153	Nup153	0.338342573866102
Banf1	Banf1	0.331496928813544
Miat	Miat	0.327399841201549
Scg5	Scg5	0.32596488603252
X2810417H13Rik	X2810417H13Rik	0.322732051329158
Mt1	Mt1	0.313103003660459
Napa	Napa	0.302595132086399
Nono	Nono	0.302153885080311
Ddx39b	Ddx39b	0.30161416148417
Eif4a1	Eif4a1	0.301239197818935
Kdm5a	Kdm5a	0.296651812158923
Rpa3	Rpa3	0.296392778610502
Cd63	Cd63	0.289195438481922
Fam96b	Fam96b	0.284935554058641
Nde1	Nde1	0.283173851776777
Ncl	Ncl	0.283063261159163
Itpa	Itpa	0.27504981456868
Ipo5	Ipo5	0.27288688135067
Thoc7	Thoc7	0.269101237558121
Marcks	Marcks	0.266158987158773
Stmn1	Stmn1	0.265484786727579
Litaf	Litaf	0.255952400726914
Cd81	Cd81	0.250181832901352
Psmd2	Psmd2	0.249537701185464
Hnrnpab	Hnrnpab	0.248553239877549
Eif4g2	Eif4g2	0.247132575741708
Gpm6b	Gpm6b	0.246338184603122
Gas1	Gas1	0.241044788821888
Cenpf	Cenpf	0.235652288206177
Rmst	Rmst	0.235310339844079
Vma21	Vma21	0.234840406692051
Cnot1	Cnot1	0.232392081540725
Zfp367	Zfp367	0.224509801950947
Sumo2	Sumo2	0.221146355431093
Dek	Dek	0.219314335407718
Id2	Id2	0.216574533343599
Tnpo1	Tnpo1	0.212585242032965
Bcan	Bcan	0.210608261373161
Phf6	Phf6	0.210085720708882
Snw1	Snw1	0.20356709781605
Arhgap21	Arhgap21	0.19999799936726
Ppp3r1	Ppp3r1	0.197639055720578
Flrt2	Flrt2	0.188841616661999
Cnbp	Cnbp	0.187432998415012
Myo1b	Myo1b	0.186371306160596
Rpl22l1	Rpl22l1	0.185554778421943
Cfl1	Cfl1	0.18553503895453
Znrd1	Znrd1	0.184169898734971
Ppia	Ppia	0.181695406190558
Gm6402	Gm6402	0.179154386072948
Hmgn1	Hmgn1	0.177821474615763
Lig1	Lig1	0.177041827120095
X2900092D14Rik	X2900092D14Rik	0.176979743757295
Fam89b	Fam89b	0.175554554119661
Rpl36al	Rpl36al	0.173556438586093
Egfr	Egfr	0.17183653718702
Cox7a2	Cox7a2	0.169674322798608
Usp22	Usp22	0.166575721737427
Fam103a1	Fam103a1	0.165343738453557
Brd4	Brd4	0.157873017891467
Ppdpf	Ppdpf	0.155820804128585
Nup37	Nup37	0.154598658440933
Inpp5f	Inpp5f	0.15341630686631
Gm6654	Gm6654	0.152753298675711
Etv5	Etv5	0.149880476198578
Gm13826	Gm13826	0.147208075869206
Rps5	Rps5	0.145522713570631
Tex9	Tex9	0.142029198179467
Cenpj	Cenpj	0.140012248847276
Rpl39	Rpl39	0.137053260214492
Csnk2a2	Csnk2a2	0.135229238931412
U2af2	U2af2	0.135203323398196
Celf2	Celf2	0.133115419755428
Hnrnpa0	Hnrnpa0	0.132563859096951
Rttn	Rttn	0.130937866283942
Orc4	Orc4	0.13074484813528
Nras	Nras	0.130721278487658
Nolc1	Nolc1	0.130380331519298
Bmpr1a	Bmpr1a	0.128858847171946
Cenpa	Cenpa	0.12861398056249
Rasa1	Rasa1	0.128553813011216
Selk	Selk	0.127580950992834
Coro1c	Coro1c	0.126933017854912
Abhd12	Abhd12	0.125808787613618
Fabp7	Fabp7	0.125314011892124
Rpl23a	Rpl23a	0.123996509973666
Cldn10	Cldn10	0.123845462324475
Gm15421	Gm15421	0.122989302635304
Dut	Dut	0.122847882131925
Bsg	Bsg	0.121953516441223
Nudt21	Nudt21	0.121078586571147
Smarce1	Smarce1	0.119032894116452
Rrm2	Rrm2	0.118667582607647
Epha4	Epha4	0.118601550844147
Atp2b2	Atp2b2	0.11827527946653
X2610203C20Rik	X2610203C20Rik	0.117830553352526
B3gnt5	B3gnt5	0.116833375438939
Btg1	Btg1	0.116639238437478
Rps20	Rps20	0.116356299549634
Hyou1	Hyou1	0.115713828031737
Foxm1	Foxm1	0.115660026571545
Usp37	Usp37	0.11471554628327
Slc25a4	Slc25a4	0.112885713043794
Gt.ROSA.26Sor	Gt.ROSA.26Sor	0.112699935186716
Tuba1b	Tuba1b	0.110777158353249
Fam3c	Fam3c	0.110077826027543
Ubl4	Ubl4	0.109947173600439
Gtpbp4	Gtpbp4	0.109897886918561
Ythdf2	Ythdf2	0.109277245694861
Ergic2	Ergic2	0.109008372665574
Tmed9	Tmed9	0.108434398776697
Rnf122	Rnf122	0.108275519523998
Higd1a	Higd1a	0.108172845034809
Cenpw	Cenpw	0.107870063090311
Gm6548	Gm6548	0.106744196050721
Mfap2	Mfap2	0.106414919868204
Dlx2	Dlx2	0.105872978297087
Egr1	Egr1	0.103901724911999
Mcm7	Mcm7	0.103868995245269
Dpysl2	Dpysl2	0.103544021336568
Tomm22	Tomm22	0.10344243794799
Coq7	Coq7	0.103000190532321
Ran	Ran	0.102955842963962
Atp5o	Atp5o	0.102585280156501
Psip1	Psip1	0.101250118658411
Birc5	Birc5	0.101152939829084
Zfp36l1	Zfp36l1	0.100380956715873
Cyfip1	Cyfip1	0.0999858124700565
Slc1a3	Slc1a3	0.0969914881296128
Manf	Manf	0.096705335882586
Picalm	Picalm	0.0964644106244044
Wdr60	Wdr60	0.0961925567110681
Set	Set	0.0960123232021968
Aspm	Aspm	0.09544229793469
Ntm	Ntm	0.0947750070266238
X0610007P14Rik	X0610007P14Rik	0.094330872889759
Ccnc	Ccnc	0.0941233144039235
Alg11	Alg11	0.0938279561888941
Arid1a	Arid1a	0.0922948294071075
Cnpy2	Cnpy2	0.0921158969342855
Crmp1	Crmp1	0.0918250427214252
Nucks1	Nucks1	0.0912526733226742
Gabarapl1	Gabarapl1	0.0904608566815236
Tuba1c	Tuba1c	0.0895705117287702
