var	rel.inf
Clu	Clu	11.3970112634211
Ccnd2	Ccnd2	2.70152912640878
Htra1	Htra1	2.35473963272122
Dlx1	Dlx1	1.73678694468392
Tmsb4x	Tmsb4x	1.72030227388347
Miat	Miat	1.58547819176799
Tuba1c	Tuba1c	1.4593967856145
Gja1	Gja1	1.45334037445415
Fam89b	Fam89b	1.16783431561821
Nono	Nono	1.04361138927988
Rps8	Rps8	0.990128750049124
Wdr76	Wdr76	0.9223739656589
Bzw1	Bzw1	0.908871945011198
Ccdc88a	Ccdc88a	0.842809258957784
Nrxn3	Nrxn3	0.809249320257266
Igfbpl1	Igfbpl1	0.794835662976768
Pcbp1	Pcbp1	0.787553463891631
Gria2	Gria2	0.772502046166264
Igfbp5	Igfbp5	0.758460966282595
Lsm2	Lsm2	0.753118600049602
Sfrs18	Sfrs18	0.741365548887893
Tardbp	Tardbp	0.670367409772542
Jag1	Jag1	0.637017580666904
Calm2	Calm2	0.589815203855306
Rnps1	Rnps1	0.580409253505652
Tpm3	Tpm3	0.558197563175364
X2610316D01Rik	X2610316D01Rik	0.528320098922128
Hnrnpm	Hnrnpm	0.51524984551701
Rps25	Rps25	0.512089975617277
Actb	Actb	0.507230871329453
Rpl32	Rpl32	0.506439897049657
Cox7a2	Cox7a2	0.484907442512169
Cenpw	Cenpw	0.482748813374004
Taldo1	Taldo1	0.479982531822106
Eef1a1	Eef1a1	0.473515677556073
Skil	Skil	0.472126223055538
Phf6	Phf6	0.468642275677771
Dpysl2	Dpysl2	0.447460843864494
Topbp1	Topbp1	0.439477213688954
Eif3m	Eif3m	0.423010525420378
Fez1	Fez1	0.421469100622928
Dek	Dek	0.412402432134941
Tmem208	Tmem208	0.412288159953899
Cbx3	Cbx3	0.402218396577412
H3f3b	H3f3b	0.390923156775952
Sumo2	Sumo2	0.386637214550006
Ntm	Ntm	0.366033199171057
Gm1821	Gm1821	0.361380524689943
Rbm45	Rbm45	0.35313842440814
Bex4	Bex4	0.353048974114907
X2700094K13Rik	X2700094K13Rik	0.343940411815678
Ptma	Ptma	0.329695488561364
Ube2k	Ube2k	0.32449035596627
Gm13826	Gm13826	0.324115603846441
Efha2	Efha2	0.320253077929024
Hmgn1	Hmgn1	0.300565611470809
Sik1	Sik1	0.297284455538692
Ybx1	Ybx1	0.275003623892252
Slbp	Slbp	0.273674999786275
Snrpb	Snrpb	0.272149089174919
Poldip3	Poldip3	0.264656752758825
Dlx5	Dlx5	0.264095967493711
Fkbp1a	Fkbp1a	0.260631080399286
Rrm1	Rrm1	0.260105971461824
Mettl9	Mettl9	0.257448983871767
Zfp36l1	Zfp36l1	0.255685889429953
Fabp7	Fabp7	0.248140251917551
Cenph	Cenph	0.245674571476128
Psmb1	Psmb1	0.24556435116942
Dlx2	Dlx2	0.244762216095448
Rps15a.ps6	Rps15a.ps6	0.24437655120044
Dimt1	Dimt1	0.244323436554792
Aspm	Aspm	0.240391076029598
Polr3h	Polr3h	0.236753991933283
Marcks	Marcks	0.235986127890076
Rpl39	Rpl39	0.233332297834197
Smc3	Smc3	0.230941605517676
Zfp148	Zfp148	0.22930825337913
Nasp	Nasp	0.226332884221024
Magi1	Magi1	0.223655172231372
Dlx6as1	Dlx6as1	0.221765810649044
Cfl1	Cfl1	0.22036531019122
Set	Set	0.216828958522258
Stk3	Stk3	0.214130240870688
Ppap2b	Ppap2b	0.212711380478015
Frg1	Frg1	0.205064571387054
Tmem57	Tmem57	0.204208712300045
Eif5a	Eif5a	0.203925374613014
Rpl23a	Rpl23a	0.197974617255915
Agps	Agps	0.194247830714177
Krt10	Krt10	0.190371360187294
Zfp207	Zfp207	0.189915644716562
Tead2	Tead2	0.187487096209193
Bub1b	Bub1b	0.186835790898734
Dcx	Dcx	0.18373618219675
Atp8a1	Atp8a1	0.180465548644823
Ppp1ca	Ppp1ca	0.180108270879824
Pola1	Pola1	0.178177035340517
Slc25a5	Slc25a5	0.178139854351115
Slc25a4	Slc25a4	0.177074090628649
Krtcap2	Krtcap2	0.176729365123784
Park7	Park7	0.176324933405121
Ostc	Ostc	0.173981541092823
Clasp1	Clasp1	0.171743525778007
Commd2	Commd2	0.165575159560811
Ascl1	Ascl1	0.165426784795244
Mir682	Mir682	0.161933086892406
Nup210	Nup210	0.158736066675023
Tra2b	Tra2b	0.158510592169882
Taf7	Taf7	0.157743986860725
Rrp1	Rrp1	0.157617790897932
Ptges3	Ptges3	0.156946827901982
Ints4	Ints4	0.15620314817853
Rps24	Rps24	0.1554284166762
Dut	Dut	0.152054652695031
Myo1b	Myo1b	0.149790968690227
Ndufa4	Ndufa4	0.149506773458279
Bsg	Bsg	0.145974296667327
Rpl35	Rpl35	0.145515137907031
Dcun1d5	Dcun1d5	0.14535361677284
Ubb	Ubb	0.144430589426382
Wbp5	Wbp5	0.141681111681328
Ddhd2	Ddhd2	0.138707551904071
Fmr1	Fmr1	0.137156573285025
Apip	Apip	0.134041121419796
Elavl3	Elavl3	0.132427200414305
Sparcl1	Sparcl1	0.131501036409281
Slc25a3	Slc25a3	0.131219243089558
Srrm2	Srrm2	0.131158935234314
Lhx2	Lhx2	0.130040721305386
Abracl	Abracl	0.129390384204831
X4933434E20Rik	X4933434E20Rik	0.127231103145822
Ankrd13c	Ankrd13c	0.124564557747176
Rsl1d1	Rsl1d1	0.12376415918624
Bptf	Bptf	0.121660852672818
Pdcd4	Pdcd4	0.121232689300129
Mt3	Mt3	0.120797545620639
Siva1	Siva1	0.120302893253488
Tubb5	Tubb5	0.1201311998516
Slc1a2	Slc1a2	0.11934141674221
Fos	Fos	0.119189274860973
Vcp	Vcp	0.118049662296041
Hmgb1	Hmgb1	0.117997653272837
Smim15	Smim15	0.116321154885619
Brd3	Brd3	0.115525717288315
Hsp90ab1	Hsp90ab1	0.114756483433105
Mcee	Mcee	0.113311666543224
Elavl4	Elavl4	0.113135067193303
Rps27l	Rps27l	0.111362488690528
Fubp1	Fubp1	0.110646383874584
Zwilch	Zwilch	0.109297902820482
Ywhag	Ywhag	0.108752177232988
Rpl37	Rpl37	0.108705110753363
Mfap2	Mfap2	0.107965142515896
Rrm2	Rrm2	0.106539899051372
Rtn1	Rtn1	0.106030191486873
Thrsp	Thrsp	0.105995180200735
Lrrc58	Lrrc58	0.105929848469879
Ddx5	Ddx5	0.1056440094242
Nucks1	Nucks1	0.104490774738026
Kif11	Kif11	0.103677971132602
Tmem256	Tmem256	0.103510936133803
Riok3	Riok3	0.103319973489556
Usp22	Usp22	0.10254577834611
Tm2d1	Tm2d1	0.10204856711548
Ednrb	Ednrb	0.101714314069569
Nol4	Nol4	0.100575022412202
Top2a	Top2a	0.100302238918336
Txnl1	Txnl1	0.100058437387521
Immt	Immt	0.0999263405787107
Phc3	Phc3	0.0995830093139176
Chek1	Chek1	0.0984214557440994
Gtf2e2	Gtf2e2	0.0982524295342652
Zfp266	Zfp266	0.097826754891553
Cox4i1	Cox4i1	0.0973637874750753
Senp3	Senp3	0.0968308651600621
Sf3a3	Sf3a3	0.0967746928793973
Zfp330	Zfp330	0.0960056807381388
Hspa5	Hspa5	0.095452754897918
X2610203C20Rik	X2610203C20Rik	0.0953669759995805
Rps21	Rps21	0.0939659479176717
Nrxn1	Nrxn1	0.0921998328369395
Tubb3	Tubb3	0.0917421925695721
Dnajb1	Dnajb1	0.0916764535576984
Gas5	Gas5	0.0915864856883924
Bcl11a	Bcl11a	0.0912814562226591
Serf1	Serf1	0.0908453927410221
Itpa	Itpa	0.0901469496904766
Mrpl42	Mrpl42	0.0900898779904578
Clip3	Clip3	0.0899274111215132
Nfx1	Nfx1	0.0893451078447966
Adrbk2	Adrbk2	0.0883479634055944
Rps14	Rps14	0.0879833304626498
Sf3b4	Sf3b4	0.0877155900667413
Rmst	Rmst	0.0873220629343095
Smc2	Smc2	0.0872240364183299
Tpx2	Tpx2	0.086933851907914
Pdia3	Pdia3	0.0868782856362048
Mdk	Mdk	0.0868000035143374
Sept2	Sept2	0.0867735287979026
Mms22l	Mms22l	0.0865012649574746
Alg5	Alg5	0.0860507175658089
Rad51ap1	Rad51ap1	0.0852083795727239
Usp14	Usp14	0.0847633873969086
Trim33	Trim33	0.0847050948824278
Glul	Glul	0.0846348978749453
Atad2	Atad2	0.0833603316746662
Timeless	Timeless	0.0823317251799586
Cnih	Cnih	0.0821766368969363
Hdgfrp2	Hdgfrp2	0.0821545327670249
Mllt11	Mllt11	0.0818878504784905
Hnrnpk	Hnrnpk	0.0818388971695169
Eid1	Eid1	0.0817849191445078
Esf1	Esf1	0.0812438750012684
Gtpbp1	Gtpbp1	0.0812316743088795
Med13l	Med13l	0.0811994802710243
Myef2	Myef2	0.0807618990794664
Srrm1	Srrm1	0.0807038499001969
Krr1	Krr1	0.0804785721975338
Kansl1	Kansl1	0.0790757721795015
Sod1	Sod1	0.0787410841316424
Grm3	Grm3	0.0785829164274157
Emg1	Emg1	0.0773741009473509
Morf4l1	Morf4l1	0.0771664812371447
Aldoc	Aldoc	0.0770866392430315
Thoc7	Thoc7	0.0762847630462549
Ccdc25	Ccdc25	0.0761690053331585
Srebf1	Srebf1	0.0758098994895687
Mgst1	Mgst1	0.0755530206922477
Hspa8	Hspa8	0.0746385382399402
Gdi2	Gdi2	0.0746265747460843
Trappc4	Trappc4	0.0736412511922652
Prpsap1	Prpsap1	0.0734510289496688
Rpl41	Rpl41	0.0734115979715479
Ppib	Ppib	0.0734083650076882
Fbxw7	Fbxw7	0.0732640445102474
Rpp14	Rpp14	0.0727763044263131
Mcm4	Mcm4	0.0727308013516456
Maml2	Maml2	0.07259339993116
Trim67	Trim67	0.072510810811676
Tial1	Tial1	0.072207693005824
Actl6a	Actl6a	0.0719956704433689
Hyou1	Hyou1	0.0718139939577366
Grin2b	Grin2b	0.0716279043458667
Hsf2	Hsf2	0.0715979696967272
Notch1	Notch1	0.0714681187340799
Sema5b	Sema5b	0.0712001713267628
Rplp0	Rplp0	0.0709457411921274
Slc6a1	Slc6a1	0.0707310874944513
Mapk4	Mapk4	0.0701194002815304
Map4k4	Map4k4	0.0696971696145022
Nup205	Nup205	0.0694738118583037
Zfp367	Zfp367	0.0689033162760484
Malat1	Malat1	0.0686993844841733
Anks1	Anks1	0.0685508401968312
Ergic1	Ergic1	0.0683020590176077
Haus1	Haus1	0.0681461864783716
Tpd52l2	Tpd52l2	0.0680759174441445
Khdrbs3	Khdrbs3	0.0667944232328842
Eif4a3	Eif4a3	0.0665526222918619
Ckap5	Ckap5	0.0664911179838474
Dleu2	Dleu2	0.066071802284879
Herc2	Herc2	0.0660414671685153
Pias1	Pias1	0.0656830890445488
Snrpd1	Snrpd1	0.0653371434687666
Banf1	Banf1	0.0650311854973702
Celf2	Celf2	0.0646825206903393
Birc5	Birc5	0.0635769130025514
Rps11	Rps11	0.0635052122184538
Ilf2	Ilf2	0.0633517465188081
Rbm15	Rbm15	0.063320506258312
Ift88	Ift88	0.0630803275602749
Phax	Phax	0.0624335762713689
Tjp1	Tjp1	0.0621544626307531
Gse1	Gse1	0.0621415264021337
Mrpl33	Mrpl33	0.0619398490471041
Cisd1	Cisd1	0.0619258950937392
Etv5	Etv5	0.0615254751072601
Pcna	Pcna	0.0613029551435352
Gapvd1	Gapvd1	0.0610117686673786
Nsfl1c	Nsfl1c	0.0609950291305117
Rbm5	Rbm5	0.0608467183649001
X9530068E07Rik	X9530068E07Rik	0.0608063118695989
Mtf2	Mtf2	0.0600741261830729
Dot1l	Dot1l	0.059976284556902
Prpf39	Prpf39	0.0596967555057803
Ywhae	Ywhae	0.0595857153297765
Stk38l	Stk38l	0.0592607082669276
Tmx2	Tmx2	0.0591105469328693
Usp37	Usp37	0.058659750269255
Chchd2	Chchd2	0.0583469095570728
Rbm26	Rbm26	0.0582323363798299
Ssrp1	Ssrp1	0.0575899829556158
Psmc5	Psmc5	0.0573976557330224
Rfc4	Rfc4	0.0571329518171371
Bard1	Bard1	0.0567013822720576
Eif4e	Eif4e	0.0565524761236399
Mfge8	Mfge8	0.0565111919849405
Csnk1e	Csnk1e	0.0564359995345161
Ywhaq	Ywhaq	0.0559029676715536
Eif4a1	Eif4a1	0.0558922482084817
Insr	Insr	0.0556522501599494
Bcan	Bcan	0.0556340132404668
Pitpna	Pitpna	0.0555767071998063
Tfdp1	Tfdp1	0.0555237191696865
Rps4x	Rps4x	0.0546352940765803
Prdx5	Prdx5	0.0545748613620013
Rasgef1b	Rasgef1b	0.054277739428819
Srsf2	Srsf2	0.0539119045082471
Birc6	Birc6	0.0535976408505225
Fam108c	Fam108c	0.052685164121517
Pea15a	Pea15a	0.0524748272203507
Mcrs1	Mcrs1	0.0524531305753003
Chek2	Chek2	0.0523930209994821
Eif4g2	Eif4g2	0.0516629418271607
Mphosph8	Mphosph8	0.0516089520372556
Gm6251	Gm6251	0.0513521998523502
Rps19	Rps19	0.0506603490891771
Ap2a2	Ap2a2	0.0505152204806119
Aplp2	Aplp2	0.0502124721923471
Map2	Map2	0.0497121669445749
Ppp6r3	Ppp6r3	0.0496290676213082
Strap	Strap	0.0494258274708135
Zfp191	Zfp191	0.0490139165663366
Bub3	Bub3	0.0487278549911271
Jmjd1c	Jmjd1c	0.0487162061691033
Eif2b3	Eif2b3	0.0481102641480911
Insm1	Insm1	0.0480676002474149
Fabp5	Fabp5	0.0480244971013771
Lig1	Lig1	0.0477948567964719
Trpm7	Trpm7	0.0477313290434945
Txn1	Txn1	0.047679534383683
Rps9	Rps9	0.0476317608483172
Rps15a	Rps15a	0.0473829171728522
Gtpbp4	Gtpbp4	0.0472880363661722
Ptprz1	Ptprz1	0.0471021509177757
Sdhc	Sdhc	0.0470603087182742
Sox2	Sox2	0.0470338496766373
Gstm1	Gstm1	0.0464588862021095
Tnfrsf19	Tnfrsf19	0.0463452698141742
Pank1	Pank1	0.0460018978936618
Tia1	Tia1	0.0458486393690177
Ralgapa2	Ralgapa2	0.0457258835971213
Prnp	Prnp	0.0457093088207471
Stk4	Stk4	0.0456741126559301
Tsfm	Tsfm	0.0454019456024697
Rnf144a	Rnf144a	0.0453944082570343
Pam	Pam	0.0452541894202329
Nop56	Nop56	0.0451041066365033
Ankhd1	Ankhd1	0.0449963182826233
Hypk	Hypk	0.0446718355995241
Kif23	Kif23	0.0445937932631661
Tmem242	Tmem242	0.0444685036649515
Cdk4	Cdk4	0.0443515324948255
Trp53bp1	Trp53bp1	0.0441670018304176
Hsbp1	Hsbp1	0.044146260272099
Myeov2	Myeov2	0.0440768054779611
Mt2	Mt2	0.0439793634630263
Fam111a	Fam111a	0.0439363475058795
Nusap1	Nusap1	0.04393386848257
Znf512b	Znf512b	0.0438212028110121
Vps29	Vps29	0.0437449779966165
Rock1	Rock1	0.0434400170956594
X0610007P14Rik	X0610007P14Rik	0.0434006827865002
Baz1b	Baz1b	0.04328428275499
Dtx3	Dtx3	0.0432329110532739
Aplp1	Aplp1	0.0431774863196191
S1pr1	S1pr1	0.0428892042003038
Nedd4	Nedd4	0.0427072321360801
Gm6402	Gm6402	0.0426339085583567
Atp6v1g1	Atp6v1g1	0.0425907843781888
Rps28	Rps28	0.0425063745594757
Khsrp	Khsrp	0.0423544232697775
Whsc1l1	Whsc1l1	0.0422134745036536
Scd2	Scd2	0.0421596688615819
Vdac3	Vdac3	0.0421143068619783
Dzip1	Dzip1	0.0420427062527685
Dync1h1	Dync1h1	0.0419647772957286
Rfc3	Rfc3	0.0419480652002502
Ehmt1	Ehmt1	0.0419002450934595
Gstz1	Gstz1	0.0418903549315528
Far1	Far1	0.0416734273827288
Plp1	Plp1	0.041490313065715
Rbbp7	Rbbp7	0.0414881569167109
Prdx2	Prdx2	0.0413614693993185
Glo1	Glo1	0.0413324899471181
Rcor2	Rcor2	0.0413219743904216
Med21	Med21	0.041172048684998
Timm44	Timm44	0.0409139985092977
Cetn2	Cetn2	0.0408305404781303
Nars	Nars	0.0407494435805258
Tcea1	Tcea1	0.0406566133678187
Rn45s	Rn45s	0.0405287274987723
Top2b	Top2b	0.0403941045017262
Cd81	Cd81	0.0403253343890083
Dhfr	Dhfr	0.0402618975464563
Rb1cc1	Rb1cc1	0.0400804579692473
Coro1c	Coro1c	0.0399143238921307
Dcps	Dcps	0.0398912756849098
Maged1	Maged1	0.0397141940130082
Pycard	Pycard	0.0396788009583357
Srsf9	Srsf9	0.0396430189129733
Rsf1	Rsf1	0.0396379302066808
Atxn10	Atxn10	0.0396191757512499
Uba52	Uba52	0.0393516257941541
Ubl5	Ubl5	0.0391419958106946
Dazap2	Dazap2	0.0389507335884493
Bud31	Bud31	0.0389008390043136
Sox11	Sox11	0.0388425239544671
Tbrg3	Tbrg3	0.0386635204493424
Mll2	Mll2	0.0384937304713926
Slc25a28	Slc25a28	0.0382248175072892
Zfp260	Zfp260	0.0382113161611105
Actr2	Actr2	0.038053231284338
Snx10	Snx10	0.0380452881637742
Ndufv2	Ndufv2	0.0379932541285833
Mllt4	Mllt4	0.0379386998786516
Ppp1r21	Ppp1r21	0.03793043669517
Gtf2a2	Gtf2a2	0.037743277624193
Fads1	Fads1	0.0376201674151487
Suz12	Suz12	0.0374850788987782
Larp4	Larp4	0.03742140489295
Cirbp	Cirbp	0.0373010158560483
Acin1	Acin1	0.0372957204305591
Ccnb1	Ccnb1	0.0371501466032424
Rab8b	Rab8b	0.0371463929798106
Elavl1	Elavl1	0.0370550623888996
Arid2	Arid2	0.037007860439665
Atp6v0b	Atp6v0b	0.0370074228452108
Ndufc1	Ndufc1	0.0369267513881879
Cst3	Cst3	0.0368015172658793
Cggbp1	Cggbp1	0.0364338374510603
Ube2b	Ube2b	0.0363357990147735
Zfp326	Zfp326	0.036224772946092
Egln1	Egln1	0.0361813855378979
Son	Son	0.0361784015026909
Apoe	Apoe	0.035775116659872
Myh9	Myh9	0.0355855823522142
Dennd5a	Dennd5a	0.0355836773452672
Brwd1	Brwd1	0.0355750906352919
Ankrd17	Ankrd17	0.0355734490148863
Wdyhv1	Wdyhv1	0.0355211686932694
Gpr37l1	Gpr37l1	0.035414065002877
Il18	Il18	0.035337923743969
Arglu1	Arglu1	0.0352866660920437
X2310022B05Rik	X2310022B05Rik	0.0350794313332825
X2700029M09Rik	X2700029M09Rik	0.0349993003094962
Canx	Canx	0.0349033038227171
Gtf2i	Gtf2i	0.0346643996828472
Pfn1	Pfn1	0.0346160854857619
Ndufa11	Ndufa11	0.0345676456978482
Cmc2	Cmc2	0.0345137559930996
