var	rel.inf
Eif4a1	Eif4a1	4.05483183977908
Ccnd2	Ccnd2	3.33774835553416
Igfbpl1	Igfbpl1	2.86335614631702
Clu	Clu	2.73421501444448
Ptma	Ptma	2.65454698241314
Dbi	Dbi	2.36561445499131
Dlx2	Dlx2	2.28832697665931
Nono	Nono	2.17849522786466
H3f3b	H3f3b	2.17181433945749
Fabp7	Fabp7	1.77175155483876
Gja1	Gja1	1.53814448514608
Nmral1	Nmral1	1.30876715101252
Set	Set	0.968675748923207
Cenpp	Cenpp	0.790324416953806
Sox11	Sox11	0.772989983786564
Htra1	Htra1	0.753377879198536
Zc3h15	Zc3h15	0.720564293832667
Bcan	Bcan	0.692261234794418
Rps26	Rps26	0.687124339742543
Rps25	Rps25	0.669444250708613
Jag1	Jag1	0.639544026656692
Aldoc	Aldoc	0.62237267077271
Rtkn2	Rtkn2	0.591146016827333
Vps72	Vps72	0.575662850532718
Ckap2l	Ckap2l	0.573225627509459
Pdcd4	Pdcd4	0.55911117983435
Smarca5	Smarca5	0.542813961564449
Mt3	Mt3	0.528855792519497
Cox20	Cox20	0.511047122196703
Ddr1	Ddr1	0.483994918823096
Sumo1	Sumo1	0.478621099732298
X2810417H13Rik	X2810417H13Rik	0.464487238750732
Map4k4	Map4k4	0.45577528001918
Actb	Actb	0.453127937240832
Fam92a	Fam92a	0.41780958724927
Malat1	Malat1	0.401179536160779
Lhx2	Lhx2	0.395170901354097
Mrpl28	Mrpl28	0.393152942545771
Ankrd11	Ankrd11	0.357435670001953
Cbx3	Cbx3	0.347552496307757
Dynlrb1	Dynlrb1	0.340408127421887
Rps20	Rps20	0.32455473100516
Kpna2	Kpna2	0.31958026573838
Ttyh1	Ttyh1	0.317291856512438
Tpx2	Tpx2	0.314015410175663
Ubap2l	Ubap2l	0.313365951864244
Rnf138	Rnf138	0.306385560213367
Lrrc58	Lrrc58	0.305466114604565
Glul	Glul	0.29399721838277
Plp1	Plp1	0.285202315655518
Atp6v1g1	Atp6v1g1	0.282078340127685
Rab11a	Rab11a	0.278987574270374
Med28	Med28	0.270751772871974
Zzef1	Zzef1	0.270565782857821
Snd1	Snd1	0.269113841058577
Btg1	Btg1	0.265538412639307
Nrxn3	Nrxn3	0.262760931754034
Dlx6as1	Dlx6as1	0.251152320608738
Eif3i	Eif3i	0.250330869153435
Nup37	Nup37	0.249271768203411
Dip2b	Dip2b	0.247840617086103
Nup210	Nup210	0.243301152235692
Slbp	Slbp	0.242830676942097
Psma3	Psma3	0.226236371560536
Snrpe	Snrpe	0.224654473944659
Ckb	Ckb	0.224113630957318
Dhfr	Dhfr	0.218800367877989
Myo1b	Myo1b	0.215602541834612
Aif1l	Aif1l	0.209931498522186
Fam89b	Fam89b	0.20842425757472
Nfib	Nfib	0.208336685493529
Top1	Top1	0.205797105403983
Atp5j2	Atp5j2	0.205097660507194
Dnajc9	Dnajc9	0.204089138773167
Ppp2r1a	Ppp2r1a	0.203327630232386
Slc1a2	Slc1a2	0.203275665510994
Azin1	Azin1	0.202806220475452
Olfm2	Olfm2	0.202001370506082
Plxna2	Plxna2	0.201728060799556
Tmsb4x	Tmsb4x	0.200412908959498
Tipin	Tipin	0.195336790741051
Mettl9	Mettl9	0.192672935853197
Chchd1	Chchd1	0.190775370290529
Nkain4	Nkain4	0.190613347162684
Miat	Miat	0.187980128491972
Ube2c	Ube2c	0.185050065140217
Rpl7	Rpl7	0.184914402503076
Gria2	Gria2	0.1843312076033
Dpysl2	Dpysl2	0.184312598339873
Rpl32	Rpl32	0.181382465784015
Eif2s2	Eif2s2	0.178346218223295
Zfp706	Zfp706	0.178204690894007
Map2	Map2	0.178019503539171
Hnrnpa2b1	Hnrnpa2b1	0.17458817861021
Pcna	Pcna	0.174038002895661
Acp1	Acp1	0.173404971248786
X0610010K14Rik	X0610010K14Rik	0.173303454744281
Cks2	Cks2	0.172852921840848
Cct5	Cct5	0.171336160144228
Marcks	Marcks	0.17037803809001
Ptp4a2	Ptp4a2	0.168765143591611
Rpn2	Rpn2	0.167338565759903
Gins1	Gins1	0.167305051009348
Nipsnap3b	Nipsnap3b	0.166040356060079
Prkacb	Prkacb	0.164740731727361
Tmed10	Tmed10	0.164671264787096
Zfp326	Zfp326	0.162964373337908
Skil	Skil	0.162326258024863
Rps3a1	Rps3a1	0.160574559081607
Echs1	Echs1	0.160207415926134
Sox8	Sox8	0.157985362380055
Gps1	Gps1	0.157848202615118
Rpl24	Rpl24	0.157297308417451
Brd3	Brd3	0.154114480678008
Flrt2	Flrt2	0.153974125012676
Gbas	Gbas	0.152898885532158
Eef1a1	Eef1a1	0.152705010673059
Tcf12	Tcf12	0.151645616452871
Rpl7a	Rpl7a	0.150762673621768
Gm13826	Gm13826	0.149111499354236
X2810459M11Rik	X2810459M11Rik	0.147914913079757
Elavl1	Elavl1	0.146636874830882
Hes6	Hes6	0.145972457337313
Rsl1d1	Rsl1d1	0.144835442336313
Papola	Papola	0.142516426738196
Syt11	Syt11	0.141820213806731
Asna1	Asna1	0.140453135471624
Rbm26	Rbm26	0.140295903855199
Nsfl1c	Nsfl1c	0.139422132678085
Zwilch	Zwilch	0.138696177836514
Clasp2	Clasp2	0.1384993593302
Phf6	Phf6	0.137615402582088
Calm2	Calm2	0.136789744818044
Dync1h1	Dync1h1	0.136382192224357
Bcl7a	Bcl7a	0.136098043447375
Hmgcr	Hmgcr	0.135840948375919
Hnrnpk	Hnrnpk	0.133607419450103
Kif22	Kif22	0.133273388469383
Sh3bgrl	Sh3bgrl	0.132234367954627
Emc10	Emc10	0.131229754268612
Dlx1	Dlx1	0.13083439333061
Sox4	Sox4	0.130403833226669
Dync2h1	Dync2h1	0.130282467912776
Mms22l	Mms22l	0.127854016807619
Cnih4	Cnih4	0.127181399178938
S1pr1	S1pr1	0.126787106114712
Aarsd1	Aarsd1	0.125094746153395
Rps5	Rps5	0.124406668974854
Ubb	Ubb	0.123527598807001
Lrrc4b	Lrrc4b	0.122135998606678
X1110018G07Rik	X1110018G07Rik	0.121120426458202
Ptges3	Ptges3	0.119108312222209
Slc25a4	Slc25a4	0.118987211842575
Rps13	Rps13	0.118535608170961
Cox7a2	Cox7a2	0.118020215496092
Prdx4	Prdx4	0.11787864087879
Rps27a	Rps27a	0.115984211709923
Slc20a1	Slc20a1	0.115008812721442
Rasgef1b	Rasgef1b	0.114892392224218
Uchl3	Uchl3	0.114635616561219
Rps11	Rps11	0.113802743560979
Cdk2ap1	Cdk2ap1	0.113668296451923
Apoe	Apoe	0.113662064931592
Taf7	Taf7	0.112682897245746
Smarcc1	Smarcc1	0.111411483534446
Tfdp1	Tfdp1	0.110966525721012
BC016423	BC016423	0.109914235262373
Arf4	Arf4	0.109803507237201
Banf1	Banf1	0.1089879767235
Btf3	Btf3	0.108970080549723
Idh3g	Idh3g	0.108576768258758
Wasf1	Wasf1	0.10793030957061
Ccdc25	Ccdc25	0.107475028441805
Ankhd1	Ankhd1	0.104483359623949
Rpl18a	Rpl18a	0.104042903936673
Ndufa4	Ndufa4	0.103979483450142
Syne2	Syne2	0.10320108394745
Prpf40a	Prpf40a	0.102864247487543
Adsl	Adsl	0.101984431584607
Smarca4	Smarca4	0.101933528641986
Fth1	Fth1	0.101412989145963
Nars	Nars	0.101230728051221
Blm	Blm	0.100967487761453
Celsr3	Celsr3	0.10027308255927
Sgol2	Sgol2	0.100147763432256
Grm3	Grm3	0.0991847288908283
Fh1	Fh1	0.0967914565801539
Psmb6	Psmb6	0.0956209170813383
Atrx	Atrx	0.0954666644008669
Gsk3b	Gsk3b	0.0933374441072769
Erh	Erh	0.0931007694182296
Mcm4	Mcm4	0.0930379611027144
Lrp8	Lrp8	0.0923880782684691
Znf512b	Znf512b	0.0923595016156237
Rrn3	Rrn3	0.0914701400796654
Fmr1	Fmr1	0.0898218973466642
Zfp367	Zfp367	0.0893951252388717
Dstn	Dstn	0.0888988398068169
Myef2	Myef2	0.0884837423974899
Ilk	Ilk	0.0881222305012011
