var	rel.inf
Ccnd2	Ccnd2	5.53441192486249
Ptma	Ptma	3.534319962342
Clu	Clu	2.99517783208825
Tpx2	Tpx2	2.34484134375193
Gja1	Gja1	2.1952567965175
Dlx2	Dlx2	1.59325827713912
Rps11	Rps11	1.34140949901431
Htra1	Htra1	1.26491077730035
Rps8	Rps8	1.23489615205644
Fabp7	Fabp7	1.20279558798546
Cenpp	Cenpp	1.0649013077364
Fez1	Fez1	1.02545765086049
Mcm6	Mcm6	1.01054173023957
Rpl36	Rpl36	0.985311034434045
Myh9	Myh9	0.943772016614422
Slbp	Slbp	0.913775776691258
Ptges3	Ptges3	0.882794275746131
Hmgn1	Hmgn1	0.882322634501777
Rps26	Rps26	0.862118103269498
Eef1a1	Eef1a1	0.820347870829071
Malat1	Malat1	0.8117045955283
Smc2	Smc2	0.795860139660769
Rpl4	Rpl4	0.792092784240865
Tmsb4x	Tmsb4x	0.785141722493346
Myo1b	Myo1b	0.781558401271489
Rps25	Rps25	0.755789359319992
Eif5a	Eif5a	0.726632582436273
Map4k4	Map4k4	0.595214553760177
H2afz	H2afz	0.591675456074149
Abracl	Abracl	0.574328144106118
Pla2g7	Pla2g7	0.538275196546701
Nup93	Nup93	0.528838076441356
Nfib	Nfib	0.480910711638513
Mir682	Mir682	0.471254982676452
Smc4	Smc4	0.469801957740338
Fam89b	Fam89b	0.453487591830895
Tubb5	Tubb5	0.433084078354259
Immt	Immt	0.42502304338619
Igfbpl1	Igfbpl1	0.424252392047495
Bcan	Bcan	0.42245539717625
Pola1	Pola1	0.417090069140946
Glul	Glul	0.412437832350047
Plp1	Plp1	0.411974949156618
Nrxn3	Nrxn3	0.391449030029608
Birc5	Birc5	0.381223951643872
Tuba1b	Tuba1b	0.374454566723213
Cst3	Cst3	0.365992932291662
Ywhaz	Ywhaz	0.364364503004667
Epb4.1	Epb4.1	0.356343141884687
X1810037I17Rik	X1810037I17Rik	0.352491253066119
Tead1	Tead1	0.347482384850058
X2810417H13Rik	X2810417H13Rik	0.33669953107024
Rps3	Rps3	0.328946757452315
Sri	Sri	0.327497949142465
Lbr	Lbr	0.326111652933234
Rpl18a	Rpl18a	0.32445135330106
Hnrnpab	Hnrnpab	0.321058349320579
Syt11	Syt11	0.318643227902304
Brd7	Brd7	0.315573948578495
Rpa1	Rpa1	0.314386081325696
Dek	Dek	0.304316164646902
Tpm4	Tpm4	0.28760178836597
Jag1	Jag1	0.286439203751007
Crmp1	Crmp1	0.280383000392209
Golga4	Golga4	0.270603599593467
Skp1a	Skp1a	0.269216924553118
Usp10	Usp10	0.264915794011512
Ubap2l	Ubap2l	0.264497272626548
Top1	Top1	0.261306045127333
Scd2	Scd2	0.255449014843883
Stard7	Stard7	0.241618872277157
Haus8	Haus8	0.239434012199227
Rae1	Rae1	0.23632502539279
Btg2	Btg2	0.232232348562342
Fcf1	Fcf1	0.229769548631878
Dhfr	Dhfr	0.224047352501352
Cenpa	Cenpa	0.222625549992872
Topbp1	Topbp1	0.221404662533428
Dlx6as1	Dlx6as1	0.216681995661481
Arf5	Arf5	0.200011751067416
Orc2	Orc2	0.198278503491928
Nabp2	Nabp2	0.195208446122821
Dlx5	Dlx5	0.192236341250123
Sox8	Sox8	0.191962333442806
Trappc4	Trappc4	0.191093674092356
Pfn2	Pfn2	0.18917786693398
Idh3g	Idh3g	0.188502418766267
Ntm	Ntm	0.187596194788837
Rpl39	Rpl39	0.187365751761383
Cbx3	Cbx3	0.184071214828643
Rbm26	Rbm26	0.182121796962994
Fam103a1	Fam103a1	0.182104805891642
Ankrd11	Ankrd11	0.17888926740515
Flrt2	Flrt2	0.178428087908917
Coa6	Coa6	0.177262878357011
Thrsp	Thrsp	0.176978852996266
Fth1	Fth1	0.176590086580198
Psip1	Psip1	0.174860342013672
Nono	Nono	0.172860413112238
Rbm39	Rbm39	0.170691968802399
Sepw1	Sepw1	0.170097379007099
Skil	Skil	0.168716927653034
Dcx	Dcx	0.166955391518583
Ndufb5	Ndufb5	0.166570361101326
Dpysl2	Dpysl2	0.165034873317342
Gas1	Gas1	0.163568013203456
Tmem258	Tmem258	0.162098763549869
H3f3b	H3f3b	0.162051203612861
Ube2c	Ube2c	0.159795264805683
Zcchc14	Zcchc14	0.157664352892378
Ube2t	Ube2t	0.153336472566094
Ppap2b	Ppap2b	0.152794416285566
Sptssa	Sptssa	0.151313882881383
Ttc9c	Ttc9c	0.150093899888014
Khsrp	Khsrp	0.149602016212969
Twf1	Twf1	0.148012864603047
Snrpb	Snrpb	0.146956348783052
Aurkb	Aurkb	0.14592632808735
Canx	Canx	0.14434637126354
Rb1cc1	Rb1cc1	0.143839742168285
Brix1	Brix1	0.141960397074565
Mtf2	Mtf2	0.141067858032003
Bub1b	Bub1b	0.138583688122282
Dctn4	Dctn4	0.138582427256967
Brca1	Brca1	0.136772755045844
Ntsr2	Ntsr2	0.136392637855739
Manf	Manf	0.135381541396284
Mex3a	Mex3a	0.133724048202823
Emg1	Emg1	0.133420418561135
Elavl4	Elavl4	0.132907152609143
Rplp1	Rplp1	0.132186210983604
Ttyh1	Ttyh1	0.132113075439543
Fam3c	Fam3c	0.131250187991997
Atp5g3	Atp5g3	0.130610810863179
G3bp1	G3bp1	0.130591820698433
Ccar1	Ccar1	0.12916274592025
Incenp	Incenp	0.127088644617034
Actl6a	Actl6a	0.126914122293557
Gtpbp4	Gtpbp4	0.126488809486455
Dbi	Dbi	0.126453467958321
Actb	Actb	0.125338006273999
Ran	Ran	0.123807650077649
X2700094K13Rik	X2700094K13Rik	0.122869446230889
Rpl8	Rpl8	0.121292321529734
Ptprz1	Ptprz1	0.119917877837405
Nme1	Nme1	0.119401580619049
Eif3m	Eif3m	0.117540147913276
Eif4a1	Eif4a1	0.117512008012066
Cc2d2a	Cc2d2a	0.116741826590036
Tcf20	Tcf20	0.116571747021156
Arrdc3	Arrdc3	0.116084684242835
Srsf7	Srsf7	0.11558476342517
Hdac2	Hdac2	0.113577253273218
Rpl22l1	Rpl22l1	0.11244613333492
F3	F3	0.112441804267735
Trim33	Trim33	0.111334363116663
Psmb6	Psmb6	0.111273308628532
Myef2	Myef2	0.111035577573172
Cand1	Cand1	0.110858962658019
Rpl41	Rpl41	0.110279744637348
Ppa1	Ppa1	0.108597102988599
Naa10	Naa10	0.107826336918933
Acat1	Acat1	0.107606805135892
Apoe	Apoe	0.106884309211085
Cdca2	Cdca2	0.106233981747313
Anp32a	Anp32a	0.106186242670019
Cbs	Cbs	0.105797668644207
Uba1	Uba1	0.105638292215006
Rpl37	Rpl37	0.105239316396623
Sgol1	Sgol1	0.105159700212565
Fos	Fos	0.104848829469499
Gnas	Gnas	0.104789117018862
Ifrd1	Ifrd1	0.104080554342716
Bsg	Bsg	0.103957214099021
Cxxc5	Cxxc5	0.102891853330537
Cfl1	Cfl1	0.101940558389248
Eml4	Eml4	0.101770642494642
Rock1	Rock1	0.10169264437255
Prpf4b	Prpf4b	0.100736987365323
Lrrc49	Lrrc49	0.100010155406301
BC056474	BC056474	0.0996837747709856
Set	Set	0.099066019971075
X2010107E04Rik	X2010107E04Rik	0.0986857236449499
Anp32b	Anp32b	0.0982418595548277
Bclaf1	Bclaf1	0.0977752226452166
Dzip3	Dzip3	0.0975719663945161
Hnrnpk	Hnrnpk	0.0970812961543214
Son	Son	0.0970192728837254
Rad51ap1	Rad51ap1	0.0952646330864611
Rps21	Rps21	0.0951232001487534
Map1lc3b	Map1lc3b	0.0949565956776396
Tuba1c	Tuba1c	0.0934818821268749
Dctn3	Dctn3	0.0931542916492046
Fbxo11	Fbxo11	0.0926786770387309
Lyar	Lyar	0.0908594569527648
Prdx6	Prdx6	0.0903254081755192
Cenpf	Cenpf	0.0899373911450811
Atp11c	Atp11c	0.0897126840664263
Hsbp1	Hsbp1	0.0896848577941361
Tspan6	Tspan6	0.08958964072097
Zfp326	Zfp326	0.0895066383656935
Ndufa10	Ndufa10	0.0889273050714446
Chchd1	Chchd1	0.088572101123339
Rpain	Rpain	0.0879190552704302
Kpna4	Kpna4	0.0874014166352907
Prc1	Prc1	0.0872147864822171
Clasp2	Clasp2	0.0858060718315574
Sub1	Sub1	0.084680016858122
Stip1	Stip1	0.084516455795611
Ddx5	Ddx5	0.0844013866755723
Adam10	Adam10	0.0843649835598857
Rab8b	Rab8b	0.0842559405325092
Dennd5b	Dennd5b	0.0842390208098272
Taf9	Taf9	0.0841125476549001
Cct5	Cct5	0.0835747129277174
Srp14	Srp14	0.0829852065181471
Gpc1	Gpc1	0.0829354501251424
Top2b	Top2b	0.0811213025224819
Ptbp2	Ptbp2	0.0808269430986934
Ddx39b	Ddx39b	0.0806023026107085
Ccnl2	Ccnl2	0.0804163854555311
Cct3	Cct3	0.0801880608490579
Calm2	Calm2	0.0801514985127403
Rbbp7	Rbbp7	0.0798270716688317
Gpr98	Gpr98	0.0797979096987306
Miat	Miat	0.0797406196636895
Cdk1	Cdk1	0.0785024735377381
Dctn2	Dctn2	0.0776755534040697
Irf3	Irf3	0.0763447989082536
Ckb	Ckb	0.0760501062424685
Gpr37l1	Gpr37l1	0.0758452048218795
Ybx1	Ybx1	0.0756820235515891
Psmb5	Psmb5	0.0746631723451461
Bcl11a	Bcl11a	0.074126857114052
Scg3	Scg3	0.073738687772499
Nop58	Nop58	0.0735914731304398
Tpt1	Tpt1	0.0734723197589067
Psma1	Psma1	0.0734441055964248
Eny2	Eny2	0.0730320515449671
Ndufb6	Ndufb6	0.072992321604787
