var	rel.inf
Tmsb4x	Tmsb4x	3.57166032936571
Htra1	Htra1	3.06340015731242
Eef1a1	Eef1a1	2.86215236072172
Ccnd2	Ccnd2	2.0851603660459
Plp1	Plp1	2.03163841506973
Igfbp5	Igfbp5	1.88710832261286
Cnot1	Cnot1	1.75322471404472
Clu	Clu	1.65815156836098
Tubb5	Tubb5	1.64412812583012
Gm13826	Gm13826	1.36588580925244
Banf1	Banf1	1.33229827588437
Rps11	Rps11	1.2343014932841
Malat1	Malat1	1.17450663926741
Jag1	Jag1	1.15812696385373
Slc1a2	Slc1a2	1.09258898461344
Arpc2	Arpc2	1.01671862228963
Rps8	Rps8	0.94259944998586
Skil	Skil	0.896662701925793
Tpx2	Tpx2	0.842274585443661
Ptges3	Ptges3	0.839295084984524
Ybx1	Ybx1	0.837131463528738
Nono	Nono	0.791906507469432
Gadd45g	Gadd45g	0.777789263916513
Ckb	Ckb	0.777436935104796
Ptma	Ptma	0.697402051748227
Mrpl15	Mrpl15	0.666761847718692
Rpl32	Rpl32	0.653116507307411
H3f3b	H3f3b	0.606927730932423
Rpl24	Rpl24	0.600226561711716
Psmd14	Psmd14	0.565898397929925
Cfl2	Cfl2	0.549682053742199
Rmst	Rmst	0.529041367335105
Cenpp	Cenpp	0.524009850216
Prpf4b	Prpf4b	0.521629633314412
Atp1a2	Atp1a2	0.515567207695556
Rpl4	Rpl4	0.513581499385414
Gsk3b	Gsk3b	0.496887001170858
Gja1	Gja1	0.466286665324405
Rpl41	Rpl41	0.452233685862992
Dlx6as1	Dlx6as1	0.443642230964755
Gatad1	Gatad1	0.434889148109346
Cenpq	Cenpq	0.434231358693974
Psma6	Psma6	0.423803197770615
Ccdc25	Ccdc25	0.421968113931003
Hspe1	Hspe1	0.420092011066847
Rnps1	Rnps1	0.418572698471016
Rpl14	Rpl14	0.41612691317057
Nedd8	Nedd8	0.411932062216328
Rpl8	Rpl8	0.394620219889095
Ran	Ran	0.376112339953047
Serf2	Serf2	0.371241858525683
Tipin	Tipin	0.365527288607272
Ndufs6	Ndufs6	0.360954314354547
Ube2c	Ube2c	0.360752613573987
Cfl1	Cfl1	0.358621381069214
Dhfr	Dhfr	0.340362596655053
Timm17a	Timm17a	0.326195555883676
Ilf2	Ilf2	0.295934027604112
Pfn1	Pfn1	0.291290919395541
Sox11	Sox11	0.28522499881108
Mms22l	Mms22l	0.284219270899448
Cks2	Cks2	0.279885474323108
Marcks	Marcks	0.27961580149405
Fez1	Fez1	0.274038681409712
Mtf2	Mtf2	0.267133911157108
Ttyh1	Ttyh1	0.257017030356047
Brd3	Brd3	0.254732159002346
Pcbp2	Pcbp2	0.251603634296351
BC002163	BC002163	0.251134600452796
Nrxn3	Nrxn3	0.246644466623424
Parn	Parn	0.242313091545192
Smarca4	Smarca4	0.240232702025006
Gria2	Gria2	0.239736125691703
Sox8	Sox8	0.238499210716906
Son	Son	0.237511730881339
Golm1	Golm1	0.233254300608597
Snrpa	Snrpa	0.233198829744101
Rps23	Rps23	0.232026710942316
Fabp7	Fabp7	0.230024401474468
Eif4a1	Eif4a1	0.22695244959047
Prkar1a	Prkar1a	0.224541799502417
Eif5	Eif5	0.222960510592071
Dek	Dek	0.219787213822736
Pdcd4	Pdcd4	0.21594179593562
Ntsr2	Ntsr2	0.209778122977509
Slc39a1	Slc39a1	0.207352214430989
Ncl	Ncl	0.202512849579912
Alyref	Alyref	0.200766918066097
Eif1	Eif1	0.199789756188196
Rps14	Rps14	0.197424237324931
Thrsp	Thrsp	0.194982923572102
Ankrd11	Ankrd11	0.194740714340441
Glul	Glul	0.193329439469365
Llph	Llph	0.19123350987198
Krr1	Krr1	0.187598467429699
Ndufa12	Ndufa12	0.186909307436756
Rps3a1	Rps3a1	0.186611318027515
Hnrnpm	Hnrnpm	0.18282527538229
Set	Set	0.179450299602028
Rbm25	Rbm25	0.178774870617514
Ube2w	Ube2w	0.178209830880121
Mcm5	Mcm5	0.178033563442537
Rpl37	Rpl37	0.17738553943524
Itgb3bp	Itgb3bp	0.175716704695526
Sox4	Sox4	0.174348560824409
Pola1	Pola1	0.17381241987939
Kif21a	Kif21a	0.172730080355242
Hdac2	Hdac2	0.171569078769295
X3110001D03Rik	X3110001D03Rik	0.169008898622597
Ascl1	Ascl1	0.16703255983337
Zfp36l1	Zfp36l1	0.166541986519977
Rbm45	Rbm45	0.16648556049546
Aarsd1	Aarsd1	0.164736175248831
Ezh2	Ezh2	0.164208885551329
Manf	Manf	0.163191322383256
Ttc3	Ttc3	0.161214496264376
