var	rel.inf
Eef1a1	Eef1a1	3.77694910208311
Htra1	Htra1	3.27563588608992
Rps11	Rps11	1.75360888257474
Ptma	Ptma	1.74260500934094
Rbbp7	Rbbp7	1.68202191917203
Set	Set	1.40552613945061
Rpa1	Rpa1	1.39079387349275
Myef2	Myef2	1.24614899635673
Bcan	Bcan	1.21782969245167
Gsk3b	Gsk3b	1.20283286371814
Gja1	Gja1	1.20225468770656
Ccnd2	Ccnd2	1.18217845647182
Gm5148	Gm5148	1.17342478397421
Cbx3	Cbx3	1.12232576596366
Tmsb4x	Tmsb4x	1.04792252120866
Clu	Clu	1.04523236250483
Fabp7	Fabp7	0.966143976873076
Zfp36l1	Zfp36l1	0.928243802816606
Cnot1	Cnot1	0.900006144119995
Rps19	Rps19	0.879141966476273
Mt3	Mt3	0.839488434004074
Syncrip	Syncrip	0.833641261210612
Ascl1	Ascl1	0.747019388258082
Malat1	Malat1	0.728540024152222
Tceb1	Tceb1	0.724968833354623
Ccnb2	Ccnb2	0.711102583302444
Nono	Nono	0.695025441325615
Phf6	Phf6	0.668985209249749
Hat1	Hat1	0.618140280855946
Csnk2b	Csnk2b	0.585899040148723
Ctbp2	Ctbp2	0.569888289867232
Rps25	Rps25	0.557913280707601
Cfl1	Cfl1	0.548638072057116
Ap3d1	Ap3d1	0.536050355531629
Actl6a	Actl6a	0.529713523133723
Igfbpl1	Igfbpl1	0.518431740253508
Snw1	Snw1	0.5163739459638
Slc1a2	Slc1a2	0.50415475178428
Ewsr1	Ewsr1	0.484607348466162
Gtf2e2	Gtf2e2	0.463225553150364
Bet1	Bet1	0.44700929666259
Prmt5	Prmt5	0.431452777216612
H3f3b	H3f3b	0.426388504777009
Hp1bp3	Hp1bp3	0.416335303587848
Rnps1	Rnps1	0.399396266872942
Mt1	Mt1	0.383064705700479
Cbs	Cbs	0.373749017083729
Elavl1	Elavl1	0.366445757374418
Sox11	Sox11	0.359408284452129
Cst3	Cst3	0.357282430003638
Spc24	Spc24	0.354662615116801
Nfib	Nfib	0.35142489456653
Ntm	Ntm	0.351027727557393
X1110058L19Rik	X1110058L19Rik	0.350857037859529
Uqcrc1	Uqcrc1	0.350782157120243
U2af1l4	U2af1l4	0.338967755262712
Psmb6	Psmb6	0.334641076636015
Nrxn3	Nrxn3	0.308387519385544
Mettl9	Mettl9	0.306235786766157
Nop10	Nop10	0.305942338875635
Birc5	Birc5	0.29303179016743
Rps15	Rps15	0.28548375525638
Atad2	Atad2	0.277601564200148
Kdelr2	Kdelr2	0.277402851544421
Rpl36	Rpl36	0.266267321353707
Eif2s2	Eif2s2	0.265167542476892
Txnl4a	Txnl4a	0.26326515439434
Drg1	Drg1	0.260747337674627
Ube2k	Ube2k	0.259702440811006
Dtymk	Dtymk	0.259533221384922
Crmp1	Crmp1	0.256875585239706
Tuba1c	Tuba1c	0.256062582237373
Rab11a	Rab11a	0.255141330335875
Marcks	Marcks	0.254509439373624
Gpm6b	Gpm6b	0.252554347704109
Slc25a4	Slc25a4	0.250515045423588
Rps20	Rps20	0.242115010312993
Eif4a1	Eif4a1	0.241686479652527
Syt11	Syt11	0.240769084012941
Dhfr	Dhfr	0.240520663778065
Ndufs6	Ndufs6	0.235895638417144
Cpe	Cpe	0.230335908276853
Rbm7	Rbm7	0.229187038036585
Dynll1	Dynll1	0.226295560942101
Clasp2	Clasp2	0.225221630714057
Dnajc15	Dnajc15	0.222860713176444
Tpr	Tpr	0.222003756087943
Rpl37a	Rpl37a	0.219855895850678
Rbm26	Rbm26	0.218162295106254
Dut	Dut	0.218021853583572
Abracl	Abracl	0.215718818889043
Dlx6as1	Dlx6as1	0.215011360961505
Gria2	Gria2	0.21068023177892
Canx	Canx	0.210142650256654
Krr1	Krr1	0.204177677168398
Mcm10	Mcm10	0.203280028204544
Dctn4	Dctn4	0.200566639751013
Timm13	Timm13	0.200437638117114
Hsp90ab1	Hsp90ab1	0.198970443168073
Cdc42	Cdc42	0.192775649173696
Myo1b	Myo1b	0.191215029889113
Dbi	Dbi	0.188748452289134
Usp10	Usp10	0.187249340808715
Cct3	Cct3	0.186345060656316
Nucks1	Nucks1	0.184741611123407
Atrx	Atrx	0.181241118201049
Son	Son	0.181190917777442
Eif3m	Eif3m	0.180933370284435
Parp2	Parp2	0.178101221852952
