var	rel.inf
Clu	Clu	6.62038812911286
Rpl32	Rpl32	5.85248095242684
Ccnd2	Ccnd2	4.02154415160103
Nono	Nono	2.46422752558578
Dlx2	Dlx2	2.3603852163903
Zwilch	Zwilch	1.82795043407607
Igfbpl1	Igfbpl1	1.60577409974649
Ncor1	Ncor1	1.48348958565065
Gm6251	Gm6251	1.4078911923127
Rps14	Rps14	1.24301124273882
Ptma	Ptma	1.16558158494406
Dnajc15	Dnajc15	1.05538899326169
Kdelr2	Kdelr2	1.03889866670059
Htra1	Htra1	1.01370695065415
Dcx	Dcx	1.01082760439727
Fabp7	Fabp7	1.00493857681249
Pdcd4	Pdcd4	0.966186856194058
Nucks1	Nucks1	0.898539581928676
Slc1a2	Slc1a2	0.8435537598911
Sox11	Sox11	0.722482845085126
Sars	Sars	0.701962485888223
Parp2	Parp2	0.668151014606502
Rps25	Rps25	0.654197434560279
Rpl35	Rpl35	0.63982210277844
Bcan	Bcan	0.627590970318889
Tpm3	Tpm3	0.616734947167027
Krr1	Krr1	0.604626635676546
Mphosph8	Mphosph8	0.523526315576792
Marcks	Marcks	0.521621300099077
Rpl8	Rpl8	0.520963048819566
Tubb3	Tubb3	0.504582779155588
Iqgap3	Iqgap3	0.503354720969218
Jag1	Jag1	0.480532591866737
Tmsb4x	Tmsb4x	0.469257048982153
Tuba1c	Tuba1c	0.460984044853363
Aldoc	Aldoc	0.452695598071214
Rbbp7	Rbbp7	0.434251470387006
Glul	Glul	0.424062236217266
Rps18	Rps18	0.410352769900211
Map3k1	Map3k1	0.400922492738694
Golt1b	Golt1b	0.400427744373725
Cldn10	Cldn10	0.377891925111482
Nrxn3	Nrxn3	0.370173408984698
X0610010K14Rik	X0610010K14Rik	0.369274238304344
Ruvbl2	Ruvbl2	0.368883713691802
Rfc4	Rfc4	0.368457796578265
Pola1	Pola1	0.353662794583525
Ntm	Ntm	0.350530093982818
Gja1	Gja1	0.335715168816786
Hnrnpk	Hnrnpk	0.334421809003234
Set	Set	0.323860599759964
Rpl7	Rpl7	0.319934682383477
Sephs2	Sephs2	0.312449414375518
Mt3	Mt3	0.311598059708086
Rps26	Rps26	0.307337424762417
Wdr43	Wdr43	0.292886842528909
Elavl4	Elavl4	0.28995373881984
Myo1b	Myo1b	0.286592454862251
Tubb5	Tubb5	0.285421860075071
Dstn	Dstn	0.261286962830898
Gm5148	Gm5148	0.256891149175536
Rars	Rars	0.254858957852599
Mllt11	Mllt11	0.253615415393295
Rps20	Rps20	0.250781856604778
Rpl36al	Rpl36al	0.246101713014499
Mrpl48	Mrpl48	0.243642465527536
Rpl18a	Rpl18a	0.242954651037686
Igfbp5	Igfbp5	0.242402097606446
Rps11	Rps11	0.237714524895642
Cdca2	Cdca2	0.234698798842867
Rps15a.ps6	Rps15a.ps6	0.232163720967382
Zfp367	Zfp367	0.230140935308338
Hmgn1	Hmgn1	0.228267772569799
Mcm4	Mcm4	0.226121876661995
Eif4a1	Eif4a1	0.224174647127104
Tardbp	Tardbp	0.222657084687741
U2af1	U2af1	0.222557014795743
Dut	Dut	0.221887938103039
Rqcd1	Rqcd1	0.21941977153765
Taf7	Taf7	0.218317188673486
Syt11	Syt11	0.21551653945407
Gnb2l1	Gnb2l1	0.214608101681378
Diablo	Diablo	0.211837705212655
Eef1a1	Eef1a1	0.208897682203609
Zfp326	Zfp326	0.204087482029847
Ppp1ca	Ppp1ca	0.200240175539384
Ezh2	Ezh2	0.199051978080082
Mrpl54	Mrpl54	0.191153272872679
Gas1	Gas1	0.187778549019042
Ckap5	Ckap5	0.185514274068848
Rps21	Rps21	0.185001421008596
Mt1	Mt1	0.183176978637652
Top1	Top1	0.181715662880469
Tars	Tars	0.17820925409108
Smc2	Smc2	0.177794683688018
Qk	Qk	0.176815660753007
Cenpp	Cenpp	0.174594276699201
Npm1	Npm1	0.174555340856247
Braf	Braf	0.173399535096788
Pwwp2a	Pwwp2a	0.170646263262897
Adk	Adk	0.169910542811551
Gm13826	Gm13826	0.169698395723135
Bub1	Bub1	0.167927577111926
Mrpl12	Mrpl12	0.166969621279743
Eif4e	Eif4e	0.166112260610876
Qdpr	Qdpr	0.165530882447893
Smim15	Smim15	0.158063125292785
Cox6a1	Cox6a1	0.157673573675051
