var	rel.inf
Gja1	Gja1	17.6871955363563
Nrxn3	Nrxn3	3.5506286413818
Jag1	Jag1	1.47398976274602
Miat	Miat	1.38015893440735
Dcx	Dcx	1.30966670095993
Tubb5	Tubb5	1.27812887260755
Dlx2	Dlx2	1.26755568702069
Aldoc	Aldoc	1.25954358009956
Dlx6as1	Dlx6as1	1.14098147601963
Tpx2	Tpx2	1.03981966111081
Ccnd2	Ccnd2	0.999283051623826
Clu	Clu	0.879818025021231
Gas5	Gas5	0.833831552670711
Mfap2	Mfap2	0.826620595635958
Skil	Skil	0.806865022658871
Tmsb4x	Tmsb4x	0.80440832506093
Igfbpl1	Igfbpl1	0.77974128630939
Dpysl2	Dpysl2	0.779361096424693
Asns	Asns	0.696143276220787
Actb	Actb	0.672906680338537
Rpl37a	Rpl37a	0.644280683508401
Axl	Axl	0.615594147505555
Gm13826	Gm13826	0.604580429862604
Birc5	Birc5	0.585791306453179
Ran	Ran	0.543240193536699
Zwilch	Zwilch	0.515313153183142
Glul	Glul	0.506911024946413
Erh	Erh	0.452931936942619
Rpl4	Rpl4	0.449848074130066
Son	Son	0.428786979053966
Cep70	Cep70	0.423845816915066
Cdca3	Cdca3	0.416726152478088
Kif22	Kif22	0.404775918381033
Ddx39b	Ddx39b	0.387650076663125
Abracl	Abracl	0.374480347968773
Ywhae	Ywhae	0.366259202536653
Hmgb2	Hmgb2	0.366096984757155
Dut	Dut	0.362441817662559
Itpa	Itpa	0.360488425405774
Trp53	Trp53	0.344727172103296
Gpc1	Gpc1	0.339529824493589
Ypel3	Ypel3	0.336458173526706
Vdac3	Vdac3	0.328135753414304
Rpl41	Rpl41	0.327321115181531
Poldip3	Poldip3	0.323227067974449
Psmd14	Psmd14	0.319572620874092
Atp5j	Atp5j	0.31238214489369
Mob4	Mob4	0.307670417393934
Six3	Six3	0.304384833952896
Ascl1	Ascl1	0.303741932122595
Myo1b	Myo1b	0.30339232834026
Klf13	Klf13	0.301765529061768
Krr1	Krr1	0.297442016330097
Nhp2	Nhp2	0.291547460888585
Tardbp	Tardbp	0.288171068078934
Hsp90ab1	Hsp90ab1	0.286431750776386
Efha2	Efha2	0.286169640983662
Pfn1	Pfn1	0.282369698717128
Hes6	Hes6	0.27772073120998
Cggbp1	Cggbp1	0.277451322398151
Tuba1c	Tuba1c	0.275682244962812
S1pr1	S1pr1	0.265282588668841
Snw1	Snw1	0.260623278486694
Nono	Nono	0.259974175549576
Rpl35	Rpl35	0.254083303474191
Pdcd4	Pdcd4	0.253647344449986
Smc2	Smc2	0.253183647217659
Golga7	Golga7	0.25231878143299
Prps1	Prps1	0.249050141978358
Ptges3	Ptges3	0.237974352197465
Nedd8	Nedd8	0.237072242171491
Denr	Denr	0.225401396602885
Nme1	Nme1	0.223023302384865
Cnot2	Cnot2	0.22243580179427
Dek	Dek	0.214059233212943
Tomm7	Tomm7	0.20622141248588
Smarca5	Smarca5	0.202247509564937
Smc4	Smc4	0.20217984592624
Ndufa13	Ndufa13	0.196222606253712
X2810417H13Rik	X2810417H13Rik	0.194901239295437
C330027C09Rik	C330027C09Rik	0.191630228452145
AK010878	AK010878	0.189712680417178
Cd63	Cd63	0.188959201307951
Clk4	Clk4	0.188631645190968
Ptprz1	Ptprz1	0.18463182592823
Dstn	Dstn	0.183440737447366
Fam60a	Fam60a	0.181720585424245
Elavl4	Elavl4	0.180347759691126
Banf1	Banf1	0.179272703497649
Anks1	Anks1	0.17639576660007
Phkb	Phkb	0.175873512467332
Zfp106	Zfp106	0.172437777096857
Cnot1	Cnot1	0.169873639604419
Eef1a1	Eef1a1	0.169378071736692
Orc3	Orc3	0.168920014581402
Cst3	Cst3	0.167293255791233
Rpa1	Rpa1	0.165399191020965
Rps13	Rps13	0.161345992556413
Draxin	Draxin	0.161191138207232
Ndufa4	Ndufa4	0.160498816369823
Bcl11a	Bcl11a	0.160335856882838
Ube2c	Ube2c	0.158501624881157
Pfas	Pfas	0.156682345545239
Htra1	Htra1	0.154917921739168
Sox8	Sox8	0.153965135986862
Cbs	Cbs	0.15268434778478
Siva1	Siva1	0.150400618481867
Zfp36l1	Zfp36l1	0.150103276134003
Coro1c	Coro1c	0.149489926185605
Scd2	Scd2	0.147089629896936
Baz1b	Baz1b	0.146399098437227
Rpl8	Rpl8	0.14536758639556
Dclk2	Dclk2	0.145323487745676
D15Ertd621e	D15Ertd621e	0.144688087727801
Manf	Manf	0.144442048188259
Pola1	Pola1	0.14158872480185
Sept10	Sept10	0.140482496321847
Jam2	Jam2	0.138554628078606
Uba1	Uba1	0.137558333727699
Mapk1ip1l	Mapk1ip1l	0.13691473437661
Zfp207	Zfp207	0.128669323288369
Sox2	Sox2	0.128655009376495
Sox11	Sox11	0.128443623613848
Crmp1	Crmp1	0.128203845849531
Cenpp	Cenpp	0.127570770575781
Malat1	Malat1	0.126163821926227
G2e3	G2e3	0.124762597930034
Plp1	Plp1	0.124315651522491
Rrp1	Rrp1	0.124086614828876
Bsg	Bsg	0.123012097888187
Rassf2	Rassf2	0.121906942710817
Snrnp70	Snrnp70	0.121854300884232
Cfl1	Cfl1	0.121716598881825
Atp5a1	Atp5a1	0.120065515843534
Utrn	Utrn	0.119870024836852
Rrm1	Rrm1	0.119835262349224
Prkcb	Prkcb	0.118650692636257
Aebp2	Aebp2	0.115585705443892
Mrpl48	Mrpl48	0.114941121584605
Usp10	Usp10	0.114164866478238
Mll2	Mll2	0.113176661600954
Gmps	Gmps	0.112731204739284
Gins4	Gins4	0.112284136182697
Tet2	Tet2	0.111411933466644
Gsk3b	Gsk3b	0.109702415923081
Cd81	Cd81	0.109263890292535
Ccdc88a	Ccdc88a	0.108994935505518
Psmc6	Psmc6	0.108919042641304
Pa2g4	Pa2g4	0.108564966987439
Cbx3	Cbx3	0.10728423350145
Mphosph8	Mphosph8	0.10502604852864
Sept2	Sept2	0.103868940881222
Spag9	Spag9	0.103461121002885
Lyrm4	Lyrm4	0.10338980437856
Cenpq	Cenpq	0.102689895251203
Klc1	Klc1	0.102576753820953
Tbcb	Tbcb	0.102530100851965
Cks2	Cks2	0.102415221276951
Caprin1	Caprin1	0.101021817640064
Ccar1	Ccar1	0.0997550744289561
Hnrnpd	Hnrnpd	0.0990253074232201
Ap2s1	Ap2s1	0.0984811223995759
Lhx2	Lhx2	0.0982606492245006
Ech1	Ech1	0.0979347409232049
Nucks1	Nucks1	0.0978950403901526
Mcrs1	Mcrs1	0.0974732155337728
Mettl9	Mettl9	0.0974529012420528
Tubb3	Tubb3	0.0973231210092746
Fam178a	Fam178a	0.095843625007209
Mrpl20	Mrpl20	0.0956708311778133
Uqcrq	Uqcrq	0.0952031996139581
Exosc8	Exosc8	0.0951169717462017
Set	Set	0.0949255894982838
Slc6a6	Slc6a6	0.0941479787019032
Psmb3	Psmb3	0.0923315284543033
Mt3	Mt3	0.091731008941513
H3f3b	H3f3b	0.0902364636079358
Ndufa10	Ndufa10	0.0898980225056602
Rpl37	Rpl37	0.0895955074640394
Fam89b	Fam89b	0.0894480981523542
Tead1	Tead1	0.0893886618142428
Syncrip	Syncrip	0.0881296604679045
