var	rel.inf
Clu	Clu	9.69715656749028
Jag1	Jag1	5.76642534505822
Nono	Nono	4.68834029480064
Slc1a2	Slc1a2	2.43367380076011
Atp5c1	Atp5c1	2.20408774043602
Dlx6as1	Dlx6as1	1.70098531030609
Rpl8	Rpl8	1.59628950416809
Ptma	Ptma	1.41113005170327
Sox8	Sox8	1.40678176521326
Set	Set	1.37315644382703
Htra1	Htra1	1.17939265766924
Ccnd2	Ccnd2	1.08369433847741
Tmsb4x	Tmsb4x	1.08198005560904
Rps26	Rps26	1.05208332727619
Sox11	Sox11	0.965067322977084
Ran	Ran	0.955330327101709
Birc5	Birc5	0.873264192077128
Dlx2	Dlx2	0.836217301530484
Lsm2	Lsm2	0.730279911382324
Eif4a1	Eif4a1	0.683175667718802
Ubb	Ubb	0.668008317939532
Tpx2	Tpx2	0.657569164083555
Actb	Actb	0.641147798527568
Ntsr2	Ntsr2	0.612668312276635
Hmgb3	Hmgb3	0.601649812024567
Wdr60	Wdr60	0.599421405821363
Map4k4	Map4k4	0.585840115531131
Apoe	Apoe	0.562021480424734
Rpl32	Rpl32	0.551845017740999
Rps11	Rps11	0.493659469752221
Hsp90ab1	Hsp90ab1	0.479374581313854
Pdcd4	Pdcd4	0.449646882284951
X2810025M15Rik	X2810025M15Rik	0.441251308358501
Tuba1c	Tuba1c	0.425956482397782
Ntm	Ntm	0.422289637427958
Marcks	Marcks	0.419287593484806
Krr1	Krr1	0.404099586672484
Sri	Sri	0.394279735977244
Cdca2	Cdca2	0.377882270809786
Snord52	Snord52	0.373274345285721
Nucks1	Nucks1	0.360086511874428
Insm1	Insm1	0.343885838673374
H3f3b	H3f3b	0.343092132458714
Hmgcr	Hmgcr	0.333385739198326
Igf2r	Igf2r	0.330700378736022
A430005L14Rik	A430005L14Rik	0.330265191390502
Ewsr1	Ewsr1	0.31106678847154
Mrpl13	Mrpl13	0.310345703842387
Gm1821	Gm1821	0.307312487950335
Ubl5	Ubl5	0.305271257898334
Gja1	Gja1	0.30194346778896
Dbi	Dbi	0.282834763443415
Ndufs6	Ndufs6	0.276518692888401
Mrfap1	Mrfap1	0.271667236521071
Pgrmc1	Pgrmc1	0.270764370831071
Egfr	Egfr	0.268621760008272
Arglu1	Arglu1	0.268616172676795
Rps25	Rps25	0.252835162598928
Eed	Eed	0.250501840401288
Dcx	Dcx	0.241115900149365
Mphosph8	Mphosph8	0.237951054273058
Calm2	Calm2	0.235997983161966
Trim67	Trim67	0.233491879186695
Ube2n	Ube2n	0.233004990272582
Eef1a1	Eef1a1	0.232889838830539
Fos	Fos	0.232864349957748
Bex4	Bex4	0.229965800072044
Myh10	Myh10	0.226576219425354
Aldoc	Aldoc	0.225516431464827
Zeb1	Zeb1	0.222004101876279
Txnrd1	Txnrd1	0.221178723211809
Cks2	Cks2	0.221138500481153
Rnf168	Rnf168	0.220465097261577
Cfl2	Cfl2	0.208446780296162
Trp53	Trp53	0.204249640030165
Rnps1	Rnps1	0.201047488842573
Gas1	Gas1	0.195715072489465
Dhfr	Dhfr	0.192623891830727
Rcc2	Rcc2	0.190741977753103
Grsf1	Grsf1	0.18807611612865
Dpysl2	Dpysl2	0.182389633332438
Gm13826	Gm13826	0.180791606811491
Tcf4	Tcf4	0.180303769014525
Ybx1	Ybx1	0.178787838017319
Zfp326	Zfp326	0.17679322699281
Ccar1	Ccar1	0.175372432721415
Polr3k	Polr3k	0.174758777311256
Gpr37l1	Gpr37l1	0.166200150097764
Lrrfip1	Lrrfip1	0.163761585347222
Ankrd10	Ankrd10	0.162156456438273
Rnf4	Rnf4	0.159822149844105
Ypel3	Ypel3	0.15947836757948
Ube2b	Ube2b	0.15937597704597
Snrpb	Snrpb	0.156279731963321
Clasp2	Clasp2	0.150309943247371
Tmem55a	Tmem55a	0.149860257487905
Mfap2	Mfap2	0.149302165456325
Ttyh1	Ttyh1	0.147177680525971
Rpl24	Rpl24	0.145114606842752
Ptp4a2	Ptp4a2	0.140888944072238
Timm21	Timm21	0.140248236284426
Zfp367	Zfp367	0.138794221198459
Dlx1	Dlx1	0.13681819981078
Zfp462	Zfp462	0.135749340137775
Nav1	Nav1	0.133323443746068
Ech1	Ech1	0.130129960613393
Usp22	Usp22	0.129918938406583
Arpc2	Arpc2	0.129693946231842
Igfbpl1	Igfbpl1	0.129533667152604
Kif5b	Kif5b	0.12733269616944
Mex3a	Mex3a	0.125884541825303
Gigyf1	Gigyf1	0.125875412119716
Ilf2	Ilf2	0.124489769625622
Rcor2	Rcor2	0.123535179724254
Psme4	Psme4	0.123113785203473
Vps37a	Vps37a	0.122161743195325
Myef2	Myef2	0.121170788128636
Ccnc	Ccnc	0.12102111083017
Psma3	Psma3	0.120267850934395
Cct8	Cct8	0.119145518677112
Zcchc24	Zcchc24	0.117398755613947
Pfn1	Pfn1	0.116950061238511
Atad2	Atad2	0.116126805061159
Ywhae	Ywhae	0.115733842829141
Tecr	Tecr	0.115242284946669
Lrfn4	Lrfn4	0.115066022585651
X5830416P10Rik	X5830416P10Rik	0.114042278917196
Nploc4	Nploc4	0.11327514379274
Dync1h1	Dync1h1	0.113070606155817
Plp1	Plp1	0.112597871020987
Klhl24	Klhl24	0.111954158669276
Cfl1	Cfl1	0.11134182803034
Dek	Dek	0.11049722483878
Ncl	Ncl	0.108834680738328
Csde1	Csde1	0.107154468790454
Cluap1	Cluap1	0.106050231001458
Rps14	Rps14	0.104899659216364
Topors	Topors	0.10321108197129
Stox2	Stox2	0.103184005224184
Skil	Skil	0.10307066038545
Ddx42	Ddx42	0.102789712611095
Myo1b	Myo1b	0.102775489671365
Parp1	Parp1	0.102196577085009
Thoc7	Thoc7	0.101684834314159
Fmr1	Fmr1	0.101132701458338
Immt	Immt	0.100873803862681
Gtf2e2	Gtf2e2	0.100717097872037
Larp1	Larp1	0.100044377277354
Srsf4	Srsf4	0.0986192637260444
Gmps	Gmps	0.0978616144760779
Cetn3	Cetn3	0.0964576363418251
Stx6	Stx6	0.0963548578699837
Atp6v1f	Atp6v1f	0.0961909830839147
Pola1	Pola1	0.0961633905332902
Sgol1	Sgol1	0.0961455017566027
Zkscan3	Zkscan3	0.0950635789188025
Bsg	Bsg	0.093953935871338
Sod1	Sod1	0.0927627317784612
Siva1	Siva1	0.0918964361698029
Gatad2b	Gatad2b	0.091544483983109
Mrpl34	Mrpl34	0.0912542794909201
Gnas	Gnas	0.0895872354365602
Mrpl20	Mrpl20	0.0891717610208876
Kdelr2	Kdelr2	0.0884988969998746
Dstn	Dstn	0.0884279895596477
Rab18	Rab18	0.0883323357223572
Itgb3bp	Itgb3bp	0.0878874838595413
Ppp1cb	Ppp1cb	0.0878423220499206
Glul	Glul	0.0877998863500789
Ddx5	Ddx5	0.087787941715184
Ppap2b	Ppap2b	0.0877736813301738
Eif3f	Eif3f	0.0877686218712242
Ap2s1	Ap2s1	0.0877638609955295
Incenp	Incenp	0.0873052945644
Ascl1	Ascl1	0.0866615323995515
Mdh1	Mdh1	0.0864737361804944
Cnot1	Cnot1	0.0864311353475126
Anp32e	Anp32e	0.0863095871258806
Zfp239	Zfp239	0.0862419283222659
Serf1	Serf1	0.0849014526757338
Lsm6	Lsm6	0.0844045809562295
Ppwd1	Ppwd1	0.0834574009340638
Rps13	Rps13	0.0832475755726193
Cbx3	Cbx3	0.0831458362284111
Golga5	Golga5	0.0829535860582101
Dclk1	Dclk1	0.082839893701763
Ankrd13c	Ankrd13c	0.0821396554602877
Htatsf1	Htatsf1	0.0820584911400168
Sec13	Sec13	0.0820271392277893
Eif3a	Eif3a	0.0817791484257437
Mrpl15	Mrpl15	0.0812915885918891
Rnf122	Rnf122	0.0812476867770684
X2700029M09Rik	X2700029M09Rik	0.0808987867541509
Brms1l	Brms1l	0.0798755697272881
Wscd1	Wscd1	0.07960584909384
Smc4	Smc4	0.0793851433935122
Srp14	Srp14	0.079230478690787
Psmd14	Psmd14	0.0791604454940877
Malat1	Malat1	0.078762349225628
G3bp1	G3bp1	0.0785626534557818
Nop10	Nop10	0.0780526333111994
Ehmt1	Ehmt1	0.0777659969693139
