var	rel.inf
Clu	Clu	4.70661448394131
Ptma	Ptma	3.33367687672202
Ccnd2	Ccnd2	2.61843969575182
H3f3b	H3f3b	2.38722581059172
Nono	Nono	1.58478866709714
Tmsb4x	Tmsb4x	1.39536552745682
Htra1	Htra1	1.26144242640999
X2810417H13Rik	X2810417H13Rik	1.23688035854314
Gja1	Gja1	1.16462849375507
Sox11	Sox11	1.15132386991276
Skil	Skil	1.08444893773289
Eif4a1	Eif4a1	1.0786214634739
Bcan	Bcan	0.973046756486658
Rps25	Rps25	0.926124992291885
Tpm3	Tpm3	0.896736364782287
Rpa1	Rpa1	0.860751017820583
Fabp7	Fabp7	0.814243437054316
Poldip3	Poldip3	0.81305288645244
Marcks	Marcks	0.787231497554063
Actb	Actb	0.776514432326584
Dcx	Dcx	0.769941219185914
Malat1	Malat1	0.7481316832618
Dlx2	Dlx2	0.682430773384044
Psmb6	Psmb6	0.681902735190684
Tubb3	Tubb3	0.668357461190826
Cox7a2	Cox7a2	0.667624219510062
Pfn2	Pfn2	0.651615566545706
Tubb5	Tubb5	0.631579313453186
Sgol1	Sgol1	0.601113943577345
Clns1a	Clns1a	0.576125107931466
Cenpp	Cenpp	0.545376775356063
Sh3bgrl	Sh3bgrl	0.543801322834785
Gas1	Gas1	0.538454612117995
Litaf	Litaf	0.528615358019419
Igfbp5	Igfbp5	0.523566124608298
Sox8	Sox8	0.517000463722171
Mettl9	Mettl9	0.489900901290949
Mki67	Mki67	0.464114881705217
Hdac2	Hdac2	0.463876937005752
Mms22l	Mms22l	0.459982370781407
Mir682	Mir682	0.454545745177021
Tsc2	Tsc2	0.439402503697466
Ankrd13c	Ankrd13c	0.422771127141514
Flrt2	Flrt2	0.421602340988835
Hmgb2	Hmgb2	0.417467630183815
Cbx3	Cbx3	0.408376725566527
Dcps	Dcps	0.407432970388671
Ckap2l	Ckap2l	0.407092426347701
Lbr	Lbr	0.384915654893138
Cfl1	Cfl1	0.384572680143724
Dpysl2	Dpysl2	0.383022673758091
Nrxn3	Nrxn3	0.375765056605308
Glul	Glul	0.358400632651279
Ywhah	Ywhah	0.355633023465757
Slc1a2	Slc1a2	0.350378273059666
Rpl36al	Rpl36al	0.349329646511809
Apoe	Apoe	0.338601267999349
X2610203C20Rik	X2610203C20Rik	0.335442638930513
Zfp367	Zfp367	0.332130757093884
Cox7c	Cox7c	0.325451864420327
Mtf2	Mtf2	0.322934446550554
Grm3	Grm3	0.307438775000575
Tpx2	Tpx2	0.304293966625301
Ptges3	Ptges3	0.299146901155634
Hsp90ab1	Hsp90ab1	0.298739118328015
Dlx6as1	Dlx6as1	0.294963668840515
Nnat	Nnat	0.27712335172931
Zfp36l1	Zfp36l1	0.277052990708854
Gm13826	Gm13826	0.276858149391176
Ywhae	Ywhae	0.275952118421998
Tsc22d2	Tsc22d2	0.270439488647446
Ntm	Ntm	0.268569695606215
Ndufs6	Ndufs6	0.267875253691827
