var	rel.inf
Clu	Clu	4.64392371624101
Ccnd2	Ccnd2	3.44558692425391
Gja1	Gja1	2.67546361927814
Abracl	Abracl	2.33432715915425
Jag1	Jag1	2.14645037232065
Nono	Nono	1.94771283251176
Tmsb4x	Tmsb4x	1.89715839662844
Drg1	Drg1	1.77921748922649
Bcan	Bcan	1.75505623841262
Mir682	Mir682	1.22485250314505
Ptma	Ptma	1.07283690702453
Anks1	Anks1	1.05501631077247
Phax	Phax	1.03923868977951
X2010107E04Rik	X2010107E04Rik	0.968630610020226
Rps23	Rps23	0.957809164007107
Hes6	Hes6	0.947434490995732
Hnrnpk	Hnrnpk	0.896641536772973
Sox11	Sox11	0.848065188383325
Htra1	Htra1	0.786372836351623
Rpl41	Rpl41	0.76242339805175
Plp1	Plp1	0.758638518464884
Rnps1	Rnps1	0.729665212889301
Hmgn1	Hmgn1	0.704235452868407
Dlx6as1	Dlx6as1	0.693997173373272
Marcks	Marcks	0.664553170212403
Rps21	Rps21	0.610037479482268
Rpl8	Rpl8	0.597829833429485
Rps25	Rps25	0.594893795869625
Set	Set	0.564200498850885
Dcx	Dcx	0.531831886479877
Cfl1	Cfl1	0.530353025482683
Lrrc4b	Lrrc4b	0.526128863349317
Rplp0	Rplp0	0.498871882944699
Nrxn3	Nrxn3	0.482838939269344
S1pr1	S1pr1	0.474284526945684
Rpl32	Rpl32	0.46023976146246
Pola1	Pola1	0.446972554981118
Il18	Il18	0.425944486035252
Gm13826	Gm13826	0.42556421235984
Rpl13a	Rpl13a	0.414351232029748
Klf13	Klf13	0.412153712517628
Slbp	Slbp	0.405444010906135
Mt3	Mt3	0.383253712756841
Ube2c	Ube2c	0.375813866877105
Hspd1	Hspd1	0.358702790661703
Malat1	Malat1	0.345287207519942
Rps8	Rps8	0.343233728669441
Fabp7	Fabp7	0.339028580217016
Hnrnpc	Hnrnpc	0.337977978554237
Zfp326	Zfp326	0.332491736901033
Psip1	Psip1	0.313979775292207
Rpl18	Rpl18	0.31103522732995
Stxbp4	Stxbp4	0.305217890874588
Dbi	Dbi	0.303718504040128
Ntm	Ntm	0.302274460772055
Odc1	Odc1	0.298410706479629
Dlx2	Dlx2	0.297212681378199
Cdt1	Cdt1	0.286254428709715
Ypel3	Ypel3	0.285254187476199
Tubb5	Tubb5	0.282887209148119
Scd2	Scd2	0.282836006577833
Pitpnc1	Pitpnc1	0.272186394792779
Man2a2	Man2a2	0.27018540210209
Prpf40a	Prpf40a	0.262689967133425
Ctbp2	Ctbp2	0.253256442305288
Fam96b	Fam96b	0.250801412307883
Tjp2	Tjp2	0.24849809346083
Smarce1	Smarce1	0.248296282749323
Usp37	Usp37	0.24578256525431
Atm	Atm	0.245684629486795
Slc25a4	Slc25a4	0.242683487711405
Atl1	Atl1	0.239649464997587
Rps26	Rps26	0.235394217908373
Mrpl15	Mrpl15	0.22910290724547
Eef1a1	Eef1a1	0.222074823173203
Igfbpl1	Igfbpl1	0.221675499077574
Psmb6	Psmb6	0.221398616040204
Spast	Spast	0.209492976937431
Krr1	Krr1	0.203784046311483
Rps11	Rps11	0.200249132359481
Mn1	Mn1	0.195437345848784
Rnf4	Rnf4	0.187406595663391
Sfrs18	Sfrs18	0.184678891172688
Gnb2l1	Gnb2l1	0.181650315231201
Nop9	Nop9	0.179229926860291
Mfap3	Mfap3	0.178683583901486
Plgrkt	Plgrkt	0.177491646782405
Nsmce1	Nsmce1	0.176410808922883
Topbp1	Topbp1	0.174574621579779
Pdcd4	Pdcd4	0.174491827411794
Psmb2	Psmb2	0.173450465329303
Kdm5a	Kdm5a	0.172761142000913
Uqcrb	Uqcrb	0.172678653130596
Rbbp7	Rbbp7	0.17258326612511
Eif4a1	Eif4a1	0.172391574650067
Aff4	Aff4	0.170085112365748
G3bp1	G3bp1	0.168765787152996
Apoe	Apoe	0.167038867079769
Hnrnpa0	Hnrnpa0	0.164976394358286
Dstn	Dstn	0.162613211035043
Ergic2	Ergic2	0.160493560832267
Eif3a	Eif3a	0.159807788878502
Zfp36l1	Zfp36l1	0.159404755707293
Rps20	Rps20	0.159183889619456
H3f3b	H3f3b	0.159176588453933
Nfix	Nfix	0.15916975155132
Rae1	Rae1	0.158792516573347
Gria2	Gria2	0.156344611308965
Agpat5	Agpat5	0.155550501980304
Rps19	Rps19	0.154736554590503
Ywhae	Ywhae	0.153710170002177
Zfpl1	Zfpl1	0.153630395268252
Hmgn5	Hmgn5	0.152073987157437
Mll3	Mll3	0.149435683131193
Ttyh1	Ttyh1	0.149063684773564
Ccdc41	Ccdc41	0.145068737833772
Actl6a	Actl6a	0.144054166066265
Cnp	Cnp	0.142941414361514
Skil	Skil	0.142097260939841
Usp22	Usp22	0.141996762954222
Cks1b	Cks1b	0.141882971047137
