var	rel.inf
Clu	Clu	6.95194530781247
Ntm	Ntm	2.96953866224592
Ccnd2	Ccnd2	2.82304199942421
Jag1	Jag1	2.57967830373014
Dlx2	Dlx2	2.51241720338375
Ptma	Ptma	2.36214803688928
Gja1	Gja1	2.34096467346645
Nrxn3	Nrxn3	2.11475010878463
Dcun1d5	Dcun1d5	1.83398519847346
Rps8	Rps8	1.45556458036091
Igfbpl1	Igfbpl1	1.4087635982352
Rbm7	Rbm7	1.2926085833709
Aldoc	Aldoc	1.28542546078151
Nono	Nono	1.21542987286507
Dlx6as1	Dlx6as1	0.986898864794226
Rpl32	Rpl32	0.946447544372767
Sox11	Sox11	0.870612864317237
Hnrnpk	Hnrnpk	0.859049405165413
Igfbp5	Igfbp5	0.79968878009463
Htra1	Htra1	0.789133759169373
Drg1	Drg1	0.758982798678102
Dpysl2	Dpysl2	0.74321970087237
Tpx2	Tpx2	0.702619527979446
Myo1b	Myo1b	0.687513504068318
Skil	Skil	0.666230188972624
Tmsb4x	Tmsb4x	0.652259425243669
Ndufs6	Ndufs6	0.651147293591995
Bcan	Bcan	0.556927294941727
Banf1	Banf1	0.517954718835504
Cenpm	Cenpm	0.513117886347765
Smc6	Smc6	0.509958424266922
Mt3	Mt3	0.492936798969449
Pfn2	Pfn2	0.484162902791614
Dctpp1	Dctpp1	0.480967923797543
Brca2	Brca2	0.475341632384386
Ipo5	Ipo5	0.454884929386006
Pnrc2	Pnrc2	0.448300969211115
Atp5f1	Atp5f1	0.433086587973134
Ckb	Ckb	0.407130223858485
Myh9	Myh9	0.4068647206939
Dimt1	Dimt1	0.389116222188094
Cfdp1	Cfdp1	0.386533226297697
Cfl1	Cfl1	0.383690838317257
Lrrc8a	Lrrc8a	0.378813259639973
Gria2	Gria2	0.370232241518666
Eif4a1	Eif4a1	0.347833070885216
Rps20	Rps20	0.34452193207354
Ptges3	Ptges3	0.339609524336539
Fth1	Fth1	0.335533691240838
Atxn10	Atxn10	0.310596949891688
Gnai3	Gnai3	0.302412633392829
Cox6a1	Cox6a1	0.302400546459511
Srek1ip1	Srek1ip1	0.297312961257574
Malat1	Malat1	0.291289995079087
Ankrd13c	Ankrd13c	0.282281733617518
Dcx	Dcx	0.272471741642896
Rpl7	Rpl7	0.266482365389484
Tfdp1	Tfdp1	0.263548215601436
Smarca4	Smarca4	0.261201439230597
Gm13826	Gm13826	0.258671050920935
Csda	Csda	0.246816883938534
Parp1	Parp1	0.239849847689271
Tuba1c	Tuba1c	0.234843440374153
Glul	Glul	0.234619464192399
F3	F3	0.233320709997575
AI506816	AI506816	0.231268044212238
Plp1	Plp1	0.230682356136723
Sox9	Sox9	0.227736957294794
Hes6	Hes6	0.226198036628943
Tmem242	Tmem242	0.223208133381658
