var	rel.inf
Sox11	Sox11	7.4329712552663
Bcan	Bcan	2.83001826284566
Ccnd2	Ccnd2	2.3634708076999
Pfn1	Pfn1	2.30287856274324
Jag1	Jag1	1.89722142362624
Clu	Clu	1.88237929498938
Igfbp5	Igfbp5	1.78816988712936
Nono	Nono	1.32405064167789
Htra1	Htra1	1.20688885482139
Dlx2	Dlx2	1.09791735273431
Hnrnpm	Hnrnpm	1.04321016975911
Tuba1c	Tuba1c	0.938269199646259
Myo1b	Myo1b	0.910419973907995
Ybx1	Ybx1	0.887226017801323
Rpl8	Rpl8	0.842340372996565
Zfp36l1	Zfp36l1	0.828700183389255
Zfp326	Zfp326	0.815132723948122
Igfbpl1	Igfbpl1	0.808060806383581
Cfl1	Cfl1	0.805630165967855
Ccdc25	Ccdc25	0.795350969599904
Tmem242	Tmem242	0.732148147663583
Cenpq	Cenpq	0.721932166837731
Rps25	Rps25	0.721041287992011
Marcks	Marcks	0.688545281133105
Rpl32	Rpl32	0.685988691276704
Skil	Skil	0.637144258588679
Sox8	Sox8	0.634230730790255
Gsk3b	Gsk3b	0.606255169209334
Cks2	Cks2	0.605213547692418
Dlx5	Dlx5	0.598650143641873
Wdr76	Wdr76	0.579887935002188
Ntm	Ntm	0.554557018452135
Glul	Glul	0.489694916409908
Slc1a2	Slc1a2	0.480875506028008
Cbs	Cbs	0.480502754757188
Set	Set	0.47748207163591
Mt3	Mt3	0.466186180074104
Dut	Dut	0.426976462899555
Nktr	Nktr	0.423864661213439
Plp1	Plp1	0.423010099495179
Rpl41	Rpl41	0.421839249809302
Rpl37	Rpl37	0.419757451732465
Zfp367	Zfp367	0.418528389721849
Ndufa7	Ndufa7	0.404525988333655
Aldoc	Aldoc	0.397366953291245
Rps24	Rps24	0.396558768873813
Mir682	Mir682	0.384861890793169
Aarsd1	Aarsd1	0.375161477952849
Nfia	Nfia	0.372384521930918
Map4k4	Map4k4	0.372036888120737
Rpl35	Rpl35	0.368708435865045
Phf6	Phf6	0.367960660172277
Cox7a2	Cox7a2	0.367629108342549
Miat	Miat	0.361699257355075
Frg1	Frg1	0.352639229705881
Bnip3l	Bnip3l	0.349927192167261
H2afz	H2afz	0.349085808809551
Cox16	Cox16	0.34536785958809
Cep57	Cep57	0.331470037169379
Dlx6as1	Dlx6as1	0.324899624484376
Bola2	Bola2	0.324329369979948
Rpa1	Rpa1	0.321703963403519
Cenpw	Cenpw	0.314251440661399
Crmp1	Crmp1	0.305753748700978
