var	rel.inf
Gm13826	Gm13826	4.19530352634542
Ccnd2	Ccnd2	3.91406572814039
Gja1	Gja1	3.5711534123631
Clu	Clu	3.1772672208002
Mt3	Mt3	3.10116651354831
Slc1a2	Slc1a2	2.59368518476435
Dlx6as1	Dlx6as1	1.98522428652669
Zfp367	Zfp367	1.46956866972532
Jag1	Jag1	1.25872205312959
Manf	Manf	1.10617745927941
Cst3	Cst3	1.08159302761346
Birc5	Birc5	1.04876608019051
Tmsb4x	Tmsb4x	1.01167535391599
Mt1	Mt1	0.969876876903428
Bcan	Bcan	0.864143775758
Pfn2	Pfn2	0.843103645871051
Rnf4	Rnf4	0.81737913099362
Mir682	Mir682	0.789222696817553
Aldoc	Aldoc	0.776775174921031
Eef1a1	Eef1a1	0.700240621355646
Tubb3	Tubb3	0.682099292048042
Calm2	Calm2	0.653669490355379
Rpl37a	Rpl37a	0.637129876745331
Myo1b	Myo1b	0.589320666037203
Ptma	Ptma	0.567385211216016
Cenpp	Cenpp	0.563309936891551
Rps26	Rps26	0.538061852712343
Taf7	Taf7	0.535797727068775
Dctpp1	Dctpp1	0.532730336187657
Sae1	Sae1	0.474409169689163
Pdcd4	Pdcd4	0.464919478394306
Igfbpl1	Igfbpl1	0.440107072534806
Gadd45g	Gadd45g	0.43695056111789
Melk	Melk	0.425115079887794
Rpl7	Rpl7	0.42332276635076
Marcks	Marcks	0.409062736521556
Rpl35	Rpl35	0.405261653486928
Ubb	Ubb	0.393194729988518
Hmgb2	Hmgb2	0.371577848592815
Dlx2	Dlx2	0.371432299433978
Uqcrc1	Uqcrc1	0.370032418052908
Dhfr	Dhfr	0.366013935079704
Tpx2	Tpx2	0.365879501225316
Rpa1	Rpa1	0.365581494196124
Malat1	Malat1	0.363612434685013
Rps19	Rps19	0.362389285980421
Set	Set	0.359363013447213
Paics	Paics	0.359304640656794
Rpl18a	Rpl18a	0.358957183196338
Ptprs	Ptprs	0.35565284241766
Pfn1	Pfn1	0.355648790207248
Rbm7	Rbm7	0.351835630022184
Clasp2	Clasp2	0.351242733855865
Tuba1b	Tuba1b	0.341787324899931
Gm1821	Gm1821	0.329453471820326
Son	Son	0.326030263633415
Rpl39	Rpl39	0.302777476173144
Sdc2	Sdc2	0.297483632571316
Taldo1	Taldo1	0.294230670497244
Sephs2	Sephs2	0.290462445724751
Dcx	Dcx	0.290018992082675
Slc25a4	Slc25a4	0.288338629578499
Nrxn3	Nrxn3	0.287415800434452
Serpine2	Serpine2	0.283926386014179
Sox11	Sox11	0.282644740672268
Ttyh1	Ttyh1	0.280155032415666
Sox8	Sox8	0.278533260982603
Rpl41	Rpl41	0.270434059161162
Phf5a	Phf5a	0.266419320756247
Apoe	Apoe	0.263613527302585
Htra1	Htra1	0.259841815426908
Rpl7a	Rpl7a	0.256845013736461
Hes6	Hes6	0.252003088147844
Ndufa4	Ndufa4	0.245215553339006
Hsf2	Hsf2	0.237978039453612
Dlx1	Dlx1	0.237871401456961
Fam89b	Fam89b	0.234031989765985
Skil	Skil	0.232872149893935
Rps9	Rps9	0.232190826777746
Eif4g2	Eif4g2	0.23085233402756
Fez1	Fez1	0.222892121329056
Rps20	Rps20	0.2219668300339
Eif3g	Eif3g	0.218847832094328
Arhgap21	Arhgap21	0.215539954458821
Ddx5	Ddx5	0.215280233800061
Marcksl1	Marcksl1	0.215269418709722
Arf6	Arf6	0.212769838260753
Wdr82	Wdr82	0.210819945692064
Clk1	Clk1	0.206506887191839
Rps8	Rps8	0.206466102698051
Clasp1	Clasp1	0.204828408253129
Dpysl2	Dpysl2	0.203116080725376
Birc6	Birc6	0.202087284733614
Diablo	Diablo	0.198228690058682
Ncapg2	Ncapg2	0.198021680279088
Hmgn1	Hmgn1	0.197173082286657
Fbxo45	Fbxo45	0.195728450660234
Tbca	Tbca	0.19511650694104
Gsk3b	Gsk3b	0.193931400131955
Ptges3	Ptges3	0.193713938771827
Syt11	Syt11	0.19321296388003
Slbp	Slbp	0.189389642941314
Abracl	Abracl	0.182894405850133
Shisa4	Shisa4	0.181252093808259
Ankrd6	Ankrd6	0.18040167732967
Slc1a3	Slc1a3	0.18007039242347
Hnrnpm	Hnrnpm	0.175652259797093
Gtf2e2	Gtf2e2	0.172551507386746
Bet1	Bet1	0.171548789509199
Incenp	Incenp	0.169371732987862
Dlx5	Dlx5	0.16885647744032
Ap2m1	Ap2m1	0.167471641789501
Rpp21	Rpp21	0.16601408042939
Ywhah	Ywhah	0.1652588156779
Gpr56	Gpr56	0.164675634856666
Tuba1c	Tuba1c	0.162632964798006
Ncam1	Ncam1	0.160448267951248
Map4k4	Map4k4	0.15948070904982
Crnkl1	Crnkl1	0.158314454417821
Cks2	Cks2	0.155894709810876
Gm6654	Gm6654	0.155689900301344
Ifrd1	Ifrd1	0.155121239297365
Mettl14	Mettl14	0.154007394602106
Ngdn	Ngdn	0.151850238843672
Parp2	Parp2	0.151748589598881
X2410015M20Rik	X2410015M20Rik	0.150818047070079
Fem1b	Fem1b	0.14817710405061
Zfp280d	Zfp280d	0.144628605411881
Phf6	Phf6	0.14306451879497
Ipo5	Ipo5	0.1410555946136
Rbm25	Rbm25	0.139043756672838
Zeb2	Zeb2	0.138908773732641
Frmd4b	Frmd4b	0.135708787610789
Gnb2l1	Gnb2l1	0.135144450593884
Banf1	Banf1	0.132186661679634
Cnih	Cnih	0.131105861301769
Gas1	Gas1	0.128772418485171
Odc1	Odc1	0.125521312349247
Tmem55a	Tmem55a	0.124562911080347
Atp6v1h	Atp6v1h	0.12291286449985
Mbip	Mbip	0.121944477488838
Tardbp	Tardbp	0.121433433919031
Ube2e3	Ube2e3	0.120394007110017
Cbs	Cbs	0.119654709516858
Bcor	Bcor	0.119404830642781
Pola1	Pola1	0.119224338928952
Ubxn4	Ubxn4	0.118047601909541
Tnfrsf19	Tnfrsf19	0.117433475663414
Zfp827	Zfp827	0.116696778433707
Cc2d2a	Cc2d2a	0.116166591846416
Cep57	Cep57	0.115574637664631
Mllt3	Mllt3	0.115394278889644
Tceb2	Tceb2	0.113883104352209
Mnf1	Mnf1	0.112274000718127
Hbs1l	Hbs1l	0.112253936163142
Mll2	Mll2	0.111428251871835
Actb	Actb	0.111350534869136
Dtl	Dtl	0.111285739814101
Nsmce1	Nsmce1	0.110589172408763
Rpl13	Rpl13	0.109140447994861
Gpc1	Gpc1	0.109066474507537
Atad5	Atad5	0.108487298796849
Sin3a	Sin3a	0.108355137769052
Rps14	Rps14	0.108085641560579
Rrm2	Rrm2	0.107845798265546
Alyref	Alyref	0.107674749704007
Impdh2	Impdh2	0.105773972327454
Gpr37l1	Gpr37l1	0.105574795239618
Ezh2	Ezh2	0.104179307103373
Myh9	Myh9	0.10393073201231
Bcl7a	Bcl7a	0.102314982288555
Itpa	Itpa	0.101675853185817
A430005L14Rik	A430005L14Rik	0.0998375213355359
Zfp655	Zfp655	0.0998346348114291
Pcbp1	Pcbp1	0.0997231876388311
Kdm5a	Kdm5a	0.0989146037749431
Ssna1	Ssna1	0.0977485507250551
Insm1	Insm1	0.0976881881761679
Ppp2r1a	Ppp2r1a	0.0976480533869526
Ap2a2	Ap2a2	0.0967162351217938
Atp6v0b	Atp6v0b	0.09611254963361
BC031181	BC031181	0.0946589479828842
Egr1	Egr1	0.0946205457192714
Cask	Cask	0.0938706774250772
Bbs4	Bbs4	0.0937365142686864
Bub1b	Bub1b	0.0928599306108719
Sema5b	Sema5b	0.0920895969790185
Mettl9	Mettl9	0.0919889756165689
Rpl32	Rpl32	0.0910591528711173
Mphosph8	Mphosph8	0.0908215839814434
Mdh2	Mdh2	0.0908099924507372
BC016423	BC016423	0.0905435432773622
Zc3h15	Zc3h15	0.0900624363646527
Pitpnc1	Pitpnc1	0.0898806887679583
D10Wsu52e	D10Wsu52e	0.0893689796101007
Erh	Erh	0.0892414884852709
Map1b	Map1b	0.0874332081005628
Bex1	Bex1	0.0872165780189214
Prpf38a	Prpf38a	0.0871014207565184
Rpl37	Rpl37	0.0867843359278268
AK010878	AK010878	0.0867430573577251
Ctcf	Ctcf	0.0864645277700769
Dut	Dut	0.0859731090873781
X1810009A15Rik	X1810009A15Rik	0.0855597319677253
Nudcd1	Nudcd1	0.0847416571349601
Lhx2	Lhx2	0.0841680568634198
Ilf2	Ilf2	0.0837710990204344
Dhx30	Dhx30	0.0821270243702447
Epb4.1	Epb4.1	0.0813952427811787
Foxn2	Foxn2	0.0812558502454027
Snrnp200	Snrnp200	0.0811457541228948
Sorbs1	Sorbs1	0.0810571654336352
Cggbp1	Cggbp1	0.0810381037740596
Mcm6	Mcm6	0.0809520149715249
Eif4a1	Eif4a1	0.0808753533334212
Wdr60	Wdr60	0.0806476144563765
Serf2	Serf2	0.0799936801706709
Fasn	Fasn	0.0781560676729244
Map3k1	Map3k1	0.0777317072601993
Syncrip	Syncrip	0.077577930934278
Bzw1	Bzw1	0.077015022124813
Tet3	Tet3	0.0769951357032656
Scd2	Scd2	0.0767494278454855
Epb4.1l5	Epb4.1l5	0.0763882163772168
Strbp	Strbp	0.0762854727046694
Cep70	Cep70	0.0761996071765788
Drg1	Drg1	0.0760730502386404
Pmpca	Pmpca	0.0756375388271742
Acin1	Acin1	0.0754985034500217
Ect2	Ect2	0.0751513863543321
Ccna2	Ccna2	0.0751041706305848
Rpl19	Rpl19	0.0744842496196913
Ypel3	Ypel3	0.0742027941512244
Tacc3	Tacc3	0.0740037367289418
Gm2382	Gm2382	0.0729396725590221
Btf3	Btf3	0.0727313634686917
Shcbp1	Shcbp1	0.0726706277768931
Sfpq	Sfpq	0.0723232832412588
Tk1	Tk1	0.0719899048828805
Rbm15	Rbm15	0.0719795093460014
Crmp1	Crmp1	0.0719565756079738
Smc3	Smc3	0.071807028222209
Hint1	Hint1	0.0712915783332841
Sept3	Sept3	0.0708742004449201
Pnrc2	Pnrc2	0.070701321464065
Appl2	Appl2	0.0704809766254677
Pdia4	Pdia4	0.0690884405487724
Hnrnpl	Hnrnpl	0.0689187709280451
Purb	Purb	0.0688437375736099
Pgd	Pgd	0.0687960097346217
Sub1	Sub1	0.068745713803427
Eif3c	Eif3c	0.0678981888067949
Zfp326	Zfp326	0.0676731471670515
Mex3a	Mex3a	0.0675394612498527
Gdi2	Gdi2	0.0674068134382502
Efha2	Efha2	0.0672937060225706
Denr	Denr	0.0669925398334777
Scg3	Scg3	0.0668972920292356
Nrm	Nrm	0.0662111242133252
Arl6ip1	Arl6ip1	0.0656506210001423
Mcm3	Mcm3	0.064898463953617
Vezf1	Vezf1	0.0647252503421418
Tpm3	Tpm3	0.0646206185017749
Rpl8	Rpl8	0.064429352466706
Hnrnpa0	Hnrnpa0	0.0643926081478047
Rmst	Rmst	0.0638828077161145
Prnp	Prnp	0.0637765847480312
Zc2hc1a	Zc2hc1a	0.0633898517366938
Kdelr2	Kdelr2	0.0632479770873964
Tuba1a	Tuba1a	0.0632026655581217
Ddx39b	Ddx39b	0.0630209492652435
Cox6a1	Cox6a1	0.0628503169446724
Tipin	Tipin	0.0628439130292699
Gigyf1	Gigyf1	0.0624969158205423
Frg1	Frg1	0.062385437333497
