var	rel.inf
Clu	Clu	15.7018883179522
Cks2	Cks2	2.79945441882928
Skil	Skil	2.69974105588073
Jag1	Jag1	2.40152316583939
Set	Set	2.3874820949064
Plp1	Plp1	2.37645532214619
Bcan	Bcan	1.67858997494693
Zfp148	Zfp148	1.36162096754397
Ppp2r1a	Ppp2r1a	1.03114537564202
Dhfr	Dhfr	0.909775744730062
Srprb	Srprb	0.800276229905798
Manf	Manf	0.793610839047057
Gja1	Gja1	0.764224692987201
Psmc1	Psmc1	0.671570849925945
Mettl9	Mettl9	0.641826554908473
Brd3	Brd3	0.636236047666943
Aurkb	Aurkb	0.624674332920542
X2810417H13Rik	X2810417H13Rik	0.59624214147055
Cbx3	Cbx3	0.587129925535692
Ccnd2	Ccnd2	0.584666120252939
Ptma	Ptma	0.56168810722386
Rpl41	Rpl41	0.552576066005263
Tpx2	Tpx2	0.54753334489543
Ube2c	Ube2c	0.528574290465857
Aldoc	Aldoc	0.518282662843442
Slc1a3	Slc1a3	0.487392164371499
Tead1	Tead1	0.479679518727202
Cenpp	Cenpp	0.472198768856959
Hmgb2	Hmgb2	0.435284206742164
Luc7l3	Luc7l3	0.432459742726812
Itpa	Itpa	0.431772212942101
Apoe	Apoe	0.426880623084934
Btg2	Btg2	0.415166933315211
Erh	Erh	0.413895994479584
Mfge8	Mfge8	0.394962282628858
Eef1a1	Eef1a1	0.394488814543004
Elavl4	Elavl4	0.387352631436651
Malat1	Malat1	0.377730125260639
Kif5b	Kif5b	0.372817426502037
Zwilch	Zwilch	0.346945133056706
Ncam1	Ncam1	0.333591108071738
Shisa4	Shisa4	0.333083372469167
Dpysl2	Dpysl2	0.330404200625168
Chchd2	Chchd2	0.320140738339009
Tardbp	Tardbp	0.317406286258797
Fam111a	Fam111a	0.291390164842027
Miat	Miat	0.291095963310429
Rbm5	Rbm5	0.28848131206691
Stmn1	Stmn1	0.28789732292397
Ube2k	Ube2k	0.284366230839178
Tuba1b	Tuba1b	0.278159969404967
Plgrkt	Plgrkt	0.273984071363988
Cldn10	Cldn10	0.261857233021521
Gpr98	Gpr98	0.259985136590309
Htra1	Htra1	0.259954340307596
Cdca8	Cdca8	0.244078487058887
Ckap2l	Ckap2l	0.241858816061455
Tcf12	Tcf12	0.241668254265251
Ddx39b	Ddx39b	0.240725989325403
Ccna2	Ccna2	0.240201020360688
Sox11	Sox11	0.230569551429042
X2700094K13Rik	X2700094K13Rik	0.227517713885534
Zfp36l1	Zfp36l1	0.226643202748123
Gins4	Gins4	0.226521673430684
Mt1	Mt1	0.225369119198745
Etf1	Etf1	0.222989863790696
Hmgn1	Hmgn1	0.219536630172369
Foxm1	Foxm1	0.218174909278046
Map4k4	Map4k4	0.214822740754534
Clasp2	Clasp2	0.212476720635484
Nfib	Nfib	0.212232224225404
Rrp1	Rrp1	0.211217809148692
Dctn4	Dctn4	0.210843171724009
Tomm6	Tomm6	0.208715032409854
Txnl4a	Txnl4a	0.208446731264555
Cdca2	Cdca2	0.206395032452475
Dnajc9	Dnajc9	0.205531317966597
Rps6kb1	Rps6kb1	0.204927394215856
Ssr2	Ssr2	0.203610252690214
Litaf	Litaf	0.202875810006791
Mdk	Mdk	0.189939368420828
Hn1	Hn1	0.181328789286183
Gm13826	Gm13826	0.180311789195264
Prc1	Prc1	0.180270567578437
Mfap2	Mfap2	0.176666031464954
Mrfap1	Mrfap1	0.174212949820728
Klf13	Klf13	0.173820884930563
Mdh2	Mdh2	0.172721316187705
Pdcd4	Pdcd4	0.170608420048781
Igfbpl1	Igfbpl1	0.17016970166472
Glul	Glul	0.170075059186615
Gon4l	Gon4l	0.168026713284085
Ywhaz	Ywhaz	0.167425255549251
Xpo1	Xpo1	0.167351724819396
Eif3a	Eif3a	0.16644985550479
Tmsb4x	Tmsb4x	0.166133068171291
Bsg	Bsg	0.165881486330348
Clk1	Clk1	0.165388058306098
Nup160	Nup160	0.163612021733516
Mll2	Mll2	0.163157270120688
Ntm	Ntm	0.160798777000277
Rps11	Rps11	0.159626438311647
Tubb5	Tubb5	0.159218006242918
Tipin	Tipin	0.158647640892232
Rpl19	Rpl19	0.154601721221496
Trim67	Trim67	0.154523967678969
Ahi1	Ahi1	0.150079051887344
Crmp1	Crmp1	0.149068433482199
Rcc2	Rcc2	0.148796050870179
Cenpa	Cenpa	0.14852875444259
Fth1	Fth1	0.145970182630544
Mt3	Mt3	0.145642900993803
Mex3a	Mex3a	0.144893698209907
C1qbp	C1qbp	0.144037095523018
Eif4g2	Eif4g2	0.143440739370797
Rpl13	Rpl13	0.141755027324764
Dll3	Dll3	0.139444647808396
D16Ertd472e	D16Ertd472e	0.139327535758318
Slc1a2	Slc1a2	0.136947060590951
Tusc2	Tusc2	0.135881430590505
Rbm26	Rbm26	0.133530833169099
Cenpj	Cenpj	0.13298805688038
H3f3b	H3f3b	0.13078452112624
Eif5a	Eif5a	0.128248152598069
Pfn2	Pfn2	0.128134725180688
Cfl1	Cfl1	0.12647881612977
Hspe1	Hspe1	0.125333149624645
Cul3	Cul3	0.124074110447406
Spry2	Spry2	0.123238697602974
Arf6	Arf6	0.122594942426295
Ppid	Ppid	0.122328066390313
Upf2	Upf2	0.121314564514444
Pgpep1	Pgpep1	0.119891271491519
Acp1	Acp1	0.119869054120978
Dynlrb1	Dynlrb1	0.119824494611868
Zfp326	Zfp326	0.119534816882106
Casc5	Casc5	0.118974810436214
Sae1	Sae1	0.118541493744433
Prkacb	Prkacb	0.118042197272296
Stx6	Stx6	0.117458289719936
Cnp	Cnp	0.116606680495465
Dbi	Dbi	0.116576482119181
Rbbp7	Rbbp7	0.1164697138901
Srrm1	Srrm1	0.115884594864991
Smc4	Smc4	0.114823830202463
Ddhd1	Ddhd1	0.113987430523926
Aarsd1	Aarsd1	0.111870660835191
Fam3c	Fam3c	0.111568388867874
Gpc1	Gpc1	0.11089751843887
Slc25a3	Slc25a3	0.110443115170393
Hat1	Hat1	0.110389495410314
Gnas	Gnas	0.109899136012859
Slitrk2	Slitrk2	0.109868558503555
Nono	Nono	0.109480262393017
Hmgcr	Hmgcr	0.109351925960469
Cbs	Cbs	0.10726482747959
Slc25a4	Slc25a4	0.106923360630768
Dcx	Dcx	0.103003834845182
Cspg5	Cspg5	0.102354248171375
Kdm6b	Kdm6b	0.101993395000742
X2610203C20Rik	X2610203C20Rik	0.101420421467468
Ilf2	Ilf2	0.100773217386944
Hmmr	Hmmr	0.100519187121638
Orc3	Orc3	0.100511662465635
Numa1	Numa1	0.100486337670027
Egfr	Egfr	0.10002018096399
Elp5	Elp5	0.0998395931603605
H3f3a	H3f3a	0.0981724055581513
Tbp	Tbp	0.0979036768334311
Cdc42ep4	Cdc42ep4	0.0974957983632565
Hnrnpa0	Hnrnpa0	0.0971267614171366
Polr2j	Polr2j	0.0952383858593036
Atp1a2	Atp1a2	0.0948027205259572
Csnk2b	Csnk2b	0.0941237918724863
Slc6a11	Slc6a11	0.0925702345032286
Mki67	Mki67	0.0925028335053151
Tor1b	Tor1b	0.0920287720408531
Marcks	Marcks	0.091826948581085
Ndc80	Ndc80	0.0917513613347194
Krr1	Krr1	0.0917136061322076
Hypk	Hypk	0.08956623999236
Dnajc7	Dnajc7	0.0887548367151372
Atpif1	Atpif1	0.0886511403586634
Pitpnc1	Pitpnc1	0.0881222060804066
Txnl1	Txnl1	0.0871005602943863
Rtn1	Rtn1	0.086815232545767
Ywhah	Ywhah	0.0859203723461655
Smc5	Smc5	0.0851853594731476
Kdelr2	Kdelr2	0.0849202981762325
Fasn	Fasn	0.0838043381874406
Rpl18a	Rpl18a	0.0829088527621994
D630045J12Rik	D630045J12Rik	0.0828315013582634
Rps5	Rps5	0.0826449170656654
Adam10	Adam10	0.0821090606028055
Car2	Car2	0.0820774065279656
Rpa3	Rpa3	0.0817334932453217
Fez1	Fez1	0.0816007136247422
Rrm2	Rrm2	0.0813602173220125
Egr1	Egr1	0.0812739094904694
Pea15a	Pea15a	0.0809600008177061
Itgb3bp	Itgb3bp	0.0809585932686588
Gria2	Gria2	0.0807781422185736
Pabpc1	Pabpc1	0.0806238971156595
Tusc3	Tusc3	0.0805147105566109
Atp6v1f	Atp6v1f	0.0798221179840045
Ywhae	Ywhae	0.0796391131455926
Ddx17	Ddx17	0.0795087298881988
Immt	Immt	0.0794328247127461
Rps3	Rps3	0.0790505818638645
Uqcrh	Uqcrh	0.0787392336859069
X0610010K14Rik	X0610010K14Rik	0.0784752801964127
Eprs	Eprs	0.0783164545202063
Rps26	Rps26	0.0772272919523656
Mrps14	Mrps14	0.0768018941150592
Foxg1	Foxg1	0.0766445001033831
Myo1b	Myo1b	0.0761532904553274
Sri	Sri	0.0760035526707451
Ik	Ik	0.0759045126660262
AK010878	AK010878	0.0756346053583598
