var	rel.inf
Clu	Clu	5.82176967980509
Htra1	Htra1	4.11094290656713
Ccnd2	Ccnd2	3.31235815909896
H3f3b	H3f3b	3.01050177020715
Malat1	Malat1	2.47427734639336
Gja1	Gja1	1.60748862615544
Aldoc	Aldoc	1.54596884584669
Igfbpl1	Igfbpl1	1.52305830451811
Son	Son	1.4931565568952
Rpa1	Rpa1	1.46360778125066
Cenpp	Cenpp	1.35292566960558
Cks2	Cks2	0.999452399015497
Rcor2	Rcor2	0.977939496469422
Nrxn3	Nrxn3	0.93216777984321
Cfl1	Cfl1	0.924471842671283
Nono	Nono	0.874136352433638
Sumo1	Sumo1	0.707986559621748
Rps3a1	Rps3a1	0.700826168860483
Set	Set	0.684571022079732
Uqcrh	Uqcrh	0.616853064629465
Mfge8	Mfge8	0.607053219156566
Abracl	Abracl	0.589868983908837
Eef1a1	Eef1a1	0.575424618955034
Sox11	Sox11	0.547679164451173
Cep57	Cep57	0.544059055737262
X2610203C20Rik	X2610203C20Rik	0.538531430579069
Pfn2	Pfn2	0.53085219700655
Tmsb4x	Tmsb4x	0.528323976935498
Ccdc66	Ccdc66	0.51382634811643
Cenph	Cenph	0.472303434497157
Gtf2e2	Gtf2e2	0.468818440421018
Syncrip	Syncrip	0.467340909966008
Dhx30	Dhx30	0.461833901767469
Dcx	Dcx	0.458591303845451
Pafah1b1	Pafah1b1	0.454565919864865
Ndufs6	Ndufs6	0.443989469211987
Tfdp1	Tfdp1	0.422363816283995
Rnps1	Rnps1	0.41212449066418
Igfbp5	Igfbp5	0.408949059565261
Ubb	Ubb	0.396789104994057
Stip1	Stip1	0.39626021466554
Prpf4b	Prpf4b	0.382868421403184
Ddx39b	Ddx39b	0.37554162075738
Rpl8	Rpl8	0.362954239261289
Dhfr	Dhfr	0.352581921769108
Slc1a2	Slc1a2	0.35195045181759
Ptma	Ptma	0.351644508369162
Plp1	Plp1	0.344112479446505
Bcl11a	Bcl11a	0.339043935864837
Zfp706	Zfp706	0.33541783934819
Gm13826	Gm13826	0.329787468313062
Nisch	Nisch	0.329682810945361
Glul	Glul	0.32962901541319
X2810417H13Rik	X2810417H13Rik	0.326779211451711
Ewsr1	Ewsr1	0.326130110666605
Hnrnpa0	Hnrnpa0	0.316683664921385
Jag1	Jag1	0.313763059502402
Ppia	Ppia	0.29715521324012
Marcks	Marcks	0.293718053612782
Cox6c	Cox6c	0.291667555283462
Tuba1b	Tuba1b	0.285569223123148
Dlx6as1	Dlx6as1	0.272193032244893
Wdr60	Wdr60	0.266956979320246
Racgap1	Racgap1	0.260802766518077
Rps14	Rps14	0.259364183562691
Zfp326	Zfp326	0.256455022238513
Manf	Manf	0.252999440611223
Dynlrb1	Dynlrb1	0.252420062874982
Ptges3	Ptges3	0.248065959449473
Pdcd4	Pdcd4	0.240119553103439
Rpl37a	Rpl37a	0.235378244479516
Ckb	Ckb	0.234008830292783
Sparcl1	Sparcl1	0.232365262345197
Ube2k	Ube2k	0.23001695818221
Cenpm	Cenpm	0.224211782945531
Gspt1	Gspt1	0.219128807352041
Gsk3b	Gsk3b	0.21532922734179
Tubb5	Tubb5	0.210246707397954
Ndufaf3	Ndufaf3	0.209553141737012
Birc5	Birc5	0.207997231399308
Calm2	Calm2	0.205563330765265
Rpl18a	Rpl18a	0.202063956106048
Znf512b	Znf512b	0.199435046722191
