var	rel.inf
Clu	Clu	16.267900646037
Cks2	Cks2	6.1784298755177
Fabp7	Fabp7	2.04545696027505
Dlx1	Dlx1	1.95067823613346
Pnrc2	Pnrc2	1.83200716305843
Ezh2	Ezh2	1.65359547318093
Rpl37	Rpl37	1.60306905956355
Poldip3	Poldip3	1.55357486234508
Nrxn3	Nrxn3	1.51719533320069
Ccnd2	Ccnd2	1.50268859706411
Rpl7	Rpl7	1.19513989323573
Rpl32	Rpl32	1.10418075071997
Ncam1	Ncam1	1.07543138647485
Gja1	Gja1	1.05245204396223
Drg1	Drg1	0.965926390111477
Rps26	Rps26	0.885497735252823
Dhfr	Dhfr	0.81305489807445
Gm13826	Gm13826	0.802734935439859
Dcx	Dcx	0.771670384373192
Gadd45g	Gadd45g	0.748114478102001
Bcan	Bcan	0.706794059358982
Map4k4	Map4k4	0.695892398268929
Ptma	Ptma	0.610526803609624
Jag1	Jag1	0.595369730471466
Zwilch	Zwilch	0.550000661035
Miat	Miat	0.536627715959941
Cdca7	Cdca7	0.53619424846175
Ywhah	Ywhah	0.505804727153577
Atp6v0e	Atp6v0e	0.50566246725986
Tpx2	Tpx2	0.472124381769217
Gm6251	Gm6251	0.466011461370403
Ntm	Ntm	0.465952990868146
Mki67	Mki67	0.459516617937898
Igfbpl1	Igfbpl1	0.445466936095783
Fubp3	Fubp3	0.444497562046046
Mdk	Mdk	0.380022527649812
Tmsb4x	Tmsb4x	0.374105686207553
Rnps1	Rnps1	0.366944581958034
Nono	Nono	0.364649259155636
Pdcd4	Pdcd4	0.33483071707527
Cst3	Cst3	0.331661975132601
Zfp326	Zfp326	0.317454001812969
Sox11	Sox11	0.31166533523971
Dad1	Dad1	0.31145757431659
Tmem50a	Tmem50a	0.309682497473725
Htra1	Htra1	0.299080566795461
Nmral1	Nmral1	0.289947089527135
Arpc2	Arpc2	0.28931590201937
Zfp367	Zfp367	0.289298244492348
Cfl1	Cfl1	0.287757213133135
Atp5d	Atp5d	0.281400256727415
Rplp1	Rplp1	0.280831262507232
Gins4	Gins4	0.269199029859368
