var	rel.inf
Clu	Clu	9.21667216600192
Ccnd2	Ccnd2	4.25332217711833
Nono	Nono	3.9746961236636
Fabp7	Fabp7	2.61991569901012
Eef1a1	Eef1a1	2.24929435776936
Nrxn3	Nrxn3	1.65715981977328
Rps26	Rps26	1.46367977585606
Cenpp	Cenpp	1.19628197736342
Rpl32	Rpl32	1.11072699358155
Gm13826	Gm13826	1.09525505051168
Actb	Actb	1.05737892676678
Dzip1	Dzip1	1.03983557924417
Kdm6b	Kdm6b	0.867583684408917
Ubl5	Ubl5	0.84553389657104
Rps14	Rps14	0.820320705111187
Churc1	Churc1	0.799981445551011
Tpx2	Tpx2	0.762995047272222
Htra1	Htra1	0.761732614050278
Slbp	Slbp	0.75936269372616
Esco2	Esco2	0.75447385831172
Zfp932	Zfp932	0.650600452657226
Malat1	Malat1	0.640506590917603
Gpm6b	Gpm6b	0.614763575577015
Skil	Skil	0.60143555368713
Tmsb4x	Tmsb4x	0.59514474819793
Gnl3	Gnl3	0.568887567305723
Marcks	Marcks	0.544524792803089
Slc39a1	Slc39a1	0.518072153402713
Sumo3	Sumo3	0.51378023754919
Twf1	Twf1	0.494824033454386
Mad2l1	Mad2l1	0.473917683644985
Arpc2	Arpc2	0.46006071619514
Ndufa4	Ndufa4	0.436783749059984
Dpysl2	Dpysl2	0.422439490910136
Ptma	Ptma	0.422065311336228
Rmst	Rmst	0.409215975928866
Rplp1	Rplp1	0.405022222370305
Dlx2	Dlx2	0.404257791224457
Arf6	Arf6	0.399119274626356
Rps21	Rps21	0.3976728924047
Thoc7	Thoc7	0.397277389732582
Emg1	Emg1	0.394839151148262
Calm2	Calm2	0.383929871905865
Dlx1	Dlx1	0.377195613441082
Igfbpl1	Igfbpl1	0.37327007349625
Cep192	Cep192	0.365542048396254
Slc1a2	Slc1a2	0.364396896394523
Dlx6as1	Dlx6as1	0.363075936799001
Dhfr	Dhfr	0.356800109795113
Trim67	Trim67	0.353428642413258
Pitpnc1	Pitpnc1	0.348309809639413
Poldip3	Poldip3	0.335933858137964
Dek	Dek	0.3358234274776
Ergic2	Ergic2	0.335526652852728
Abracl	Abracl	0.313674148934047
Smchd1	Smchd1	0.30891306186566
U2af1	U2af1	0.306663012719223
Ccnb2	Ccnb2	0.303925183642887
Nras	Nras	0.296180552259575
Rpl7	Rpl7	0.293640486573334
Tuba1c	Tuba1c	0.291962774314379
Tead1	Tead1	0.290843654280799
Cdca8	Cdca8	0.290615208108688
Tardbp	Tardbp	0.287749869613116
Zfp36l1	Zfp36l1	0.282134309963259
Myo1b	Myo1b	0.277153935898802
Mt1	Mt1	0.274956512428403
Ddx39b	Ddx39b	0.269383405868993
Slc1a3	Slc1a3	0.267795452425964
Fam111a	Fam111a	0.264995969936447
Ntm	Ntm	0.263347764240475
Fos	Fos	0.256025797290908
Rps25	Rps25	0.251969427071865
Diablo	Diablo	0.242150989781781
Cttn	Cttn	0.240526044477583
Jag1	Jag1	0.238674975207706
Timeless	Timeless	0.236523264547771
Clspn	Clspn	0.23430875769045
Rpl35	Rpl35	0.231463206246461
Ndufa12	Ndufa12	0.221773502916859
Elavl4	Elavl4	0.216766109817048
Grcc10	Grcc10	0.215552444515707
Rcn2	Rcn2	0.213946215573839
Rps11	Rps11	0.206379101260777
Ifnar1	Ifnar1	0.201360193625712
Zwilch	Zwilch	0.201013187178928
Txnl1	Txnl1	0.198583805660689
Vps13a	Vps13a	0.195690781148375
Sfrs18	Sfrs18	0.193728352648268
Hsp90aa1	Hsp90aa1	0.193476240335424
Cbx3	Cbx3	0.191501166321683
Map4k4	Map4k4	0.190707746791717
Prkdc	Prkdc	0.188163692953158
Ankrd13c	Ankrd13c	0.185170521684321
Grm3	Grm3	0.18458086965758
Bet1l	Bet1l	0.183960400608756
Smc2	Smc2	0.18312167852946
Marcksl1	Marcksl1	0.182416197802572
Gja1	Gja1	0.181452975137684
Smg7	Smg7	0.180062414938912
Igfbp5	Igfbp5	0.179830965767218
Eif4e	Eif4e	0.177298487880499
Mapre1	Mapre1	0.175796016258851
Usp1	Usp1	0.175674340212572
Dlx5	Dlx5	0.175535371546056
Cox6c	Cox6c	0.174911399509905
