var	rel.inf
Clu	Clu	7.70343693764651
Sox11	Sox11	3.87776887711751
Eef1a1	Eef1a1	3.41760413311252
Nono	Nono	2.70063409707193
Miat	Miat	2.05507029474771
Ccnd2	Ccnd2	1.61617670868091
Rcor2	Rcor2	1.5423896253685
Dlx2	Dlx2	1.51785382054873
Cnot1	Cnot1	1.21699037164479
Gja1	Gja1	1.21028967515042
Rbbp7	Rbbp7	1.05872485892768
Marcks	Marcks	1.05334501579068
X2810417H13Rik	X2810417H13Rik	1.03195382443503
Malat1	Malat1	0.820071749112382
Eed	Eed	0.817220605276238
Trp53	Trp53	0.804614936327583
H2afz	H2afz	0.729135106594119
Ran	Ran	0.638630659698532
Slc1a2	Slc1a2	0.618576049248099
Tubb5	Tubb5	0.612452100484255
Siva1	Siva1	0.588979917211505
H3f3b	H3f3b	0.584973585298899
Ccdc88a	Ccdc88a	0.568609858180493
Fabp7	Fabp7	0.54972672015124
Htra1	Htra1	0.548905009353739
Zfp367	Zfp367	0.541445139046623
Ptma	Ptma	0.537685956319755
X2010107E04Rik	X2010107E04Rik	0.521738058767256
Dpysl2	Dpysl2	0.514702053495212
Gas1	Gas1	0.506505158902134
Cox6c	Cox6c	0.456819165247879
Jag1	Jag1	0.444967163448901
Etv5	Etv5	0.444258400699904
BC016423	BC016423	0.437372821286682
Dcx	Dcx	0.437229529152155
Htatsf1	Htatsf1	0.425638029850689
Timm21	Timm21	0.420820495438436
Cdca8	Cdca8	0.407836779374471
Tpx2	Tpx2	0.402615327900853
Banf1	Banf1	0.398328664224744
Glul	Glul	0.391415769358976
Nrxn3	Nrxn3	0.387455832047222
Cbx3	Cbx3	0.386366714691391
Epb4.1	Epb4.1	0.376707368081191
Cfl1	Cfl1	0.36399229072135
Smc4	Smc4	0.343802889423098
Ccdc25	Ccdc25	0.342384790796742
Bcan	Bcan	0.341417331265273
Rps25	Rps25	0.324771060618078
Ubb	Ubb	0.310785076878462
Tnfrsf19	Tnfrsf19	0.296125879239091
