var	rel.inf
Aldoc	Aldoc	7.87604999588176
Actb	Actb	4.05653902097028
Mir682	Mir682	3.92859304226888
Clu	Clu	2.96292947564297
Rpl41	Rpl41	1.60837288687923
Mad2l1	Mad2l1	1.6020838951895
Igfbpl1	Igfbpl1	1.45969475655051
Mt3	Mt3	1.34439650769782
Cfl1	Cfl1	1.31348543595639
Ctcf	Ctcf	1.18226315129506
Poldip3	Poldip3	1.14125716618945
Jag1	Jag1	1.0544328536127
Gpc1	Gpc1	1.01628484909611
Tuba1b	Tuba1b	0.964219617902331
Nrxn3	Nrxn3	0.911368366660464
Drg1	Drg1	0.885725496364435
Efha2	Efha2	0.838007795641311
Dbi	Dbi	0.83490669982167
Gja1	Gja1	0.829154234340519
Fos	Fos	0.826359873159107
Cst3	Cst3	0.805161683478697
Rnps1	Rnps1	0.796081212972425
Rps21	Rps21	0.710535242085125
Cbx3	Cbx3	0.667167054447375
Slbp	Slbp	0.635663013056065
Myh9	Myh9	0.628266550641177
Gm13826	Gm13826	0.618463863734212
Htra1	Htra1	0.58483517939055
Tardbp	Tardbp	0.529953973660358
Psma3	Psma3	0.523954995852686
Nono	Nono	0.5091962278935
Ptma	Ptma	0.499993717275239
Myo1b	Myo1b	0.481502896533247
Bub1b	Bub1b	0.472179509407192
Cks1b	Cks1b	0.456354448477085
Ccnd2	Ccnd2	0.447058020571842
Mfap2	Mfap2	0.440318753563257
Rps25	Rps25	0.436703492158195
Pnrc2	Pnrc2	0.431681582733207
Topbp1	Topbp1	0.430676879910515
Wtap	Wtap	0.423570977289635
Dnajc15	Dnajc15	0.407764545849212
Rrm2	Rrm2	0.402017877385393
Dpysl2	Dpysl2	0.401794949626628
Dlx6as1	Dlx6as1	0.3998391921181
Smc4	Smc4	0.395793985341263
Skil	Skil	0.390075721818246
Mll2	Mll2	0.382165846961141
Dhfr	Dhfr	0.372618393080982
Eef1a1	Eef1a1	0.369060120463558
Cenpp	Cenpp	0.36545673283847
Phax	Phax	0.365348061587341
Atp5d	Atp5d	0.365203651567817
Rps3a1	Rps3a1	0.347294823734164
Ankrd13c	Ankrd13c	0.338507446253304
Cox7a2	Cox7a2	0.331897022477293
Slc1a3	Slc1a3	0.322137970010944
Bcan	Bcan	0.321410234901735
Ckap2l	Ckap2l	0.316980573097559
Mt1	Mt1	0.316977606521203
Apoe	Apoe	0.309033075485648
Hnrnpk	Hnrnpk	0.305930025956964
Rps26	Rps26	0.28897917319742
Gnl3	Gnl3	0.281046844768396
Erh	Erh	0.270689072772214
Mrpl12	Mrpl12	0.270269909076486
Birc5	Birc5	0.258018761868876
Pla2g7	Pla2g7	0.245463543172094
Mettl9	Mettl9	0.242667042019342
Anapc10	Anapc10	0.241492876956474
Dek	Dek	0.240181636041932
Rasa1	Rasa1	0.237058325374532
Gabarapl1	Gabarapl1	0.235219314351735
Hnrnpa0	Hnrnpa0	0.234929856002541
Mtf2	Mtf2	0.23359132341538
Tmem57	Tmem57	0.232744265437484
Lig1	Lig1	0.23220842233922
Hmgb3	Hmgb3	0.227687519688093
Gm1821	Gm1821	0.227265366626705
Gsk3b	Gsk3b	0.225494100984819
Rpl32	Rpl32	0.220417988358069
Agps	Agps	0.219296819516195
Arhgdia	Arhgdia	0.218575618311773
Ran	Ran	0.216143620764832
Arid4b	Arid4b	0.213834266821726
Eif4a1	Eif4a1	0.212324823057296
Lrfn4	Lrfn4	0.205544282776284
Mtch2	Mtch2	0.203998382814005
Lsm2	Lsm2	0.203387136904861
Zmym2	Zmym2	0.202133613354493
Zfp932	Zfp932	0.202070148025186
Ezh2	Ezh2	0.198845306126259
Rps14	Rps14	0.194988910442457
Pfn2	Pfn2	0.192675654768483
Gstt1	Gstt1	0.192337757528673
Malat1	Malat1	0.190649229536588
Ankhd1	Ankhd1	0.181345901626803
Wdr60	Wdr60	0.179684381900041
Hdac2	Hdac2	0.179505659188126
Tuba1c	Tuba1c	0.178545542906069
Lix1	Lix1	0.178194298417284
