var	rel.inf
Ccnd2	Ccnd2	6.77245835439095
Dlx1	Dlx1	5.36900264542736
Fabp7	Fabp7	4.00865389276333
Clu	Clu	2.28703048535411
Rpa1	Rpa1	2.27805551677403
Gja1	Gja1	2.23664252260804
Cenpp	Cenpp	2.01993432988516
Htra1	Htra1	1.60271233959035
Calm2	Calm2	1.6015320115838
Ntm	Ntm	1.59242529859239
Skil	Skil	1.58083850880164
Slbp	Slbp	1.48768636067023
Rpl35	Rpl35	1.27103645079232
Nono	Nono	1.2559367625294
Bcan	Bcan	1.24441038161528
Slc1a2	Slc1a2	1.04845316800125
Dlx2	Dlx2	0.985293731325578
Tmsb4x	Tmsb4x	0.912029436300437
Mki67	Mki67	0.844104783421093
Rpl7	Rpl7	0.833704565569808
Pdcd4	Pdcd4	0.725322238551965
X1110038B12Rik	X1110038B12Rik	0.707121154415715
Malat1	Malat1	0.702241741935536
Ywhah	Ywhah	0.680946229660463
Jag1	Jag1	0.677989832889489
Rps25	Rps25	0.676938292962355
Eef1a1	Eef1a1	0.672536917190733
Sox8	Sox8	0.640318253251558
Ptma	Ptma	0.596342571565697
Dhfr	Dhfr	0.596033325006529
X2610203C20Rik	X2610203C20Rik	0.581472679438445
Eif1	Eif1	0.550645581193422
Aldoc	Aldoc	0.540278567050719
Rps13	Rps13	0.539904189780867
Efha2	Efha2	0.526587380842979
Vapa	Vapa	0.521386179005498
Igfbpl1	Igfbpl1	0.512848280558698
Rpl19	Rpl19	0.491784902896767
Timeless	Timeless	0.469202026968173
Marcks	Marcks	0.420918350875424
Aurkb	Aurkb	0.400203825428182
Gm13826	Gm13826	0.391412906345165
Sh3bgrl	Sh3bgrl	0.386525068109035
Cox7a2	Cox7a2	0.381630957938921
Zfp36l1	Zfp36l1	0.373510787931517
Zwilch	Zwilch	0.369093965659185
Shcbp1	Shcbp1	0.367570469333046
Grlf1	Grlf1	0.366549904816135
Gm6654	Gm6654	0.359263641582376
Etv5	Etv5	0.357288458259171
Myef2	Myef2	0.353447284264575
Actb	Actb	0.350575006513847
Alyref	Alyref	0.345364573028339
Pfn2	Pfn2	0.343915996054276
Abracl	Abracl	0.337892177203869
Myo1b	Myo1b	0.321100652950402
Cfl1	Cfl1	0.309876231678753
Mt3	Mt3	0.302039496872655
Rpl4	Rpl4	0.298744471890083
Rsl1d1	Rsl1d1	0.295457235095909
Napa	Napa	0.282376712856873
Tpx2	Tpx2	0.280096455745475
