var	rel.inf
Clu	Clu	4.08859834877996
Gm13826	Gm13826	3.9412216083078
Ccnd2	Ccnd2	3.64159666101854
Tmsb4x	Tmsb4x	3.61106930050744
Eef1a1	Eef1a1	2.85949895015693
Gja1	Gja1	2.61487637551379
Set	Set	2.3441844927395
Pdcd4	Pdcd4	2.28028787866636
Nono	Nono	2.17419455200159
Nfib	Nfib	1.71608537286669
Rps21	Rps21	1.42354898315319
X0610010K14Rik	X0610010K14Rik	1.12369497294692
Pcna	Pcna	1.02933384319976
Mapk1ip1l	Mapk1ip1l	1.0230688043603
Miat	Miat	0.825520881590957
Nrxn3	Nrxn3	0.666969122608861
Plp1	Plp1	0.657598820691364
Litaf	Litaf	0.644770867183738
Sars	Sars	0.641949331573198
Serbp1	Serbp1	0.638847011391028
Tuba1b	Tuba1b	0.627011989180205
Myef2	Myef2	0.621022413818529
Tpx2	Tpx2	0.598889638109109
Sox11	Sox11	0.550572370360872
Gsk3b	Gsk3b	0.53750507147148
Azin1	Azin1	0.534636597444289
Mrfap1	Mrfap1	0.531171023164467
Egfr	Egfr	0.524730622651744
X2700099C18Rik	X2700099C18Rik	0.508588675002665
Canx	Canx	0.488623468600089
Igfbpl1	Igfbpl1	0.465107244499837
Hmgb2	Hmgb2	0.444060542898945
Rps14	Rps14	0.427158583512352
A830080D01Rik	A830080D01Rik	0.409161544655624
Myo1b	Myo1b	0.389691216692673
Mrpl20	Mrpl20	0.387440625227939
Dlx2	Dlx2	0.382636235013359
Jag1	Jag1	0.360373677978515
Cox20	Cox20	0.349388376027831
Siva1	Siva1	0.347399473924004
Gas5	Gas5	0.342197946852412
Tardbp	Tardbp	0.331153758586846
Skil	Skil	0.320115866187873
Slbp	Slbp	0.318924705403438
Trim67	Trim67	0.316879409779735
Diablo	Diablo	0.313175482814756
Rps11	Rps11	0.309972228051971
H3f3b	H3f3b	0.302409397462391
Dek	Dek	0.301783157356273
Rpa1	Rpa1	0.28782616544655
Ipo9	Ipo9	0.287275009494362
Dcx	Dcx	0.287177461074836
X9530068E07Rik	X9530068E07Rik	0.266349770327191
Srp9	Srp9	0.262530372948177
Psmc1	Psmc1	0.258134532056105
Glyctk	Glyctk	0.256141579323274
Mrpl48	Mrpl48	0.247447432362267
Ube2c	Ube2c	0.243119405760772
Dlx6as1	Dlx6as1	0.240645687017813
Dhfr	Dhfr	0.239293628746156
Iqgap1	Iqgap1	0.236435688388976
Stip1	Stip1	0.232573713336885
Timeless	Timeless	0.231803031621412
Tmem57	Tmem57	0.230404366403591
Htra1	Htra1	0.228009017235104
Slc1a2	Slc1a2	0.225561479209585
Zfp36l1	Zfp36l1	0.225083724372069
Kdelr2	Kdelr2	0.216836332912
X2810417H13Rik	X2810417H13Rik	0.213085740216906
Ptma	Ptma	0.212880899517194
Cox7a2	Cox7a2	0.211648201821165
Rmst	Rmst	0.208354564707337
Usp47	Usp47	0.208048158246292
Sept10	Sept10	0.205826275387396
Snrnp25	Snrnp25	0.201458568951495
Idnk	Idnk	0.20057192262228
Rpl18	Rpl18	0.198126698697284
Mdk	Mdk	0.197320344436912
Nucks1	Nucks1	0.19518992917967
Lsm2	Lsm2	0.194616288299784
Mdh2	Mdh2	0.194388928764396
Rps3	Rps3	0.192562341591574
Psma2	Psma2	0.192286972447393
Cdca2	Cdca2	0.190312062842197
Ubb	Ubb	0.190199021379802
Eif3i	Eif3i	0.188722808272852
Myl12b	Myl12b	0.186016933259187
Hsp90ab1	Hsp90ab1	0.184884752639096
Tyms	Tyms	0.181985941406181
Elavl4	Elavl4	0.181935410562209
Cplx1	Cplx1	0.178672367730547
Polr2k	Polr2k	0.169544716027028
Ngdn	Ngdn	0.169418234264635
Tuba1c	Tuba1c	0.168834884631542
Syncrip	Syncrip	0.168012023857883
Rpl18a	Rpl18a	0.165793193969315
Rpl37	Rpl37	0.164610414883664
Dcakd	Dcakd	0.163623647084303
Malat1	Malat1	0.162800390250169
Asf1a	Asf1a	0.162796852097093
Anks1	Anks1	0.162072931543497
Ilf2	Ilf2	0.160309772060957
Birc5	Birc5	0.151726455278314
Cox6a1	Cox6a1	0.150692323679067
Rrm1	Rrm1	0.148421361191042
Snrpg	Snrpg	0.142980779541404
Rpl6	Rpl6	0.141911880970909
Kpna2	Kpna2	0.141074161959581
Zscan26	Zscan26	0.140614448017028
Incenp	Incenp	0.136797993629002
Ppa1	Ppa1	0.1352287401038
Hspd1	Hspd1	0.134112722076701
Mcm4	Mcm4	0.134027714015302
Tial1	Tial1	0.132798676462051
Larp7	Larp7	0.131499569895467
Baz1b	Baz1b	0.131379648415473
Dnmt1	Dnmt1	0.130592996241277
Fam32a	Fam32a	0.130368919198889
Amfr	Amfr	0.129999472626264
Rpl19	Rpl19	0.128520641073831
Top1	Top1	0.127591493330457
Tusc2	Tusc2	0.126850776546432
Stmn1	Stmn1	0.126051117988031
Psmb4	Psmb4	0.125490159403239
Rps25	Rps25	0.124843735175646
Taf5	Taf5	0.124087821780647
Prc1	Prc1	0.123666246117907
Stk38l	Stk38l	0.122891242505371
Cenpe	Cenpe	0.122378798157096
Tipin	Tipin	0.120447191250507
Slc20a1	Slc20a1	0.119233696972023
Vprbp	Vprbp	0.117076488377433
Sgol1	Sgol1	0.116817146996296
Dbi	Dbi	0.115038858070333
Eef2	Eef2	0.113838097003705
Apoe	Apoe	0.113805238039891
Cfdp1	Cfdp1	0.11372378381519
